RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,VA,EWA
230,"Mikki Moore, SAC",82,29.1,.613,11.0,14.4,11.6,8.0,16.2,12.2,11.67,38.1,1.3
231,"Marquis Daniels, IND",74,20.9,.487,15.7,12.9,19.1,5.0,10.5,7.5,11.65,26.6,0.9
232,"Renaldo Balkman, NY",65,14.6,.492,13.1,12.1,11.8,10.0,16.5,13.0,11.64,2.0,0.1
233,"Shane Battier, HOU",80,36.3,.561,17.3,8.7,11.1,5.0,10.5,7.9,11.63,48.8,1.6
234,"Juan Dixon, DET/TOR",53,12.6,.488,23.1,12.8,22.5,3.0,10.6,6.6,11.54,10.4,0.3
235,"Antoine Walker, MIN",46,19.4,.455,9.1,9.3,21.0,7.0,15.0,10.9,11.51,0.2,0.0
236,"Mark Blount, MIA",69,22.3,.505,6.0,10.2,17.5,5.0,15.3,10.2,11.49,20.5,0.7
237,"Ryan Hollins, CHA",60,8.9,.565,8.3,14.8,12.1,11.0,11.7,11.6,11.42,6.5,0.2
238,"Anthony Johnson, ATL/SAC",69,22.2,.517,36.4,11.7,14.4,2.0,8.7,5.2,11.40,9.1,0.3
,"Glen Davis, BOS",69,13.6,.545,7.4,17.1,15.6,13.0,13.5,13.2,11.40,-1.4,-0.0
,"Cuttino Mobley, LAC",77,35.1,.514,15.8,9.6,17.1,2.0,9.7,5.9,11.40,36.1,1.2
241,"Ime Udoka, SA",73,18.0,.528,12.1,11.1,15.2,3.0,16.9,10.2,11.39,17.4,0.6
242,"Luke Ridnour, SEA",61,20.0,.482,33.1,11.0,17.9,1.0,7.2,4.2,11.37,6.8,0.2
,"Devin Brown, CLE",78,22.6,.494,20.2,11.4,17.5,4.0,13.2,8.5,11.37,22.8,0.8
244,"Yi Jianlian, MIL",66,25.0,.485,7.5,12.3,16.9,7.0,17.7,12.3,11.36,-3.5,-0.1
245,"Chris Duhon, CHI",66,22.6,.508,36.9,10.0,14.3,1.0,7.6,4.4,11.35,7.9,0.3
,"Michael Finley, SA",82,26.9,.519,11.8,5.8,16.8,1.0,12.0,6.8,11.35,28.0,0.9
247,"Damon Jones, CLE",67,19.9,.582,23.5,6.7,13.9,0.0,5.9,3.1,11.32,6.3,0.2
248,"Brevin Knight, LAC",74,22.6,.453,42.5,9.2,13.3,1.0,8.8,4.9,11.29,7.1,0.2
249,"Morris Peterson, NO",76,23.6,.549,10.1,6.2,14.1,2.0,11.3,6.7,11.27,20.7,0.7
,"Damien Wilkins, SEA",76,24.3,.474,15.4,9.1,18.1,4.0,10.2,7.2,11.27,21.0,0.7
251,"Brian Skinner, PHX",66,12.8,.485,5.4,13.9,12.2,9.0,21.6,15.9,11.24,0.5,0.0
252,"Zaza Pachulia, ATL",62,15.2,.515,8.6,16.5,16.9,11.0,19.5,15.3,11.22,8.8,0.3
253,"Marcus Williams, NJ",53,16.1,.499,26.5,14.2,20.5,2.0,11.8,6.8,11.17,2.1,0.1
254,"Fred Jones, NY",70,25.1,.546,22.7,10.7,14.2,2.0,9.3,5.5,11.14,16.8,0.6
255,"Chuck Hayes, HOU",79,19.9,.512,23.7,16.1,8.4,10.0,20.8,15.3,11.11,11.9,0.4
256,"Charlie Bell, MIL",68,23.9,.490,25.9,9.4,16.6,2.0,10.2,6.0,11.06,13.7,0.5
257,"Jason Kapono, TOR",81,18.9,.561,10.2,9.1,16.0,2.0,6.9,4.6,11.04,12.2,0.4
258,"Reggie Evans, PHI",81,23.2,.463,10.3,17.1,12.8,14.0,24.7,19.3,10.99,-14.3,-0.5
259,"Javaris Crittenton, LAL/MEM",50,13.6,.499,13.3,14.3,20.9,5.0,13.4,9.1,10.98,-0.3,-0.0
260,"Andrea Bargnani, TOR",78,23.9,.495,9.1,9.0,20.3,3.0,15.3,9.2,10.96,10.1,0.3
261,"Darko Milicic, MEM",70,23.8,.456,8.1,14.2,15.7,8.0,20.2,14.3,10.89,7.3,0.2
262,"Matt Carroll, CHA",80,25.2,.554,9.4,7.4,14.7,2.0,11.1,6.5,10.87,11.1,0.4
263,"Tony Allen, BOS",75,18.3,.527,16.5,15.8,18.2,3.0,10.9,7.3,10.81,6.4,0.2
,"Dan Gadzuric, MIL",51,10.5,.443,4.9,15.0,16.6,14.0,17.7,15.9,10.81,1.7,0.1
265,"Jason Smith, PHI",76,14.6,.491,4.8,11.6,14.8,8.0,16.6,12.4,10.74,-12.5,-0.4
,"Keith Bogans, ORL",82,26.8,.559,13.1,6.7,13.0,2.0,11.2,7.0,10.74,7.9,0.3
267,"Sebastian Telfair, MIN",60,32.2,.462,33.2,10.4,17.3,1.0,7.4,4.0,10.58,-12.2,-0.4
268,"Bobby Simmons, MIL",70,21.7,.504,11.7,11.4,16.8,5.0,12.9,8.8,10.49,-0.2,-0.0
269,"Josh Powell, LAC",64,19.2,.500,10.1,14.0,14.2,11.0,20.5,15.6,10.48,-2.1,-0.1
,"Raja Bell, PHX",75,35.3,.560,16.4,6.3,13.2,2.0,9.0,5.8,10.48,-0.9,-0.0
271,"Earl Boykins, CHA",36,16.0,.467,28.7,12.2,19.0,2.0,5.0,3.4,10.22,-6.8,-0.2
272,"Arron Afflalo, DET",75,12.9,.494,14.2,9.3,14.3,4.0,12.4,8.4,10.07,-6.2,-0.2
273,"Kareem Rush, IND",71,21.2,.500,12.1,8.4,17.1,1.0,11.0,6.1,10.06,-9.9,-0.3
274,"Quincy Douby, SAC",74,11.8,.495,11.3,12.6,19.3,2.0,8.7,5.6,10.04,-6.0,-0.2
275,"Johan Petro, SEA",72,18.2,.453,5.5,12.5,16.4,8.0,22.6,15.4,10.01,-11.6,-0.4
,"Kwame Brown, LAL/MEM",38,18.8,.497,16.0,18.1,13.4,8.0,20.2,14.5,10.01,-6.3,-0.2
277,"Jeff Green, SEA",80,28.2,.491,10.5,14.0,17.9,5.0,13.4,9.2,9.93,-29.1,-1.0
278,"Gordan Giricek, PHI/PHX/UTAH",56,14.8,.518,14.5,12.2,20.8,1.0,14.2,7.6,9.84,-8.2,-0.3
279,"Ryan Bowen, NO",53,12.5,.505,16.4,9.8,8.5,10.0,8.2,8.9,9.82,-6.7,-0.2
280,"Malik Allen, DAL/NJ",73,15.0,.500,10.3,10.5,10.9,7.0,14.1,10.6,9.78,-28.2,-0.9
281,"Adonal Foyle, ORL",82,9.4,.464,8.3,14.7,10.5,11.0,19.6,15.5,9.74,-9.9,-0.3
282,"Ira Newble, CLE/LAL/SEA",49,14.2,.507,7.6,14.3,12.8,7.0,13.1,9.9,9.65,-8.9,-0.3
283,"Robert Horry, SA",45,13.0,.426,23.5,11.0,12.1,7.0,14.8,11.1,9.53,-17.1,-0.6
284,"Earl Barron, MIA",46,19.3,.446,6.6,10.9,19.5,9.0,17.9,13.3,9.48,-26.8,-0.9
285,"Melvin Ely, NO",52,11.9,.491,8.2,15.6,16.9,5.0,22.5,13.6,9.13,-13.6,-0.5
286,"Jacque Vaughn, SA",74,15.4,.481,29.9,10.2,15.5,1.0,6.2,3.8,9.08,-32.7,-1.1
287,"Royal Ivey, MIL",75,19.2,.487,24.1,11.3,15.7,3.0,6.8,4.8,9.00,-43.0,-1.4
288,"Sergio Rodriguez, POR",72,8.7,.423,31.6,13.6,20.3,2.0,8.3,5.4,8.99,-18.8,-0.6
289,"Alexander Johnson, MIA",43,12.8,.554,6.0,19.4,15.5,7.0,13.7,10.2,8.98,-12.5,-0.4
290,"Damon Stoudamire, SA/MEM",60,17.3,.450,27.6,13.4,19.6,2.0,10.8,6.6,8.96,-31.6,-1.1
291,"Rasual Butler, NO",51,17.2,.460,11.3,3.1,13.9,2.0,11.5,6.7,8.88,-21.2,-0.7
292,"Darrel Armstrong, NJ",50,11.0,.499,30.8,17.3,13.8,4.0,10.5,7.0,8.80,-18.1,-0.6
293,"Mike James, NO/HOU",54,13.3,.437,14.7,8.8,17.1,2.0,8.7,5.5,8.75,-24.2,-0.8
294,"Quentin Richardson, NY",65,28.3,.444,14.9,8.9,15.4,3.0,16.5,9.7,8.72,-48.8,-1.6
295,"Brian Cook, LAL/ORL",51,12.3,.489,8.7,12.6,15.6,5.0,14.0,9.7,8.57,-27.5,-0.9
296,"Nenad Krstic, NJ",45,18.0,.451,6.8,10.3,18.9,5.0,23.6,14.3,8.55,-24.9,-0.8
297,"David Harrison, IND",55,12.8,.539,4.9,20.4,14.7,6.0,11.8,9.1,8.50,-22.0,-0.7
298,"Antoine Wright, DAL/NJ",56,22.0,.488,16.4,10.2,14.2,4.0,10.4,7.1,8.46,-37.5,-1.3
299,"Corey Brewer, MIN",79,22.8,.429,15.1,12.1,14.7,5.0,13.9,9.4,8.35,-58.0,-1.9
300,"Yakhouba Diawara, DEN",54,10.0,.518,18.4,8.0,12.0,5.0,7.6,6.2,8.22,-18.5,-0.6
301,"Daequan Cook, MIA",59,24.4,.480,11.1,9.3,17.8,2.0,13.2,7.4,8.10,-51.6,-1.7
302,"Jason Hart, UTAH",57,10.6,.413,27.4,8.9,16.8,1.0,10.0,5.6,8.09,-26.3,-0.9
303,"Jared Jeffries, NY",73,18.2,.433,15.0,14.5,12.1,10.0,11.1,10.5,8.05,-68.1,-2.3
304,"Acie Law, ATL",56,15.4,.455,26.5,13.1,16.5,2.0,6.0,3.8,7.92,-39.7,-1.3
305,"Chris Richard, MIN",52,10.7,.496,12.8,17.0,9.3,11.0,17.9,14.1,7.89,-30.0,-1.0
306,"Hilton Armstrong, NO",65,11.3,.498,8.8,22.6,13.9,10.0,16.1,13.1,7.76,-31.0,-1.0
307,"Eddie Jones, DAL",47,19.6,.473,24.3,10.2,10.6,2.0,13.8,8.2,7.68,-38.8,-1.3
308,"Quinton Ross, LAC",76,19.8,.430,18.4,6.1,11.2,4.0,9.1,6.6,7.53,-66.8,-2.2
309,"Sasha Pavlovic, CLE",51,23.3,.434,14.3,9.6,17.9,3.0,9.2,6.1,7.38,-55.3,-1.8
310,"Greg Buckner, MIN",31,16.8,.489,20.0,14.9,13.1,2.0,12.7,7.3,7.28,-25.0,-0.8
311,"Devean George, DAL",53,15.5,.437,12.5,8.5,12.9,4.0,14.8,9.6,7.12,-41.4,-1.4
312,"Smush Parker, LAC/MIA",28,21.1,.420,25.9,13.6,19.6,1.0,9.1,4.9,7.00,-35.4,-1.2
313,"Bruce Bowen, SA",81,30.2,.527,15.3,7.7,9.1,2.0,9.5,5.6,6.94,-130.0,-4.3
314,"Francisco Elson, SA/SEA",63,12.9,.416,7.4,14.5,15.1,7.0,21.0,14.0,6.77,-46.5,-1.5
315,"Jeff McInnis, CHA",54,26.1,.461,39.4,13.6,11.8,1.0,6.6,3.9,6.62,-92.1,-3.1
316,"Dominic McGuire, WSH",70,9.9,.397,20.3,20.3,10.1,9.0,14.8,11.7,6.56,-40.9,-1.4
317,"Jarron Collins, UTAH",70,10.0,.515,21.3,12.7,8.4,7.0,13.1,10.1,6.09,-47.2,-1.6
318,"Mardy Collins, NY",46,13.8,.378,26.4,16.6,17.6,3.0,10.4,6.7,6.08,-46.5,-1.6
319,"Brian Scalabrine, BOS",48,10.7,.428,23.7,15.4,11.3,5.0,12.5,9.2,5.18,-48.3,-1.6
320,"Casey Jacobsen, MEM",53,10.3,.437,12.6,10.1,10.3,2.0,10.9,6.6,4.44,-49.5,-1.6
321,"Trenton Hassell, DAL/NJ",63,12.3,.441,20.3,10.9,9.1,3.0,9.4,6.3,4.26,-72.0,-2.4
322,"Jason Collins, NJ/MEM",74,15.8,.481,11.4,22.0,5.8,6.0,11.4,8.8,3.40,-125.9,-4.2
323,"Bobby Jones, DEN/HOU/MIA/SA/MEM",47,11.3,.548,12.8,12.8,15.6,5.0,12.9,9.2,0.00,-83.2,-2.8
