Player,Team,Age,Height,Weight,College,Country,Draft Year,Draft Round,Draft Number,GP,PTS,REB,AST,NetRtg,OREB%,DREB%,USG%,TS%,AST%
Greg Smith,DAL,24,6-10,250,Fresno State,USA,Undrafted,Undrafted,Undrafted,42,1.9,1.9,0.2,-3.4,6.7%,13.1%,9.6%,60.5%,3.9%
Greg Stiemsma,TOR,29,6-11,260,Wisconsin,USA,Undrafted,Undrafted,Undrafted,17,0.8,0.9,0.2,-21.2,15.0%,11.3%,11.3%,71.7%,7.7%
Greivis Vasquez,TOR,28,6-6,200,Maryland,Venezuela,2010,1,28,82,9.5,2.6,3.7,1.6,1.1%,9.9%,19.6%,51.4%,24.7%
Harrison Barnes,GSW,23,6-8,225,North Carolina,USA,2012,1,7,82,10.1,5.5,1.4,11.6,5.1%,13.3%,14.7%,57.3%,6.8%
Hassan Whiteside,MIA,26,7-0,265,Marshall,USA,2010,2,33,48,11.8,10.0,0.1,-2.1,13.4%,29.3%,20.2%,61.9%,0.9%
Hedo Turkoglu,LAC,36,6-10,220,None,Turkey,2000,1,16,62,3.7,1.6,0.6,1.7,0.7%,13.5%,14.2%,60.2%,8.0%
Henry Sims,PHI,25,6-10,248,Georgetown,USA,Undrafted,Undrafted,Undrafted,73,8.0,4.9,1.1,-12.2,8.0%,17.0%,20.0%,52.1%,10.9%
Henry Walker,MIA,27,6-6,235,Kansas State,USA,2008,2,47,24,7.3,3.4,1.2,0.3,1.2%,11.8%,14.2%,49.7%,7.1%
Hollis Thompson,PHI,24,6-8,206,Georgetown,USA,Undrafted,Undrafted,Undrafted,71,8.8,2.8,1.2,-9.6,2.7%,8.2%,15.4%,53.8%,8.3%
Ian Clark,DEN,24,6-3,180,Belmont,USA,Undrafted,Undrafted,Undrafted,30,1.9,0.5,0.4,-9.0,2.0%,6.5%,15.2%,48.3%,9.7%
Ian Mahinmi,IND,28,6-11,250,None,France,2005,1,28,61,4.3,5.8,0.5,1.4,9.0%,21.5%,12.2%,51.6%,4.5%
Iman Shumpert,CLE,25,6-5,220,Georgia Tech,USA,2011,1,17,62,8.0,3.6,2.2,2.6,3.7%,10.7%,17.2%,49.7%,13.7%
Isaiah Canaan,PHI,24,6-0,201,Murray State,USA,2013,2,34,47,9.2,1.9,2.1,-3.7,1.7%,7.3%,21.1%,53.4%,18.9%
Isaiah Thomas,BOS,26,5-9,185,Washington,USA,2011,2,60,67,16.4,2.3,4.2,4.8,1.8%,6.9%,27.1%,58.0%,26.9%
Ish Smith,PHI,26,6-0,175,Wake Forest,USA,Undrafted,Undrafted,Undrafted,55,6.1,1.8,3.3,-6.2,1.6%,10.0%,23.6%,43.1%,38.8%
J.J. Barea,DAL,31,6-0,185,Northeastern,Puerto Rico,Undrafted,Undrafted,Undrafted,77,7.5,1.7,3.4,4.9,1.7%,8.1%,20.9%,50.2%,29.5%
JJ Hickson,DEN,26,6-9,242,North Carolina State,USA,2008,1,19,73,7.6,6.2,0.8,-7.6,9.9%,20.5%,19.7%,50.4%,6.9%
JJ Redick,LAC,31,6-4,190,Duke,USA,2006,1,11,78,16.4,2.1,1.8,12.3,0.9%,5.9%,20.1%,62.2%,8.5%
JR Smith,CLE,29,6-6,225,None,USA,2004,1,18,70,12.1,3.1,2.8,3.6,1.5%,9.1%,18.8%,53.8%,14.5%
JaKarr Sampson,PHI,22,6-9,214,"St. John's, N.Y.",USA,Undrafted,Undrafted,Undrafted,74,5.2,2.2,1.0,-12.2,2.8%,11.2%,17.3%,49.8%,12.1%
JaMychal Green,MEM,25,6-8,230,Alabama,USA,Undrafted,Undrafted,Undrafted,24,2.6,1.9,0.2,-5.9,11.0%,16.7%,16.8%,60.3%,4.0%
JaVale McGee,DEN,27,7-0,270,Nevada-Reno,USA,2008,1,18,23,4.6,2.7,0.1,-11.9,6.6%,16.0%,18.7%,56.7%,2.1%
Jabari Brown,LAL,22,6-5,214,Missouri,USA,Undrafted,Undrafted,Undrafted,19,11.9,1.9,2.1,-10.8,0.5%,6.2%,18.3%,54.7%,11.3%
Jabari Parker,MIL,20,6-8,240,Duke,USA,2014,1,2,25,12.3,5.5,1.7,-6.8,6.9%,12.1%,20.2%,52.7%,9.5%
Jack Cooley,UTA,24,6-9,246,Notre Dame,USA,Undrafted,Undrafted,Undrafted,16,1.7,1.6,0.1,-4.1,10.0%,18.3%,15.6%,43.2%,1.9%
Jae Crowder,BOS,24,6-6,235,Marquette,USA,2012,2,34,82,7.7,3.6,1.1,2.8,4.1%,13.2%,16.9%,51.7%,8.7%
Jamaal Franklin,DEN,23,6-5,191,San Diego State,USA,2013,2,41,3,1.0,0.7,1.0,-28.1,5.9%,9.1%,13.2%,75.0%,27.3%
Jamal Crawford,LAC,35,6-5,200,Michigan,USA,2000,1,8,64,15.8,1.9,2.5,1.6,1.1%,6.2%,27.0%,53.2%,16.0%
Jameer Nelson,DEN,33,6-0,190,None,USA,2004,1,20,63,8.3,2.3,4.0,-0.6,2.3%,8.1%,19.5%,50.3%,27.8%
James Ennis III,MIA,24,6-7,208,Cal State-Long Beach,USA,2013,2,50,62,5.0,2.8,0.8,-0.2,5.1%,12.1%,14.2%,54.1%,7.4%
James Harden,HOU,25,6-5,225,Arizona State,USA,2009,1,3,81,27.4,5.7,7.0,5.7,2.5%,12.6%,30.8%,60.5%,34.0%
James Johnson,TOR,28,6-9,250,Wake Forest,USA,2009,1,16,70,7.9,3.7,1.4,6.4,4.6%,14.2%,17.0%,61.7%,11.4%
James Jones,CLE,34,6-8,215,Miami (FL),USA,2003,2,49,57,4.4,1.1,0.4,-8.9,1.3%,8.4%,15.3%,56.5%,5.9%
James Michael McAdoo,GSW,22,6-9,230,North Carolina,USA,Undrafted,Undrafted,Undrafted,15,4.1,2.5,0.1,6.0,10.7%,14.9%,18.5%,56.4%,2.0%
James Young,BOS,19,6-6,215,Kentucky,USA,2014,1,17,31,3.4,1.4,0.4,0.0,2.3%,10.1%,14.9%,45.7%,5.9%
Jannero Pargo,CHA,35,6-1,185,Arkansas,USA,Undrafted,Undrafted,Undrafted,9,4.6,0.3,0.9,-2.1,0.0%,4.2%,23.8%,57.1%,21.6%
Jared Cunningham,LAC,24,6-4,195,Oregon State,USA,2012,1,24,19,1.8,0.5,0.5,-0.1,1.1%,9.1%,22.5%,45.2%,20.4%
Jared Dudley,MIL,29,6-7,225,Boston College,USA,2007,1,22,72,7.2,3.1,1.8,3.2,2.7%,10.0%,13.5%,57.2%,11.5%
Jared Sullinger,BOS,23,6-9,260,Ohio State,USA,2012,1,21,58,13.3,7.6,2.3,-1.3,8.9%,18.7%,23.1%,50.3%,14.0%
Jarnell Stokes,MEM,21,6-9,263,Tennessee,USA,2014,2,35,19,3.0,1.8,0.2,7.9,12.0%,13.7%,18.8%,57.8%,5.3%
Jarrett Jack,BKN,31,6-3,200,Georgia Tech,USA,2005,1,22,80,12.0,3.1,4.7,-7.5,0.9%,9.9%,22.2%,52.2%,28.6%
Jason Maxiell,CHA,32,6-7,260,Cincinnati,USA,2005,1,26,61,3.3,3.3,0.3,-8.8,8.8%,12.8%,12.5%,45.5%,3.6%
Jason Richardson,PHI,34,6-6,225,Michigan State,USA,2001,1,5,19,9.1,3.5,2.0,-8.7,2.7%,12.5%,21.3%,45.8%,17.1%
Jason Smith,NYK,29,7-0,245,Colorado State,USA,2007,1,20,82,8.0,4.0,1.7,-12.8,5.4%,13.3%,19.3%,49.7%,13.4%
Jason Terry,HOU,37,6-2,185,Arizona,USA,1999,1,10,77,7.0,1.6,1.9,3.7,0.9%,6.0%,13.7%,57.9%,13.9%
Jason Thompson,SAC,28,6-11,250,Rider University,USA,2008,1,12,81,6.1,6.5,1.0,-4.4,7.2%,19.5%,12.8%,50.0%,6.3%
Jeff Adrien,HOU,29,-,-,Connecticut,USA,Undrafted,Undrafted,Undrafted,17,3.5,4.5,0.9,-1.6,9.1%,24.4%,13.4%,49.4%,10.4%
Jeff Ayres,SAS,28,6-9,250,Arizona State,USA,2009,2,31,51,2.7,2.3,0.3,-8.3,9.5%,21.9%,15.3%,61.8%,6.1%
Jeff Green,MEM,28,6-9,235,Georgetown,USA,2007,1,5,78,15.0,4.2,1.7,-3.1,2.6%,10.8%,21.7%,53.4%,8.9%
Jeff Teague,ATL,27,6-2,181,Wake Forest,USA,2009,1,19,73,15.9,2.5,7.0,8.3,1.4%,6.8%,24.7%,56.6%,36.7%
Jeff Withey,NOP,25,7-0,222,Kansas,USA,2013,2,39,37,2.6,1.7,0.3,-7.1,8.9%,17.3%,17.1%,57.0%,7.0%
Jeffery Taylor,CHA,26,6-7,225,Vanderbilt,Sweden,2012,2,31,29,4.4,1.8,0.8,-15.4,3.0%,9.0%,16.1%,48.1%,9.3%
Jerami Grant,PHI,21,6-8,210,Syracuse,USA,2014,2,39,65,6.3,3.0,1.2,-5.2,3.3%,10.4%,16.2%,47.0%,9.5%
Jerel McNeal,PHX,28,6-3,200,Marquette,USA,Undrafted,Undrafted,Undrafted,6,1.5,0.5,0.3,-6.5,0.0%,9.1%,21.0%,37.9%,11.8%
Jeremy Evans,UTA,27,6-9,200,Western Kentucky,USA,2010,2,55,38,2.4,1.9,0.3,7.2,9.9%,15.5%,12.5%,63.6%,8.4%
Jeremy Lamb,OKC,23,6-5,185,Connecticut,USA,2012,1,12,47,6.3,2.3,0.9,-6.5,1.2%,14.8%,21.2%,53.8%,12.5%
Jeremy Lin,LAL,26,6-3,200,Harvard,USA,Undrafted,Undrafted,Undrafted,74,11.2,2.6,4.6,-6.6,1.3%,9.0%,21.5%,53.9%,27.9%
Jerome Jordan,BKN,28,7-0,253,Tulsa,Jamaica,2010,2,44,44,3.1,2.4,0.3,-9.6,12.8%,13.6%,15.3%,60.9%,6.0%
Jerrelle Benimon,DEN,23,-,-,None,USA,Undrafted,Undrafted,Undrafted,2,0.0,1.5,0.0,100.0,100%,40.0%,14.3%,0.0%,0.0%
Jerryd Bayless,MIL,26,6-3,200,Arizona,USA,2008,1,11,77,7.8,2.7,3.0,0.0,1.3%,10.9%,18.5%,51.9%,22.1%
Jimmer Fredette,NOP,26,6-2,195,Brigham Young,USA,2011,1,10,50,3.6,0.8,1.2,4.4,1.5%,6.1%,18.2%,47.9%,17.1%
Jimmy Butler,CHI,25,6-7,220,Marquette,USA,2011,1,30,65,20.0,5.8,3.3,4.6,4.5%,9.9%,21.3%,58.3%,14.2%
Joakim Noah,CHI,30,6-11,232,Florida,USA,2007,1,9,67,7.2,9.6,4.7,2.0,10.5%,20.0%,13.5%,48.2%,22.7%
Jodie Meeks,DET,27,6-4,210,Kentucky,USA,2009,2,41,60,11.1,1.7,1.3,-4.3,0.8%,6.3%,19.6%,54.8%,9.1%
Joe Harris,CLE,23,6-6,225,Virginia,USA,2014,2,33,51,2.7,0.8,0.5,-10.7,1.4%,7.3%,13.7%,53.7%,8.3%
Joe Ingles,UTA,27,6-8,216,None,Australia,Undrafted,Undrafted,Undrafted,79,5.0,2.2,2.3,-2.2,1.3%,9.4%,12.6%,53.3%,17.1%
Joe Johnson,BKN,34,6-7,240,Arkansas,USA,2001,1,10,80,14.4,4.8,3.7,-2.5,1.9%,12.2%,20.3%,52.3%,16.9%
Joel Anthony,DET,32,6-9,245,Nevada-Las Vegas,Canada,Undrafted,Undrafted,Undrafted,49,1.8,1.9,0.1,1.9,7.4%,14.2%,9.1%,60.7%,1.9%
Joel Freeland,POR,28,6-10,225,None,Great Britain,2006,1,30,48,3.5,4.0,0.3,6.4,10.1%,19.3%,13.1%,52.2%,3.9%
Joey Dorsey,HOU,31,6-9,275,Memphis,USA,2008,2,33,69,2.7,4.0,0.4,1.7,10.8%,20.5%,10.9%,50.7%,4.3%
Joffrey Lauvergne,DEN,23,6-11,220,None,France,2013,2,55,24,3.9,3.2,0.5,-19.1,8.2%,19.8%,18.5%,45.9%,9.0%
John Henson,MIL,24,6-11,230,North Carolina,USA,2012,1,14,67,7.0,4.7,0.9,-2.1,10.3%,14.7%,18.1%,57.8%,8.4%
John Jenkins,ATL,24,6-4,215,Vanderbilt,USA,2012,1,23,24,5.6,1.6,0.5,-3.5,0.6%,11.5%,16.9%,62.9%,8.1%
John Lucas III,DET,32,5-11,166,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,21,4.7,0.8,2.9,-9.4,1.5%,4.7%,20.5%,46.1%,39.2%
John Salmons,NOP,35,6-6,210,Miami (FL),USA,2002,1,26,21,2.0,1.0,0.6,-11.2,1.3%,6.8%,9.0%,42.2%,7.8%
John Wall,WAS,24,6-4,195,Kentucky,USA,2010,1,1,79,17.6,4.6,10.0,4.8,1.3%,11.1%,25.3%,52.3%,44.6%
Johnny O'Bryant III,MIL,22,6-9,265,Louisiana State,USA,2014,2,36,34,2.9,1.9,0.5,-12.8,7.0%,10.8%,18.8%,37.9%,7.6%
Jon Leuer,MEM,26,6-10,228,Wisconsin,USA,2011,2,40,63,4.5,3.3,0.7,-1.1,6.0%,18.8%,18.1%,47.8%,9.1%
Jonas Jerebko,BOS,28,6-10,231,None,Sweden,2009,2,39,75,6.0,3.8,0.9,6.0,7.1%,15.6%,16.0%,54.9%,9.1%
Jonas Valanciunas,TOR,23,7-0,255,None,Lithuania,2011,1,5,80,12.0,8.7,0.5,-0.7,10.6%,22.9%,19.2%,62.3%,3.1%
Jordan Adams,MEM,20,6-5,209,UCLA,USA,2014,1,22,30,3.1,0.9,0.5,3.6,3.5%,7.5%,18.6%,48.9%,10.1%
Jordan Clarkson,LAL,23,6-5,185,Missouri,USA,2014,2,46,59,11.9,3.2,3.5,-8.3,3.6%,9.7%,23.0%,52.8%,24.3%
Jordan Farmar,LAC,28,6-2,180,California-Los Angeles,USA,2006,1,26,36,4.6,1.2,1.9,-4.0,1.5%,6.5%,16.6%,51.3%,21.3%
Jordan Hamilton,LAC,24,6-7,220,Texas,USA,2011,1,26,14,2.7,1.1,0.5,-9.8,1.7%,10.8%,14.1%,54.3%,9.0%
Jordan Hill,LAL,27,6-10,235,Arizona,USA,2009,1,8,70,12.0,7.9,1.5,-10.7,8.6%,20.8%,22.2%,49.4%,9.6%
Jorge Gutierrez,MIL,26,6-3,195,California,Mexico,Undrafted,Undrafted,Undrafted,20,2.7,1.3,1.1,-7.1,2.8%,10.6%,14.6%,56.7%,21.2%
Jose Calderon,NYK,33,6-3,200,None,Spain,Undrafted,Undrafted,Undrafted,42,9.1,3.0,4.7,-13.6,1.5%,8.9%,15.8%,51.9%,25.1%
Josh McRoberts,MIA,28,6-10,240,Duke,USA,2007,2,37,17,4.2,2.6,1.9,6.1,2.7%,14.0%,12.9%,61.3%,16.8%
Josh Smith,HOU,29,6-9,225,None,USA,2004,1,17,83,12.4,6.4,3.3,0.7,6.1%,15.5%,24.2%,46.7%,20.7%
Jrue Holiday,NOP,25,6-4,205,UCLA,USA,2009,1,17,40,14.8,3.4,6.9,4.0,2.5%,8.1%,22.4%,52.2%,32.2%
Julius Randle,LAL,20,6-9,250,Kentucky,USA,2014,1,7,1,2.0,0.0,0.0,-66.9,0.0%,0.0%,17.2%,25.8%,0.0%
Justin Hamilton,MIN,25,7-0,255,Louisiana State,USA,2012,2,45,41,5.3,3.3,0.9,-13.0,8.3%,11.4%,14.4%,55.1%,9.0%
Justin Holiday,GSW,26,6-6,185,Washington,USA,Undrafted,Undrafted,Undrafted,59,4.3,1.2,0.8,-0.4,1.7%,8.1%,18.2%,49.8%,11.4%
Jusuf Nurkic,DEN,20,6-11,280,None,Bosnia and He...,2014,1,16,62,6.9,6.2,0.8,0.5,10.2%,22.5%,20.3%,48.3%,7.2%
KJ McDaniels,HOU,22,6-6,205,Clemson,USA,2014,2,32,62,7.9,3.2,1.2,-8.7,4.3%,9.8%,18.8%,49.4%,9.5%
Kalin Lucas,MEM,26,6-1,186,Michigan State,USA,Undrafted,Undrafted,Undrafted,1,0.0,0.0,0.0,-58.3,0.0%,0.0%,5.3%,0.0%,0.0%
Kawhi Leonard,SAS,24,6-7,230,San Diego State,USA,2011,1,15,64,16.5,7.2,2.5,11.4,4.4%,18.1%,22.7%,56.7%,12.4%
Kelly Olynyk,BOS,24,7-0,238,Gonzaga,Canada,2013,1,13,64,10.3,4.7,1.7,6.6,6.1%,14.6%,20.6%,55.8%,11.5%
Kemba Walker,CHA,25,6-1,184,Connecticut,USA,2011,1,9,62,17.3,3.5,5.1,-4.7,1.5%,8.8%,25.4%,48.6%,27.2%
Kendall Marshall,MIL,23,6-4,200,North Carolina,USA,2012,1,13,28,4.2,1.0,3.1,6.7,0.6%,6.3%,15.5%,56.2%,30.1%
Kendrick Perkins,CLE,30,6-10,270,None,USA,2003,1,27,68,3.6,4.7,0.8,0.9,7.7%,19.0%,13.6%,46.7%,6.5%
Kenneth Faried,DEN,25,6-8,228,Morehead State,USA,2011,1,22,75,12.6,8.9,1.2,-0.6,10.8%,20.9%,19.9%,54.8%,6.7%
Kent Bazemore,ATL,25,6-5,201,Old Dominion,USA,Undrafted,Undrafted,Undrafted,75,5.2,3.0,1.0,-2.4,1.6%,14.5%,15.1%,52.0%,9.3%
Kentavious Caldwell-Pope,DET,22,6-5,205,Georgia,USA,2013,1,8,82,12.7,3.1,1.3,1.4,1.6%,8.2%,19.0%,50.1%,6.5%
Kenyon Martin,MIL,37,6-9,225,Cincinnati,USA,2000,1,1,11,1.8,1.7,0.5,-4.6,6.1%,11.1%,11.0%,43.7%,6.8%
Kevin Durant,OKC,26,6-9,240,Texas,USA,2007,1,2,27,25.4,6.6,4.1,8.5,1.7%,16.3%,28.0%,63.3%,21.3%
Kevin Garnett,MIN,39,6-11,253,None,USA,1995,1,5,47,6.9,6.6,1.6,-0.6,5.4%,28.9%,17.9%,49.6%,13.1%
Kevin Love,CLE,26,6-10,243,UCLA,USA,2008,1,5,75,16.4,9.7,2.2,7.5,5.8%,23.5%,21.4%,56.2%,10.4%
Kevin Martin,MIN,32,6-7,204,Western Carolina,USA,2004,1,26,39,20.0,3.6,2.3,-10.1,1.4%,9.7%,26.2%,54.9%,12.3%
Kevin Seraphin,WAS,25,6-10,278,None,France,2010,1,17,79,6.6,3.6,0.7,-5.7,7.4%,15.9%,21.6%,53.5%,8.5%
Khris Middleton,MIL,23,6-7,225,Texas A&M,USA,2012,2,39,79,13.4,4.4,2.3,7.2,2.1%,12.3%,19.4%,56.3%,12.3%
Kirk Hinrich,CHI,34,6-4,190,Kansas,USA,2003,1,7,66,5.7,1.8,2.2,1.4,1.2%,5.8%,12.9%,46.8%,14.3%
Klay Thompson,GSW,25,6-7,215,Washington State,USA,2011,1,11,77,21.7,3.2,2.9,15.2,1.1%,8.2%,27.2%,59.1%,13.7%
Kobe Bryant,LAL,36,6-6,212,None,USA,1996,1,13,35,22.3,5.7,5.6,-11.9,2.0%,14.7%,33.7%,47.7%,30.0%
Kosta Koufos,MEM,26,7-0,265,Ohio State,USA,2008,1,23,81,5.2,5.3,0.5,4.3,8.7%,21.9%,15.4%,53.0%,4.4%
Kostas Papanikolaou,HOU,24,6-8,235,None,Greece,2012,2,48,43,4.2,2.7,2.0,-3.0,4.7%,9.8%,14.0%,44.4%,16.6%
Kris Humphries,WAS,30,6-9,235,Minnesota,USA,2004,1,14,64,8.0,6.5,0.9,-2.5,8.9%,21.6%,18.1%,51.2%,6.8%
Kyle Anderson,SAS,21,6-9,230,UCLA,USA,2014,1,30,33,2.2,2.2,0.8,-5.3,1.5%,18.9%,13.0%,38.9%,11.6%
Kyle Korver,ATL,34,6-7,212,Creighton,USA,2003,2,51,75,12.1,4.1,2.6,12.3,0.7%,11.7%,13.9%,69.9%,11.1%
Kyle Lowry,TOR,29,6-0,205,Villanova,USA,2006,1,24,70,17.8,4.7,6.8,4.1,2.2%,11.5%,24.6%,52.7%,31.2%
Kyle O'Quinn,ORL,25,6-10,250,Norfolk State,USA,2012,2,49,51,5.8,3.9,1.2,-6.7,5.9%,18.4%,17.9%,55.0%,11.9%
Kyle Singler,OKC,27,6-8,228,Duke,USA,2011,2,33,80,6.0,2.4,1.1,-2.0,1.7%,9.1%,12.9%,51.2%,7.1%
Kyrie Irving,CLE,23,6-3,193,Duke,Australia,2011,1,1,75,21.7,3.2,5.2,7.7,2.1%,6.7%,25.5%,58.3%,23.6%
LaMarcus Aldridge,POR,29,6-11,240,Texas,USA,2006,1,2,71,23.4,10.2,1.7,6.6,6.9%,20.9%,29.7%,52.8%,8.9%
Lance Stephenson,CHA,24,6-5,230,Cincinnati,USA,2010,2,40,61,8.2,4.5,3.9,-6.9,2.3%,15.1%,20.6%,41.9%,25.9%
Lance Thomas,NYK,27,6-8,225,Duke,USA,Undrafted,Undrafted,Undrafted,62,7.1,3.1,1.1,-11.1,4.3%,8.9%,16.9%,45.6%,7.9%
Landry Fields,TOR,27,6-7,215,Stanford,USA,2010,2,39,26,1.8,1.0,0.6,-19.5,4.6%,7.8%,10.5%,52.7%,11.2%
Langston Galloway,NYK,23,6-2,200,None,USA,Undrafted,Undrafted,Undrafted,45,11.8,4.2,3.3,-9.4,2.4%,10.8%,18.7%,48.9%,17.5%
Larry Drew II,PHI,25,6-2,180,UCLA,USA,Undrafted,Undrafted,Undrafted,12,3.8,1.3,3.8,-17.1,0.4%,6.9%,16.8%,38.8%,38.1%
Larry Sanders,MIL,26,6-11,230,Va Commonwealth,USA,2010,1,15,27,7.3,6.1,0.9,-5.0,11.3%,16.3%,16.6%,50.7%,6.5%
Lavoy Allen,IND,26,6-9,255,Temple,USA,2011,2,50,63,5.0,5.1,1.2,4.1,10.8%,18.7%,14.7%,49.3%,10.7%
LeBron James,CLE,30,6-8,250,None,USA,2003,1,1,69,25.3,6.0,7.4,10.9,2.2%,14.7%,31.8%,57.7%,36.6%
Leandro Barbosa,GSW,32,6-3,194,None,Brazil,2003,1,28,66,7.1,1.4,1.5,0.6,2.3%,6.6%,20.0%,55.8%,16.2%
Lester Hudson,LAC,30,6-3,190,Tennessee-Martin,USA,2009,2,58,5,3.6,1.6,1.0,-8.2,1.9%,12.1%,15.7%,57.1%,17.2%
Lorenzo Brown,MIN,24,6-5,189,North Carolina State,USA,2013,2,52,29,4.2,2.4,3.1,-7.2,2.8%,11.1%,13.3%,46.8%,25.7%
Lou Amundson,NYK,32,6-9,225,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,53,4.9,5.1,1.3,-7.0,9.8%,18.8%,17.3%,44.2%,11.8%
Lou Williams,TOR,28,6-1,175,None,USA,2005,2,45,80,15.5,1.9,2.1,6.6,1.2%,6.4%,25.7%,56.4%,13.6%
Luc Mbah a Moute,PHI,28,6-8,230,California-Los Angeles,Cameroon,2008,2,37,67,9.9,4.9,1.6,-9.5,3.9%,12.8%,18.5%,46.6%,10.1%
Lucas Nogueira,TOR,22,7-0,220,None,Brazil,2013,1,16,6,1.0,1.8,0.2,-26.0,6.3%,40.9%,18.8%,30.7%,7.1%
Luis Scola,IND,35,6-9,240,None,Argentina,2002,2,55,81,9.4,6.5,1.3,0.9,8.1%,23.2%,22.1%,51.5%,11.0%
Luke Babbitt,NOP,26,6-9,225,Nevada-Reno,USA,2010,1,16,63,4.1,1.8,0.4,-6.2,1.5%,11.7%,12.2%,63.9%,4.4%
Luke Ridnour,ORL,34,6-2,175,Oregon,USA,2003,1,14,47,4.0,1.4,2.0,-10.3,1.2%,8.8%,14.5%,50.7%,22.0%
Luol Deng,MIA,30,6-9,220,Duke,United Kingdo...,2004,1,7,72,14.0,5.2,1.9,-0.7,4.6%,11.5%,19.2%,56.1%,9.4%
Malcolm Lee,PHI,25,6-5,200,California-Los Angeles,USA,2011,2,43,1,0.0,0.0,0.0,60.0,0.0%,0.0%,16.7%,0.0%,0.0%
Malcolm Thomas,PHI,26,6-9,225,San Diego State,,Undrafted,Undrafted,Undrafted,17,2.6,3.3,0.4,-25.5,7.5%,21.1%,12.6%,49.2%,6.5%
Manu Ginobili,SAS,37,6-6,205,None,Argentina,1999,2,57,70,10.5,3.0,4.2,9.8,1.8%,11.3%,23.1%,54.4%,29.0%
Marc Gasol,MEM,30,7-1,265,None,Spain,2007,2,48,81,17.4,7.8,3.8,3.9,4.6%,19.9%,24.5%,55.8%,19.3%
Marcin Gortat,WAS,31,6-11,240,None,Poland,2005,2,57,82,12.2,8.7,1.2,5.1,7.6%,20.9%,17.3%,58.7%,6.2%
Marco Belinelli,SAS,29,6-5,210,None,Italy,2007,1,18,62,9.2,2.5,1.5,0.5,2.0%,9.5%,18.6%,55.3%,10.5%
Marcus Morris Sr.,PHX,25,6-9,235,Kansas,USA,2011,1,14,81,10.4,4.8,1.6,-1.3,3.5%,15.1%,18.8%,52.0%,10.0%
Marcus Smart,BOS,21,6-4,220,Oklahoma State,USA,2014,1,6,67,7.8,3.3,3.1,3.4,3.2%,8.9%,14.9%,49.1%,16.1%
Marcus Thornton,PHX,28,6-4,205,Louisiana State,USA,2009,2,43,48,7.9,1.8,0.8,-1.6,2.9%,8.7%,22.8%,51.4%,8.7%
Mario Chalmers,MIA,29,6-2,190,Kansas,USA,2008,2,34,80,10.2,2.6,3.8,-3.6,1.1%,8.0%,18.3%,52.1%,21.6%
Markel Brown,BKN,23,6-3,190,Oklahoma State,USA,2014,2,44,47,4.6,2.3,0.8,-1.5,2.0%,12.0%,14.7%,45.9%,7.0%
Markieff Morris,PHX,25,6-10,245,Kansas,USA,2011,1,13,82,15.3,6.2,2.3,2.0,4.3%,14.9%,23.2%,52.3%,12.0%
Marreese Speights,GSW,27,6-10,255,Florida,USA,2008,1,16,76,10.4,4.3,0.9,7.4,9.1%,16.8%,28.1%,54.6%,9.8%
Martell Webster,WAS,28,6-7,230,None,USA,2005,1,6,32,3.3,1.4,0.5,-19.7,2.8%,9.9%,17.4%,44.5%,8.1%
Marvin Williams,CHA,29,6-9,237,North Carolina,USA,2005,1,2,78,7.4,4.9,1.3,-4.5,2.7%,16.1%,13.1%,54.1%,7.8%
Mason Plumlee,BKN,25,6-11,235,Duke,USA,2013,1,22,82,8.7,6.2,0.9,-4.6,10.3%,19.8%,19.2%,57.0%,6.9%
Matt Barnes,LAC,35,6-7,226,UCLA,USA,2002,2,45,76,10.1,4.0,1.5,11.9,2.3%,10.8%,14.5%,57.4%,6.7%
Matt Bonner,SAS,35,6-10,235,Florida,USA,2003,2,45,72,3.7,1.6,0.7,1.5,3.1%,9.3%,12.3%,53.6%,7.4%
Matthew Dellavedova,CLE,24,6-4,200,St. Mary's (CA),Australia,Undrafted,Undrafted,Undrafted,67,4.8,1.9,3.0,1.7,2.6%,6.6%,12.5%,49.3%,22.8%
Maurice Harkless,ORL,22,6-9,215,"St. John's, N.Y.",USA,2012,1,15,45,3.5,2.4,0.6,-6.5,5.5%,10.4%,13.0%,44.9%,5.6%
Meyers Leonard,POR,23,7-1,245,Illinois,USA,2012,1,11,55,5.9,4.5,0.6,0.6,5.5%,22.0%,15.7%,63.1%,6.3%
Michael Beasley,MIA,26,6-10,235,Kansas State,USA,2008,1,2,24,8.8,3.7,1.3,1.0,2.5%,14.8%,23.6%,47.4%,11.3%
Michael Carter-Williams,MIL,23,6-6,190,Syracuse,USA,2013,1,11,66,14.6,5.3,6.7,-3.7,2.9%,13.4%,26.4%,46.1%,37.4%
Michael Kidd-Gilchrist,CHA,21,6-7,232,Kentucky,USA,2012,1,2,55,10.9,7.6,1.4,3.1,6.6%,19.1%,17.9%,51.9%,7.8%
Mike Conley,MEM,27,6-1,175,Ohio State,USA,2007,1,4,70,15.8,3.0,5.4,4.9,1.4%,8.4%,23.3%,55.8%,27.8%
Mike Dunleavy,CHI,34,6-9,230,Duke,USA,2002,1,3,63,9.4,3.9,1.8,5.4,1.5%,11.2%,14.0%,57.3%,9.4%
Mike Miller,CLE,35,6-8,218,Florida,USA,2000,1,5,52,2.1,1.8,0.9,-5.0,0.6%,12.3%,8.9%,47.1%,10.1%
