RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,VA,EWA
231,"Grant Hill, PHX",49,28.1,.500,15.9,9.7,17.2,2.4,11.5,7.0,12.34,37.8,1.3
232,"Ronnie Brewer, CHI",66,24.8,.465,20.0,8.6,14.8,5.0,10.6,7.9,12.30,43.8,1.5
233,"Roger Mason Jr., WSH",52,13.4,.530,13.5,9.2,18.0,1.1,10.1,5.6,12.18,17.5,0.6
,"Markieff Morris, PHX",63,19.5,.484,10.5,11.3,18.5,6.4,19.1,12.8,12.18,25.2,0.8
235,"Nick Collison, OKC",63,20.7,.622,22.1,16.4,9.5,11.1,12.7,12.0,12.11,11.8,0.4
236,"Landry Fields, NY",66,28.7,.506,20.0,12.1,15.1,3.6,13.5,8.5,12.07,36.0,1.2
237,"Marco Belinelli, NO",66,29.8,.525,11.1,7.6,17.8,1.2,9.1,5.2,12.00,44.1,1.5
238,"Shelden Williams, NJ",58,22.0,.543,10.1,19.0,10.3,12.5,19.6,15.9,11.94,8.3,0.3
239,"Shelvin Mack, WSH",64,12.2,.468,30.8,11.3,17.1,1.7,11.7,6.7,11.92,13.0,0.4
240,"Donte Greene, SAC",53,14.7,.491,9.5,9.0,16.5,2.6,16.9,9.4,11.85,15.7,0.5
241,"Dominic McGuire, GS",64,17.6,.486,27.5,14.0,11.5,7.4,17.4,12.4,11.82,22.2,0.7
242,"Brandon Knight, DET",66,32.3,.511,20.1,13.7,20.8,1.8,10.3,5.9,11.79,24.9,0.8
243,"Hedo Turkoglu, ORL",53,31.2,.528,25.3,15.4,19.1,1.7,12.4,7.0,11.78,31.6,1.1
,"Jason Maxiell, DET",65,22.6,.493,7.6,13.1,14.3,9.9,17.4,13.6,11.78,12.6,0.4
245,"Caron Butler, LAC",63,29.7,.501,8.6,8.5,18.7,2.8,12.0,7.3,11.77,35.4,1.2
246,"Manny Harris, CLE",26,17.5,.492,13.3,11.5,18.7,2.6,15.3,8.7,11.72,6.3,0.2
,"Vladimir Radmanovic, ATL",49,15.4,.524,18.1,11.7,14.1,5.3,16.8,11.1,11.72,2.4,0.1
,"Carlos Delfino, MIL",54,28.5,.515,18.5,10.0,14.7,1.4,13.9,7.5,11.72,27.9,0.9
249,"Patrick Patterson, HOU",64,23.2,.457,8.3,7.7,16.2,8.7,13.7,11.2,11.58,1.8,0.1
250,"Jan Vesely, WSH",57,18.9,.544,13.3,17.0,11.7,10.5,15.6,13.0,11.56,12.2,0.4
251,"Lou Amundson, IND",60,12.6,.438,4.6,14.9,15.6,14.1,19.0,16.6,11.54,10.5,0.4
,"A.J. Price, IND",44,12.9,.454,28.0,10.4,17.7,2.6,9.4,6.0,11.54,6.2,0.2
253,"Von Wafer, ORL",33,14.2,.537,11.8,14.3,19.8,1.5,9.7,5.5,11.50,7.0,0.2
,"Jodie Meeks, PHI",66,24.9,.551,9.2,4.9,13.7,1.1,9.8,5.4,11.50,17.2,0.6
255,"Mike Miller, MIA",39,19.3,.561,14.8,10.6,13.6,3.6,16.2,10.2,11.40,10.1,0.3
256,"Luke Babbitt, POR",40,13.4,.556,7.1,12.0,16.0,3.4,17.5,10.3,11.32,6.5,0.2
257,"Avery Bradley, BOS",64,21.4,.555,14.5,12.5,16.0,3.1,6.7,5.0,11.31,16.5,0.6
258,"Omri Casspi, CLE",65,20.6,.499,11.2,10.9,16.2,5.1,14.5,9.7,11.26,15.3,0.5
259,"Eric Bledsoe, LAC",40,11.6,.454,25.5,18.2,18.9,5.6,11.1,8.3,11.24,1.6,0.1
260,"Jonny Flynn, HOU/POR",29,14.3,.442,34.3,12.9,19.3,2.2,8.8,5.5,11.20,1.3,0.0
,"Boris Diaw, SA/CHA",57,25.0,.498,30.0,16.4,11.2,5.5,17.3,11.3,11.20,-6.5,-0.2
262,"Josh Childress, PHX",34,14.4,.501,23.8,6.3,9.7,7.2,14.6,10.9,11.16,4.8,0.2
263,"Richard Jefferson, GS/SA",63,27.7,.550,13.3,7.5,14.6,1.7,12.4,7.2,11.15,17.0,0.6
264,"Samardo Samuels, CLE",54,15.3,.517,5.6,15.6,16.7,8.4,16.8,12.4,11.13,-4.6,-0.2
265,"Aaron Gray, TOR",49,16.6,.526,10.4,19.6,12.2,12.1,28.3,20.3,11.09,6.0,0.2
266,"Shaun Livingston, MIL",58,18.8,.520,24.7,13.4,14.7,3.8,8.7,6.2,11.06,0.9,0.0
267,"Metta World Peace, LAL",64,26.9,.478,19.3,9.5,14.8,4.8,9.1,7.1,11.03,13.5,0.5
268,"Nazr Mohammed, OKC",63,11.0,.477,6.4,11.9,11.9,10.4,17.1,14.0,11.02,4.3,0.1
269,"Jared Jeffries, NY",39,18.7,.484,11.3,12.6,11.5,10.8,13.3,12.0,10.96,-5.9,-0.2
270,"Anthony Parker, CLE",51,25.1,.523,23.0,9.6,13.7,0.9,11.8,6.1,10.94,8.4,0.3
271,"Jamaal Tinsley, UTAH",37,13.7,.461,38.0,16.1,19.0,1.3,8.9,5.1,10.90,-0.7,-0.0
272,"Udonis Haslem, MIA",64,24.8,.479,8.3,11.9,12.0,9.1,25.6,17.7,10.89,-14.4,-0.5
,"Josh McRoberts, LAL",50,14.4,.516,23.6,14.4,10.2,9.9,16.4,13.3,10.89,-6.5,-0.2
274,"Jimmer Fredette, SAC",61,18.6,.495,16.8,10.4,19.4,1.6,5.7,3.5,10.84,-2.8,-0.1
275,"Iman Shumpert, NY",59,28.9,.484,19.1,13.0,17.2,2.8,9.9,6.3,10.83,0.8,0.0
276,"Francisco Garcia, SAC",49,16.3,.483,10.5,7.5,13.3,1.4,12.7,6.8,10.74,2.9,0.1
,"Ben Wallace, DET",62,15.8,.398,23.4,18.5,6.5,9.6,23.7,16.4,10.74,2.0,0.1
278,"Stephen  Jackson, MIL/SA",47,25.8,.485,17.0,14.8,21.3,2.0,13.2,7.5,10.71,3.9,0.1
279,"Al-Farouq Aminu, NO",66,22.4,.481,11.5,15.9,14.8,7.8,16.9,12.4,10.68,3.9,0.1
280,"Bismack Biyombo, CHA",63,23.1,.480,6.2,16.2,11.6,8.6,20.8,14.5,10.66,1.3,0.0
281,"Andray Blatche, WSH",26,24.1,.415,8.4,11.2,19.7,7.5,19.6,13.5,10.63,-8.1,-0.3
282,"Josh Howard, UTAH",43,23.0,.461,9.9,10.5,19.1,4.5,14.0,9.2,10.55,0.7,0.0
283,"Jeremy Tyler, GS",42,13.5,.442,5.6,12.7,19.0,10.8,17.1,14.0,10.46,-2.9,-0.1
284,"Johan Petro, NJ",59,15.6,.452,12.5,10.6,14.5,8.3,20.3,14.1,10.32,-3.9,-0.1
285,"Joel Anthony, MIA",64,21.1,.598,3.8,19.0,6.9,9.2,12.8,11.1,10.30,-6.0,-0.2
,"Dahntay Jones, IND",65,16.2,.533,14.5,10.6,15.0,2.5,10.0,6.3,10.30,-3.2,-0.1
287,"Lance Thomas, NO",42,15.0,.541,6.3,12.7,11.9,9.4,14.3,11.9,10.08,-6.8,-0.2
288,"Baron Davis, NY",29,20.5,.457,33.3,18.7,20.8,2.5,8.4,5.4,10.05,-8.4,-0.3
289,"Martell Webster, MIN",47,24.3,.533,10.3,11.8,12.4,4.1,12.3,8.2,10.02,-8.2,-0.3
290,"Will Bynum, DET",36,14.3,.459,19.3,15.8,23.7,2.3,11.1,6.5,9.98,-7.9,-0.3
291,"Kenyon Martin, LAC",42,22.4,.445,6.1,10.9,12.2,6.1,16.9,11.5,9.93,-22.1,-0.7
292,"Thabo Sefolosha, OKC",42,21.8,.584,18.0,15.3,9.8,2.8,12.5,8.0,9.81,-9.4,-0.3
293,"Shane Battier, MIA",65,23.1,.504,19.2,8.7,10.0,4.6,7.7,6.2,9.76,-16.6,-0.6
294,"Travis Outlaw, SAC",39,12.8,.428,6.9,8.6,17.0,4.0,9.7,6.7,9.68,-6.1,-0.2
,"James Jones, MIA",51,13.1,.567,9.9,5.2,10.8,1.1,7.4,4.4,9.68,-8.2,-0.3
296,"Kurt Thomas, POR",53,15.2,.483,18.9,12.8,10.6,5.5,22.1,13.7,9.53,-12.8,-0.4
297,"Earl Watson, UTAH",50,20.7,.413,45.0,17.6,13.1,3.3,10.2,6.7,9.46,-23.7,-0.8
,"Jermaine O'Neal, BOS",25,22.8,.468,6.1,12.8,11.2,8.0,19.4,14.0,9.46,-9.7,-0.3
299,"Quincy Pondexter, MEM",64,15.7,.517,8.5,9.4,12.1,6.3,8.5,7.3,9.45,-15.7,-0.5
300,"Wayne Ellington, MIN",51,19.1,.487,8.7,6.9,14.3,1.6,9.7,5.6,9.41,-20.2,-0.7
301,"Rashard Lewis, WSH",28,26.0,.457,9.1,10.8,15.1,5.2,11.7,8.4,9.37,-12.3,-0.4
302,"Kirk Hinrich, ATL",48,25.8,.511,26.4,11.6,13.5,1.1,8.5,4.8,9.28,-28.1,-0.9
303,"Daequan Cook, OKC",57,17.4,.509,4.5,4.8,12.9,1.5,11.9,7.0,9.26,-18.2,-0.6
,"Lamar Odom, DAL",50,20.5,.423,15.7,9.9,18.4,4.0,18.7,11.4,9.26,-34.4,-1.1
305,"Daniel Gibson, CLE",35,26.2,.493,19.6,11.6,14.7,1.3,11.6,6.3,9.24,-17.2,-0.6
,"Xavier Henry, NO",45,16.9,.450,10.4,10.4,17.0,3.8,12.7,8.3,9.24,-14.2,-0.5
307,"Reggie Jackson, OKC",45,11.1,.408,25.5,12.9,18.1,3.4,8.3,6.0,9.22,-11.8,-0.4
308,"Reggie Evans, LAC",56,13.8,.504,10.4,26.8,8.1,15.3,26.7,20.9,9.21,-26.4,-0.9
309,"Tyrus Thomas, CHA",54,18.8,.418,7.8,11.7,16.9,5.4,17.7,11.3,9.06,-36.9,-1.2
310,"John Salmons, SAC",46,27.2,.471,18.5,9.0,13.6,1.7,10.5,5.9,9.04,-27.3,-0.9
311,"Troy Murphy, LAL",59,16.2,.537,20.2,10.3,9.2,4.9,16.9,11.2,9.03,-35.3,-1.2
312,"Darko Milicic, MIN",29,16.3,.458,8.7,16.4,15.2,8.2,14.6,11.4,9.02,-11.1,-0.4
313,"Donald Sloan, ATL/NO/CLE",33,20.3,.433,28.8,13.4,23.6,0.0,0.0,0.0,8.95,-20.4,-0.7
314,"Chuck Hayes, SAC",54,19.2,.460,24.5,15.9,9.7,7.3,18.0,12.4,8.89,-26.5,-0.9
315,"James Anderson, SA",51,11.8,.483,15.3,11.2,15.7,3.1,11.8,7.5,8.87,-14.7,-0.5
316,"Andris Biedrins, GS",47,15.7,.581,16.3,14.3,4.7,6.9,20.0,13.5,8.77,-20.2,-0.7
317,"Alan Anderson, TOR",17,27.1,.519,12.5,12.0,16.9,2.1,6.5,4.3,8.75,-14.1,-0.5
318,"Quentin Richardson, ORL",48,18.0,.511,13.7,10.5,12.0,2.0,14.6,8.2,8.73,-22.9,-0.8
319,"Kendrick Perkins, OKC",65,26.8,.528,15.4,23.3,10.2,8.4,18.8,13.9,8.69,-49.8,-1.7
320,"Mickael Pietrus, BOS",42,21.9,.509,7.3,9.7,14.3,2.4,13.7,8.3,8.58,-26.4,-0.9
321,"Steve Blake, LAL",53,23.3,.493,33.1,13.7,13.4,0.9,6.6,3.8,8.55,-45.3,-1.5
322,"Andrew Goudelock, LAL",40,10.5,.488,9.1,9.5,19.9,1.4,6.6,4.1,8.48,-14.5,-0.5
323,"Ronnie Price, PHX",36,14.4,.465,26.4,18.1,16.0,4.0,8.2,6.1,8.46,-19.6,-0.7
324,"Mehmet Okur, NJ",17,26.7,.460,15.3,12.7,15.7,5.5,15.5,10.4,8.42,-14.8,-0.5
325,"Chris Duhon, ORL",63,19.5,.558,34.0,18.2,11.5,1.3,8.4,4.8,8.39,-47.8,-1.6
326,"Raja Bell, UTAH",34,23.4,.586,15.6,8.6,11.0,0.9,6.3,3.5,8.36,-25.4,-0.8
327,"Chris Singleton, WSH",66,21.7,.462,11.7,9.1,10.6,3.4,15.1,9.2,8.34,-46.2,-1.5
328,"Anthony Tolliver, MIN",51,17.3,.504,8.4,13.3,11.0,6.2,13.0,9.6,8.30,-42.1,-1.4
329,"Henry Walker, NY",32,19.4,.526,14.7,13.9,14.4,1.7,13.4,7.5,8.24,-21.0,-0.7
330,"Earl Clark, ORL",45,12.4,.405,9.2,12.8,13.5,7.1,18.6,12.8,8.14,-22.2,-0.7
331,"Marquis Daniels, BOS",38,12.7,.395,20.6,12.3,16.5,4.1,11.6,8.0,8.12,-17.2,-0.6
332,"Wesley Johnson, MIN",65,22.6,.477,11.1,11.3,13.1,1.8,11.6,6.7,8.08,-53.0,-1.8
333,"Derek Fisher, LAL/OKC",63,23.9,.464,27.4,11.8,13.5,0.9,7.7,4.5,8.02,-67.2,-2.2
334,"Norris Cole, MIA",65,19.4,.452,18.3,14.5,20.2,2.1,6.4,4.3,7.99,-56.6,-1.9
335,"Mike Bibby, NY",39,14.3,.404,35.2,8.8,12.3,1.0,11.3,6.1,7.82,-26.4,-0.9
,"Nolan Smith, POR",44,12.3,.434,20.9,14.2,18.9,3.6,8.6,6.0,7.82,-24.1,-0.8
337,"Austin Daye, DET",41,14.7,.394,10.3,12.5,20.1,2.7,15.8,9.0,7.19,-29.8,-1.0
338,"Toney Douglas, NY",38,17.3,.393,17.7,12.9,22.9,2.8,10.0,6.3,7.12,-38.0,-1.3
339,"Lance Stephenson, IND",42,10.5,.400,21.4,16.8,16.7,3.1,10.4,6.7,7.07,-22.6,-0.8
340,"Ryan Hollins, BOS/CLE",39,13.4,.560,5.6,21.7,12.3,7.4,10.7,9.0,6.96,-28.4,-0.9
341,"Damien Wilkins, DET",60,15.4,.445,15.1,10.3,11.6,2.8,10.5,6.5,6.95,-48.9,-1.6
342,"Keyon Dooling, BOS",46,14.4,.515,19.5,13.0,13.9,0.6,6.1,3.5,6.92,-40.3,-1.3
343,"Sasha Pavlovic, BOS",45,11.7,.456,10.6,11.8,12.1,0.9,14.5,8.0,6.78,-29.2,-1.0
344,"Bobby Simmons, LAC",28,14.9,.430,9.6,8.8,10.4,4.8,10.9,7.8,6.06,-27.7,-0.9
345,"Joel Przybilla, POR",27,16.6,.492,7.2,26.2,7.1,7.4,28.9,17.9,6.03,-30.6,-1.0
346,"Matt Carroll, CHA",53,11.2,.409,16.1,10.2,14.1,1.5,10.0,5.6,5.68,-42.9,-1.4
347,"Shawne Williams, NJ",25,20.6,.372,8.8,7.2,13.4,4.4,11.2,7.7,4.96,-42.5,-1.4
348,"Rasual Butler, TOR",34,13.3,.398,11.0,8.7,14.4,1.6,15.4,8.5,4.81,-38.5,-1.3
349,"Jeremy Pargo, MEM",44,9.6,.389,20.9,17.5,21.4,3.2,7.0,5.1,4.46,-41.4,-1.4
350,"Ryan  Gomes, LAC",32,13.3,.371,9.5,11.8,11.4,3.9,13.3,8.5,4.44,-38.4,-1.3
