Player,Team,Age,Height,Weight,College,Country,Draft Year,Draft Round,Draft Number,GP,PTS,REB,AST,NetRtg,OREB%,DREB%,USG%,TS%,AST%
Glenn Robinson,MIL,28,6-7,230,Purdue,USA,1994,1,1,76,22.0,6.9,3.3,4.0,4.5%,13.9%,28.4%,52.5%,15.7%
Grant Hill,ORL,28,6-8,225,Duke,USA,1994,1,3,4,13.8,6.3,6.3,-9.1,5.6%,12.6%,21.7%,50.5%,32.9%
Grant Long,VAN,35,6-9,250,Eastern Michigan,USA,1988,2,33,66,6.0,4.2,1.3,-7.0,5.1%,13.2%,13.7%,51.0%,9.2%
Greg Anthony,POR,33,6-1,180,Nevada-Las Vegas,USA,1991,1,12,58,4.9,1.1,1.4,-0.4,2.7%,5.0%,16.6%,52.7%,16.2%
Greg Buckner,DAL,24,6-4,210,Clemson,USA,1998,2,53,37,6.2,4.2,1.3,7.4,7.8%,12.0%,14.1%,50.3%,8.9%
Greg Foster,LAL,32,6-11,250,Texas-El Paso,USA,1990,2,35,62,2.0,1.8,0.5,-14.4,6.2%,18.9%,16.4%,44.9%,12.5%
Greg Ostertag,UTA,28,7-2,280,Kansas,USA,1995,1,28,81,4.5,5.1,0.3,2.3,11.9%,17.6%,12.8%,52.2%,2.5%
Hakeem Olajuwon,HOU,38,7-0,255,Houston,Nigeria,1984,1,1,58,11.9,7.4,1.2,2.0,8.3%,20.4%,21.5%,52.6%,8.2%
Hanno Mottola,ATL,24,6-11,247,Utah,Finland,2000,2,40,73,4.4,2.4,0.3,-11.6,4.9%,12.8%,17.1%,50.4%,4.4%
Hedo Turkoglu,SAC,22,6-8,220,None,Turkey,2000,1,16,74,5.3,2.8,0.9,5.4,3.9%,11.7%,15.3%,50.9%,8.8%
Hersey Hawkins,CHH,34,6-3,200,Bradley,USA,1988,1,6,59,3.1,1.4,1.2,-2.9,2.6%,9.4%,11.9%,55.5%,19.4%
Horace Grant,LAL,35,6-10,245,Clemson,USA,1987,1,10,77,8.5,7.1,1.6,6.7,9.4%,13.2%,12.9%,51.1%,7.3%
Howard Eisley,DAL,28,6-2,180,Boston College,USA,1994,2,30,82,9.0,2.4,3.6,3.2,1.0%,7.1%,15.2%,50.7%,18.3%
Hubert Davis,WAS,31,6-5,183,North Carolina,USA,1992,1,20,66,7.9,2.1,1.7,-0.3,1.7%,6.5%,14.0%,56.9%,10.4%
Ike Austin,VAN,31,6-10,270,Arizona State,USA,1991,2,48,52,4.3,4.3,1.1,-5.7,6.0%,21.6%,18.2%,39.3%,11.4%
Ira Bowman,ATL,28,-,,Pennsylvania,USA,Undrafted,Undrafted,Undrafted,3,0.0,0.7,2.3,-10.8,6.3%,6.7%,7.7%,0.0%,63.6%
Ira Newble,SAS,26,6-7,215,Miami (OH),USA,Undrafted,Undrafted,Undrafted,27,2.0,1.3,0.2,-16.5,6.6%,12.4%,16.4%,43.5%,6.3%
Isaiah Rider,LAL,30,-,,Nevada-Las Vegas,USA,1993,1,5,67,7.6,2.3,1.7,-1.2,3.6%,9.3%,22.1%,49.9%,15.5%
J.R. Reid,CLE,33,-,,North Carolina,USA,1989,1,5,6,1.7,1.3,0.2,-21.3,12.5%,7.3%,10.6%,58.7%,4.2%
Jabari Smith,SAC,24,6-11,250,Louisiana State,USA,2000,2,45,9,2.9,0.9,0.7,-1.5,1.7%,9.5%,19.3%,52.8%,15.0%
Jacque Vaughn,UTA,26,6-1,190,Kansas,USA,1997,1,27,82,6.1,1.8,3.9,-4.3,1.2%,8.8%,16.3%,53.5%,34.3%
Jahidi White,WAS,25,6-9,290,Georgetown,USA,1998,2,43,68,8.6,7.7,0.3,-7.5,11.7%,22.5%,18.9%,53.5%,2.1%
Jake Tsakalidis,PHX,22,7-2,285,None,Greece,2000,1,25,57,4.5,4.2,0.3,-2.3,8.8%,16.9%,15.4%,50.2%,3.3%
Jake Voskuhl,CHI,23,6-11,245,Connecticut,USA,2000,2,33,16,1.9,2.1,0.3,-21.0,8.5%,17.9%,13.8%,48.1%,6.8%
Jalen Rose,IND,28,6-8,225,Michigan,USA,1994,1,13,72,20.5,5.0,6.0,-0.4,1.3%,10.6%,25.4%,53.0%,28.8%
Jamaal Magloire,CHH,23,6-10,260,Kentucky,Canada,2000,1,19,74,4.6,4.0,0.4,2.8,9.3%,16.8%,15.9%,50.6%,4.2%
Jamal Crawford,CHI,21,6-5,200,Michigan,USA,2000,1,8,61,4.6,1.5,2.3,-12.4,0.9%,8.2%,17.4%,44.2%,23.5%
Jamal Mashburn,CHH,28,6-8,241,Kentucky,USA,1993,1,4,76,20.1,7.6,5.4,2.6,3.0%,16.3%,26.4%,49.3%,26.2%
Jamal Robinson,MIA,27,-,,Virginia,USA,1997,,,6,1.0,1.8,0.3,-6.9,3.7%,13.6%,15.5%,13.6%,5.1%
Jamel Thomas,NJN,24,6-6,219,Providence,USA,Undrafted,Undrafted,Undrafted,5,2.6,1.8,0.0,-11.3,6.3%,10.2%,18.8%,34.2%,0.0%
James Posey,DEN,24,6-8,215,Xavier,USA,1999,1,18,82,8.1,5.3,2.0,0.8,5.2%,12.9%,14.6%,51.1%,11.0%
James Robinson,ORL,30,-,,Alabama,USA,1993,1,21,6,1.7,1.3,0.0,-2.9,0.0%,17.0%,13.0%,45.5%,0.0%
Jamie Feick,NJN,26,-,,Michigan State,USA,1996,2,48,6,3.7,9.3,0.8,0.1,8.0%,28.2%,10.5%,38.9%,5.3%
Jaren Jackson,SAS,33,-,,Georgetown,USA,Undrafted,Undrafted,Undrafted,16,2.4,0.8,0.4,-7.4,1.0%,9.1%,17.2%,47.7%,9.5%
Jason Caffey,MIL,28,6-8,256,Alabama,USA,1995,1,20,70,7.1,5.0,0.8,-2.2,9.6%,15.1%,16.6%,54.4%,5.7%
Jason Collier,HOU,23,7-0,260,Georgia Tech,USA,2000,1,15,23,3.1,1.6,0.3,-13.3,5.3%,13.5%,19.1%,43.5%,5.0%
Jason Hart,MIL,23,6-2,181,Syracuse,USA,2000,2,49,1,2.0,0.0,1.0,-11.0,0.0%,0.0%,12.0%,100%,25.0%
Jason Kidd,PHX,28,6-4,212,California,USA,1994,1,2,77,16.9,6.4,9.8,2.2,2.9%,13.4%,22.2%,51.0%,41.9%
Jason Terry,ATL,23,6-2,172,Arizona,USA,1999,1,10,82,19.7,3.3,4.9,-5.2,1.3%,7.3%,24.8%,53.1%,23.6%
Jason Williams,SAC,25,6-1,190,Florida,USA,1998,1,7,77,9.4,2.4,5.4,4.6,0.8%,6.8%,16.5%,49.8%,25.6%
Jeff Foster,IND,24,6-11,242,S.W. Texas State,USA,1999,1,21,71,3.5,5.5,0.5,2.7,12.7%,20.5%,11.9%,49.2%,4.7%
Jeff McInnis,LAC,26,6-4,178,North Carolina,USA,1996,2,37,81,12.9,2.7,5.5,-5.1,1.5%,6.3%,17.9%,52.1%,27.0%
Jelani McCoy,SEA,23,6-10,245,California-Los Angeles,USA,1998,2,33,70,4.5,3.6,0.8,-4.8,8.3%,13.9%,15.1%,52.0%,8.2%
Jermaine O'Neal,IND,22,6-11,226,None,USA,1996,1,17,81,12.9,9.8,1.2,0.8,9.9%,19.8%,21.2%,50.1%,6.6%
Jerome Kersey,MIL,39,-,,Longwood,USA,1984,2,46,22,3.3,2.0,0.7,1.4,3.2%,16.7%,14.8%,47.3%,9.8%
Jerome Moiso,BOS,23,6-10,232,California-Los Angeles,France,2000,1,11,24,1.5,1.8,0.1,-2.9,8.0%,21.6%,18.3%,42.2%,4.3%
Jerome Williams,TOR,28,6-9,206,Georgetown,USA,1996,1,26,59,6.3,6.5,0.8,-1.1,10.5%,20.8%,14.9%,52.6%,6.2%
Jerry Stackhouse,DET,26,6-6,218,North Carolina,USA,1995,1,3,80,29.8,3.9,5.1,-1.0,2.8%,6.3%,34.3%,52.1%,25.8%
Jim Jackson,CLE,30,6-6,220,Ohio State,USA,1992,1,4,56,11.5,4.0,2.9,-7.8,3.1%,10.6%,21.9%,45.5%,17.6%
Jim McIlvaine,NJN,28,-,,Marquette,USA,1994,2,32,18,1.6,1.9,0.2,-10.9,4.0%,15.8%,9.8%,42.1%,3.8%
Joe Smith,DET,25,6-10,225,Maryland,USA,1995,1,1,69,12.3,7.1,1.1,0.5,7.7%,16.7%,21.9%,47.5%,6.9%
Joel Przybilla,MIL,21,7-1,255,Minnesota,USA,2000,1,9,33,0.8,2.2,0.1,-8.0,10.1%,14.8%,8.8%,33.9%,1.1%
John Amaechi,ORL,30,6-10,270,Penn State,England,Undrafted,Undrafted,Undrafted,82,7.9,3.3,0.9,-5.7,4.3%,11.2%,21.7%,45.5%,7.4%
John Coker,GSW,29,-,,Boise State,USA,Undrafted,Undrafted,Undrafted,6,0.3,0.8,0.3,-3.3,10.3%,8.3%,13.0%,12.5%,8.3%
John Crotty,UTA,31,6-2,194,Virginia,USA,Undrafted,Undrafted,Undrafted,31,2.1,0.9,1.1,2.5,5.0%,6.1%,15.5%,44.3%,21.1%
John Starks,UTA,35,6-5,190,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,75,9.3,2.1,2.4,5.0,1.5%,6.5%,17.9%,47.6%,13.0%
John Stockton,UTA,39,6-1,175,Gonzaga,USA,1984,1,16,82,11.5,2.8,8.7,12.8,2.6%,7.7%,17.8%,61.0%,45.2%
John Wallace,DET,27,6-9,225,Syracuse,USA,1996,1,18,40,5.9,2.1,0.6,-8.9,4.3%,10.5%,22.5%,46.3%,8.2%
Johnny Newman,NJN,37,6-7,210,Richmond,USA,1986,2,29,82,10.9,2.1,1.4,-8.0,1.7%,7.2%,20.3%,54.2%,10.5%
Jon Barry,SAC,31,6-5,210,Georgia Tech,USA,1992,1,21,62,5.1,1.5,2.1,3.4,1.5%,7.2%,14.6%,55.0%,20.7%
Jonathan Bender,IND,20,6-11,198,None,USA,1999,1,5,59,3.3,1.3,0.5,-7.9,2.5%,9.6%,19.7%,44.7%,11.0%
Jud Buechler,DET,33,6-6,228,Arizona,USA,1990,2,38,57,3.4,1.6,0.7,0.2,2.6%,9.6%,11.0%,56.8%,8.3%
Jumaine Jones,PHI,22,6-8,218,Georgia,USA,1999,1,27,65,4.7,2.9,0.5,-0.7,7.0%,14.7%,16.8%,51.0%,6.4%
Juwan Howard,DAL,28,6-9,250,Michigan,USA,1994,1,5,81,18.0,7.1,2.8,-1.2,5.9%,13.8%,24.4%,52.7%,13.5%
Karl Malone,UTA,37,6-9,256,Louisiana Tech,USA,1985,1,13,81,23.2,8.3,4.5,7.0,4.4%,21.0%,29.8%,57.2%,23.4%
Keith Van Horn,NJN,25,6-10,255,Utah,USA,1997,1,2,49,17.0,7.1,1.7,-2.6,4.6%,16.0%,23.0%,52.6%,8.2%
Kelvin Cato,HOU,26,6-11,255,Iowa State,USA,1997,1,15,35,4.7,4.0,0.3,11.2,8.1%,14.7%,11.9%,60.6%,2.8%
Kendall Gill,NJN,33,6-5,216,Illinois,USA,1990,1,5,31,9.1,4.2,2.8,-4.8,3.4%,11.4%,20.4%,39.0%,17.0%
Kenny Anderson,BOS,30,6-1,168,Georgia Tech,USA,1991,1,2,33,7.5,2.2,4.1,-3.9,1.8%,7.0%,16.1%,47.6%,26.1%
Kenny Thomas,HOU,23,6-8,260,New Mexico,USA,1999,1,22,74,7.1,5.6,1.0,4.8,7.0%,16.0%,16.0%,50.7%,6.8%
Kenyon Martin,NJN,23,6-9,230,Cincinnati,USA,2000,1,1,68,12.0,7.4,1.9,-6.2,5.9%,16.9%,19.8%,47.2%,10.3%
Keon Clark,TOR,26,6-11,221,Nevada-Las Vegas,USA,1998,1,13,81,7.9,5.4,0.9,0.6,7.7%,16.6%,18.1%,51.2%,6.8%
Kevin Edwards,VAN,35,6-3,210,DePaul,USA,1988,1,20,46,3.5,1.8,1.1,-1.7,3.6%,9.1%,15.9%,41.4%,12.6%
Kevin Garnett,MIN,25,6-11,220,None,USA,1995,1,5,81,22.0,11.4,5.0,3.6,7.0%,22.3%,26.8%,53.1%,21.5%
Kevin Ollie,PHI,28,6-2,195,Connecticut,USA,Undrafted,Undrafted,Undrafted,70,3.1,1.4,2.1,-2.0,1.8%,8.7%,13.6%,46.7%,26.8%
Kevin Willis,DEN,38,7-0,245,Michigan State,USA,1984,1,11,78,9.3,6.8,0.6,-6.8,9.2%,19.4%,20.3%,47.8%,4.8%
Keyon Dooling,LAC,21,6-5,193,Missouri,USA,2000,1,10,76,5.9,1.2,2.3,0.0,0.7%,6.3%,19.5%,50.9%,25.3%
Khalid El-Amin,CHI,22,-,,Connecticut,USA,2000,2,34,50,6.3,1.6,2.9,-9.3,2.1%,7.0%,19.1%,45.8%,28.8%
Kobe Bryant,LAL,22,6-7,210,None,USA,1996,1,13,68,28.5,5.9,5.0,6.5,3.7%,10.3%,30.9%,55.2%,22.0%
Kornel David,DET,29,6-9,230,None,USA,Undrafted,Undrafted,Undrafted,27,2.3,1.9,0.3,-10.7,6.7%,16.2%,13.5%,54.7%,5.7%
Kurt Thomas,NYK,28,6-9,230,Texas Christian,USA,1995,1,10,77,10.4,6.7,0.8,8.2,9.2%,16.8%,18.2%,56.6%,5.2%
LaPhonso Ellis,MIN,31,6-8,240,Notre Dame,USA,1992,1,5,82,9.4,6.0,1.1,0.7,10.5%,15.8%,19.2%,52.4%,7.9%
Lamar Odom,LAC,21,6-10,213,Rhode Island,USA,1999,1,4,76,17.2,7.8,5.2,-1.9,4.1%,17.0%,24.0%,53.6%,24.6%
Lamond Murray,CLE,28,6-7,236,California,USA,1994,1,7,78,12.8,4.4,1.6,-4.2,4.8%,11.0%,23.1%,49.0%,9.9%
Lari Ketner,IND,24,-,,Massachusetts,USA,1999,2,49,3,0.0,0.0,0.3,-1.0,0.0%,0.0%,14.3%,0.0%,20.0%
Laron Profit,WAS,23,6-5,204,Maryland,USA,1999,2,38,35,4.3,1.8,2.5,-4.9,3.1%,7.9%,14.8%,47.0%,22.4%
Larry Hughes,GSW,22,6-5,184,Saint Louis,USA,1998,1,8,50,16.5,5.5,4.5,-6.6,3.7%,10.9%,24.3%,44.9%,20.0%
Larry Johnson,NYK,32,6-7,235,Nevada-Las Vegas,USA,1991,1,1,65,9.9,5.6,2.0,0.0,4.6%,13.8%,17.4%,49.3%,10.8%
Larry Robinson,ATL,33,-,,Centenary (LA),USA,Undrafted,Undrafted,Undrafted,34,5.9,2.6,1.1,-5.5,3.8%,10.5%,15.1%,51.1%,10.0%
Latrell Sprewell,NYK,30,6-5,190,Alabama,USA,1992,1,24,77,17.7,4.5,3.5,2.4,1.8%,10.2%,25.5%,49.7%,17.2%
Lavor Postell,NYK,23,6-5,205,St. John's (NY),USA,2000,2,39,26,2.3,1.0,0.2,1.1,5.1%,9.2%,22.3%,44.8%,5.8%
Lawrence Funderburke,SAC,30,6-9,230,Ohio State,USA,1994,2,51,59,4.9,3.3,0.3,-0.4,10.2%,16.9%,19.1%,52.2%,4.3%
Lee Nailon,CHH,26,6-8,241,Texas Christian,USA,1999,2,43,42,3.9,2.2,0.6,2.0,6.4%,13.1%,17.4%,52.9%,10.2%
Lindsey Hunter,MIL,30,6-2,200,Jackson State,USA,1993,1,10,82,10.1,2.1,2.7,5.0,1.6%,7.2%,19.9%,50.0%,19.0%
Lorenzen Wright,ATL,25,6-11,240,Memphis,USA,1996,1,7,71,12.4,7.5,1.2,-7.9,9.1%,17.7%,22.8%,48.6%,7.9%
Loy Vaught,WAS,33,6-9,240,Michigan,USA,1990,1,13,51,3.3,3.4,0.5,-4.6,9.4%,23.8%,15.9%,48.4%,6.8%
Luc Longley,NYK,32,-,,New Mexico,USA,1991,1,7,25,2.0,2.6,0.3,6.3,9.4%,12.7%,13.4%,39.9%,4.0%
Lucious Harris,NJN,30,6-5,205,Long Beach State,USA,1993,2,28,73,9.4,3.9,1.8,-4.6,3.4%,11.2%,16.1%,49.8%,10.9%
Mahmoud Abdul-Rauf,VAN,32,6-1,162,Louisiana State,USA,1990,1,3,41,6.5,0.6,1.9,-1.5,1.0%,4.2%,26.2%,51.4%,28.5%
Malik Rose,SAS,26,6-7,255,Drexel,USA,1996,2,44,57,7.7,5.4,0.8,7.1,8.6%,16.4%,19.3%,49.8%,6.7%
Mamadou N'diaye,TOR,26,7-0,255,Auburn,Senegal,2000,1,26,3,1.3,0.7,0.0,3.1,12.5%,14.3%,20.8%,41.0%,0.0%
Marc Jackson,GSW,26,6-10,270,Temple,USA,1997,2,37,48,13.2,7.5,1.2,-8.5,7.6%,18.3%,20.5%,53.4%,7.1%
Marcus Camby,NYK,27,6-11,225,Massachusetts,USA,1996,1,2,63,12.0,11.5,0.8,2.4,10.3%,25.6%,16.9%,55.9%,4.3%
Marcus Fizer,CHI,22,6-9,262,Iowa State,USA,2000,1,4,72,9.5,4.3,1.1,-13.1,4.8%,16.7%,24.2%,47.6%,9.7%
Mario Elie,PHX,37,6-5,225,American International,USA,1985,7,160,68,4.4,2.3,1.9,3.3,2.5%,8.1%,9.9%,54.1%,13.3%
Mark Blount,BOS,25,7-0,230,Pittsburgh,USA,1997,2,54,64,3.9,3.6,0.5,-2.1,9.0%,12.7%,12.1%,54.1%,4.9%
Mark Bryant,DAL,36,6-9,250,Seton Hall,USA,1988,1,21,18,1.1,1.2,0.2,-9.0,4.1%,17.3%,11.6%,42.8%,4.2%
Mark Jackson,NYK,36,6-3,205,St. John's (NY),USA,1987,1,18,83,7.6,3.7,8.0,0.8,2.4%,9.4%,14.0%,50.5%,39.6%
Mark Madsen,LAL,25,6-9,240,Stanford,USA,2000,1,29,70,2.0,2.2,0.3,-5.3,10.9%,11.9%,10.3%,53.0%,6.0%
Mark Pope,MIL,28,6-10,235,Kentucky,USA,1996,2,52,63,2.4,2.3,0.6,6.0,5.9%,9.2%,8.1%,48.0%,5.2%
Mark Strickland,NJN,30,6-10,220,Temple,USA,Undrafted,Undrafted,Undrafted,55,4.6,2.9,0.4,-7.4,6.9%,15.3%,18.0%,46.7%,5.9%
Mateen Cleaves,DET,23,6-2,205,Michigan State,USA,2000,1,14,78,5.4,1.7,2.7,-3.5,1.9%,7.9%,19.8%,45.8%,28.1%
Matt Bullard,HOU,34,6-10,235,Iowa,USA,Undrafted,Undrafted,Undrafted,61,5.8,2.1,0.7,8.1,2.4%,10.5%,14.6%,56.9%,6.7%
Matt Geiger,PHI,31,7-1,248,Georgia Tech,USA,1992,2,42,35,6.1,4.0,0.4,2.8,8.8%,16.5%,21.8%,43.0%,4.7%
Matt Harpring,CLE,25,6-7,231,Georgia Tech,USA,1998,1,15,56,11.1,4.3,1.8,-5.4,5.7%,9.3%,18.7%,52.2%,11.0%
Matt Maloney,ATL,29,6-3,200,Pennsylvania,USA,Undrafted,Undrafted,Undrafted,55,6.7,2.1,2.8,-1.9,1.0%,7.2%,13.7%,50.8%,18.7%
Maurice Taylor,HOU,24,6-9,260,Michigan,USA,1997,1,14,69,13.0,5.5,1.5,-2.5,5.8%,14.3%,22.9%,51.8%,9.6%
Metta World Peace,CHI,21,6-7,246,St. John's (NY),USA,1999,1,16,76,11.9,3.9,3.0,-7.6,2.6%,11.0%,21.4%,48.3%,17.1%
Michael Curry,DET,32,6-5,210,Georgia Southern,USA,Undrafted,Undrafted,Undrafted,68,5.2,1.8,1.9,-4.1,1.4%,6.8%,12.2%,50.7%,13.8%
Michael Dickerson,VAN,26,6-4,190,Arizona,USA,1998,1,14,70,16.3,3.3,3.3,-6.1,2.8%,6.2%,22.4%,50.1%,15.7%
Michael Doleac,ORL,24,6-11,262,Utah,USA,1998,1,12,77,6.4,3.5,0.8,4.0,4.9%,15.0%,19.3%,44.3%,7.7%
Michael Finley,DAL,28,6-7,215,Wisconsin,USA,1995,1,21,82,21.5,5.2,4.4,5.9,3.3%,9.0%,24.7%,52.1%,18.0%
Michael Hawkins,CLE,28,-,,Xavier,USA,Undrafted,Undrafted,Undrafted,10,0.8,0.5,1.3,-18.2,2.7%,4.5%,8.9%,44.4%,27.1%
Michael Olowokandi,LAC,26,7-0,291,Pacific,Nigeria,1998,1,1,82,8.5,6.4,0.6,-6.5,8.2%,17.3%,20.8%,45.1%,3.8%
Michael Redd,MIL,21,6-6,214,Ohio State,USA,2000,2,43,6,2.2,0.7,0.2,-12.8,7.0%,3.2%,26.7%,30.0%,5.6%
Michael Ruffin,CHI,24,6-8,248,Tulsa,USA,1999,2,32,45,2.6,5.8,0.9,-7.4,11.8%,19.4%,9.1%,48.0%,7.0%
Michael Smith,WAS,29,6-8,240,Shaw,USA,1994,2,35,79,3.8,7.1,1.3,-10.7,10.4%,25.7%,9.4%,52.7%,9.9%
Michael Stewart,TOR,26,6-10,230,California,USA,Undrafted,Undrafted,Undrafted,26,1.3,1.1,0.1,-19.3,11.1%,12.0%,16.3%,39.4%,3.0%
Mike Bibby,VAN,23,6-1,190,Arizona,USA,1998,1,2,82,15.9,3.7,8.4,-6.4,1.5%,8.2%,20.9%,52.5%,37.6%
Mike Miller,ORL,21,6-8,218,Florida,USA,2000,1,5,82,11.9,4.0,1.7,3.3,2.6%,10.8%,18.1%,54.1%,9.5%
Mike Penberthy,LAL,26,6-3,180,The Master's College,USA,Undrafted,Undrafted,Undrafted,53,5.0,1.2,1.3,-1.6,1.1%,5.8%,13.6%,56.7%,12.9%
Mike Smith,WAS,25,6-8,195,Louisiana-Monroe,USA,2000,2,35,17,3.0,1.3,0.6,-6.6,5.3%,7.6%,17.3%,38.6%,9.3%
Mikki Moore,DET,25,7-0,230,Nebraska,USA,Undrafted,Undrafted,Undrafted,81,4.4,3.9,0.4,-3.1,9.8%,16.1%,14.5%,55.2%,4.9%
Milt Palacio,BOS,23,6-3,195,Colorado State,Belize,Undrafted,Undrafted,Undrafted,58,5.9,1.8,2.6,-0.5,2.2%,7.0%,15.0%,55.6%,23.4%
Mitch Richmond,WAS,36,-,,Kansas State,USA,1988,1,5,37,16.2,2.9,3.0,-2.3,1.2%,8.1%,23.7%,52.1%,16.0%
Monty Williams,ORL,29,6-8,225,Notre Dame,USA,1994,1,24,82,5.0,3.0,1.0,-7.9,7.0%,12.7%,18.5%,48.5%,12.2%
Moochie Norris,HOU,27,6-1,175,West Florida,USA,1996,2,33,82,6.6,2.4,3.5,3.3,2.8%,9.3%,16.6%,54.6%,28.4%
Mookie Blaylock,GSW,34,6-1,185,Oklahoma,USA,1989,1,12,69,11.0,3.9,6.7,-7.0,2.7%,8.8%,17.2%,45.5%,32.0%
Morris Peterson,TOR,23,6-7,218,Michigan State,USA,2000,1,21,80,9.3,3.2,1.3,2.8,5.9%,8.2%,19.8%,50.7%,9.3%
Muggsy Bogues,TOR,36,-,,Wake Forest,USA,1987,1,12,3,0.0,1.0,1.7,-24.2,0.0%,10.3%,7.8%,0.0%,29.4%
Nazr Mohammed,ATL,23,6-10,240,Kentucky,USA,1998,1,29,58,7.6,5.3,0.3,-2.0,12.1%,21.1%,22.3%,52.0%,3.4%
Nick Anderson,SAC,33,6-6,228,Illinois,USA,1989,1,11,21,1.8,1.2,0.6,-1.2,1.6%,11.8%,16.7%,33.3%,12.5%
Nick Van Exel,DEN,29,6-1,190,Cincinnati,USA,1993,2,37,71,17.7,3.4,8.5,-1.1,1.6%,7.1%,23.2%,51.5%,38.3%
Obinna Ekezie,DAL,25,6-9,260,Maryland,Nigeria,1999,2,37,34,3.0,2.3,0.3,-11.5,11.4%,17.5%,18.9%,48.4%,6.0%
Olden Polynice,UTA,36,7-0,250,Virginia,USA,1987,1,8,81,5.3,4.7,0.4,4.8,10.8%,15.0%,15.0%,48.4%,2.9%
Olumide Oyedeji,SEA,20,6-10,240,None,Nigeria,2000,2,42,30,1.5,2.2,0.1,11.5,11.9%,18.5%,11.1%,53.2%,1.4%
Othella Harrington,NYK,27,6-9,235,Georgetown,USA,1996,2,30,74,9.0,5.2,0.8,-0.6,8.1%,14.1%,19.0%,54.9%,5.2%
Otis Thorpe,CHH,38,6-10,248,Providence,USA,1984,1,9,49,2.8,3.0,0.6,-1.3,8.2%,15.2%,12.2%,48.7%,7.7%
P.J. Brown,CHH,31,6-11,240,Louisiana Tech,USA,1992,2,29,80,8.5,9.3,1.6,4.6,9.2%,17.6%,12.3%,51.8%,7.1%
Pat Garrity,ORL,24,6-9,238,Notre Dame,USA,1998,1,19,76,8.3,2.8,0.7,-0.5,3.0%,10.3%,18.7%,50.7%,5.6%
Patrick Ewing,SEA,38,7-0,255,Georgetown,Jamaica,1985,1,1,79,9.6,7.4,1.2,-3.7,5.9%,22.3%,20.1%,47.8%,7.1%
Paul McPherson,GSW,22,6-4,210,DePaul,USA,Undrafted,Undrafted,Undrafted,55,4.8,1.4,0.7,0.5,6.2%,7.0%,19.9%,54.2%,10.5%
Paul Pierce,BOS,23,6-6,230,Kansas,USA,1998,1,10,82,25.3,6.4,3.1,-1.2,3.0%,14.6%,30.2%,56.3%,16.6%
Peja Stojakovic,SAC,24,6-9,229,None,Serbia and Mo...,1996,1,14,75,20.4,5.8,2.2,5.5,3.2%,11.1%,21.9%,57.6%,9.4%
Pepe Sanchez,PHI,24,-,,Temple,Argentina,Undrafted,Undrafted,Undrafted,29,0.7,0.5,1.4,-1.9,2.1%,7.9%,10.1%,34.6%,40.2%
Pervis Ellison,SEA,34,-,,Louisville,USA,1989,1,1,9,0.7,1.3,0.3,9.6,5.6%,21.3%,11.1%,38.1%,12.5%
Popeye Jones,WAS,31,6-8,250,Murray State,USA,1992,2,41,45,3.6,4.9,0.7,-2.2,12.2%,23.5%,13.3%,45.7%,7.5%
Quentin Richardson,LAC,21,6-6,223,DePaul,USA,2000,1,18,76,8.1,3.4,0.8,-4.5,7.6%,11.3%,21.4%,51.6%,8.2%
Quincy Lewis,UTA,24,6-7,215,Minnesota,USA,1999,1,19,35,3.5,1.3,0.5,6.5,3.9%,8.7%,16.8%,46.9%,7.7%
Raef LaFrentz,DEN,25,6-11,240,Kansas,USA,1998,1,3,78,12.9,7.8,1.4,-0.8,6.8%,17.0%,18.5%,54.4%,7.3%
Rafer Alston,MIL,24,6-2,173,Fresno State,USA,1998,2,39,37,2.1,0.8,1.8,-5.0,1.4%,10.4%,17.0%,42.9%,38.6%
Raja Bell,PHI,24,6-5,204,Florida International,U.S. Virgin I...,Undrafted,Undrafted,Undrafted,5,1.0,0.2,0.0,9.2,0.0%,3.1%,12.7%,35.7%,0.0%
Randy Brown,BOS,33,6-2,190,New Mexico State,USA,1991,2,31,54,4.1,1.8,2.9,-2.3,1.9%,6.7%,11.2%,43.8%,19.7%
Randy Livingston,GSW,26,6-4,210,Louisiana State,USA,1996,2,42,2,0.0,0.5,0.5,-30.3,0.0%,16.7%,11.1%,0.0%,33.3%
Rashard Lewis,SEA,21,6-10,215,None,USA,1998,2,32,78,14.8,6.9,1.6,1.9,5.3%,14.6%,18.1%,58.7%,7.3%
Rasheed Wallace,POR,26,6-11,230,North Carolina,USA,1995,1,4,77,19.2,7.8,2.8,6.2,5.5%,15.8%,23.2%,56.0%,12.8%
Rasho Nesterovic,MIN,25,7-0,250,None,Slovenia,1998,1,17,73,4.5,3.9,0.6,0.3,8.0%,15.3%,14.4%,47.2%,5.3%
Ray Allen,MIL,25,6-5,205,Connecticut,USA,1996,1,5,82,22.0,5.2,4.6,6.0,3.3%,10.3%,23.8%,61.0%,19.9%
Reggie Miller,IND,35,6-7,202,California-Los Angeles,USA,1987,1,11,81,18.9,3.5,3.2,0.1,1.3%,7.7%,21.0%,57.4%,14.5%
Reggie Slater,MIN,30,6-7,255,Wyoming,USA,Undrafted,Undrafted,Undrafted,55,4.6,3.4,0.5,4.5,11.9%,15.6%,17.0%,56.8%,5.5%
Richard Hamilton,WAS,23,6-6,185,Connecticut,USA,1999,1,7,78,18.1,3.1,2.9,-6.4,3.0%,6.8%,27.6%,50.8%,17.2%
