Player,Team,Age,Height,Weight,College,Country,Draft Year,Draft Round,Draft Number,GP,PTS,REB,AST,NetRtg,OREB%,DREB%,USG%,TS%,AST%
Robert Pack,NOH,34,6-2,190,Southern California,USA,Undrafted,Undrafted,Undrafted,28,5.2,1.8,2.9,-8.5,2.5%,9.3%,19.9%,47.3%,33.3%
Robert Traylor,NOH,26,6-8,284,Michigan,USA,1998,1,6,69,3.9,3.8,0.7,2.7,11.9%,19.1%,16.7%,48.6%,9.6%
Rod Strickland,MIN,36,6-3,185,DePaul,USA,1988,1,19,47,6.8,2.0,4.6,1.7,2.1%,7.7%,18.8%,49.2%,35.1%
Rodney Rogers,NJN,32,6-7,255,Wake Forest,USA,1993,1,9,68,7.0,3.9,1.6,2.6,4.5%,14.8%,19.8%,48.3%,14.6%
Rodney White,DEN,23,6-9,230,North Carolina-Charlotte,USA,2001,1,9,72,9.0,3.0,1.7,-10.0,2.6%,11.2%,23.6%,46.9%,15.6%
Roger Mason Jr.,CHI,22,6-5,200,Virginia,USA,2002,2,30,17,1.8,0.7,0.7,-2.5,1.8%,8.5%,14.2%,47.1%,16.4%
Ron Mercer,IND,27,6-7,210,Kentucky,USA,1997,1,6,72,7.7,2.1,1.6,1.2,2.0%,7.2%,18.5%,43.9%,11.7%
Ruben Boumtje-Boumtje,POR,25,7-0,257,Georgetown,USA,2001,2,49,2,0.0,0.5,0.5,18.2,25.0%,0.0%,8.3%,0.0%,33.3%
Ruben Patterson,POR,27,6-5,224,Cincinnati,USA,1998,2,31,78,8.3,3.4,1.3,3.6,7.6%,8.9%,19.9%,53.0%,10.3%
Ruben Wolkowyski,BOS,29,6-10,275,None,Argentina,Undrafted,Undrafted,Undrafted,7,0.7,0.1,0.1,-59.9,0.0%,5.0%,14.0%,43.4%,12.5%
Ryan Bowen,DEN,27,6-9,220,Iowa,USA,1998,2,55,62,3.6,2.5,0.9,-3.3,7.5%,8.7%,11.2%,51.9%,9.0%
Ryan Humphrey,MEM,23,6-8,235,Notre Dame,USA,2002,1,19,48,1.9,2.1,0.2,-6.0,6.8%,14.5%,15.5%,33.9%,4.3%
Sam Cassell,MIL,33,6-3,185,Florida State,USA,1993,1,24,78,19.7,4.4,5.8,-2.2,2.2%,10.9%,25.8%,56.5%,29.3%
Samaki Walker,LAL,27,6-9,255,Louisville,USA,1996,1,9,67,4.4,5.5,1.0,-3.1,8.9%,19.9%,13.6%,46.5%,8.0%
Scot Pollard,SAC,28,6-11,265,Kansas,USA,1997,1,19,23,4.5,4.6,0.3,14.9,13.6%,16.1%,15.5%,49.7%,2.8%
Scott Padgett,UTA,27,6-9,240,Kentucky,USA,1999,1,28,82,5.7,3.3,1.0,1.8,6.6%,14.6%,18.1%,49.6%,11.3%
Scott Williams,PHX,35,6-10,260,North Carolina,USA,Undrafted,Undrafted,Undrafted,69,4.0,2.8,0.3,-3.6,7.9%,14.6%,17.5%,44.0%,4.1%
Scottie Pippen,POR,37,6-8,228,Central Arkansas,USA,1987,1,5,64,10.8,4.3,4.5,7.9,3.2%,11.8%,19.5%,52.0%,23.4%
Sean Lampley,MIA,23,6-7,227,California,USA,2001,2,44,35,4.8,2.4,0.9,0.0,5.3%,11.9%,18.0%,51.2%,12.0%
Sean Marks,MIA,27,6-10,250,California,New Zealand,1998,2,44,23,2.3,1.5,0.1,-2.1,3.7%,13.0%,16.3%,41.2%,2.3%
Sean Rooks,LAC,33,6-10,260,Arizona,USA,1992,2,30,70,4.2,3.1,1.0,-11.3,3.9%,12.5%,13.0%,46.0%,8.5%
Shammond Williams,DEN,28,6-1,201,North Carolina,USA,1998,2,34,78,8.0,2.2,3.4,-2.9,1.2%,7.9%,17.2%,50.3%,25.2%
Shandon Anderson,NYK,29,6-6,210,Georgia,USA,1996,2,54,82,8.4,3.1,1.1,-0.9,3.9%,11.4%,19.3%,55.3%,8.6%
Shane Battier,MEM,24,6-8,220,Duke,USA,2001,1,6,78,9.7,4.4,1.3,-1.7,5.3%,8.8%,12.9%,59.7%,6.7%
Shaquille O'Neal,LAL,31,7-1,335,Louisiana State,USA,1992,1,1,67,27.5,11.1,3.1,6.9,10.7%,19.0%,30.0%,60.2%,15.0%
Shareef Abdur-Rahim,ATL,26,6-9,240,California,USA,1996,1,3,81,19.9,8.4,3.0,-3.4,6.1%,16.0%,24.2%,56.6%,14.5%
Shawn Bradley,DAL,31,7-6,275,Brigham Young,USA,1993,1,2,81,6.7,5.9,0.7,9.7,8.8%,18.4%,13.5%,60.1%,4.7%
Shawn Kemp,ORL,33,6-10,280,Trinity Valley Community College,USA,1989,1,17,79,6.8,5.7,0.7,-2.2,8.8%,19.8%,18.5%,46.8%,5.5%
Shawn Marion,PHX,25,6-7,215,Nevada-Las Vegas,USA,1999,1,9,81,21.2,9.5,2.4,1.2,5.8%,17.0%,22.7%,53.8%,10.4%
Slava Medvedenko,LAL,24,6-10,255,None,Ukraine,Undrafted,Undrafted,Undrafted,58,4.4,2.4,0.3,-3.8,9.8%,12.0%,21.5%,46.0%,5.0%
Smush Parker,CLE,22,6-4,180,Fordham,USA,Undrafted,Undrafted,Undrafted,66,6.2,1.8,2.5,-9.4,2.5%,8.4%,19.7%,52.3%,23.9%
Soumaila Samake,LAL,25,6-10,240,None,Mali,2000,2,36,13,1.7,1.8,0.3,-9.0,11.9%,17.8%,14.6%,44.2%,8.7%
Speedy Claxton,SAS,25,5-11,166,Hofstra,USA,2000,1,20,30,5.8,1.9,2.5,0.1,5.0%,7.6%,19.6%,50.9%,29.2%
Stacey Augmon,NOH,34,6-8,213,Nevada-Las Vegas,USA,1991,1,9,70,3.0,1.7,1.0,6.2,3.0%,11.1%,13.8%,47.4%,12.5%
Stephen Jackson,SAS,25,6-8,220,Butler Community College,USA,1997,2,42,80,11.8,3.6,2.3,4.7,3.2%,9.7%,21.6%,52.6%,13.6%
Stephon Marbury,PHX,26,6-2,205,Georgia Tech,USA,1996,1,4,81,22.3,3.2,8.1,1.8,1.6%,6.5%,27.3%,52.0%,35.7%
Steve Francis,HOU,26,6-3,195,Maryland,USA,1999,1,2,81,21.0,6.2,6.2,2.7,4.9%,10.2%,25.7%,54.1%,27.8%
Steve Kerr,SAS,37,6-1,180,Arizona,USA,1988,2,50,75,4.0,0.8,0.9,1.3,1.3%,4.9%,14.2%,55.2%,12.8%
Steve Nash,DAL,29,6-3,195,Santa Clara,Canada,1996,1,15,82,17.8,2.9,7.3,9.9,2.3%,6.2%,23.6%,57.6%,35.1%
Steven Hunter,ORL,21,7-0,220,DePaul,USA,2001,1,15,33,3.9,2.8,0.2,2.3,8.4%,11.1%,13.5%,53.1%,2.2%
Steven Smith,SAS,34,6-8,221,Michigan State,USA,1991,1,5,53,6.8,1.9,1.3,1.9,2.1%,7.3%,16.7%,52.8%,11.4%
Stromile Swift,MEM,23,6-9,225,Louisiana State,USA,2000,1,2,67,9.7,5.7,0.7,-3.1,8.0%,17.7%,21.0%,54.2%,5.1%
Tamar Slay,NJN,23,6-8,215,Marshall,USA,2002,2,53,36,2.6,0.9,0.4,-3.2,3.0%,8.8%,20.2%,42.8%,8.6%
Tariq Abdul-Wahad,DAL,28,6-6,225,San Jose State,France,1997,1,11,14,4.1,2.9,1.5,5.1,6.8%,11.9%,14.6%,47.0%,14.7%
Tayshaun Prince,DET,23,6-9,215,Kentucky,USA,2002,1,23,42,3.3,1.1,0.6,-5.0,1.2%,9.5%,15.8%,54.6%,10.4%
Terence Morris,HOU,24,6-9,221,Maryland,USA,2001,2,33,49,3.7,2.6,0.5,-4.6,6.3%,13.8%,15.0%,50.0%,6.8%
Theo Ratliff,ATL,30,6-10,230,Wyoming,USA,1995,1,18,81,8.7,7.5,0.9,-1.6,6.7%,17.2%,15.2%,51.2%,4.7%
Tierre Brown,CLE,24,6-2,189,McNeese State,USA,Undrafted,Undrafted,Undrafted,15,4.3,2.0,2.6,6.6,4.9%,12.3%,21.9%,49.9%,35.5%
Tim Duncan,SAS,27,7-0,260,Wake Forest,US Virgin Isl...,1997,1,1,81,23.3,12.9,3.9,9.2,8.9%,23.8%,27.6%,56.4%,19.1%
Tim Hardaway,IND,36,6-0,195,Texas-El Paso,USA,1989,1,14,10,4.9,1.5,2.4,12.8,0.8%,10.9%,19.9%,48.3%,27.9%
Tim Thomas,MIL,26,6-10,240,Villanova,USA,1997,1,7,80,13.3,4.9,1.3,-0.1,4.3%,12.7%,22.1%,52.7%,7.1%
Tito Maddox,HOU,22,6-4,190,Fresno State,USA,2002,2,37,9,1.2,0.8,0.6,-7.1,2.6%,14.6%,23.2%,35.4%,21.7%
Todd MacCulloch,PHI,27,7-0,255,Washington,Canada,1999,2,47,42,7.1,4.7,0.5,-2.4,8.3%,16.7%,17.1%,54.8%,4.0%
Tom Gugliotta,PHX,33,6-10,250,North Carolina State,USA,1992,1,6,27,4.8,3.7,1.1,-7.2,5.6%,17.2%,16.8%,47.4%,11.4%
Toni Kukoc,MIL,34,6-11,235,None,Croatia,1990,2,29,63,11.6,4.2,3.7,7.6,4.1%,11.9%,21.0%,55.1%,22.5%
Tony Battie,BOS,27,6-11,240,Texas Tech,USA,1997,1,5,67,7.3,6.5,0.7,5.3,8.7%,16.8%,12.9%,57.8%,4.9%
Tony Delk,BOS,29,6-2,189,Kentucky,USA,1996,1,16,67,9.8,3.5,2.2,-2.6,2.1%,10.3%,16.1%,54.7%,14.1%
Tony Massenburg,UTA,35,6-9,250,Maryland,USA,1990,2,43,58,4.7,2.7,0.3,-6.0,8.3%,13.4%,18.3%,50.8%,3.7%
Tony Parker,SAS,21,6-2,180,None,France,2001,1,28,82,15.5,2.6,5.3,8.5,1.3%,6.4%,22.5%,54.2%,26.8%
Tracy McGrady,ORL,24,6-8,210,None,USA,1997,1,9,75,32.1,6.5,5.5,3.6,4.1%,13.0%,34.7%,56.4%,28.2%
Tracy Murray,LAL,31,6-7,228,California-Los Angeles,USA,1992,1,18,32,1.9,0.7,0.4,-12.2,2.4%,9.9%,19.3%,40.7%,10.3%
Travis Best,MIA,30,5-11,184,Georgia Tech,USA,1995,1,23,72,8.4,2.0,3.5,-6.7,1.4%,7.1%,19.1%,47.3%,25.3%
Travis Knight,NYK,28,7-0,235,Connecticut,USA,1996,1,29,32,1.9,1.9,0.4,-1.6,6.1%,15.8%,12.3%,42.4%,8.0%
Tremaine Fowlkes,LAC,27,6-8,220,Fresno State,USA,1998,2,54,37,4.4,2.8,0.6,8.7,7.5%,11.2%,13.7%,53.3%,6.0%
Trenton Hassell,CHI,24,6-5,200,Austin Peay,USA,2001,2,29,82,4.2,3.1,1.8,-10.1,1.8%,10.5%,11.1%,41.1%,11.8%
Troy Hudson,MIN,27,6-1,170,Southern Illinois,USA,Undrafted,Undrafted,Undrafted,79,14.2,2.3,5.7,2.5,1.6%,5.3%,21.0%,53.1%,26.1%
Troy Murphy,GSW,23,6-11,245,Notre Dame,USA,2001,1,14,79,11.7,10.2,1.3,-2.5,8.6%,21.7%,16.4%,52.6%,6.6%
Tyrone Hill,PHI,35,6-9,250,Xavier,USA,1990,1,11,56,5.6,7.0,0.7,-6.3,8.9%,21.1%,13.1%,45.7%,4.9%
Tyronn Lue,WAS,26,6-0,178,Nebraska,USA,1998,1,23,75,8.6,2.0,3.5,-1.7,1.2%,6.6%,16.2%,52.3%,22.3%
Tyson Chandler,CHI,20,7-1,235,None,USA,2001,1,2,75,9.2,6.9,1.0,-8.1,9.3%,18.1%,18.1%,56.5%,6.8%
Vin Baker,BOS,31,6-11,250,Hartford,USA,1993,1,8,52,5.2,3.8,0.6,-3.7,9.4%,11.9%,15.1%,53.1%,5.3%
Vince Carter,TOR,26,6-6,225,North Carolina,USA,1998,1,5,43,20.6,4.4,3.3,-0.9,3.9%,9.0%,27.4%,53.2%,18.1%
Vincent Yarbrough,DEN,22,6-7,210,Tennessee,USA,2002,2,32,59,6.9,2.7,2.2,-6.1,2.5%,10.2%,17.2%,44.6%,16.0%
Vitaly Potapenko,SEA,28,6-10,285,Wright State,Ukraine,1996,1,12,26,4.0,3.4,0.2,-7.0,6.4%,17.6%,15.3%,49.2%,1.7%
Vlade Divac,SAC,35,7-1,260,None,Serbia and Mo...,1989,1,26,80,9.9,7.2,3.4,10.0,6.8%,16.0%,17.1%,51.9%,16.0%
Vladimir Radmanovic,SEA,22,6-10,234,None,Serbia,2001,1,12,72,10.1,4.5,1.3,4.3,4.1%,13.3%,19.5%,50.8%,8.6%
Vladimir Stepania,MIA,27,7-1,255,None,Georgia,1998,1,27,79,5.6,7.0,0.3,-5.1,12.6%,22.1%,16.1%,45.4%,3.0%
Voshon Lenard,TOR,30,6-4,205,Minnesota,USA,1994,2,46,63,14.3,3.4,2.3,-7.8,2.4%,8.9%,22.8%,50.2%,13.8%
Wally Szczerbiak,MIN,26,6-7,244,Miami (OH),USA,1999,1,6,52,17.6,4.6,2.6,4.1,3.1%,10.0%,21.6%,56.7%,11.6%
Walt Williams,DAL,33,6-8,230,Maryland,USA,1992,1,7,66,5.5,3.1,0.9,5.0,4.4%,12.9%,15.2%,50.0%,7.7%
Walter McCarty,BOS,29,6-10,230,Kentucky,USA,1996,1,19,82,6.1,3.5,1.3,-2.1,3.2%,11.6%,12.4%,54.0%,9.5%
Wang Zhi-zhi,LAC,25,7-1,275,None,China,1999,2,36,41,4.4,1.9,0.2,-1.6,6.6%,13.0%,23.5%,48.5%,4.1%
Wesley Person,MEM,32,6-6,200,Auburn,USA,1994,1,23,66,11.0,2.9,1.7,-0.8,1.3%,8.5%,16.0%,56.5%,8.9%
Yao Ming,HOU,22,7-5,296,None,China,2002,1,1,82,13.5,8.2,1.7,2.8,8.8%,19.9%,22.0%,57.0%,10.4%
Zach Randolph,POR,21,6-9,253,Michigan State,USA,2001,1,19,77,8.4,4.5,0.5,-4.0,10.8%,17.1%,22.1%,55.5%,5.8%
Zeljko Rebraca,DET,31,7-0,257,None,Yugoslavia,1994,2,54,30,6.6,3.1,0.3,3.7,6.7%,13.9%,19.3%,59.6%,3.6%
Zendon Hamilton,TOR,28,6-11,254,"St. John's, N.Y.",USA,Undrafted,Undrafted,Undrafted,3,2.0,1.3,0.0,9.1,6.3%,30.0%,25.0%,51.0%,0.0%
Zydrunas Ilgauskas,CLE,28,7-3,260,None,Lithuania,1996,1,20,81,17.2,7.5,1.6,-8.0,9.7%,15.3%,27.8%,51.6%,10.1%
Tracy Murray,LAL,31,6-7,228,California-Los Angeles,USA,1992,1,18,32,1.9,0.7,0.4,-12.2,2.4%,9.9%,19.3%,40.7%,10.3%
Travis Best,MIA,30,5-11,184,Georgia Tech,USA,1995,1,23,72,8.4,2.0,3.5,-6.7,1.4%,7.1%,19.1%,47.3%,25.3%
Travis Knight,NYK,28,7-0,235,Connecticut,USA,1996,1,29,32,1.9,1.9,0.4,-1.6,6.1%,15.8%,12.3%,42.4%,8.0%
Tremaine Fowlkes,LAC,27,6-8,220,Fresno State,USA,1998,2,54,37,4.4,2.8,0.6,8.7,7.5%,11.2%,13.7%,53.3%,6.0%
Trenton Hassell,CHI,24,6-5,200,Austin Peay,USA,2001,2,29,82,4.2,3.1,1.8,-10.1,1.8%,10.5%,11.1%,41.1%,11.8%
Troy Hudson,MIN,27,6-1,170,Southern Illinois,USA,Undrafted,Undrafted,Undrafted,79,14.2,2.3,5.7,2.5,1.6%,5.3%,21.0%,53.1%,26.1%
Troy Murphy,GSW,23,6-11,245,Notre Dame,USA,2001,1,14,79,11.7,10.2,1.3,-2.5,8.6%,21.7%,16.4%,52.6%,6.6%
Tyrone Hill,PHI,35,6-9,250,Xavier,USA,1990,1,11,56,5.6,7.0,0.7,-6.3,8.9%,21.1%,13.1%,45.7%,4.9%
Tyronn Lue,WAS,26,6-0,178,Nebraska,USA,1998,1,23,75,8.6,2.0,3.5,-1.7,1.2%,6.6%,16.2%,52.3%,22.3%
Tyson Chandler,CHI,20,7-1,235,None,USA,2001,1,2,75,9.2,6.9,1.0,-8.1,9.3%,18.1%,18.1%,56.5%,6.8%
Vin Baker,BOS,31,6-11,250,Hartford,USA,1993,1,8,52,5.2,3.8,0.6,-3.7,9.4%,11.9%,15.1%,53.1%,5.3%
Vince Carter,TOR,26,6-6,225,North Carolina,USA,1998,1,5,43,20.6,4.4,3.3,-0.9,3.9%,9.0%,27.4%,53.2%,18.1%
Vincent Yarbrough,DEN,22,6-7,210,Tennessee,USA,2002,2,32,59,6.9,2.7,2.2,-6.1,2.5%,10.2%,17.2%,44.6%,16.0%
Vitaly Potapenko,SEA,28,6-10,285,Wright State,Ukraine,1996,1,12,26,4.0,3.4,0.2,-7.0,6.4%,17.6%,15.3%,49.2%,1.7%
Vlade Divac,SAC,35,7-1,260,None,Serbia and Mo...,1989,1,26,80,9.9,7.2,3.4,10.0,6.8%,16.0%,17.1%,51.9%,16.0%
Vladimir Radmanovic,SEA,22,6-10,234,None,Serbia,2001,1,12,72,10.1,4.5,1.3,4.3,4.1%,13.3%,19.5%,50.8%,8.6%
Vladimir Stepania,MIA,27,7-1,255,None,Georgia,1998,1,27,79,5.6,7.0,0.3,-5.1,12.6%,22.1%,16.1%,45.4%,3.0%
Voshon Lenard,TOR,30,6-4,205,Minnesota,USA,1994,2,46,63,14.3,3.4,2.3,-7.8,2.4%,8.9%,22.8%,50.2%,13.8%
Wally Szczerbiak,MIN,26,6-7,244,Miami (OH),USA,1999,1,6,52,17.6,4.6,2.6,4.1,3.1%,10.0%,21.6%,56.7%,11.6%
Walt Williams,DAL,33,6-8,230,Maryland,USA,1992,1,7,66,5.5,3.1,0.9,5.0,4.4%,12.9%,15.2%,50.0%,7.7%
Walter McCarty,BOS,29,6-10,230,Kentucky,USA,1996,1,19,82,6.1,3.5,1.3,-2.1,3.2%,11.6%,12.4%,54.0%,9.5%
Wang Zhi-zhi,LAC,25,7-1,275,None,China,1999,2,36,41,4.4,1.9,0.2,-1.6,6.6%,13.0%,23.5%,48.5%,4.1%
Wesley Person,MEM,32,6-6,200,Auburn,USA,1994,1,23,66,11.0,2.9,1.7,-0.8,1.3%,8.5%,16.0%,56.5%,8.9%
Yao Ming,HOU,22,7-5,296,None,China,2002,1,1,82,13.5,8.2,1.7,2.8,8.8%,19.9%,22.0%,57.0%,10.4%
Zach Randolph,POR,21,6-9,253,Michigan State,USA,2001,1,19,77,8.4,4.5,0.5,-4.0,10.8%,17.1%,22.1%,55.5%,5.8%
Zeljko Rebraca,DET,31,7-0,257,None,Yugoslavia,1994,2,54,30,6.6,3.1,0.3,3.7,6.7%,13.9%,19.3%,59.6%,3.6%
Zendon Hamilton,TOR,28,6-11,254,"St. John's, N.Y.",USA,Undrafted,Undrafted,Undrafted,3,2.0,1.3,0.0,9.1,6.3%,30.0%,25.0%,51.0%,0.0%
Zydrunas Ilgauskas,CLE,28,7-3,260,None,Lithuania,1996,1,20,81,17.2,7.5,1.6,-8.0,9.7%,15.3%,27.8%,51.6%,10.1%
Tracy Murray,LAL,31,6-7,228,California-Los Angeles,USA,1992,1,18,32,1.9,0.7,0.4,-12.2,2.4%,9.9%,19.3%,40.7%,10.3%
Travis Best,MIA,30,5-11,184,Georgia Tech,USA,1995,1,23,72,8.4,2.0,3.5,-6.7,1.4%,7.1%,19.1%,47.3%,25.3%
Travis Knight,NYK,28,7-0,235,Connecticut,USA,1996,1,29,32,1.9,1.9,0.4,-1.6,6.1%,15.8%,12.3%,42.4%,8.0%
Tremaine Fowlkes,LAC,27,6-8,220,Fresno State,USA,1998,2,54,37,4.4,2.8,0.6,8.7,7.5%,11.2%,13.7%,53.3%,6.0%
Trenton Hassell,CHI,24,6-5,200,Austin Peay,USA,2001,2,29,82,4.2,3.1,1.8,-10.1,1.8%,10.5%,11.1%,41.1%,11.8%
Troy Hudson,MIN,27,6-1,170,Southern Illinois,USA,Undrafted,Undrafted,Undrafted,79,14.2,2.3,5.7,2.5,1.6%,5.3%,21.0%,53.1%,26.1%
Troy Murphy,GSW,23,6-11,245,Notre Dame,USA,2001,1,14,79,11.7,10.2,1.3,-2.5,8.6%,21.7%,16.4%,52.6%,6.6%
Tyrone Hill,PHI,35,6-9,250,Xavier,USA,1990,1,11,56,5.6,7.0,0.7,-6.3,8.9%,21.1%,13.1%,45.7%,4.9%
Tyronn Lue,WAS,26,6-0,178,Nebraska,USA,1998,1,23,75,8.6,2.0,3.5,-1.7,1.2%,6.6%,16.2%,52.3%,22.3%
Tyson Chandler,CHI,20,7-1,235,None,USA,2001,1,2,75,9.2,6.9,1.0,-8.1,9.3%,18.1%,18.1%,56.5%,6.8%
Vin Baker,BOS,31,6-11,250,Hartford,USA,1993,1,8,52,5.2,3.8,0.6,-3.7,9.4%,11.9%,15.1%,53.1%,5.3%
Vince Carter,TOR,26,6-6,225,North Carolina,USA,1998,1,5,43,20.6,4.4,3.3,-0.9,3.9%,9.0%,27.4%,53.2%,18.1%
Vincent Yarbrough,DEN,22,6-7,210,Tennessee,USA,2002,2,32,59,6.9,2.7,2.2,-6.1,2.5%,10.2%,17.2%,44.6%,16.0%
Vitaly Potapenko,SEA,28,6-10,285,Wright State,Ukraine,1996,1,12,26,4.0,3.4,0.2,-7.0,6.4%,17.6%,15.3%,49.2%,1.7%
Vlade Divac,SAC,35,7-1,260,None,Serbia and Mo...,1989,1,26,80,9.9,7.2,3.4,10.0,6.8%,16.0%,17.1%,51.9%,16.0%
Vladimir Radmanovic,SEA,22,6-10,234,None,Serbia,2001,1,12,72,10.1,4.5,1.3,4.3,4.1%,13.3%,19.5%,50.8%,8.6%
Vladimir Stepania,MIA,27,7-1,255,None,Georgia,1998,1,27,79,5.6,7.0,0.3,-5.1,12.6%,22.1%,16.1%,45.4%,3.0%
Voshon Lenard,TOR,30,6-4,205,Minnesota,USA,1994,2,46,63,14.3,3.4,2.3,-7.8,2.4%,8.9%,22.8%,50.2%,13.8%
Wally Szczerbiak,MIN,26,6-7,244,Miami (OH),USA,1999,1,6,52,17.6,4.6,2.6,4.1,3.1%,10.0%,21.6%,56.7%,11.6%
Walt Williams,DAL,33,6-8,230,Maryland,USA,1992,1,7,66,5.5,3.1,0.9,5.0,4.4%,12.9%,15.2%,50.0%,7.7%
Walter McCarty,BOS,29,6-10,230,Kentucky,USA,1996,1,19,82,6.1,3.5,1.3,-2.1,3.2%,11.6%,12.4%,54.0%,9.5%
Wang Zhi-zhi,LAC,25,7-1,275,None,China,1999,2,36,41,4.4,1.9,0.2,-1.6,6.6%,13.0%,23.5%,48.5%,4.1%
Wesley Person,MEM,32,6-6,200,Auburn,USA,1994,1,23,66,11.0,2.9,1.7,-0.8,1.3%,8.5%,16.0%,56.5%,8.9%
Yao Ming,HOU,22,7-5,296,None,China,2002,1,1,82,13.5,8.2,1.7,2.8,8.8%,19.9%,22.0%,57.0%,10.4%
Zach Randolph,POR,21,6-9,253,Michigan State,USA,2001,1,19,77,8.4,4.5,0.5,-4.0,10.8%,17.1%,22.1%,55.5%,5.8%
Zeljko Rebraca,DET,31,7-0,257,None,Yugoslavia,1994,2,54,30,6.6,3.1,0.3,3.7,6.7%,13.9%,19.3%,59.6%,3.6%
Zendon Hamilton,TOR,28,6-11,254,"St. John's, N.Y.",USA,Undrafted,Undrafted,Undrafted,3,2.0,1.3,0.0,9.1,6.3%,30.0%,25.0%,51.0%,0.0%
Zydrunas Ilgauskas,CLE,28,7-3,260,None,Lithuania,1996,1,20,81,17.2,7.5,1.6,-8.0,9.7%,15.3%,27.8%,51.6%,10.1%
