Player,Team,Age,Height,Weight,College,Country,Draft Year,Draft Round,Draft Number,GP,PTS,REB,AST,NetRtg,OREB%,DREB%,USG%,TS%,AST%
Gilbert Arenas,MEM,30,6-4,215,Arizona,USA,2001,2,30,17,4.2,1.1,1.1,7.3,0.9%,8.0%,16.7%,52.6%,13.7%
Glen Davis,ORL,26,6-9,289,Louisiana State,USA,2007,2,35,61,9.3,5.4,0.8,-2.1,7.6%,16.7%,22.2%,46.6%,6.2%
Goran Dragic,HOU,26,6-3,190,None,Slovenia,2008,2,45,66,11.7,2.5,5.3,2.0,3.1%,6.9%,21.6%,56.7%,31.6%
Gordon Hayward,UTA,22,6-8,210,Butler,USA,2010,1,9,66,11.8,3.5,3.1,1.1,3.0%,8.5%,17.5%,56.8%,15.5%
Grant Hill,PHX,39,6-8,225,Duke,USA,1994,1,3,49,10.2,3.5,2.2,4.3,2.2%,9.9%,18.5%,50.0%,11.6%
Greg Monroe,DET,22,6-11,250,Georgetown,USA,2010,1,7,66,15.4,9.7,2.3,-5.5,11.9%,21.4%,23.2%,56.3%,13.0%
Greg Smith,HOU,21,6-10,250,Fresno State,USA,Undrafted,Undrafted,Undrafted,8,1.8,2.5,0.1,-2.4,6.5%,21.1%,8.1%,63.6%,2.6%
Greg Stiemsma,BOS,26,6-11,260,Wisconsin,USA,Undrafted,Undrafted,Undrafted,55,2.9,3.2,0.5,-2.9,6.8%,16.2%,10.9%,57.9%,6.1%
Greivis Vasquez,NOH,25,6-6,211,Maryland,Venezuela,2010,1,28,66,8.9,2.6,5.4,0.0,1.5%,9.1%,19.5%,51.3%,34.9%
Gustavo Ayon,NOH,27,6-10,250,None,Mexico,Undrafted,Undrafted,Undrafted,54,5.9,4.9,1.4,-0.5,8.6%,16.9%,14.2%,55.2%,10.9%
Hakim Warrick,PHX,29,6-9,219,Syracuse,USA,2005,1,19,35,6.4,2.6,0.9,-12.9,6.1%,12.4%,23.2%,50.3%,11.1%
Hamady Ndiaye,WAS,25,7-0,235,Rutgers,Senegal,2010,2,56,3,0.0,0.0,0.0,114.3,0.0%,0.0%,11.1%,0.0%,0.0%
Hamed Haddadi,MEM,27,7-2,265,None,Iran,Undrafted,Undrafted,Undrafted,35,2.0,2.0,0.2,5.1,12.8%,19.2%,16.4%,58.9%,6.4%
Hasheem Thabeet,POR,25,7-3,263,Connecticut,Tanzania,2009,1,2,20,1.8,2.1,0.0,-34.9,10.9%,17.8%,12.4%,58.7%,0.0%
Hassan Whiteside,SAC,23,7-0,235,Marshall,USA,2010,2,33,18,1.6,2.2,0.0,6.2,14.4%,17.6%,15.0%,44.9%,0.0%
Hedo Turkoglu,ORL,33,6-10,220,None,Turkey,2000,1,16,53,10.9,3.8,4.4,3.9,1.5%,10.9%,19.1%,52.8%,22.6%
Henry Walker,NYK,24,6-6,235,Kansas State,USA,2008,2,47,32,5.9,2.5,1.2,-0.6,1.4%,12.2%,15.3%,52.6%,10.1%
Ian Mahinmi,DAL,25,6-11,230,None,France,2005,1,28,61,5.8,4.7,0.2,2.8,9.5%,16.2%,14.2%,58.5%,1.8%
Ike Diogu,SAS,28,6-9,250,Arizona State,USA,2005,1,9,2,1.0,0.5,0.0,39.3,0.0%,7.7%,12.5%,34.7%,0.0%
Iman Shumpert,NYK,22,6-5,220,Georgia Tech,USA,2011,1,17,59,9.5,3.2,2.8,3.7,2.5%,8.9%,17.8%,48.4%,15.2%
Isaiah Thomas,SAC,23,5-9,185,Washington,USA,2011,2,60,65,11.5,2.6,4.1,-2.3,2.7%,7.5%,19.3%,57.4%,24.6%
Ish Smith,ORL,23,6-0,175,Wake Forest,USA,Undrafted,Undrafted,Undrafted,26,2.8,1.3,1.6,-8.9,2.6%,13.2%,18.3%,42.2%,32.8%
Ivan Johnson,ATL,28,6-8,255,Cal State-San Bernardino,USA,Undrafted,Undrafted,Undrafted,56,6.4,4.0,0.6,2.9,7.3%,17.7%,18.8%,55.8%,5.9%
J.J. Barea,MIN,28,6-0,175,Northeastern,Puerto Rico,Undrafted,Undrafted,Undrafted,41,11.3,2.8,5.7,-4.2,1.3%,9.1%,23.9%,50.2%,39.7%
JJ Hickson,POR,23,6-9,242,North Carolina State,USA,2008,1,19,54,8.4,6.2,0.8,-7.7,10.5%,16.9%,18.8%,50.1%,6.2%
JJ Redick,ORL,28,6-4,190,Duke,USA,2006,1,11,65,11.6,2.3,2.5,0.1,1.0%,7.8%,18.7%,57.5%,16.6%
JR Smith,NYK,26,6-6,220,None,USA,2004,1,18,35,12.5,3.9,2.4,5.7,3.0%,11.2%,22.2%,50.8%,15.5%
JaJuan Johnson,BOS,23,6-10,221,Purdue,USA,2011,1,27,36,3.2,1.6,0.2,-6.7,7.0%,11.6%,21.6%,45.6%,4.0%
JaVale McGee,DEN,24,7-0,252,Nevada-Reno,USA,2008,1,18,61,11.3,7.8,0.5,-10.1,10.3%,20.1%,20.2%,55.2%,3.5%
Jamaal Magloire,TOR,34,6-11,265,Kentucky,Canada,2000,1,19,34,1.2,3.3,0.2,5.4,7.6%,23.8%,10.0%,36.0%,2.3%
Jamaal Tinsley,UTA,34,6-3,197,Iowa State,USA,2001,1,27,37,3.7,1.2,3.3,-3.4,1.2%,7.5%,17.0%,46.1%,36.1%
Jamal Crawford,POR,32,6-5,200,Michigan,USA,2000,1,8,60,14.0,2.0,3.2,-1.5,1.0%,6.7%,25.6%,50.6%,20.9%
Jamario Moon,CHA,32,6-8,205,Meridian Community College,USA,Undrafted,Undrafted,Undrafted,8,2.3,2.8,0.6,-37.1,1.5%,17.7%,12.3%,36.2%,9.6%
Jameer Nelson,ORL,30,6-0,190,None,USA,2004,1,20,57,11.9,3.2,5.7,4.8,1.7%,9.4%,20.7%,52.4%,30.9%
James Anderson,SAS,23,6-6,215,Oklahoma State,USA,2010,1,20,51,3.7,1.5,0.8,7.1,2.8%,10.3%,16.4%,48.3%,9.4%
James Harden,OKC,22,6-5,220,Arizona State,USA,2009,1,3,62,16.8,4.1,3.7,9.8,1.7%,10.9%,21.3%,66.0%,19.0%
James Johnson,TOR,25,6-9,248,Wake Forest,USA,2009,1,16,62,9.1,4.7,2.0,-5.1,5.0%,14.5%,19.8%,49.8%,13.8%
James Jones,MIA,31,6-8,215,Miami (FL),USA,2003,2,49,51,3.6,1.0,0.4,0.5,1.0%,6.7%,11.8%,56.7%,4.5%
James Singleton,WAS,30,6-8,230,Murray State,,Undrafted,Undrafted,Undrafted,12,8.2,6.8,1.3,7.0,9.8%,22.5%,15.6%,60.0%,9.1%
Jan Vesely,WAS,22,6-11,240,None,Czech Republi...,2011,1,6,57,4.7,4.4,0.8,-3.6,9.1%,14.2%,12.5%,54.4%,6.7%
Jannero Pargo,ATL,32,6-1,185,Arkansas,USA,Undrafted,Undrafted,Undrafted,50,5.6,1.5,1.9,3.7,1.4%,9.6%,21.3%,53.9%,26.1%
Jared Dudley,PHX,26,6-7,225,Boston College,USA,2007,1,22,65,12.7,4.6,1.7,2.0,4.8%,10.0%,17.2%,57.5%,8.4%
Jared Jeffries,NYK,30,6-11,240,Indiana,USA,2002,1,11,39,4.4,3.9,0.7,2.5,9.2%,11.6%,12.5%,48.4%,5.8%
Jarrett Jack,NOH,28,6-3,197,Georgia Tech,USA,2005,1,22,45,15.6,3.9,6.3,-9.0,1.5%,10.5%,22.7%,54.0%,34.2%
Jason Collins,ATL,33,7-0,255,Stanford,USA,2001,1,18,30,1.3,1.6,0.3,1.8,4.1%,11.5%,8.9%,41.8%,4.9%
Jason Kapono,LAL,31,6-8,215,California-Los Angeles,USA,2003,2,31,27,2.0,0.5,0.4,6.4,0.9%,4.1%,10.7%,47.6%,6.2%
Jason Kidd,DAL,39,6-4,210,California,USA,1994,1,2,48,6.2,4.1,5.5,2.4,1.1%,13.4%,12.2%,52.4%,28.1%
Jason Maxiell,DET,29,6-7,260,Cincinnati,USA,2005,1,26,65,6.5,5.1,0.6,-2.4,8.8%,14.9%,15.6%,49.3%,4.5%
Jason Richardson,ORL,31,6-6,225,Michigan State,USA,2001,1,5,54,11.6,3.6,2.0,2.6,2.2%,10.3%,19.6%,50.2%,11.2%
Jason Smith,NOH,26,7-0,240,Colorado State,USA,2007,1,20,40,9.9,4.9,0.9,-2.0,8.3%,13.3%,20.2%,53.7%,6.6%
Jason Terry,DAL,34,6-2,180,Arizona,USA,1999,1,10,63,15.1,2.4,3.6,0.0,0.8%,6.7%,22.8%,54.0%,20.4%
Jason Thompson,SAC,25,6-11,250,Rider University,USA,2008,1,12,64,9.1,6.9,1.2,-2.4,9.5%,17.6%,15.1%,55.8%,7.0%
Jeff Adrien,HOU,26,6-7,243,Connecticut,USA,Undrafted,Undrafted,Undrafted,8,2.6,2.8,0.1,-12.7,7.2%,20.7%,16.2%,49.3%,3.4%
Jeff Ayres,IND,25,6-9,240,Arizona State,USA,2009,2,31,20,1.7,1.7,0.2,2.3,10.1%,20.0%,16.2%,43.5%,6.3%
Jeff Foote,NOH,24,7-0,265,Cornell,USA,Undrafted,Undrafted,Undrafted,4,1.0,1.5,0.0,-1.3,2.9%,13.9%,9.2%,33.3%,0.0%
Jeff Foster,IND,35,6-11,250,S.W. Texas State,USA,1999,1,21,11,2.3,3.8,0.4,8.3,12.6%,18.5%,9.1%,56.9%,5.1%
Jeff Teague,ATL,24,6-2,181,Wake Forest,USA,2009,1,19,66,12.6,2.4,4.9,5.6,1.0%,6.6%,18.8%,55.1%,23.1%
Jeremy Evans,UTA,24,6-9,194,Western Kentucky,USA,2010,2,55,29,2.1,1.7,0.4,-10.2,9.1%,13.7%,10.9%,63.2%,9.9%
Jeremy Lin,NYK,23,6-3,200,Harvard,USA,Undrafted,Undrafted,Undrafted,35,14.6,3.1,6.2,7.1,2.0%,9.3%,27.2%,55.2%,38.2%
Jeremy Pargo,MEM,26,6-2,219,Gonzaga,USA,Undrafted,Undrafted,Undrafted,44,2.9,0.8,1.3,-14.2,2.5%,6.0%,20.7%,38.9%,23.0%
Jeremy Tyler,GSW,21,6-10,260,None,USA,2011,2,39,42,4.9,3.3,0.4,-10.0,9.1%,15.9%,20.4%,44.2%,4.4%
Jermaine O'Neal,BOS,33,6-11,255,None,USA,1996,1,17,25,5.0,5.4,0.4,2.7,7.2%,17.7%,13.1%,46.8%,2.9%
Jerome Dyson,NOH,25,6-3,180,Connecticut,USA,Undrafted,Undrafted,Undrafted,9,7.4,2.1,2.0,2.4,1.2%,8.1%,22.2%,52.5%,20.2%
Jerome Jordan,NYK,25,7-0,240,Tulsa,Jamaica,2010,2,44,21,2.0,1.3,0.2,10.0,12.6%,12.1%,15.2%,56.1%,5.1%
Jerry Smith,NJN,24,6-2,190,Louisville,USA,1963,2,12,5,1.4,1.4,0.8,-11.4,4.0%,11.1%,13.9%,25.0%,15.4%
Jerry Stackhouse,ATL,37,6-6,218,North Carolina,USA,1995,1,3,30,3.6,0.8,0.5,0.3,2.2%,5.9%,19.6%,49.0%,9.2%
Jerryd Bayless,TOR,23,6-3,208,Arizona,USA,2008,1,11,31,11.4,2.1,3.8,-3.6,1.2%,8.9%,23.9%,56.1%,30.5%
Jimmer Fredette,SAC,23,6-2,195,Brigham Young,USA,2011,1,10,61,7.6,1.2,1.8,-9.6,1.4%,4.9%,20.3%,49.5%,15.5%
Jimmy Butler,CHI,22,6-7,220,Marquette,USA,2011,1,30,42,2.6,1.3,0.3,12.2,6.1%,8.5%,14.3%,52.6%,6.1%
Joakim Noah,CHI,27,6-11,232,Florida,USA,2007,1,9,64,10.2,9.8,2.5,7.4,12.9%,19.4%,15.6%,56.1%,12.2%
Jodie Meeks,PHI,24,6-4,208,Kentucky,USA,2009,2,41,66,8.4,2.4,0.8,5.5,1.0%,8.6%,14.7%,55.1%,4.9%
Joe Johnson,ATL,31,6-7,240,Arkansas,USA,2001,1,10,60,18.8,3.7,3.9,5.5,2.6%,8.1%,24.7%,55.7%,18.9%
Joel Anthony,MIA,29,6-9,245,Nevada-Las Vegas,Canada,Undrafted,Undrafted,Undrafted,64,3.4,3.9,0.1,9.7,8.5%,11.1%,7.8%,59.8%,0.9%
Joel Przybilla,POR,32,7-1,245,Minnesota,USA,2000,1,9,27,2.0,5.1,0.2,-4.9,6.8%,26.5%,8.3%,49.2%,1.9%
Johan Petro,NJN,26,7-0,247,None,France,2005,1,25,59,4.2,3.8,0.8,-8.5,7.1%,18.0%,15.3%,45.2%,8.5%
John Lucas III,CHI,29,5-11,165,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,49,7.5,1.6,2.2,15.7,2.9%,7.0%,25.4%,49.6%,27.8%
John Salmons,SAC,32,6-6,207,Miami (FL),USA,2002,1,26,46,7.5,2.9,2.0,-8.0,1.5%,9.4%,14.3%,47.1%,11.7%
John Wall,WAS,21,6-4,195,Kentucky,USA,2010,1,1,66,16.3,4.5,8.0,-6.0,1.9%,10.7%,24.3%,50.2%,36.2%
Jon Brockman,MIL,25,6-7,255,Washington,USA,2009,2,38,35,1.1,2.1,0.3,-0.4,13.0%,18.1%,10.9%,35.9%,5.4%
Jon Leuer,MIL,23,6-10,228,Wisconsin,USA,2011,2,40,46,4.7,2.6,0.5,1.9,7.7%,14.0%,17.0%,53.6%,7.2%
Jonas Jerebko,DET,25,6-10,231,None,Sweden,2009,2,39,64,8.7,4.8,0.7,-4.3,6.8%,15.8%,18.0%,54.8%,5.3%
Jonny Flynn,POR,23,6-0,185,Syracuse,USA,2009,1,6,29,4.5,1.3,3.3,-17.0,1.9%,7.5%,20.0%,44.2%,36.8%
Jordan Crawford,WAS,23,6-4,195,Xavier,USA,2010,1,27,64,14.7,2.6,3.0,-8.0,2.4%,7.3%,27.5%,48.8%,18.8%
Jordan Farmar,NJN,25,6-2,180,California-Los Angeles,USA,2006,1,26,39,10.4,1.6,3.3,-10.0,0.9%,7.3%,22.0%,59.2%,29.9%
Jordan Hamilton,DEN,21,6-7,220,Texas,USA,2011,1,26,26,4.4,2.4,0.8,8.0,4.6%,18.4%,21.5%,50.8%,11.4%
Jordan Hill,LAL,24,6-10,235,Arizona,USA,2009,1,8,39,5.0,4.8,0.4,-2.3,11.2%,23.6%,17.6%,52.2%,4.4%
Jordan Williams,NJN,21,6-10,260,Maryland,USA,2011,2,36,43,4.6,3.6,0.3,2.6,10.3%,15.1%,14.4%,54.4%,2.7%
Jose Calderon,TOR,30,6-3,211,None,Spain,Undrafted,Undrafted,Undrafted,53,10.5,3.0,8.8,-4.6,1.1%,8.2%,15.7%,54.7%,42.7%
Josh Childress,PHX,29,6-8,210,Stanford,USA,2004,1,6,34,2.9,2.8,1.0,-5.4,6.3%,14.0%,9.8%,50.1%,10.5%
Josh Davis,MEM,31,6-8,235,Wyoming,USA,Undrafted,Undrafted,Undrafted,15,1.9,1.8,0.4,-17.0,11.4%,9.1%,11.1%,45.9%,7.7%
Josh Harrellson,NYK,23,6-10,275,Kentucky,USA,2011,2,45,37,4.4,3.9,0.3,9.1,8.3%,18.2%,14.6%,50.5%,3.3%
Josh Howard,UTA,32,6-7,210,Wake Forest,USA,2003,1,29,43,8.7,3.7,1.2,-1.5,3.9%,12.9%,20.2%,46.1%,8.1%
Josh McRoberts,LAL,25,6-10,240,Duke,USA,2007,2,37,50,2.8,3.4,1.0,-6.3,8.7%,15.4%,10.3%,51.6%,10.6%
Josh Selby,MEM,21,6-2,183,Kansas,USA,2011,2,49,28,2.3,0.5,1.1,-6.1,0.9%,5.5%,19.4%,40.3%,19.7%
Josh Smith,ATL,26,6-9,225,None,USA,2004,1,17,66,18.8,9.6,3.9,6.2,6.1%,21.9%,27.8%,49.9%,19.6%
Jrue Holiday,PHI,22,6-4,180,UCLA,USA,2009,1,17,65,13.5,3.3,4.5,5.2,2.6%,7.1%,21.5%,49.6%,21.5%
Julyan Stone,DEN,23,6-6,200,Texas-El Paso,USA,Undrafted,Undrafted,Undrafted,22,1.6,1.1,1.7,9.0,2.6%,11.4%,10.5%,50.2%,25.7%
Justin Dentmon,TOR,26,5-11,185,Washington,USA,Undrafted,Undrafted,Undrafted,6,4.3,1.3,1.7,-13.5,0.0%,8.4%,19.8%,42.4%,25.6%
Justin Harper,ORL,22,6-10,225,Richmond,USA,2011,2,32,14,1.4,0.9,0.1,-21.8,3.5%,13.4%,20.4%,31.8%,4.7%
Juwan Howard,MIA,39,6-9,250,Michigan,USA,1994,1,5,28,1.5,1.7,0.4,-13.4,9.5%,16.3%,18.2%,35.4%,9.8%
Kawhi Leonard,SAS,21,6-7,225,San Diego State,USA,2011,1,15,64,7.9,5.1,1.1,5.1,7.0%,14.7%,14.1%,57.3%,6.6%
Keith Benson,GSW,23,6-11,230,Oakland,USA,2011,2,48,3,0.0,1.0,0.0,36.8,18.2%,9.1%,4.5%,0.0%,0.0%
Keith Bogans,NJN,32,6-5,215,Kentucky,USA,2003,2,43,5,4.2,2.2,0.6,-23.4,5.3%,7.1%,12.4%,45.3%,5.8%
Kelenna Azubuike,DAL,28,6-5,215,Kentucky,England,Undrafted,Undrafted,Undrafted,3,2.3,0.0,0.0,-25.7,0.0%,0.0%,29.3%,43.8%,0.0%
Kemba Walker,CHA,22,6-1,184,Connecticut,USA,2011,1,9,66,12.1,3.5,4.4,-14.8,1.6%,11.9%,24.9%,46.4%,30.7%
Kendrick Perkins,OKC,27,6-10,270,None,USA,2003,1,27,65,5.1,6.6,1.2,3.7,7.3%,16.4%,10.9%,52.8%,6.4%
Kenneth Faried,DEN,22,6-8,228,Morehead State,USA,2011,1,22,46,10.2,7.7,0.8,0.7,13.9%,20.5%,18.1%,61.8%,5.5%
Kenyon Martin,LAC,34,6-9,240,Cincinnati,USA,2000,1,1,42,5.2,4.3,0.4,2.2,5.2%,14.8%,13.6%,44.5%,3.1%
Kevin Durant,OKC,23,6-9,235,Texas,USA,2007,1,2,66,28.0,8.0,3.5,7.2,1.7%,17.7%,30.3%,61.0%,17.0%
Kevin Garnett,BOS,36,6-11,253,None,USA,1995,1,5,60,15.8,8.2,2.9,7.0,4.0%,23.1%,24.6%,55.0%,17.1%
Kevin Love,MIN,23,6-10,260,UCLA,USA,2008,1,5,55,26.0,13.3,2.0,0.6,10.2%,23.6%,28.2%,56.8%,9.8%
Kevin Martin,HOU,29,6-7,185,Western Carolina,USA,2004,1,26,40,17.1,2.7,2.8,-0.6,1.0%,7.5%,24.2%,55.4%,14.6%
Kevin Seraphin,WAS,22,6-9,275,None,France,2010,1,17,57,7.9,4.9,0.6,-0.7,8.8%,14.9%,18.1%,54.9%,4.8%
Keyon Dooling,BOS,32,6-3,195,Missouri,USA,2000,1,10,46,4.0,0.8,1.1,-10.0,0.5%,5.5%,15.3%,51.5%,13.8%
Kirk Hinrich,ATL,31,6-4,190,Kansas,USA,2003,1,7,48,6.6,2.1,2.8,2.2,0.9%,7.7%,13.8%,51.1%,16.2%
Klay Thompson,GSW,22,6-7,205,Washington State,USA,2011,1,11,66,12.5,2.4,2.0,-4.4,1.5%,8.6%,24.3%,54.5%,14.2%
Kobe Bryant,LAL,33,6-6,205,None,USA,1996,1,13,58,27.9,5.4,4.6,2.7,3.1%,10.4%,34.6%,52.7%,23.7%
Kosta Koufos,DEN,23,7-0,265,Ohio State,USA,2008,1,23,48,5.5,5.4,0.3,7.0,12.6%,20.9%,13.9%,60.8%,2.8%
Kris Humphries,NJN,27,6-9,235,Minnesota,USA,2004,1,14,62,13.8,11.0,1.5,-4.1,11.0%,21.7%,19.1%,53.9%,7.3%
Kurt Thomas,POR,39,6-9,230,Texas Christian,USA,1995,1,10,53,3.0,3.5,0.9,-0.3,4.8%,19.2%,11.0%,48.3%,9.2%
Kwame Brown,GSW,30,6-11,270,None,USA,2001,1,1,9,6.3,6.3,0.4,-6.2,8.9%,22.4%,16.4%,51.9%,3.4%
Kyle Korver,CHI,31,6-7,212,Creighton,USA,2003,2,51,65,8.1,2.4,1.7,10.0,1.7%,8.9%,14.7%,60.0%,11.9%
Kyle Lowry,HOU,26,6-0,205,Villanova,USA,2006,1,24,47,14.3,4.5,6.6,1.7,2.5%,12.0%,21.4%,55.8%,32.4%
Kyrie Irving,CLE,20,6-3,191,Duke,Australia,2011,1,1,51,18.5,3.7,5.4,-5.6,2.7%,9.9%,27.5%,56.6%,32.4%
Kyrylo Fesenko,IND,25,7-1,280,None,Ukraine,2007,2,38,3,2.7,3.0,0.3,14.5,10.5%,41.2%,19.5%,52.4%,10.0%
LaMarcus Aldridge,POR,26,6-11,240,Texas,USA,2006,1,2,55,21.7,8.0,2.4,3.8,7.7%,15.4%,26.9%,56.0%,12.8%
Lamar Odom,DAL,32,6-10,230,Rhode Island,USA,1999,1,4,50,6.6,4.2,1.7,-5.1,3.5%,16.5%,19.7%,42.3%,13.6%
Lance Stephenson,IND,21,6-5,220,Cincinnati,USA,2010,2,40,42,2.5,1.3,1.1,-3.9,2.5%,9.8%,16.6%,40.0%,17.4%
Lance Thomas,NOH,24,6-8,225,Duke,USA,Undrafted,Undrafted,Undrafted,42,4.0,3.0,0.3,-6.5,8.3%,12.8%,13.3%,54.1%,3.3%
Landry Fields,NYK,24,6-7,215,Stanford,USA,2010,2,39,66,8.8,4.2,2.6,6.0,3.2%,11.7%,15.7%,50.6%,14.1%
Larry Hughes,ORL,33,6-5,185,Saint Louis,USA,1998,1,8,9,1.3,0.6,0.8,-25.7,0.9%,3.6%,14.5%,26.2%,13.0%
Larry Owens,NJN,29,6-7,210,Oral Roberts,,Undrafted,Undrafted,Undrafted,7,1.9,1.9,0.6,-21.1,2.7%,16.7%,9.2%,50.9%,9.5%
Larry Sanders,MIL,23,6-11,235,Va Commonwealth,USA,2010,1,15,52,3.6,3.1,0.6,9.3,9.3%,13.8%,16.7%,46.3%,7.9%
Lavoy Allen,PHI,23,6-9,225,Temple,USA,2011,2,50,41,4.1,4.2,0.8,4.2,7.2%,19.3%,14.3%,48.8%,8.9%
Lazar Hayward,OKC,25,6-6,225,Marquette,USA,2010,1,30,26,1.4,0.6,0.2,-21.5,1.5%,9.0%,17.2%,42.7%,5.4%
LeBron James,MIA,27,6-8,250,None,USA,2003,1,1,62,27.1,7.9,6.2,10.2,4.4%,17.1%,31.1%,60.5%,31.8%
Leandro Barbosa,IND,29,6-3,194,None,Brazil,2003,1,28,64,11.1,2.0,1.5,-2.7,2.3%,7.0%,24.9%,51.2%,13.5%
Lester Hudson,MEM,27,6-3,190,Tennessee-Martin,USA,2009,2,58,16,10.9,2.9,2.3,0.3,2.1%,12.5%,28.3%,48.3%,20.9%
Linas Kleiza,TOR,27,6-8,234,Missouri,Lithuania,2005,1,27,49,9.7,4.1,0.9,-0.8,4.2%,14.4%,22.3%,52.1%,8.1%
Lou Amundson,IND,29,6-9,225,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,60,3.6,3.7,0.2,-2.7,11.6%,17.5%,16.6%,43.8%,3.3%
Lou Williams,PHI,25,6-1,175,None,USA,2005,2,45,64,14.9,2.4,3.5,6.5,1.8%,7.3%,26.5%,52.5%,22.1%
Luc Mbah a Moute,MIL,25,6-8,230,California-Los Angeles,Cameroon,2008,2,37,43,7.7,5.3,0.7,2.9,7.6%,14.3%,14.9%,54.4%,4.4%
Luis Scola,HOU,32,6-9,245,None,Argentina,2002,2,55,66,15.5,6.5,2.1,1.7,6.1%,15.1%,24.6%,52.6%,11.8%
Luke Babbitt,POR,23,6-9,225,Nevada-Reno,USA,2010,1,16,40,5.1,2.4,0.4,-14.1,2.9%,15.1%,17.0%,55.6%,5.2%
Luke Harangody,CLE,24,6-7,245,Notre Dame,USA,2010,2,52,21,2.9,2.5,0.3,-8.4,8.6%,14.7%,14.7%,42.7%,4.5%
Luke Ridnour,MIN,31,6-2,175,Oregon,USA,2003,1,14,53,12.1,2.7,4.8,-2.3,1.0%,7.1%,17.2%,53.0%,23.7%
Luke Walton,CLE,32,6-8,235,Arizona,USA,2003,2,32,30,1.8,1.6,1.2,-7.6,3.8%,10.1%,11.5%,42.3%,16.1%
Luol Deng,CHI,27,6-9,220,Duke,United Kingdo...,2004,1,7,54,15.3,6.5,2.9,9.1,3.7%,12.5%,19.5%,50.0%,11.7%
Malcolm Lee,MIN,22,6-5,200,California-Los Angeles,USA,2011,2,43,19,3.3,1.4,1.6,-5.2,3.6%,7.4%,15.3%,46.6%,22.1%
Malcolm Thomas,SAS,23,6-9,225,San Diego State,,Undrafted,Undrafted,Undrafted,3,0.3,1.0,0.3,-12.9,8.3%,14.3%,11.4%,12.9%,8.3%
Manny Harris,CLE,22,6-5,185,Michigan,USA,Undrafted,Undrafted,Undrafted,26,6.7,2.7,1.2,-5.8,2.3%,13.1%,20.2%,49.2%,13.0%
Manu Ginobili,SAS,34,6-6,205,None,Argentina,1999,2,57,34,12.9,3.4,4.4,14.8,2.6%,11.9%,21.7%,66.8%,27.0%
MarShon Brooks,NJN,23,6-5,200,Providence,USA,2011,1,25,56,12.6,3.6,2.3,-10.3,4.2%,8.5%,22.4%,50.2%,14.7%
Marc Gasol,MEM,27,7-1,265,None,Spain,2007,2,48,65,14.6,8.9,3.1,5.9,5.2%,20.4%,19.1%,54.1%,13.8%
Marcin Gortat,PHX,28,6-11,240,None,Poland,2005,2,57,66,15.4,10.0,0.9,2.1,9.1%,21.9%,20.5%,57.8%,4.5%
Marco Belinelli,NOH,26,6-5,195,None,Italy,2007,1,18,66,11.8,2.6,1.5,-6.6,1.0%,8.1%,19.2%,52.5%,8.8%
Marcus Camby,HOU,38,6-11,235,Massachusetts,USA,1996,1,2,59,4.9,9.0,1.8,1.3,11.7%,29.0%,12.4%,45.5%,11.3%
Marcus Morris Sr.,HOU,22,6-9,235,Kansas,USA,2011,1,14,17,2.4,0.9,0.2,-11.3,3.7%,8.2%,21.7%,34.8%,4.2%
Marcus Thornton,SAC,25,6-4,205,Louisiana State,USA,2009,2,43,51,18.7,3.7,1.9,-4.9,4.3%,6.1%,22.4%,54.4%,9.1%
Mario Chalmers,MIA,26,6-2,190,Kansas,USA,2008,2,34,64,9.8,2.7,3.5,10.6,1.0%,8.6%,16.9%,57.8%,18.3%
Markieff Morris,PHX,22,6-10,245,Kansas,USA,2011,1,13,63,7.4,4.4,1.0,-2.1,5.5%,17.7%,19.9%,48.4%,8.7%
Marquis Daniels,BOS,31,6-6,200,Auburn,USA,Undrafted,Undrafted,Undrafted,38,3.2,1.7,1.2,-1.6,3.6%,10.7%,17.4%,39.5%,16.5%
Marreese Speights,MEM,24,6-10,255,Florida,USA,2008,1,16,60,8.8,6.2,0.8,-2.2,10.0%,19.5%,20.4%,49.1%,5.9%
Martell Webster,MIN,25,6-7,230,None,USA,2005,1,6,47,6.9,3.6,0.9,-3.2,3.6%,10.6%,13.5%,53.3%,5.2%
Marvin Williams,ATL,26,6-9,245,North Carolina,USA,2005,1,2,57,10.2,5.2,1.2,2.6,5.2%,14.6%,17.5%,54.2%,7.8%
Matt Barnes,LAL,32,6-7,226,UCLA,USA,2002,2,45,63,7.8,5.5,2.0,1.6,7.2%,16.3%,16.1%,55.4%,13.6%
Matt Bonner,SAS,32,6-10,235,Florida,USA,2003,2,45,65,6.6,3.3,0.9,14.4,2.4%,13.8%,12.9%,59.7%,6.4%
Matt Carroll,CHA,31,6-6,212,Notre Dame,USA,Undrafted,Undrafted,Undrafted,53,2.7,1.1,0.7,-12.3,1.3%,8.9%,14.8%,40.9%,10.8%
Maurice Evans,WAS,33,6-5,220,Texas,USA,Undrafted,Undrafted,Undrafted,24,4.9,1.0,0.4,3.2,2.3%,4.6%,16.0%,49.7%,4.0%
Mehmet Okur,NJN,33,6-11,260,None,Turkey,2001,2,37,17,7.6,4.8,1.8,-15.5,4.8%,15.4%,16.9%,46.0%,11.9%
