Player,Team,Age,Height,Weight,College,Country,Draft Year,Draft Round,Draft Number,GP,PTS,REB,AST,NetRtg,OREB%,DREB%,USG%,TS%,AST%
Ryan Hollins,LAC,28,7-0,240,California-Los Angeles,USA,2006,2,50,60,3.4,2.3,0.2,4.4,8.1%,12.8%,13.3%,67.4%,2.7%
Sam Young,IND,28,6-6,225,Pittsburgh,USA,2009,2,36,56,2.8,2.2,0.8,-5.7,3.7%,12.7%,12.9%,46.4%,10.7%
Samardo Samuels,CLE,24,6-9,260,Louisville,Jamaica,Undrafted,Undrafted,Undrafted,18,3.2,1.6,0.4,-5.8,4.6%,10.7%,17.2%,41.1%,6.9%
Samuel Dalembert,MIL,33,6-11,250,Seton Hall,Haiti,2001,1,26,47,6.7,5.9,0.4,-7.3,12.3%,23.8%,18.0%,56.5%,4.4%
Sasha Pavlovic,POR,29,6-7,235,None,Montenegro,2003,1,19,39,2.6,1.4,0.8,-2.3,1.3%,10.0%,11.3%,42.3%,9.3%
Scott Machado,GSW,23,6-1,205,Iona,USA,Undrafted,Undrafted,Undrafted,6,1.3,0.2,1.0,-20.8,0.0%,5.0%,28.8%,58.1%,60.0%
Sebastian Telfair,TOR,28,6-0,170,None,,2004,1,13,59,5.6,1.4,2.6,-1.2,1.3%,7.3%,18.3%,48.8%,25.2%
Serge Ibaka,OKC,23,6-10,235,None,Democratic Re...,2008,1,24,80,13.2,7.7,0.5,10.6,10.0%,14.7%,17.8%,61.2%,2.8%
Shane Battier,MIA,34,6-8,225,Duke,USA,2001,1,6,72,6.6,2.3,1.0,9.8,2.4%,7.1%,10.9%,62.3%,5.8%
Shannon Brown,PHX,27,6-4,210,Michigan State,USA,2006,1,25,59,10.5,2.5,1.8,-7.1,3.1%,7.8%,21.7%,49.3%,12.7%
Shaun Livingston,CLE,27,6-7,175,None,USA,2004,1,4,66,6.3,2.4,3.3,-4.1,2.1%,9.1%,14.2%,53.6%,22.9%
Shavlik Randolph,BOS,29,6-10,236,Duke,USA,Undrafted,Undrafted,Undrafted,16,4.2,4.4,0.3,2.7,15.1%,22.0%,15.8%,55.9%,2.8%
Shawn Marion,DAL,35,6-7,228,Nevada-Las Vegas,USA,1999,1,9,67,12.1,7.8,2.4,-3.6,7.5%,18.5%,18.5%,55.3%,12.9%
Shelvin Mack,ATL,23,6-3,207,Butler,USA,2011,2,34,31,4.6,1.3,2.2,-4.6,0.8%,8.8%,18.3%,53.7%,26.5%
Solomon Jones,NYK,28,6-10,245,South Florida,USA,2006,2,33,2,0.0,1.5,0.0,4.0,3.7%,8.0%,7.3%,0.0%,0.0%
Spencer Hawes,PHI,25,7-1,245,Washington,USA,2007,1,10,82,11.0,7.2,2.2,-3.8,7.5%,18.7%,20.4%,51.4%,13.4%
Stephen Curry,GSW,25,6-3,185,Davidson,USA,2009,1,7,78,22.9,4.0,6.9,2.3,2.0%,8.3%,25.7%,58.9%,29.8%
Stephen Jackson,SAS,35,6-8,220,Butler Community College,USA,1997,2,42,55,6.2,2.8,1.5,4.7,2.2%,12.2%,18.3%,47.3%,11.0%
Steve Blake,LAL,33,6-3,172,Maryland,USA,2003,2,38,45,7.3,2.9,3.8,1.5,1.8%,9.0%,13.0%,57.3%,22.7%
Steve Nash,LAL,39,6-3,178,Santa Clara,Canada,1996,1,15,50,12.7,2.8,6.7,0.4,1.6%,7.0%,17.1%,60.5%,31.0%
Steve Novak,NYK,30,6-10,235,Marquette,USA,2006,2,32,81,6.6,1.9,0.4,6.2,1.1%,8.9%,12.6%,60.2%,3.2%
Taj Gibson,CHI,28,6-9,225,USC,USA,2009,1,26,65,8.0,5.3,0.9,5.3,8.6%,15.2%,17.7%,51.8%,7.1%
Tayshaun Prince,MEM,33,6-9,215,Kentucky,USA,2002,1,23,82,10.4,4.4,2.4,2.3,2.9%,11.3%,17.0%,48.6%,12.2%
Terrel Harris,NOH,25,6-4,190,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,20,0.8,1.3,0.5,0.0,3.2%,16.9%,16.4%,23.9%,10.7%
Terrence Jones,HOU,21,6-9,252,Kentucky,USA,2012,1,18,19,5.5,3.4,0.8,-2.6,9.2%,13.3%,17.3%,51.2%,9.0%
Terrence Ross,TOR,22,6-6,195,Washington,USA,2012,1,8,73,6.4,2.0,0.7,-2.8,2.8%,9.3%,19.1%,49.1%,7.3%
Terrence Williams,BOS,26,6-6,220,Louisville,USA,2009,1,11,24,4.6,1.8,1.6,-0.8,1.3%,12.2%,18.2%,51.8%,19.0%
Thabo Sefolosha,OKC,29,6-7,215,None,Switzerland,2006,1,13,81,7.6,3.9,1.5,12.2,2.9%,10.8%,11.2%,61.7%,8.0%
Thaddeus Young,PHI,25,6-8,235,Georgia Tech,USA,2007,1,12,76,14.8,7.5,1.6,-0.2,7.0%,15.1%,19.7%,54.1%,7.8%
Thomas Robinson,HOU,22,6-10,237,Kansas,USA,2012,1,5,70,4.8,4.5,0.7,-6.7,11.1%,18.8%,18.7%,45.1%,7.3%
Tiago Splitter,SAS,28,6-11,240,None,Brazil,2007,1,28,81,10.3,6.4,1.6,9.6,8.1%,17.8%,17.9%,60.9%,9.9%
Tim Duncan,SAS,37,6-11,255,Wake Forest,US Virgin Isl...,1997,1,1,69,17.8,9.9,2.7,10.3,6.7%,25.8%,27.6%,55.4%,15.1%
Tim Ohlbrecht,HOU,24,6-11,255,None,Germany,Undrafted,Undrafted,Undrafted,3,1.0,0.3,0.3,-30.4,0.0%,9.1%,25.9%,43.6%,25.0%
Timofey Mozgov,DEN,26,7-1,250,None,Russia,Undrafted,Undrafted,Undrafted,41,2.6,2.6,0.2,-9.6,13.1%,14.1%,14.1%,54.9%,3.9%
Tobias Harris,ORL,20,6-8,226,Tennessee,USA,2011,1,19,55,11.0,5.2,1.3,-6.6,5.3%,17.0%,21.6%,52.7%,8.7%
Toney Douglas,SAC,27,6-2,185,Florida State,USA,2009,1,29,71,7.5,1.9,2.1,4.0,2.6%,8.1%,19.1%,53.1%,17.6%
Tony Allen,MEM,31,6-4,213,Oklahoma State,USA,2004,1,25,79,8.9,4.6,1.2,6.7,5.9%,12.2%,17.7%,48.9%,7.6%
Tony Parker,SAS,31,6-2,185,None,France,2001,1,28,66,20.3,3.0,7.6,10.2,0.9%,8.1%,27.6%,58.8%,39.6%
Tony Wroten,MEM,20,6-6,208,Washington,USA,2012,1,25,35,2.6,0.8,1.2,-8.9,4.6%,5.6%,20.4%,46.1%,26.2%
Tornike Shengelia,BKN,21,6-9,240,Georgia,Georgia,2012,2,54,19,1.6,1.2,0.2,3.8,9.0%,16.5%,17.9%,49.9%,5.0%
Travis Outlaw,SAC,28,6-9,207,None,USA,2003,1,23,38,5.3,1.6,0.6,-3.1,3.6%,9.5%,21.6%,50.0%,7.9%
Trevor Ariza,WAS,28,6-8,210,UCLA,USA,2004,2,43,56,9.5,4.8,2.0,-0.8,2.9%,14.7%,17.4%,53.8%,13.2%
Trevor Booker,WAS,25,6-8,240,Clemson,USA,2010,1,23,48,5.3,5.0,0.8,-8.7,10.5%,16.3%,14.3%,50.9%,7.9%
Tristan Thompson,CLE,22,6-9,227,Texas,Canada,2011,1,4,82,11.7,9.4,1.3,-4.6,11.4%,19.6%,18.1%,51.6%,6.9%
Troy Murphy,DAL,33,6-11,245,Notre Dame,USA,2001,1,14,14,4.6,3.5,0.5,-3.6,2.7%,15.8%,13.1%,49.4%,4.5%
Ty Lawson,DEN,25,5-11,195,North Carolina,USA,2009,1,18,73,16.7,2.7,6.9,5.3,1.4%,6.3%,21.9%,54.9%,29.5%
Tyler Hansbrough,IND,27,6-9,250,North Carolina,USA,2009,1,13,81,7.0,4.6,0.4,-0.8,11.0%,15.0%,19.8%,52.7%,5.0%
Tyler Honeycutt,SAC,22,6-8,188,California-Los Angeles,USA,2011,2,35,9,0.9,1.1,0.2,-13.7,7.5%,22.6%,20.5%,33.7%,11.1%
Tyler Zeller,CLE,23,7-0,250,North Carolina,USA,2012,1,17,77,7.9,5.7,1.2,-6.0,7.4%,14.5%,15.7%,48.6%,7.5%
Tyreke Evans,SAC,23,6-6,220,Memphis,USA,2009,1,4,65,15.2,4.4,3.5,-5.1,2.8%,12.1%,22.3%,55.8%,19.0%
Tyrus Thomas,CHA,26,6-10,225,Louisiana State,,2006,1,4,26,4.8,2.3,0.7,-11.1,4.3%,12.2%,20.6%,41.8%,9.4%
Tyshawn Taylor,BKN,23,6-3,185,Kansas,USA,2012,2,41,38,2.2,0.5,0.6,-14.6,1.0%,7.8%,24.9%,43.0%,18.1%
Tyson Chandler,NYK,30,7-1,240,None,USA,2001,1,2,66,10.4,10.7,0.9,6.1,12.6%,21.7%,12.6%,67.1%,4.4%
Udonis Haslem,MIA,33,6-8,235,Florida,USA,Undrafted,Undrafted,Undrafted,75,3.9,5.4,0.5,10.5,8.2%,22.9%,10.5%,53.5%,3.7%
Viacheslav Kravtsov,DET,25,6-11,247,None,Ukraine,Undrafted,Undrafted,Undrafted,25,3.1,1.8,0.4,-4.4,10.8%,9.9%,15.0%,61.8%,6.2%
Victor Claver,POR,24,6-9,224,None,Spain,2009,1,22,49,3.8,2.4,0.9,-6.4,3.9%,11.9%,13.7%,46.2%,7.9%
Vince Carter,DAL,36,6-6,220,North Carolina,USA,1998,1,5,81,13.4,4.1,2.4,5.4,2.9%,12.7%,22.3%,57.1%,14.8%
Vladimir Radmanovic,CHI,32,6-10,235,None,Serbia,2001,1,12,25,1.3,1.1,0.3,-11.9,6.4%,13.5%,15.8%,37.2%,9.9%
Wayne Ellington,CLE,25,6-4,200,North Carolina,USA,2009,1,28,78,7.9,2.1,1.3,0.1,1.5%,8.6%,16.5%,54.6%,10.0%
Wesley Johnson,PHX,25,6-7,215,Syracuse,USA,2010,1,4,50,8.0,2.5,0.7,-11.6,2.1%,10.7%,20.6%,48.5%,6.1%
Wesley Matthews,POR,26,6-5,220,Marquette,USA,Undrafted,Undrafted,Undrafted,69,14.8,2.8,2.5,-2.1,1.5%,6.8%,18.8%,57.4%,11.5%
Will Barton,POR,22,6-5,170,Memphis,USA,2012,2,40,73,4.0,2.0,0.8,-12.1,3.9%,13.2%,19.8%,43.7%,11.3%
Will Bynum,DET,30,6-0,185,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,65,9.8,1.5,3.6,-8.1,2.3%,6.0%,25.8%,53.2%,34.1%
Will Conroy,MIN,30,6-2,195,Washington,USA,Undrafted,Undrafted,Undrafted,4,0.3,0.3,0.0,-96.5,3.3%,0.0%,20.8%,5.1%,0.0%
Willie Green,LAC,31,6-3,201,Detroit Mercy,USA,2003,2,41,72,6.3,1.3,0.8,3.6,1.5%,7.4%,16.6%,56.2%,7.0%
Wilson Chandler,DEN,26,6-8,225,DePaul,USA,2007,1,23,43,13.0,5.1,1.3,8.5,4.3%,15.1%,22.4%,55.6%,8.2%
Xavier Henry,NOH,22,6-6,220,Kansas,USA,2010,1,12,50,3.9,1.8,0.3,-11.6,3.3%,12.9%,16.9%,48.1%,3.6%
Zach Randolph,MEM,31,6-9,260,Michigan State,USA,2001,1,19,76,15.4,11.2,1.4,5.7,12.0%,22.6%,22.7%,50.6%,7.3%
Zaza Pachulia,ATL,29,6-11,275,None,Georgia,2003,2,42,52,5.9,6.5,1.5,-1.2,12.2%,18.6%,14.2%,53.4%,10.7%
Tyrus Thomas,CHA,26,6-10,225,Louisiana State,,2006,1,4,26,4.8,2.3,0.7,-11.1,4.3%,12.2%,20.6%,41.8%,9.4%
Tyshawn Taylor,BKN,23,6-3,185,Kansas,USA,2012,2,41,38,2.2,0.5,0.6,-14.6,1.0%,7.8%,24.9%,43.0%,18.1%
Tyson Chandler,NYK,30,7-1,240,None,USA,2001,1,2,66,10.4,10.7,0.9,6.1,12.6%,21.7%,12.6%,67.1%,4.4%
Udonis Haslem,MIA,33,6-8,235,Florida,USA,Undrafted,Undrafted,Undrafted,75,3.9,5.4,0.5,10.5,8.2%,22.9%,10.5%,53.5%,3.7%
Viacheslav Kravtsov,DET,25,6-11,247,None,Ukraine,Undrafted,Undrafted,Undrafted,25,3.1,1.8,0.4,-4.4,10.8%,9.9%,15.0%,61.8%,6.2%
Victor Claver,POR,24,6-9,224,None,Spain,2009,1,22,49,3.8,2.4,0.9,-6.4,3.9%,11.9%,13.7%,46.2%,7.9%
Vince Carter,DAL,36,6-6,220,North Carolina,USA,1998,1,5,81,13.4,4.1,2.4,5.4,2.9%,12.7%,22.3%,57.1%,14.8%
Vladimir Radmanovic,CHI,32,6-10,235,None,Serbia,2001,1,12,25,1.3,1.1,0.3,-11.9,6.4%,13.5%,15.8%,37.2%,9.9%
Wayne Ellington,CLE,25,6-4,200,North Carolina,USA,2009,1,28,78,7.9,2.1,1.3,0.1,1.5%,8.6%,16.5%,54.6%,10.0%
Wesley Johnson,PHX,25,6-7,215,Syracuse,USA,2010,1,4,50,8.0,2.5,0.7,-11.6,2.1%,10.7%,20.6%,48.5%,6.1%
Wesley Matthews,POR,26,6-5,220,Marquette,USA,Undrafted,Undrafted,Undrafted,69,14.8,2.8,2.5,-2.1,1.5%,6.8%,18.8%,57.4%,11.5%
Will Barton,POR,22,6-5,170,Memphis,USA,2012,2,40,73,4.0,2.0,0.8,-12.1,3.9%,13.2%,19.8%,43.7%,11.3%
Will Bynum,DET,30,6-0,185,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,65,9.8,1.5,3.6,-8.1,2.3%,6.0%,25.8%,53.2%,34.1%
Will Conroy,MIN,30,6-2,195,Washington,USA,Undrafted,Undrafted,Undrafted,4,0.3,0.3,0.0,-96.5,3.3%,0.0%,20.8%,5.1%,0.0%
Willie Green,LAC,31,6-3,201,Detroit Mercy,USA,2003,2,41,72,6.3,1.3,0.8,3.6,1.5%,7.4%,16.6%,56.2%,7.0%
Wilson Chandler,DEN,26,6-8,225,DePaul,USA,2007,1,23,43,13.0,5.1,1.3,8.5,4.3%,15.1%,22.4%,55.6%,8.2%
Xavier Henry,NOH,22,6-6,220,Kansas,USA,2010,1,12,50,3.9,1.8,0.3,-11.6,3.3%,12.9%,16.9%,48.1%,3.6%
Zach Randolph,MEM,31,6-9,260,Michigan State,USA,2001,1,19,76,15.4,11.2,1.4,5.7,12.0%,22.6%,22.7%,50.6%,7.3%
Zaza Pachulia,ATL,29,6-11,275,None,Georgia,2003,2,42,52,5.9,6.5,1.5,-1.2,12.2%,18.6%,14.2%,53.4%,10.7%
