Player,Team,Age,Height,Weight,College,Country,Draft Year,Draft Round,Draft Number,GP,PTS,REB,AST,NetRtg,OREB%,DREB%,USG%,TS%,AST%
Othella Harrington,CHI,31,6-9,235,Georgetown,USA,1996,2,30,70,8.0,4.2,0.8,7.6,8.3%,14.6%,20.4%,55.9%,7.7%
P.J. Brown,NOH,35,6-11,239,Louisiana Tech,USA,1992,2,29,82,10.8,9.0,2.2,-7.8,9.2%,18.0%,15.7%,51.2%,10.9%
Pape Sow,TOR,23,6-10,250,Cal State-Fullerton,Senegal,2004,2,47,27,2.3,2.1,0.1,1.3,7.6%,17.4%,14.4%,44.4%,1.2%
Pat Garrity,ORL,28,6-9,238,Notre Dame,USA,1998,1,19,71,4.6,1.7,0.4,-6.2,2.0%,10.7%,15.2%,50.5%,5.1%
Pau Gasol,MEM,24,7-0,240,None,Spain,2001,1,3,56,17.8,7.3,2.4,4.0,7.9%,16.1%,25.7%,58.2%,14.3%
Paul Pierce,BOS,27,6-6,230,Kansas,USA,1998,1,10,82,21.6,6.6,4.2,3.2,2.8%,15.4%,26.1%,58.3%,19.7%
Paul Shirley,PHX,27,6-10,230,Iowa State,USA,Undrafted,Undrafted,Undrafted,9,1.3,0.2,0.3,-59.7,3.3%,3.4%,19.4%,47.0%,20.0%
Pavel Podkolzin,DAL,20,7-5,260,None,Russia,2004,1,21,5,0.2,0.4,0.0,-26.4,0.0%,28.6%,16.7%,56.8%,0.0%
Peja Stojakovic,SAC,28,6-10,229,None,Serbia and Mo...,1996,1,14,66,20.1,4.3,2.1,2.3,2.5%,8.6%,21.3%,58.4%,8.6%
Peter John Ramos,WAS,20,7-3,275,None,Puerto Rico,2004,2,32,6,1.8,0.7,0.0,-3.4,4.2%,17.6%,29.2%,50.6%,0.0%
Predrag Drobnjak,ATL,29,6-11,270,None,Yugoslavia,1997,2,48,71,8.4,3.4,0.7,-7.3,5.0%,12.5%,20.5%,50.1%,6.0%
Primoz Brezec,CHA,25,7-1,252,None,Slovenia,2000,1,27,72,13.0,7.4,1.2,-6.9,9.4%,14.4%,18.1%,55.0%,6.3%
Quentin Richardson,PHX,25,6-6,230,DePaul,USA,2000,1,18,79,14.9,6.1,2.0,8.8,3.2%,12.2%,18.6%,52.2%,7.7%
Quinton Ross,LAC,24,6-6,193,Southern Methodist,USA,Undrafted,Undrafted,Undrafted,78,5.1,2.7,1.4,-4.5,3.9%,9.4%,13.4%,47.1%,10.9%
Qyntel Woods,MIA,24,6-8,221,Northeast Mississippi Community College,USA,2002,1,21,3,3.3,2.0,0.0,-7.0,5.9%,12.1%,16.1%,41.7%,0.0%
Raef LaFrentz,BOS,29,6-11,245,Kansas,USA,1998,1,3,80,11.1,6.9,1.2,2.6,7.4%,18.1%,16.5%,58.7%,6.9%
Rafael Araujo,TOR,24,6-11,280,Brigham Young,Brazil,2004,1,8,59,3.3,3.1,0.3,-1.8,8.2%,18.2%,15.2%,49.2%,3.2%
Rafer Alston,TOR,28,6-2,170,Fresno State,USA,1998,2,39,80,14.2,3.5,6.4,-1.4,1.5%,9.0%,20.8%,52.2%,31.4%
Raja Bell,UTA,28,6-5,210,Florida International,U.S. Virgin I...,Undrafted,Undrafted,Undrafted,63,12.3,3.2,1.4,-5.6,2.8%,9.5%,20.5%,52.7%,9.2%
Randy Livingston,UTA,30,6-4,209,Louisiana State,USA,1996,2,42,17,3.8,0.7,2.6,-10.2,1.3%,4.5%,14.2%,53.8%,31.9%
Rashard Lewis,SEA,25,6-10,215,None,USA,1998,2,32,71,20.5,5.5,1.3,6.2,4.2%,10.8%,23.7%,57.1%,6.4%
Rasheed Wallace,DET,30,6-11,230,North Carolina,USA,1995,1,4,79,14.5,8.2,1.8,7.6,6.7%,17.7%,22.0%,49.9%,9.4%
Rasho Nesterovic,SAS,29,7-0,255,None,Slovenia,1998,1,17,70,5.9,6.6,1.0,12.0,11.0%,15.5%,13.2%,46.3%,6.1%
Rasual Butler,MIA,26,6-7,205,La Salle,USA,2002,2,52,65,6.5,2.3,1.0,4.5,1.3%,10.8%,17.5%,48.8%,8.5%
Raul Lopez,UTA,25,6-0,175,None,Spain,2001,1,24,31,5.2,1.3,4.0,6.5,1.5%,7.0%,17.5%,53.8%,36.3%
Ray Allen,SEA,29,6-5,205,Connecticut,USA,1996,1,5,78,23.9,4.4,3.7,4.1,2.6%,9.3%,27.0%,55.5%,17.6%
Reece Gaines,MIL,24,6-6,205,Louisville,USA,2003,1,15,21,2.0,0.7,0.3,-17.9,0.5%,6.9%,14.2%,39.6%,7.8%
Reggie Evans,SEA,25,6-8,245,Iowa,USA,Undrafted,Undrafted,Undrafted,79,4.9,9.3,0.7,0.9,13.7%,28.0%,11.8%,51.2%,4.6%
Reggie Miller,IND,39,6-7,195,California-Los Angeles,USA,1987,1,11,66,14.8,2.4,2.2,5.5,0.9%,6.7%,19.8%,58.2%,12.5%
Richard Hamilton,DET,27,6-7,193,Connecticut,USA,1999,1,7,76,18.7,3.9,4.9,7.8,2.6%,7.6%,24.5%,52.8%,22.6%
Richard Jefferson,NJN,25,6-7,225,Arizona,USA,2001,1,13,33,22.2,7.3,4.0,-5.3,3.9%,14.5%,28.1%,53.7%,20.4%
Richie Frahm,POR,27,6-5,210,Gonzaga,USA,Undrafted,Undrafted,Undrafted,43,3.8,1.4,0.7,-2.4,3.6%,8.9%,14.8%,54.3%,9.7%
Rick Brunson,LAC,33,6-4,190,Temple,USA,Undrafted,Undrafted,Undrafted,80,5.5,2.3,5.1,-1.3,1.3%,8.6%,14.1%,46.0%,33.2%
Ricky Davis,BOS,25,6-7,195,Iowa,USA,1998,1,21,82,16.0,3.0,3.0,-1.2,2.6%,6.7%,23.2%,54.7%,16.3%
Robert Horry,SAS,34,6-10,240,Alabama,USA,1992,1,11,75,6.0,3.6,1.1,10.0,6.8%,13.4%,16.0%,53.3%,9.1%
Robert Swift,SEA,19,7-0,245,None,USA,2004,1,12,16,0.9,0.3,0.1,-26.6,1.5%,7.3%,12.1%,50.1%,5.1%
Robert Traylor,CLE,28,6-8,284,Michigan,USA,1998,1,6,74,5.5,4.5,0.8,-1.4,9.7%,15.2%,17.1%,46.1%,7.5%
Rod Strickland,HOU,38,6-3,185,DePaul,USA,1988,1,19,16,1.8,1.7,2.4,3.8,1.6%,12.4%,15.4%,29.5%,30.7%
Rodney Buford,NJN,27,6-5,195,Creighton,USA,1999,2,53,64,7.0,3.0,1.0,-9.2,2.4%,13.0%,18.8%,43.7%,9.3%
Rodney Rogers,PHI,34,6-7,270,Wake Forest,USA,1993,1,9,58,7.7,4.2,1.5,-8.4,4.4%,14.3%,18.8%,46.2%,11.0%
Rodney White,GSW,25,6-9,230,North Carolina-Charlotte,USA,2001,1,9,58,5.1,1.5,0.8,-3.6,3.3%,9.9%,22.2%,47.5%,11.8%
Ron Mercer,NJN,29,6-7,215,Kentucky,USA,1997,1,6,18,7.6,2.2,1.1,-10.3,2.2%,8.3%,20.5%,42.2%,11.1%
Ronald Dupree,DET,24,6-7,209,Louisiana State,USA,Undrafted,Undrafted,Undrafted,47,3.2,2.0,0.5,-2.4,7.8%,13.4%,16.8%,51.5%,9.4%
Royal Ivey,ATL,23,6-3,200,Brigham Young,USA,2004,2,37,62,3.5,1.4,1.7,-2.9,2.3%,8.6%,15.0%,48.4%,19.7%
Ruben Patterson,POR,29,6-5,223,Cincinnati,USA,1998,2,31,70,11.6,3.9,2.0,-2.1,6.8%,7.2%,20.0%,55.8%,12.0%
Ryan Bowen,HOU,29,6-9,220,Iowa,USA,1998,2,55,66,1.7,1.2,0.3,6.5,3.7%,8.6%,9.9%,46.2%,5.2%
Ryan Humphrey,MEM,25,6-8,235,Notre Dame,USA,2002,1,19,35,2.9,2.5,0.2,-3.9,14.9%,13.5%,19.9%,42.8%,3.6%
Sam Cassell,MIN,35,6-3,185,Florida State,USA,1993,1,24,59,13.5,2.7,5.1,4.0,1.7%,8.3%,25.5%,52.9%,33.6%
Samaki Walker,WAS,29,6-9,250,Louisville,USA,1996,1,9,14,1.7,1.3,0.3,-4.8,6.0%,7.8%,13.1%,37.1%,4.5%
Samuel Dalembert,PHI,25,6-11,250,Seton Hall,Haiti,2001,1,26,72,8.2,7.5,0.5,1.4,10.7%,19.5%,16.0%,54.3%,3.1%
Sasha Pavlovic,CLE,21,6-7,210,None,Montenegro,2003,1,19,65,4.8,1.1,0.8,0.1,1.7%,7.1%,17.8%,51.6%,9.1%
Sasha Vujacic,LAL,21,6-7,193,None,Slovenia,2004,1,27,35,2.9,1.8,1.5,1.6,3.0%,12.6%,14.9%,40.3%,18.5%
Scot Pollard,IND,30,6-11,265,Kansas,USA,1997,1,19,49,3.9,4.2,0.4,7.0,10.7%,15.2%,12.0%,50.6%,3.4%
Scott Padgett,HOU,29,6-9,240,Kentucky,USA,1999,1,28,66,4.2,2.8,0.8,11.2,5.0%,14.3%,13.5%,54.9%,9.6%
Scott Williams,CLE,37,6-10,260,North Carolina,USA,Undrafted,Undrafted,Undrafted,19,1.7,1.6,0.4,-9.5,9.8%,11.7%,14.9%,36.0%,8.4%
Sean Marks,SAS,29,6-10,250,California,New Zealand,1998,2,44,23,3.3,2.4,0.3,-6.7,6.6%,14.7%,19.1%,41.2%,6.5%
Sebastian Telfair,POR,20,6-0,160,None,,2004,1,13,68,6.8,1.5,3.3,-6.6,0.8%,6.9%,20.8%,47.1%,28.0%
Shandon Anderson,MIA,31,6-6,210,Georgia,USA,1996,2,54,66,3.9,2.9,1.1,7.6,3.9%,12.3%,11.7%,51.8%,9.1%
Shane Battier,MEM,26,6-8,220,Duke,USA,2001,1,6,80,9.9,5.2,1.6,6.9,6.6%,10.5%,14.5%,55.5%,8.1%
Shaquille O'Neal,MIA,33,7-1,325,Louisiana State,USA,1992,1,1,73,22.9,10.4,2.7,10.0,11.2%,19.7%,30.1%,58.3%,14.9%
Shareef Abdur-Rahim,POR,28,6-9,245,California,USA,1996,1,3,54,16.8,7.3,2.1,-5.7,6.9%,14.3%,21.6%,58.1%,10.6%
Shaun Livingston,LAC,19,6-7,182,None,USA,2004,1,4,30,7.4,3.0,5.0,-1.3,3.0%,8.2%,17.2%,46.1%,28.7%
Shawn Bradley,DAL,33,7-6,275,Brigham Young,USA,1993,1,2,77,2.7,2.8,0.2,11.7,8.3%,16.1%,12.3%,49.4%,2.4%
Shawn Marion,PHX,27,6-7,228,Nevada-Las Vegas,USA,1999,1,9,81,19.4,11.3,1.9,9.9,7.6%,19.7%,20.8%,55.6%,7.2%
Slava Medvedenko,LAL,26,6-10,250,None,Ukraine,Undrafted,Undrafted,Undrafted,43,3.8,1.8,0.3,-2.7,7.1%,11.1%,18.7%,49.0%,5.2%
Smush Parker,PHX,24,6-4,180,Fordham,USA,Undrafted,Undrafted,Undrafted,16,3.0,0.8,0.9,-26.5,2.9%,6.0%,21.5%,49.3%,25.4%
Speedy Claxton,NOH,27,5-11,170,Hofstra,USA,2000,1,20,62,11.5,3.0,6.0,-5.2,1.9%,8.4%,19.7%,49.3%,33.0%
Stacey Augmon,ORL,36,6-8,203,Nevada-Las Vegas,USA,1991,1,9,55,3.5,1.8,0.7,-5.0,6.4%,8.0%,15.0%,48.0%,8.4%
Stephen Jackson,IND,27,6-8,218,Butler Community College,USA,1997,2,42,51,18.7,4.9,2.3,4.2,2.6%,12.0%,27.0%,51.8%,13.3%
Stephon Marbury,NYK,28,6-2,200,Georgia Tech,USA,1996,1,4,82,21.7,3.0,8.1,-0.7,1.5%,6.4%,24.3%,57.5%,34.4%
Steve Blake,WAS,25,6-3,172,Maryland,USA,2003,2,38,44,4.3,1.6,1.6,-8.1,2.6%,8.4%,16.5%,46.8%,18.0%
Steve Francis,ORL,28,6-3,200,Maryland,USA,1999,1,2,78,21.3,5.8,7.0,-0.7,4.4%,10.7%,28.0%,52.1%,31.5%
Steve Nash,PHX,31,6-3,195,Santa Clara,Canada,1996,1,15,75,15.5,3.3,11.5,12.9,2.3%,6.9%,20.1%,60.6%,46.0%
Steven Hunter,PHX,23,7-0,240,DePaul,USA,2001,1,15,76,4.6,3.0,0.2,0.1,8.9%,10.7%,13.5%,59.6%,1.8%
Steven Smith,MIA,36,6-8,221,Michigan State,USA,1991,1,5,50,6.3,1.3,1.4,-4.3,1.9%,7.4%,18.1%,55.4%,16.1%
Stromile Swift,MEM,25,6-9,230,Louisiana State,USA,2000,1,2,60,10.1,4.6,0.7,1.9,7.7%,14.4%,24.4%,51.7%,6.3%
Tamar Slay,CHA,25,6-8,220,Marshall,USA,2002,2,53,8,3.5,1.8,0.4,-14.6,6.1%,14.3%,24.7%,35.1%,6.7%
Tayshaun Prince,DET,25,6-9,215,Kentucky,USA,2002,1,23,82,14.7,5.3,3.0,7.8,4.5%,10.0%,18.5%,55.6%,14.0%
Theo Ratliff,POR,32,6-10,235,Wyoming,USA,1995,1,18,63,4.8,5.3,0.5,-2.2,6.8%,12.7%,9.8%,50.0%,3.0%
Theron Smith,CHA,24,6-8,225,Ball State,USA,Undrafted,Undrafted,Undrafted,33,3.2,3.5,0.8,-15.8,6.9%,15.9%,14.6%,36.7%,9.4%
Tierre Brown,LAL,26,6-2,189,McNeese State,USA,Undrafted,Undrafted,Undrafted,76,4.4,1.2,2.0,-4.4,2.0%,6.9%,19.3%,43.7%,24.8%
Tim Duncan,SAS,29,6-11,260,Wake Forest,US Virgin Isl...,1997,1,1,66,20.3,11.1,2.7,16.3,9.9%,24.4%,28.9%,54.0%,15.1%
Tim Thomas,NYK,28,6-10,240,Villanova,USA,1997,1,7,71,12.0,3.3,1.5,-4.8,2.4%,10.5%,21.1%,53.6%,9.3%
Tom Gugliotta,ATL,35,6-10,250,North Carolina State,USA,1992,1,6,47,5.1,4.1,1.4,-12.0,6.0%,15.3%,14.8%,46.0%,11.5%
Toni Kukoc,MIL,36,6-11,235,None,Croatia,1990,2,29,53,5.6,3.0,3.0,0.1,3.0%,11.8%,14.3%,52.3%,22.8%
Tony Allen,BOS,23,6-4,213,Oklahoma State,USA,2004,1,25,77,6.4,2.9,0.8,6.2,7.0%,11.0%,18.3%,54.2%,8.0%
Tony Battie,ORL,29,6-11,240,Texas Tech,USA,1997,1,5,81,4.9,5.6,0.5,-3.1,5.8%,17.5%,11.0%,49.8%,3.3%
Tony Bobbitt,LAL,25,6-4,190,Cincinnati,USA,Undrafted,Undrafted,Undrafted,2,2.5,1.5,0.0,-8.5,0.0%,15.0%,18.5%,50.0%,0.0%
Tony Delk,ATL,31,6-2,189,Kentucky,USA,1996,1,16,56,11.9,2.3,1.9,-8.2,2.0%,8.4%,22.8%,51.2%,13.8%
Tony Massenburg,SAS,37,6-9,250,Maryland,USA,1990,2,43,61,3.2,2.7,0.2,-5.2,8.0%,17.1%,16.5%,46.7%,3.5%
Tony Parker,SAS,23,6-2,177,None,France,2001,1,28,80,16.6,3.7,6.1,9.3,1.8%,9.5%,24.7%,52.8%,32.3%
Torraye Braggs,HOU,29,6-8,245,Xavier,USA,1998,2,57,7,0.9,1.7,0.0,-23.1,31.8%,23.8%,18.4%,42.9%,0.0%
Tracy McGrady,HOU,26,6-8,210,None,USA,1997,1,9,78,25.7,6.2,5.7,4.6,2.3%,13.1%,30.4%,52.6%,27.6%
Travis Best,NJN,32,5-11,182,Georgia Tech,USA,1995,1,23,76,6.8,1.4,1.9,-6.8,1.3%,6.6%,18.0%,50.8%,18.3%
Travis Outlaw,POR,20,6-9,210,None,USA,2003,1,23,59,5.4,2.1,0.6,-6.6,5.5%,9.6%,19.2%,53.2%,7.8%
Tremaine Fowlkes,IND,29,6-8,220,Fresno State,USA,1998,2,54,8,2.4,1.0,0.0,-5.3,7.0%,10.6%,22.5%,53.1%,0.0%
Trenton Hassell,MIN,26,6-5,200,Austin Peay,USA,2001,2,29,82,6.6,2.7,1.6,-0.9,4.0%,6.7%,13.0%,51.5%,9.7%
Trevor Ariza,NYK,20,6-8,200,UCLA,USA,2004,2,43,80,5.9,3.0,1.1,-1.0,6.7%,11.4%,17.5%,50.3%,10.1%
Troy Hudson,MIN,29,6-1,170,Southern Illinois,USA,Undrafted,Undrafted,Undrafted,79,8.7,1.3,3.6,-0.2,1.2%,4.9%,21.4%,49.1%,26.5%
Troy Murphy,GSW,25,6-11,245,Notre Dame,USA,2001,1,14,70,15.4,10.8,1.4,-4.3,9.7%,21.5%,21.8%,49.5%,6.8%
Tyronn Lue,ATL,28,6-0,178,Nebraska,USA,1998,1,23,70,11.2,2.1,4.6,-11.5,0.7%,7.3%,18.7%,54.2%,27.5%
Tyson Chandler,CHI,22,7-1,235,None,USA,2001,1,2,80,8.0,9.7,0.8,3.1,11.7%,22.4%,13.7%,56.5%,4.9%
Udonis Haslem,MIA,25,6-8,228,Florida,USA,Undrafted,Undrafted,Undrafted,80,10.9,9.1,1.4,8.2,9.8%,18.2%,14.6%,58.8%,6.1%
Viktor Khryapa,POR,22,6-9,210,None,Russia,2004,1,22,32,4.2,3.4,0.8,-10.9,5.3%,14.7%,14.8%,47.4%,8.0%
Vin Baker,HOU,33,6-11,240,Hartford,USA,1993,1,8,27,1.3,1.4,0.4,-18.9,8.2%,11.4%,13.9%,35.4%,7.9%
Vince Carter,NJN,28,6-6,220,North Carolina,USA,1998,1,5,77,24.5,5.2,4.2,0.5,3.7%,11.0%,30.5%,54.1%,23.4%
Vitaly Potapenko,SEA,30,6-10,285,Wright State,Ukraine,1996,1,12,33,3.5,2.4,0.3,-3.3,9.3%,16.4%,15.5%,58.1%,4.5%
Vlade Divac,LAL,37,7-1,260,None,Serbia and Mo...,1989,1,26,15,2.3,2.1,1.3,-8.7,12.3%,11.3%,16.0%,46.9%,24.7%
Vladimir Radmanovic,SEA,24,6-10,234,None,Serbia,2001,1,12,63,11.8,4.6,1.4,8.0,3.0%,13.3%,18.8%,53.4%,7.6%
Voshon Lenard,DEN,32,6-4,205,Minnesota,USA,1994,2,46,3,9.7,2.0,2.0,2.5,0.0%,12.8%,22.1%,49.1%,15.0%
Wally Szczerbiak,MIN,28,6-7,244,Miami (OH),USA,1999,1,6,81,15.5,3.7,2.4,1.7,3.4%,8.4%,20.9%,59.5%,12.5%
Walter McCarty,PHX,31,6-10,230,Kentucky,USA,1996,1,19,72,3.6,1.9,0.5,-2.0,3.3%,12.1%,13.8%,52.5%,6.7%
Wang Zhi-zhi,MIA,27,7-1,284,None,China,1999,2,36,20,2.2,0.9,0.3,-11.4,6.7%,11.8%,22.2%,52.1%,10.0%
Wesley Person,DEN,34,6-6,200,Auburn,USA,1994,1,23,41,6.4,2.0,1.0,-1.4,0.4%,11.7%,16.2%,57.0%,9.4%
Willie Green,PHI,23,6-2,201,Detroit Mercy,USA,2003,2,41,57,7.7,2.3,1.8,-5.2,2.0%,10.6%,22.6%,45.7%,17.2%
Yao Ming,HOU,24,7-6,310,None,China,2002,1,1,80,18.3,8.4,0.8,2.4,9.1%,19.3%,26.1%,61.4%,4.8%
Yuta Tabuse,PHX,24,5-9,165,Brigham Young-Hawaii,USA,Undrafted,Undrafted,Undrafted,4,1.8,1.0,0.8,-6.9,8.7%,10.0%,17.6%,45.1%,25.0%
Zach Randolph,POR,23,6-9,253,Michigan State,USA,2001,1,19,46,18.9,9.6,1.9,-2.8,8.9%,18.7%,27.3%,51.1%,10.7%
Zarko Cabarkapa,GSW,24,6-11,225,None,Serbia and Mo...,2003,1,17,40,6.0,2.6,0.6,4.0,7.0%,14.3%,21.4%,57.9%,9.3%
Zaza Pachulia,MIL,21,6-11,265,None,Georgia,2003,2,42,74,6.2,5.1,0.8,-0.2,10.1%,18.9%,16.6%,52.6%,7.1%
Zeljko Rebraca,LAC,33,7-0,265,None,Yugoslavia,1994,2,54,58,5.8,3.2,0.4,0.3,5.8%,14.3%,16.0%,62.5%,4.9%
Zendon Hamilton,MIL,30,6-11,254,"St. John's, N.Y.",USA,Undrafted,Undrafted,Undrafted,16,3.2,2.6,0.4,-10.9,11.9%,16.8%,18.9%,48.0%,6.3%
Zoran Planinic,NJN,22,6-7,200,None,Croatia,2003,1,22,43,5.0,1.6,1.0,-4.2,3.8%,10.2%,21.9%,53.4%,18.5%
Zydrunas Ilgauskas,CLE,30,7-3,260,None,Lithuania,1996,1,20,78,16.9,8.6,1.3,2.7,11.8%,14.9%,24.2%,55.0%,6.5%
Wally Szczerbiak,MIN,28,6-7,244,Miami (OH),USA,1999,1,6,81,15.5,3.7,2.4,1.7,3.4%,8.4%,20.9%,59.5%,12.5%
Walter McCarty,PHX,31,6-10,230,Kentucky,USA,1996,1,19,72,3.6,1.9,0.5,-2.0,3.3%,12.1%,13.8%,52.5%,6.7%
Wang Zhi-zhi,MIA,27,7-1,284,None,China,1999,2,36,20,2.2,0.9,0.3,-11.4,6.7%,11.8%,22.2%,52.1%,10.0%
Wesley Person,DEN,34,6-6,200,Auburn,USA,1994,1,23,41,6.4,2.0,1.0,-1.4,0.4%,11.7%,16.2%,57.0%,9.4%
Willie Green,PHI,23,6-2,201,Detroit Mercy,USA,2003,2,41,57,7.7,2.3,1.8,-5.2,2.0%,10.6%,22.6%,45.7%,17.2%
Yao Ming,HOU,24,7-6,310,None,China,2002,1,1,80,18.3,8.4,0.8,2.4,9.1%,19.3%,26.1%,61.4%,4.8%
Yuta Tabuse,PHX,24,5-9,165,Brigham Young-Hawaii,USA,Undrafted,Undrafted,Undrafted,4,1.8,1.0,0.8,-6.9,8.7%,10.0%,17.6%,45.1%,25.0%
Zach Randolph,POR,23,6-9,253,Michigan State,USA,2001,1,19,46,18.9,9.6,1.9,-2.8,8.9%,18.7%,27.3%,51.1%,10.7%
Zarko Cabarkapa,GSW,24,6-11,225,None,Serbia and Mo...,2003,1,17,40,6.0,2.6,0.6,4.0,7.0%,14.3%,21.4%,57.9%,9.3%
Zaza Pachulia,MIL,21,6-11,265,None,Georgia,2003,2,42,74,6.2,5.1,0.8,-0.2,10.1%,18.9%,16.6%,52.6%,7.1%
Zeljko Rebraca,LAC,33,7-0,265,None,Yugoslavia,1994,2,54,58,5.8,3.2,0.4,0.3,5.8%,14.3%,16.0%,62.5%,4.9%
Zendon Hamilton,MIL,30,6-11,254,"St. John's, N.Y.",USA,Undrafted,Undrafted,Undrafted,16,3.2,2.6,0.4,-10.9,11.9%,16.8%,18.9%,48.0%,6.3%
Zoran Planinic,NJN,22,6-7,200,None,Croatia,2003,1,22,43,5.0,1.6,1.0,-4.2,3.8%,10.2%,21.9%,53.4%,18.5%
Zydrunas Ilgauskas,CLE,30,7-3,260,None,Lithuania,1996,1,20,78,16.9,8.6,1.3,2.7,11.8%,14.9%,24.2%,55.0%,6.5%
