Player,Team,Age,Height,Weight,College,Country,Draft Year,Draft Round,Draft Number,GP,PTS,REB,AST,NetRtg,OREB%,DREB%,USG%,TS%,AST%
Gerald Green,BOS,20,6-8,200,None,USA,2005,1,18,32,5.2,1.3,0.6,-2.8,3.1%,8.3%,21.4%,54.1%,9.3%
Gerald Wallace,CHA,23,6-7,215,Alabama,USA,2001,1,25,55,15.2,7.5,1.7,-2.0,6.3%,16.8%,18.8%,57.8%,8.2%
Gilbert Arenas,WAS,24,6-4,210,Arizona,USA,2001,2,30,80,29.3,3.5,6.1,2.9,1.7%,6.9%,29.7%,58.1%,26.1%
Gordan Giricek,UTA,29,6-5,210,None,Croatia,1999,2,40,37,10.6,1.9,1.7,-4.1,1.7%,6.4%,22.7%,48.2%,12.8%
Grant Hill,ORL,33,6-8,225,Duke,USA,1994,1,3,21,15.1,3.8,2.3,-3.9,2.6%,12.2%,24.3%,55.2%,14.2%
Greg Buckner,DEN,29,6-4,205,Clemson,USA,1998,2,53,73,6.7,2.9,1.7,0.7,1.8%,10.5%,12.2%,55.6%,11.0%
Greg Ostertag,UTA,33,7-2,280,Kansas,USA,1995,1,28,60,2.4,3.8,1.0,-9.2,10.8%,18.8%,11.1%,50.3%,12.2%
Ha Ha,POR,20,7-3,305,Yonsei (KOR),South Korea,2004,2,46,27,1.6,1.8,0.0,-11.5,6.6%,18.0%,11.3%,57.2%,0.8%
Hakim Warrick,MEM,23,6-9,219,Syracuse,USA,2005,1,19,68,4.1,2.1,0.4,-5.5,6.3%,14.7%,21.3%,49.9%,8.0%
Hedo Turkoglu,ORL,27,6-10,220,None,Turkey,2000,1,16,78,14.9,4.3,2.8,-1.0,3.0%,10.6%,20.2%,57.8%,14.2%
Howard Eisley,DEN,33,6-2,185,Boston College,USA,1994,2,30,32,3.2,1.0,2.2,-7.9,0.8%,8.1%,15.1%,44.5%,29.4%
Ike Diogu,GSW,22,6-8,255,Arizona State,USA,2005,1,9,69,7.0,3.3,0.4,-3.3,8.9%,13.6%,20.4%,59.6%,5.1%
Ime Udoka,NYK,28,6-5,220,Portland State,USA,Undrafted,Undrafted,Undrafted,8,2.8,2.1,0.8,-3.3,3.2%,13.0%,11.9%,41.3%,8.2%
Ira Newble,CLE,31,6-7,220,Miami (OH),USA,Undrafted,Undrafted,Undrafted,36,1.3,1.6,0.3,1.1,6.2%,9.6%,9.6%,37.5%,3.9%
JR Smith,NOK,20,6-6,220,None,USA,2004,1,18,55,7.7,2.0,1.1,-6.3,2.0%,10.1%,21.5%,51.5%,10.2%
Jackie Butler,NYK,21,6-10,260,Southern Illinois,USA,Undrafted,Undrafted,Undrafted,55,5.3,3.3,0.5,8.1,10.9%,16.5%,18.8%,58.7%,5.6%
Jackson Vroman,NOK,25,6-10,220,Iowa State,USA,2004,2,31,41,1.8,2.1,0.3,3.2,8.5%,14.4%,12.1%,42.8%,4.2%
Jacque Vaughn,NJN,31,6-1,190,Kansas,USA,1997,1,27,80,3.4,1.1,1.5,-6.8,1.4%,6.3%,12.4%,48.8%,18.2%
Jake Tsakalidis,MEM,27,7-2,290,None,Greece,2000,1,25,51,5.0,4.2,0.3,9.2,12.5%,19.2%,15.9%,63.2%,3.0%
Jake Voskuhl,CHA,28,6-11,255,Connecticut,USA,2000,2,33,51,5.3,3.6,0.8,-0.4,7.1%,16.4%,17.1%,47.0%,8.0%
Jalen Rose,NYK,33,6-8,215,Michigan,USA,1994,1,13,72,12.3,2.9,2.5,-7.3,1.5%,10.3%,21.3%,53.8%,15.8%
Jamaal Magloire,MIL,28,6-11,259,Kentucky,Canada,2000,1,19,82,9.2,9.5,0.7,-1.8,9.6%,24.4%,17.4%,49.4%,3.6%
Jamaal Tinsley,IND,28,6-3,185,Iowa State,USA,2001,1,27,42,9.3,3.2,5.0,0.6,3.2%,8.7%,21.9%,45.8%,33.6%
Jamal Crawford,NYK,26,6-5,190,Michigan,USA,2000,1,8,79,14.3,3.1,3.8,-6.1,1.5%,9.2%,20.9%,54.4%,21.2%
Jamal Sampson,SAC,23,6-11,235,California,USA,2002,2,46,12,0.8,1.5,0.4,7.4,12.2%,33.3%,8.4%,63.5%,23.8%
Jameer Nelson,ORL,24,6-0,190,None,USA,2004,1,20,62,14.6,2.9,4.9,1.8,2.5%,8.4%,24.4%,56.7%,29.7%
James Jones,PHX,25,6-8,220,Miami (FL),USA,2003,2,49,75,9.3,3.4,0.8,5.7,2.6%,11.4%,16.6%,55.1%,4.4%
James Posey,MIA,29,6-8,217,Xavier,USA,1999,1,18,67,7.2,4.8,1.3,6.0,1.9%,15.1%,11.4%,57.2%,6.6%
James Singleton,LAC,24,6-8,215,Murray State,,Undrafted,Undrafted,Undrafted,59,3.4,3.3,0.5,-1.7,9.1%,18.4%,12.1%,58.7%,5.9%
James Thomas,CHI,25,6-9,245,Texas,USA,Undrafted,Undrafted,Undrafted,22,1.3,1.8,0.0,3.9,8.0%,17.9%,9.2%,55.6%,1.1%
Jannero Pargo,CHI,26,6-1,175,Arkansas,USA,Undrafted,Undrafted,Undrafted,57,4.8,1.1,1.6,-0.3,1.2%,7.9%,23.9%,45.5%,26.6%
Jared Jeffries,WAS,24,6-11,240,Indiana,USA,2002,1,11,77,6.4,4.9,1.9,2.3,8.3%,11.4%,13.3%,50.0%,11.4%
Jarrett Jack,POR,22,6-3,202,Georgia Tech,USA,2005,1,22,79,6.7,2.0,2.8,-12.8,1.2%,9.3%,17.3%,52.8%,24.9%
Jarron Collins,UTA,27,6-11,255,Stanford,USA,2001,2,52,79,5.3,4.2,1.2,0.1,8.1%,12.8%,11.8%,55.1%,9.6%
Jarvis Hayes,WAS,24,6-8,220,Georgia,USA,2003,1,10,21,9.3,3.6,1.3,1.0,3.4%,11.2%,18.0%,49.9%,8.7%
Jason Collins,NJN,27,7-0,255,Stanford,USA,2001,1,18,71,3.6,4.8,1.0,4.8,5.1%,13.8%,9.0%,42.5%,5.6%
Jason Hart,SAC,28,6-3,185,Syracuse,USA,2000,2,49,66,3.3,1.1,1.1,-3.3,1.6%,7.3%,16.4%,44.4%,15.2%
Jason Kapono,MIA,25,6-8,215,California-Los Angeles,USA,2003,2,31,51,4.1,1.4,0.7,-6.7,1.8%,9.1%,13.9%,54.0%,9.4%
Jason Kidd,NJN,33,6-4,210,California,USA,1994,1,2,80,13.3,7.3,8.4,4.3,3.0%,17.4%,18.4%,52.6%,36.9%
Jason Maxiell,DET,23,6-7,260,Cincinnati,USA,2005,1,26,26,2.3,1.1,0.1,-29.7,7.4%,10.7%,21.6%,41.4%,3.1%
Jason Richardson,GSW,25,6-6,225,Michigan State,USA,2001,1,5,75,23.2,5.8,3.1,1.1,3.5%,11.6%,27.5%,53.8%,14.9%
Jason Terry,DAL,28,6-2,180,Arizona,USA,1999,1,10,80,17.1,2.0,3.8,9.0,1.2%,4.8%,21.9%,57.5%,18.9%
Jason Williams,MIA,30,6-1,180,Florida,USA,1998,1,7,59,12.3,2.4,4.9,5.9,0.4%,7.0%,18.1%,56.1%,23.4%
Jeff Foster,IND,29,6-11,250,S.W. Texas State,USA,1999,1,21,63,5.9,9.1,0.8,2.7,14.6%,22.7%,11.0%,58.1%,5.0%
Jeff McInnis,NJN,31,6-4,179,North Carolina,USA,1996,2,37,28,5.3,1.8,1.9,-18.3,2.4%,8.7%,17.5%,47.8%,21.2%
Jermaine Jackson,MIL,30,6-5,204,Detroit Mercy,USA,Undrafted,Undrafted,Undrafted,30,1.2,0.9,0.8,-25.3,4.3%,9.5%,9.7%,54.4%,21.7%
Jermaine O'Neal,IND,27,6-11,260,None,USA,1996,1,17,51,20.1,9.3,2.6,3.3,6.1%,20.4%,28.9%,53.0%,14.8%
Jerome James,NYK,30,7-1,280,Florida A&M,USA,1998,2,36,45,3.0,2.0,0.3,-16.7,9.7%,14.2%,20.5%,49.4%,5.8%
Jerry Stackhouse,DAL,31,6-6,218,North Carolina,USA,1995,1,3,55,13.0,2.8,2.9,4.3,2.2%,8.2%,24.2%,51.1%,18.6%
Jim Jackson,LAL,35,6-6,220,Ohio State,USA,1992,1,4,40,3.0,1.9,0.9,-0.4,2.1%,11.2%,16.8%,36.5%,9.9%
Jiri Welsch,MIL,26,6-7,208,None,Czech Republi...,2002,1,16,58,4.3,1.9,1.1,-10.7,2.5%,11.2%,15.4%,48.2%,12.2%
Joe Johnson,ATL,25,6-7,230,Arkansas,USA,2001,1,10,82,20.2,4.1,6.5,-6.1,3.0%,7.8%,24.1%,53.7%,29.0%
Joe Smith,MIL,30,6-10,225,Maryland,USA,1995,1,1,44,8.6,5.2,0.7,-0.8,9.5%,18.7%,19.8%,53.3%,5.8%
Joel Przybilla,POR,26,7-1,255,Minnesota,USA,2000,1,9,56,6.1,7.0,0.8,-9.3,11.1%,18.8%,13.1%,56.1%,4.9%
Joey Graham,TOR,24,6-7,225,Oklahoma State,USA,2005,1,16,80,6.7,3.1,0.8,-4.8,3.8%,12.5%,16.4%,56.4%,6.1%
Johan Petro,SEA,20,7-0,247,None,France,2005,1,25,68,5.2,4.4,0.2,-5.1,8.9%,15.5%,14.0%,53.0%,1.8%
John Edwards,ATL,24,7-0,275,Kent State,USA,Undrafted,Undrafted,Undrafted,40,1.8,1.2,0.1,-14.7,6.5%,11.1%,12.2%,50.8%,2.8%
John Lucas III,HOU,23,5-11,180,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,13,2.3,0.4,0.9,-6.9,1.7%,3.3%,17.6%,41.7%,20.0%
John Salmons,PHI,26,6-6,207,Miami (FL),USA,2002,1,26,82,7.5,2.7,2.7,-4.1,2.4%,8.7%,15.9%,50.8%,17.2%
John Thomas,NJN,30,6-9,265,Minnesota,USA,1997,1,25,16,0.9,1.3,0.1,-5.1,9.6%,9.4%,9.1%,44.7%,2.6%
Jon Barry,HOU,36,6-5,210,Georgia Tech,USA,1992,1,21,20,4.3,1.6,1.3,-8.0,0.3%,9.0%,13.3%,55.3%,12.9%
Jonathan Bender,IND,25,7-0,219,None,USA,1999,1,5,2,5.0,2.0,1.0,-14.2,0.0%,23.5%,14.6%,85.0%,16.7%
Jose Calderon,TOR,24,6-3,210,None,Spain,Undrafted,Undrafted,Undrafted,64,5.5,2.2,4.5,-3.2,2.1%,7.9%,13.8%,49.5%,30.1%
Josh Childress,ATL,23,6-8,210,Stanford,USA,2004,1,6,74,10.0,5.2,1.8,-4.9,6.3%,11.9%,13.7%,62.6%,9.5%
Josh Davis,PHX,25,6-8,242,Wyoming,USA,Undrafted,Undrafted,Undrafted,6,1.0,0.7,0.2,-36.1,12.0%,5.6%,19.1%,36.1%,12.5%
Josh Howard,DAL,26,6-7,210,Wake Forest,USA,2003,1,29,59,15.6,6.3,1.9,9.3,7.0%,13.8%,22.5%,53.6%,10.0%
Josh Powell,DAL,23,6-9,225,North Carolina State,USA,Undrafted,Undrafted,Undrafted,37,3.0,2.2,0.2,-0.2,7.7%,13.4%,13.2%,54.6%,3.4%
Josh Smith,ATL,20,6-9,225,None,USA,2004,1,17,80,11.3,6.6,2.4,-5.7,7.0%,14.6%,18.7%,50.0%,12.4%
Juan Dixon,POR,27,6-3,164,Maryland,USA,2002,1,17,76,12.3,2.3,2.0,-9.1,1.6%,8.2%,24.2%,51.6%,14.4%
Julius Hodge,DEN,22,6-7,210,North Carolina State,USA,2005,1,20,14,0.9,0.5,0.4,6.4,15.2%,5.4%,31.3%,39.3%,33.3%
Jumaine Jones,CHA,27,6-8,218,Georgia,USA,1999,1,27,76,10.5,4.9,0.8,-6.0,4.7%,14.3%,17.9%,50.6%,5.0%
Justin Reed,MIN,24,6-8,240,Mississippi,USA,2004,2,40,72,4.5,1.7,0.6,-7.2,5.6%,7.3%,18.3%,46.7%,7.2%
Juwan Howard,HOU,33,6-9,230,Michigan,USA,1994,1,5,80,11.8,6.7,1.4,-5.4,6.8%,14.8%,19.8%,49.9%,8.4%
Kareem Rush,CHA,25,6-6,215,Missouri,USA,2002,1,20,47,10.1,2.2,1.1,-7.9,1.5%,8.3%,22.1%,47.1%,7.9%
Keith Bogans,HOU,26,6-5,215,Kentucky,USA,2003,2,43,72,8.6,3.5,1.8,-5.7,2.9%,10.9%,16.9%,49.7%,11.7%
Keith McLeod,UTA,26,6-2,190,Bowling Green,USA,Undrafted,Undrafted,Undrafted,66,5.6,1.2,2.3,-5.1,1.0%,6.4%,18.0%,46.4%,21.9%
Keith Van Horn,DAL,30,6-10,245,Utah,USA,1997,1,2,53,8.9,3.6,0.7,4.4,5.2%,13.0%,21.1%,54.0%,6.0%
Kelvin Cato,DET,31,6-11,275,Iowa State,USA,1997,1,15,27,3.6,2.6,0.1,-8.1,6.2%,16.2%,16.4%,49.3%,2.2%
Kendrick Perkins,BOS,21,6-10,280,None,USA,2003,1,27,68,5.2,5.9,1.0,-1.7,11.5%,21.2%,14.5%,54.8%,8.1%
Kenny Thomas,SAC,28,6-7,245,New Mexico,USA,1999,1,22,82,9.1,7.5,2.0,-0.8,8.9%,18.8%,16.3%,53.9%,12.2%
Kenyon Martin,DEN,28,6-9,240,Cincinnati,USA,2000,1,1,56,12.9,6.3,1.4,2.0,6.4%,17.0%,21.6%,53.3%,8.6%
Kevin Burleson,CHA,27,6-3,205,Minnesota,USA,Undrafted,Undrafted,Undrafted,39,1.8,0.7,1.2,0.6,1.1%,7.1%,15.1%,36.7%,24.2%
Kevin Garnett,MIN,30,6-11,220,None,USA,1995,1,5,76,21.8,12.7,4.1,1.1,8.1%,26.0%,25.2%,58.9%,19.4%
Kevin Martin,SAC,23,6-7,185,Western Carolina,USA,2004,1,26,72,10.8,3.6,1.3,1.2,3.2%,10.7%,16.9%,60.4%,8.5%
Kevin Ollie,PHI,33,6-2,195,Connecticut,USA,Undrafted,Undrafted,Undrafted,70,2.7,1.4,1.4,-8.1,1.3%,8.5%,9.6%,49.1%,15.4%
Keyon Dooling,ORL,26,6-3,195,Missouri,USA,2000,1,10,50,9.4,1.6,2.2,2.3,1.1%,5.9%,22.2%,51.3%,16.6%
Kirk Hinrich,CHI,25,6-3,190,Kansas,USA,2003,1,7,81,15.9,3.6,6.3,0.0,1.0%,8.7%,21.2%,52.8%,28.9%
Kirk Snyder,NOK,23,6-6,225,Nevada-Reno,USA,2004,1,16,68,8.0,2.4,1.5,1.0,4.5%,8.8%,20.4%,53.7%,13.0%
Kobe Bryant,LAL,27,6-6,220,None,USA,1996,1,13,80,35.4,5.3,4.5,4.7,2.2%,11.2%,37.8%,55.9%,22.8%
Kris Humphries,UTA,21,6-9,235,Minnesota,USA,2004,1,14,62,3.0,2.5,0.5,-6.1,8.7%,17.6%,18.7%,40.6%,9.0%
Kurt Thomas,PHX,33,6-9,235,Texas Christian,USA,1995,1,10,53,8.6,7.8,1.1,9.2,7.6%,21.1%,15.6%,52.7%,5.7%
Kwame Brown,LAL,24,6-11,248,None,USA,2001,1,1,72,7.4,6.6,1.0,2.5,9.6%,15.2%,13.6%,54.5%,5.6%
Kyle Korver,PHI,25,6-6,211,Creighton,USA,2003,2,51,82,11.5,3.3,2.0,-1.5,1.1%,9.9%,15.5%,57.7%,10.1%
Lamar Odom,LAL,26,6-10,230,Rhode Island,USA,1999,1,4,80,14.8,9.2,5.5,3.8,5.8%,17.6%,17.9%,55.8%,22.0%
Lamond Murray,NJN,33,6-7,235,California,USA,1994,1,7,57,3.4,2.3,0.2,-4.4,5.3%,18.8%,17.7%,49.3%,4.2%
Laron Profit,LAL,28,6-5,204,Maryland,USA,1999,2,38,25,4.2,1.7,0.6,-6.9,2.9%,12.7%,19.0%,55.0%,10.4%
Larry Hughes,CLE,27,6-5,184,Saint Louis,USA,1998,1,8,36,15.5,4.5,3.6,1.5,2.1%,11.1%,23.4%,50.4%,17.4%
Lawrence Roberts,MEM,23,6-9,240,Mississippi,USA,2005,2,55,33,1.5,1.5,0.2,-0.2,14.9%,13.1%,14.1%,47.1%,4.8%
LeBron James,CLE,21,6-8,240,None,USA,2003,1,1,79,31.4,7.0,6.6,3.8,2.3%,15.0%,32.9%,56.8%,31.5%
Leandro Barbosa,PHX,23,6-3,188,None,Brazil,2003,1,28,57,13.1,2.6,2.8,3.1,2.0%,7.2%,19.7%,58.9%,14.3%
Lee Nailon,PHI,31,6-9,241,Texas Christian,USA,1999,2,43,22,4.2,1.9,0.3,0.7,10.1%,8.4%,17.8%,53.7%,4.8%
Linas Kleiza,DEN,21,6-8,245,Missouri,Lithuania,2005,1,27,61,3.5,1.9,0.2,-1.3,6.9%,15.1%,18.3%,51.0%,4.7%
Lindsey Hunter,DET,35,6-2,195,Jackson State,USA,1993,1,10,30,2.9,1.3,2.1,5.2,2.8%,8.8%,15.7%,42.7%,28.3%
Linton Johnson,NOK,26,6-8,225,Tulane,USA,Undrafted,Undrafted,Undrafted,36,4.3,3.4,0.4,-4.4,7.9%,17.3%,16.4%,47.6%,4.2%
Lonny Baxter,CHA,27,6-8,260,Maryland,USA,2002,2,43,41,2.9,2.9,0.1,2.0,11.4%,19.8%,15.2%,49.4%,1.7%
Loren Woods,TOR,28,7-2,260,Arizona,USA,2001,2,45,27,2.3,4.1,0.1,-0.9,13.4%,21.6%,11.1%,47.6%,1.8%
Lorenzen Wright,MEM,30,6-11,240,Memphis,USA,1996,1,7,78,5.8,5.1,0.6,4.9,9.1%,16.3%,14.9%,49.6%,4.9%
Lou Williams,PHI,19,6-1,175,None,USA,2005,2,45,30,1.9,0.6,0.3,-6.0,2.2%,11.9%,21.8%,48.5%,12.0%
Luke Jackson,CLE,24,6-7,215,Oregon,USA,2004,1,10,36,2.7,1.1,0.7,-5.9,4.9%,8.3%,17.6%,48.2%,13.7%
Luke Ridnour,SEA,25,6-1,167,Oregon,USA,2003,1,14,79,11.5,3.0,7.0,-4.4,1.8%,7.8%,17.7%,50.6%,31.2%
Luke Schenscher,CHI,24,7-1,265,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,20,1.8,1.5,0.4,1.8,5.1%,14.4%,10.9%,56.7%,7.2%
Luke Walton,LAL,26,6-8,232,Arizona,USA,2003,2,32,69,5.0,3.6,2.3,1.9,6.7%,12.5%,14.8%,47.7%,18.9%
Luol Deng,CHI,21,6-9,220,Duke,United Kingdo...,2004,1,7,78,14.3,6.6,1.9,2.3,4.8%,14.5%,20.2%,51.7%,9.5%
Luther Head,HOU,23,6-3,185,Illinois,USA,2005,1,24,80,8.8,3.3,2.7,-1.3,1.5%,10.2%,16.3%,51.7%,16.7%
Maciej Lampe,HOU,21,6-11,275,Madrid (ESP),Poland,2003,2,30,6,0.7,1.5,0.3,-7.2,14.8%,21.7%,23.4%,16.8%,13.3%
Malik Allen,CHI,28,6-10,255,Villanova,USA,Undrafted,Undrafted,Undrafted,54,4.9,2.6,0.4,3.0,5.9%,13.1%,18.3%,50.4%,4.7%
Malik Rose,NYK,31,6-7,255,Drexel,USA,1996,2,44,72,4.4,3.6,0.9,-11.5,7.7%,17.8%,16.9%,46.6%,9.9%
Manu Ginobili,SAS,28,6-6,205,None,Argentina,1999,2,57,65,15.1,3.5,3.6,11.4,2.5%,10.8%,23.8%,59.3%,21.5%
Marc Jackson,NOK,31,6-10,253,Temple,USA,1997,2,37,64,6.5,3.4,0.7,-6.5,8.9%,14.3%,20.9%,51.2%,7.8%
Marcus Banks,MIN,24,6-2,200,Nevada-Las Vegas,USA,2003,1,13,58,10.0,2.3,3.8,-3.6,1.7%,7.7%,19.9%,54.3%,25.1%
Marcus Camby,DEN,32,6-11,230,Massachusetts,USA,1996,1,2,56,12.8,11.9,2.1,1.4,7.3%,27.6%,18.9%,49.9%,9.9%
Marcus Fizer,NOK,27,6-8,260,Iowa State,USA,2000,1,4,3,6.7,2.3,0.3,-17.8,2.9%,18.8%,23.8%,55.9%,5.0%
Mario Kasun,ORL,26,7-1,260,None,,2002,2,40,28,2.9,2.1,0.1,-6.2,12.1%,18.5%,19.3%,50.6%,2.4%
Mark Blount,MIN,30,7-0,250,Pittsburgh,USA,1997,2,54,81,11.3,4.5,1.2,-3.8,4.9%,12.4%,21.1%,54.9%,7.6%
Mark Madsen,MIN,30,6-9,236,Stanford,USA,2000,1,29,62,1.2,2.3,0.2,-1.5,7.2%,13.9%,7.6%,42.7%,2.5%
Marko Jaric,MIN,27,6-7,217,None,Serbia,2000,2,30,75,7.8,3.1,3.9,0.6,3.1%,8.5%,16.9%,46.8%,22.3%
Marquis Daniels,DAL,25,6-6,200,Auburn,USA,Undrafted,Undrafted,Undrafted,62,10.2,3.6,2.8,5.4,5.0%,8.4%,18.0%,53.5%,16.2%
Martell Webster,POR,19,6-7,210,None,USA,2005,1,6,61,6.6,2.1,0.6,-12.4,2.6%,10.5%,17.9%,53.3%,5.5%
Martynas Andriuskevicius,CLE,20,7-2,240,None,Lithuania,2005,2,44,6,0.0,0.7,0.0,54.5,11.1%,30.0%,4.0%,0.0%,0.0%
Marvin Williams,ATL,20,6-9,230,North Carolina,USA,2005,1,2,79,8.5,4.8,0.8,-2.8,6.4%,14.2%,16.1%,52.3%,5.2%
Mateen Cleaves,SEA,28,6-2,210,Michigan State,USA,2000,1,14,27,2.7,0.5,1.6,-8.0,0.8%,5.5%,18.0%,44.8%,31.8%
Matt Barnes,PHI,26,6-7,225,UCLA,USA,2002,2,45,56,3.1,2.2,0.5,1.1,7.7%,11.5%,13.0%,54.5%,7.5%
Matt Bonner,TOR,26,6-10,240,Florida,USA,2003,2,45,78,7.5,3.6,0.7,-3.3,5.2%,13.1%,14.2%,58.2%,5.3%
Matt Carroll,CHA,25,6-6,212,Notre Dame,USA,Undrafted,Undrafted,Undrafted,78,7.6,2.0,0.4,-1.7,2.5%,10.5%,19.8%,54.0%,4.8%
Matt Harpring,UTA,30,6-7,231,Georgia Tech,USA,1998,1,15,71,12.5,5.2,1.4,-3.0,8.5%,11.5%,21.4%,54.2%,9.5%
Matt Walsh,MIA,23,6-6,220,Florida,USA,Undrafted,Undrafted,Undrafted,2,1.0,0.0,0.0,-146.7,0.0%,0.0%,30.0%,53.2%,0.0%
Maurice Evans,DET,27,6-5,220,Texas,USA,Undrafted,Undrafted,Undrafted,80,5.0,2.0,0.8,1.5,6.6%,8.1%,16.0%,54.5%,8.8%
Maurice Taylor,NYK,29,6-9,265,Michigan,USA,1997,1,14,67,6.3,3.4,0.8,-5.9,6.0%,14.5%,19.8%,49.6%,7.8%
Mehmet Okur,UTA,27,6-11,249,None,Turkey,2001,2,37,82,18.0,9.1,2.4,-1.8,7.7%,19.8%,23.1%,55.4%,12.6%
Melvin Ely,CHA,28,6-10,261,Fresno State,USA,2002,1,12,57,9.8,4.9,1.3,-2.5,6.8%,14.6%,20.1%,55.0%,10.0%
Melvin Sanders,SAS,25,6-5,210,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,16,2.6,1.4,0.2,-6.5,4.0%,17.3%,18.3%,54.8%,4.8%
Metta World Peace,SAC,26,6-7,260,St. John's (NY),USA,1999,1,16,56,17.6,5.1,3.6,8.0,3.6%,9.8%,23.4%,49.1%,15.7%
Michael Bradley,PHI,27,6-10,245,Villanova,USA,2001,1,17,46,1.5,2.3,0.4,-8.7,10.8%,19.0%,12.0%,41.7%,8.5%
Michael Doleac,MIA,29,6-11,262,Utah,USA,1998,1,12,31,3.2,2.7,0.3,-15.2,6.6%,17.4%,14.1%,48.4%,3.9%
Michael Finley,SAS,33,6-7,225,Wisconsin,USA,1995,1,21,77,10.1,3.2,1.5,5.5,1.7%,10.8%,18.2%,52.3%,9.6%
Michael Olowokandi,BOS,31,7-0,270,Pacific,Nigeria,1998,1,1,48,5.0,4.6,0.5,-5.2,6.1%,20.1%,16.9%,45.6%,4.4%
Michael Redd,MIL,26,6-6,215,Ohio State,USA,2000,2,43,80,25.4,4.3,2.9,1.0,2.6%,9.0%,27.7%,57.4%,13.3%
Michael Ruffin,WAS,29,6-8,248,Tulsa,USA,1999,2,32,76,1.4,3.6,0.4,-2.2,12.1%,16.3%,6.4%,47.9%,4.2%
Michael Sweetney,CHI,23,6-8,270,Georgetown,USA,2003,1,9,66,8.1,5.3,0.9,-1.5,9.9%,19.0%,23.3%,49.9%,8.4%
Mickael Pietrus,GSW,24,6-6,215,None,France,2003,1,11,52,9.3,3.1,0.8,-5.3,4.6%,9.2%,20.6%,50.0%,6.6%
Mike Bibby,SAC,28,6-2,190,Arizona,USA,1998,1,2,82,21.1,2.9,5.4,2.6,1.0%,6.7%,24.9%,55.4%,24.4%
Mike Dunleavy,GSW,25,6-9,230,Duke,USA,2002,1,3,81,11.5,4.9,2.9,-0.7,2.9%,12.5%,17.8%,50.3%,14.7%
Mike James,TOR,31,6-2,190,Duquesne,,Undrafted,Undrafted,Undrafted,79,20.3,3.3,5.8,-2.3,1.6%,8.4%,24.5%,58.3%,27.6%
Mike Miller,MEM,26,6-8,218,Florida,USA,2000,1,5,74,13.7,5.4,2.7,1.9,2.0%,16.8%,20.6%,59.5%,17.1%
Mike Wilks,SEA,27,5-10,180,Rice,USA,Undrafted,Undrafted,Undrafted,47,1.8,0.8,0.7,1.0,2.6%,8.5%,16.9%,39.8%,15.8%
Mikki Moore,SEA,30,7-0,223,Nebraska,USA,Undrafted,Undrafted,Undrafted,47,3.3,2.8,0.6,0.3,7.8%,15.5%,14.6%,50.9%,6.9%
Milt Palacio,UTA,28,6-4,210,Colorado State,Belize,Undrafted,Undrafted,Undrafted,71,6.2,1.9,2.7,-3.0,1.3%,9.1%,19.2%,47.0%,25.7%
Mo Williams,MIL,23,6-1,185,Alabama,USA,2003,2,47,58,12.1,2.5,4.0,-3.1,1.9%,8.2%,22.4%,51.8%,25.9%
Monta Ellis,GSW,20,6-3,177,None,USA,2005,2,40,49,6.8,2.1,1.6,0.5,2.3%,9.3%,19.1%,48.6%,15.2%
Moochie Norris,NOK,32,6-1,185,West Florida,USA,1996,2,33,45,2.8,1.2,1.1,-6.1,2.9%,10.6%,17.8%,47.9%,21.5%
Morris Peterson,TOR,28,6-7,220,Michigan State,USA,2000,1,21,82,16.8,4.6,2.3,-3.8,2.1%,11.5%,19.6%,56.1%,10.0%
Nate Robinson,NYK,22,5-9,180,Washington,USA,2005,1,21,72,9.3,2.3,2.0,-2.0,3.9%,7.6%,22.2%,51.2%,17.0%
Nazr Mohammed,SAS,28,6-10,250,Kentucky,USA,1998,1,29,80,6.2,5.2,0.5,5.0,12.7%,19.3%,17.5%,56.0%,4.7%
Nenad Krstic,NJN,22,7-0,240,None,Serbia and Mo...,2002,1,24,80,13.5,6.4,1.1,6.5,7.8%,14.2%,21.4%,54.1%,6.3%
Nene,DEN,23,6-11,268,None,Brazil,2002,1,7,1,0.0,0.0,0.0,-100.0,0.0%,0.0%,42.9%,0.0%,0.0%
Nick Collison,SEA,25,6-9,255,Kansas,USA,2003,1,12,66,7.5,5.6,1.1,1.1,10.2%,16.8%,15.7%,55.6%,7.9%
Nick Van Exel,SAS,34,6-1,190,Cincinnati,USA,1993,2,37,65,5.5,1.4,1.9,-0.2,0.6%,8.9%,19.9%,49.2%,22.0%
Nikoloz Tskitishvili,PHX,23,7-0,225,None,Georgia,2002,1,5,17,2.1,1.3,0.2,-16.6,7.8%,11.8%,20.6%,41.7%,5.7%
Noel Felix,SEA,24,6-9,225,Fresno State,USA,Undrafted,Undrafted,Undrafted,12,1.5,1.1,0.2,1.2,3.7%,12.8%,19.7%,31.6%,4.3%
Orien Greene,BOS,24,6-4,208,Louisana-Lafayette,USA,2005,2,53,80,3.2,1.8,1.6,-2.8,3.1%,9.1%,14.2%,44.9%,17.8%
Othella Harrington,CHI,32,6-9,235,Georgetown,USA,1996,2,30,72,4.8,2.1,0.5,1.6,6.6%,12.3%,21.1%,53.0%,7.9%
