Player,Team,Age,Height,Weight,College,Country,Draft Year,Draft Round,Draft Number,GP,PTS,REB,AST,NetRtg,OREB%,DREB%,USG%,TS%,AST%
Gary Payton II,LAL,25,6-3,190,Oregon State,USA,Undrafted,Undrafted,Undrafted,23,3.0,1.9,0.9,4.9,5.6%,14.4%,16.2%,44.3%,13.0%
George Hill,CLE,32,6-3,188,None,USA,2008,1,26,67,10.0,2.7,2.8,-3.3,2.3%,8.1%,16.1%,58.0%,14.5%
Georges Niang,UTA,25,6-6,231,Iowa State,USA,2016,2,50,9,1.0,1.0,0.3,-18.1,10.3%,18.2%,19.0%,37.9%,16.7%
Georgios Papagiannis,POR,20,7-1,240,None,Greece,2016,1,13,17,2.1,2.2,0.5,-3.7,10.0%,21.6%,17.0%,42.9%,9.7%
Gerald Green,HOU,32,6-7,205,None,USA,2005,1,18,41,12.1,3.2,0.6,4.6,1.6%,12.4%,21.9%,56.6%,4.5%
Gian Clavell,DAL,24,6-4,185,Colorado State,Puerto Rico,Undrafted,Undrafted,Undrafted,7,2.9,1.0,0.4,14.8,1.6%,10.2%,14.7%,53.0%,7.1%
Giannis Antetokounmpo,MIL,23,6-11,222,None,Greece,2013,1,15,75,26.9,10.0,4.8,2.8,6.0%,21.8%,30.7%,59.8%,23.7%
Glenn Robinson III,IND,24,6-7,215,Michigan,USA,2014,2,40,23,4.1,1.6,0.7,-0.6,3.0%,7.8%,11.9%,52.9%,6.8%
Goran Dragic,MIA,32,6-3,190,None,Slovenia,2008,2,45,75,17.3,4.1,4.8,0.2,2.3%,10.5%,25.0%,54.3%,24.5%
Gordon Hayward,BOS,28,6-8,226,Butler,USA,2010,1,9,1,2.0,1.0,0.0,27.3,0.0%,20.0%,15.4%,50.0%,0.0%
Gorgui Dieng,MIN,28,6-11,251,Louisville,Senegal,2013,1,21,79,5.9,4.6,0.9,-6.6,7.8%,20.1%,15.9%,54.3%,8.0%
Greg Monroe,BOS,28,6-11,265,Georgetown,USA,2010,1,7,51,10.3,6.9,2.2,-9.6,10.4%,24.4%,21.8%,59.8%,18.9%
Guerschon Yabusele,BOS,22,6-8,260,None,France,2016,1,16,33,2.4,1.6,0.5,-0.8,6.5%,15.2%,14.6%,55.9%,10.7%
Harrison Barnes,DAL,26,6-8,225,North Carolina,USA,2012,1,7,77,18.9,6.1,2.0,-6.1,2.8%,15.4%,24.7%,53.9%,10.1%
Hassan Whiteside,MIA,29,7-0,265,Marshall,USA,2010,2,33,54,14.0,11.4,1.0,-2.8,12.1%,31.7%,23.5%,57.3%,6.8%
Henry Ellenson,DET,21,6-11,245,Marquette,USA,2016,1,18,38,4.0,2.1,0.5,0.5,2.9%,20.8%,23.3%,47.6%,9.8%
Ian Clark,NOP,27,6-3,175,Belmont,USA,Undrafted,Undrafted,Undrafted,74,7.4,1.7,1.5,1.0,0.7%,7.4%,16.8%,52.9%,10.7%
Ian Mahinmi,WAS,31,6-11,262,None,France,2005,1,28,77,4.8,4.1,0.7,1.4,11.8%,15.6%,15.0%,60.1%,6.8%
Ike Anigbogu,IND,19,6-10,262,UCLA,USA,2017,2,47,11,1.2,0.8,0.0,-25.5,15.2%,13.8%,17.9%,55.8%,0.0%
Iman Shumpert,SAC,28,6-5,220,Georgia Tech,USA,2011,1,17,14,4.4,2.9,1.2,5.4,2.6%,11.3%,12.5%,48.0%,8.4%
Isaiah Canaan,OKC,27,6-0,201,Murray State,USA,2013,2,34,20,8.6,2.3,3.8,1.2,1.4%,9.4%,19.3%,53.9%,27.6%
Isaiah Hicks,NYK,23,6-9,242,North Carolina,USA,Undrafted,Undrafted,Undrafted,18,4.4,2.3,0.9,-7.7,4.1%,11.8%,17.5%,50.1%,9.8%
Isaiah Taylor,ATL,23,6-3,170,Texas,USA,Undrafted,Undrafted,Undrafted,67,6.6,1.4,3.1,-0.8,1.8%,5.8%,19.5%,49.2%,27.2%
Isaiah Thomas,LAL,29,5-9,185,Washington,USA,2011,2,60,32,15.2,2.1,4.8,-6.9,1.9%,5.6%,27.6%,50.8%,26.8%
Isaiah Whitehead,BKN,23,6-4,213,Seton Hall,USA,2016,2,42,16,6.3,1.6,1.3,-2.3,2.2%,11.3%,27.4%,53.0%,21.3%
Ish Smith,DET,29,6-0,175,Wake Forest,USA,Undrafted,Undrafted,Undrafted,82,10.9,2.7,4.4,0.8,1.3%,9.5%,20.3%,52.5%,27.3%
Ivan Rabb,MEM,21,6-10,220,"University of California, Berkeley",USA,2017,2,35,36,5.6,4.4,0.9,-8.4,10.2%,21.6%,16.7%,59.9%,9.5%
Ivica Zubac,LAL,21,7-1,240,None,Croatia,2016,2,32,43,3.7,2.9,0.6,5.0,10.1%,16.8%,17.2%,55.7%,9.5%
J.J. Barea,DAL,34,6-0,185,Northeastern,Puerto Rico,Undrafted,Undrafted,Undrafted,69,11.6,2.9,6.3,0.7,0.9%,12.0%,24.3%,54.5%,42.6%
JJ Redick,PHI,34,6-4,200,Duke,USA,2006,1,11,70,17.1,2.5,3.0,7.0,0.4%,7.1%,20.6%,61.4%,14.9%
JR Smith,CLE,32,6-6,225,None,USA,2004,1,18,80,8.3,2.9,1.8,-2.3,1.3%,9.2%,13.6%,53.4%,8.7%
JaKarr Sampson,SAC,25,6-9,207,"St. John's, N.Y.",USA,Undrafted,Undrafted,Undrafted,22,4.7,3.5,0.4,-0.1,5.8%,16.1%,12.4%,58.5%,4.1%
JaMychal Green,MEM,28,6-9,227,Alabama,USA,Undrafted,Undrafted,Undrafted,55,10.3,8.4,1.4,-8.0,9.6%,21.8%,17.8%,53.0%,8.2%
JaVale McGee,GSW,30,7-0,270,Nevada-Reno,USA,2008,1,18,65,4.8,2.6,0.5,2.6,10.1%,16.6%,18.3%,64.1%,8.0%
Jabari Bird,BOS,23,6-6,198,California,USA,2017,2,56,13,3.0,1.5,0.6,6.6,5.5%,10.5%,14.1%,61.5%,9.9%
Jabari Parker,MIL,23,6-8,250,Duke,USA,2014,1,2,31,12.6,4.9,1.9,-3.9,5.5%,14.5%,22.8%,55.0%,12.9%
Jack Cooley,SAC,27,6-10,274,Notre Dame,USA,Undrafted,Undrafted,Undrafted,7,5.7,4.3,0.9,-4.6,13.1%,18.4%,18.5%,56.6%,12.8%
Jacob Pullen,PHI,28,6-1,200,Kansas State,USA,Undrafted,Undrafted,Undrafted,3,0.7,0.0,0.0,4.2,0.0%,0.0%,18.8%,50.0%,0.0%
Jacob Wiley,BKN,23,6-8,223,Eastern Washington,USA,Undrafted,Undrafted,Undrafted,5,0.8,2.2,0.4,18.1,5.3%,22.5%,6.3%,41.0%,9.1%
Jae Crowder,UTA,27,6-6,235,Marquette,USA,2012,2,34,80,9.7,3.4,1.2,0.6,2.9%,10.3%,16.9%,52.5%,7.1%
Jahlil Okafor,BKN,22,6-11,260,Duke,USA,2015,1,3,28,6.3,3.0,0.4,-22.6,5.8%,19.0%,21.6%,58.4%,7.0%
Jake Layman,POR,24,6-9,210,Maryland,USA,2016,2,47,35,1.0,0.5,0.3,-11.5,2.4%,7.8%,13.9%,35.2%,9.9%
Jakob Poeltl,TOR,22,7-0,230,Utah,Austria,2016,1,9,82,6.9,4.8,0.7,8.3,10.7%,15.0%,14.3%,66.2%,5.4%
Jalen Jones,DAL,25,6-7,220,Texas A&M,USA,Undrafted,Undrafted,Undrafted,16,4.6,2.4,0.3,-6.6,6.3%,15.4%,19.3%,48.5%,3.2%
Jamal Crawford,MIN,38,6-5,185,Michigan,USA,2000,1,8,80,10.3,1.2,2.3,-4.5,1.3%,5.0%,23.1%,51.9%,17.7%
Jamal Murray,DEN,21,6-4,207,Kentucky,Canada,2016,1,7,81,16.7,3.7,3.4,3.7,3.3%,8.7%,22.3%,57.6%,15.9%
Jameel Warney,DAL,24,6-8,260,"Stony Brook, N.Y.",USA,Undrafted,Undrafted,Undrafted,3,5.7,3.0,0.0,-7.4,13.8%,20.0%,23.4%,59.9%,0.0%
Jameer Nelson,DET,36,6-0,190,None,USA,2004,1,20,50,4.9,2.1,3.6,-5.7,1.3%,8.8%,13.7%,48.9%,25.5%
Jamel Artis,ORL,25,6-7,213,Pittsburgh,USA,Undrafted,Undrafted,Undrafted,15,5.1,2.5,1.2,-0.9,1.3%,11.9%,14.2%,45.7%,9.8%
James Ennis III,DET,27,6-7,210,Cal State-Long Beach,USA,2013,2,50,72,7.1,3.1,1.0,-5.6,4.5%,9.6%,13.4%,58.8%,6.9%
James Harden,HOU,28,6-5,220,Arizona State,USA,2009,1,3,72,30.4,5.4,8.8,10.0,1.7%,13.7%,35.3%,61.9%,44.9%
James Johnson,MIA,31,6-8,240,Wake Forest,USA,2009,1,16,73,10.8,4.9,3.8,0.1,3.2%,14.8%,18.5%,57.5%,22.0%
James Michael McAdoo,PHI,25,6-9,230,North Carolina,USA,Undrafted,Undrafted,Undrafted,3,2.7,0.7,0.0,2.6,0.0%,12.5%,22.0%,50.8%,0.0%
James Webb III,BKN,24,6-9,202,Boise State,USA,Undrafted,Undrafted,Undrafted,10,1.6,2.4,0.4,-13.3,5.9%,13.8%,9.9%,33.3%,4.4%
James Young,PHI,22,6-6,215,Kentucky,USA,2014,1,17,6,2.8,0.3,0.3,-20.4,0.0%,2.9%,13.1%,51.1%,5.3%
Jamil Wilson,LAC,27,6-7,229,Marquette,USA,Undrafted,Undrafted,Undrafted,15,7.0,2.1,0.7,0.8,1.0%,10.0%,14.5%,63.4%,5.6%
Jared Dudley,PHX,32,6-7,240,Boston College,USA,2007,1,22,48,3.2,2.0,1.6,0.1,1.1%,12.6%,10.2%,55.3%,15.3%
Jarell Eddie,CHI,26,6-7,218,Virginia Tech,USA,Undrafted,Undrafted,Undrafted,3,0.0,0.3,0.0,-10.0,0.0%,16.7%,9.1%,0.0%,0.0%
Jarell Martin,MEM,24,6-10,239,Louisiana State,USA,2015,1,25,73,7.7,4.4,1.0,-7.6,5.7%,13.9%,16.8%,51.6%,7.3%
Jarrett Allen,BKN,20,6-11,234,Texas,USA,2017,1,22,72,8.2,5.4,0.7,-4.1,9.6%,15.7%,16.2%,63.6%,5.5%
Jarrett Jack,NYK,34,6-3,200,Georgia Tech,USA,2005,1,22,62,7.5,3.1,5.6,-0.7,1.4%,10.6%,16.4%,48.9%,30.2%
Jason Smith,WAS,32,7-0,240,Colorado State,USA,2007,1,20,33,3.4,1.6,0.4,-15.8,6.0%,12.2%,20.4%,45.5%,8.4%
Jason Terry,MIL,40,6-2,185,Arizona,USA,1999,1,10,51,3.3,0.9,1.2,1.5,0.6%,5.6%,9.7%,52.5%,9.8%
Jawun Evans,LAC,21,6-0,190,Oklahoma State,USA,2017,2,39,48,4.8,1.8,2.1,2.1,1.1%,9.2%,17.0%,42.1%,17.7%
Jaylen Brown,BOS,21,6-7,225,California,USA,2016,1,3,70,14.5,4.9,1.6,7.7,3.0%,12.4%,20.8%,56.2%,8.1%
Jaylen Morris,ATL,22,6-5,185,Molloy,USA,Undrafted,Undrafted,Undrafted,6,4.7,2.7,1.2,-17.9,1.8%,12.5%,15.4%,43.8%,13.0%
Jayson Tatum,BOS,20,6-8,205,Duke,USA,2017,1,3,80,13.9,5.0,1.6,6.9,2.1%,13.8%,19.2%,58.6%,8.1%
Jeff Green,CLE,31,6-9,235,Georgetown,USA,2007,1,5,78,10.8,3.2,1.3,3.7,3.4%,9.5%,19.0%,58.7%,8.1%
Jeff Teague,MIN,30,6-2,189,Wake Forest,USA,2009,1,19,70,14.2,3.0,7.0,2.7,1.1%,8.1%,20.1%,55.3%,29.8%
Jeff Withey,DAL,28,7-0,230,Kansas,USA,2013,2,39,10,1.5,1.0,0.0,25.0,2.3%,22.0%,20.0%,44.4%,0.0%
Jerami Grant,OKC,24,6-9,220,Syracuse,USA,2014,2,39,81,8.4,3.9,0.7,1.7,5.0%,14.0%,16.1%,60.7%,5.5%
Jeremy Evans,ATL,30,6-9,200,Western Kentucky,USA,2010,2,55,1,2.0,1.0,0.0,-23.1,14.3%,0.0%,14.3%,100%,0.0%
Jeremy Lamb,CHA,26,6-5,185,Connecticut,USA,2012,1,12,80,12.9,4.1,2.3,1.3,2.4%,14.0%,22.0%,55.9%,15.4%
Jeremy Lin,BKN,29,6-3,200,Harvard,USA,Undrafted,Undrafted,Undrafted,1,18.0,0.0,4.0,-9.5,0.0%,0.0%,25.4%,59.7%,23.5%
Jerian Grant,CHI,25,6-4,198,Notre Dame,USA,2015,1,19,74,8.4,2.3,4.6,-7.1,1.7%,8.4%,17.2%,52.8%,31.4%
Jerryd Bayless,PHI,29,6-3,200,Arizona,USA,2008,1,11,39,7.9,2.1,1.4,-3.4,1.6%,6.6%,14.6%,54.6%,8.5%
Jimmy Butler,MIN,28,6-8,236,Marquette,USA,2011,1,30,59,22.2,5.3,4.9,8.3,3.8%,11.2%,24.5%,59.0%,20.4%
Joakim Noah,NYK,33,6-11,230,Florida,USA,2007,1,9,7,1.7,2.0,0.6,-1.9,12.8%,20.0%,16.2%,51.0%,20.0%
Jodie Meeks,WAS,30,6-4,210,Kentucky,USA,2009,2,41,77,6.3,1.6,0.9,-6.8,1.3%,10.2%,17.9%,54.8%,10.0%
Joe Harris,BKN,26,6-6,219,Virginia,USA,2014,2,33,78,10.8,3.3,1.6,-3.3,2.4%,10.1%,16.1%,63.4%,10.1%
Joe Ingles,UTA,30,6-8,226,None,Australia,Undrafted,Undrafted,Undrafted,82,11.5,4.2,4.8,5.3,1.0%,12.5%,15.6%,62.3%,22.2%
Joe Johnson,HOU,37,6-7,240,Arkansas,USA,2001,1,10,55,6.8,3.1,1.5,-3.6,1.1%,13.0%,15.7%,49.0%,10.9%
Joe Young,IND,26,6-2,185,Oregon,USA,2015,2,43,53,3.9,1.2,0.7,-6.8,2.0%,9.1%,16.9%,52.1%,10.3%
Joel Bolomboy,UTA,24,6-9,235,Weber State,Ukraine,2016,2,52,6,1.5,1.7,0.0,-18.1,13.3%,12.1%,11.5%,52.1%,0.0%
Joel Embiid,PHI,24,7-0,250,Kansas,Cameroon,2014,1,3,63,22.9,11.0,3.2,11.7,7.8%,25.5%,33.0%,57.3%,18.2%
Joffrey Lauvergne,SAS,26,6-11,260,None,France,2013,2,55,55,4.1,3.1,0.7,-5.8,11.8%,20.7%,19.2%,53.6%,12.1%
John Collins,ATL,20,6-10,235,Wake Forest,USA,2017,1,19,74,10.5,7.3,1.3,-6.2,9.4%,20.1%,17.4%,62.0%,9.0%
John Henson,MIL,27,6-11,229,North Carolina,USA,2012,1,14,76,8.8,6.8,1.5,4.9,8.3%,18.5%,14.9%,58.2%,8.3%
John Holland,CLE,29,6-5,205,Boston U.,USA,Undrafted,Undrafted,Undrafted,24,2.3,1.0,0.2,-8.8,3.6%,10.4%,17.8%,41.7%,4.0%
John Wall,WAS,27,6-4,210,Kentucky,USA,2010,1,1,41,19.4,3.7,9.6,3.8,1.6%,8.8%,28.1%,51.5%,42.5%
Johnathan Motley,DAL,23,6-10,230,Baylor,USA,Undrafted,Undrafted,Undrafted,11,8.7,4.5,0.6,-3.4,7.1%,20.0%,24.0%,55.0%,7.8%
Johnny O'Bryant III,CHA,25,6-9,257,Louisiana State,USA,2014,2,36,36,4.8,2.6,0.4,-10.7,6.3%,17.3%,21.9%,47.0%,6.7%
Jon Leuer,DET,29,6-10,228,Wisconsin,USA,2011,2,40,8,5.4,4.0,0.6,1.8,4.9%,17.9%,15.1%,50.5%,5.1%
Jonas Jerebko,UTA,31,6-10,231,None,Sweden,2009,2,39,74,5.8,3.3,0.6,1.7,4.8%,17.5%,15.1%,58.6%,5.7%
Jonas Valanciunas,TOR,26,7-0,255,None,Lithuania,2011,1,5,77,12.7,8.6,1.1,5.6,10.6%,26.3%,22.2%,62.8%,7.5%
Jonathan Gibson,BOS,30,6-2,185,New Mexico State,USA,Undrafted,Undrafted,Undrafted,4,8.5,0.8,1.0,0.2,0.0%,7.1%,28.0%,73.9%,14.8%
Jonathan Isaac,ORL,20,6-10,210,Florida State,USA,2017,1,6,27,5.4,3.7,0.7,-8.6,2.9%,14.1%,14.9%,46.5%,5.3%
Jonathon Simmons,ORL,28,6-6,195,Houston,USA,Undrafted,Undrafted,Undrafted,69,13.9,3.5,2.5,-6.9,3.0%,8.7%,21.5%,55.5%,13.1%
Jordan Bell,GSW,23,6-9,224,Oregon,USA,2017,2,38,57,4.6,3.6,1.8,8.9,8.2%,16.2%,13.4%,64.1%,16.6%
Jordan Clarkson,CLE,26,6-5,194,Missouri,USA,2014,2,46,81,13.9,2.7,2.7,-1.9,2.9%,8.0%,25.3%,54.2%,19.3%
Jordan Crawford,NOP,29,6-5,195,Xavier,USA,2010,1,27,5,6.6,0.8,2.6,-14.5,3.6%,3.6%,23.0%,60.1%,35.1%
Jordan Mickey,MIA,23,6-8,235,Louisiana State,USA,2015,2,33,23,4.0,3.5,0.4,-6.0,6.5%,22.6%,16.8%,51.5%,5.1%
Jose Calderon,CLE,36,6-3,200,None,Spain,Undrafted,Undrafted,Undrafted,57,4.5,1.5,2.1,3.2,1.7%,7.9%,11.8%,64.3%,17.5%
Josh Gray,PHX,24,6-1,180,None,USA,Undrafted,Undrafted,Undrafted,5,6.4,2.0,2.4,-35.1,1.7%,10.4%,24.3%,34.9%,24.0%
Josh Hart,LAL,23,6-5,215,Villanova,USA,2017,1,30,63,7.9,4.2,1.3,-1.9,2.8%,14.3%,13.3%,59.6%,7.6%
Josh Huestis,OKC,26,6-7,230,Stanford,USA,2014,1,29,69,2.3,2.3,0.3,6.0,4.2%,11.7%,9.5%,41.7%,2.7%
Josh Jackson,PHX,21,6-8,200,Kansas,USA,2017,1,4,77,13.1,4.6,1.5,-11.7,4.4%,12.3%,25.3%,48.0%,10.5%
Josh Magette,ATL,28,6-1,160,Alabama Huntsville,USA,Undrafted,Undrafted,Undrafted,18,2.6,1.1,3.2,-0.5,0.9%,7.9%,11.9%,46.4%,37.0%
Josh McRoberts,DAL,31,6-10,240,Duke,USA,2007,2,37,2,0.0,0.0,0.0,-14.3,0.0%,0.0%,7.1%,0.0%,0.0%
Josh Richardson,MIA,24,6-6,200,Tennessee,USA,2015,2,40,81,12.9,3.5,2.9,0.8,2.5%,8.0%,17.6%,55.1%,13.1%
Josh Smith,NOP,32,6-9,225,None,USA,2004,1,17,3,0.7,1.3,0.0,-34.3,13.6%,10.0%,11.8%,25.0%,0.0%
Jrue Holiday,NOP,28,6-4,205,UCLA,USA,2009,1,17,81,19.0,4.5,6.0,4.9,2.2%,9.5%,22.5%,57.0%,24.3%
Juancho Hernangomez,DEN,22,6-9,230,None,Spain,2016,1,15,25,3.3,2.2,0.5,-4.2,6.2%,13.9%,13.4%,51.1%,6.0%
Julius Randle,LAL,23,6-9,250,Kentucky,USA,2014,1,7,82,16.1,8.0,2.6,-1.4,8.2%,20.2%,25.1%,60.6%,15.8%
Julyan Stone,CHA,29,6-6,200,Texas-El Paso,USA,Undrafted,Undrafted,Undrafted,23,0.8,1.3,1.1,9.3,0.5%,15.3%,5.1%,68.4%,18.7%
Justin Anderson,PHI,24,6-6,230,Virginia,USA,2015,1,21,38,6.2,2.4,0.7,-7.2,4.6%,12.0%,18.8%,54.0%,7.8%
Justin Holiday,CHI,29,6-6,185,Washington,USA,Undrafted,Undrafted,Undrafted,72,12.2,4.0,2.1,-4.0,1.3%,11.4%,17.7%,51.3%,9.7%
Justin Jackson,SAC,23,6-8,210,North Carolina,USA,2017,1,15,68,6.7,2.8,1.1,-7.6,1.8%,10.9%,13.9%,52.1%,7.1%
Justin Patton,MIN,21,7-0,236,Creighton,USA,2017,1,16,1,2.0,0.0,0.0,30.0,0.0%,0.0%,20.0%,50.0%,0.0%
Justise Winslow,MIA,22,6-7,225,Duke,USA,2015,1,10,68,7.8,5.4,2.2,1.0,3.7%,17.8%,15.8%,49.6%,13.4%
Jusuf Nurkic,POR,23,7-0,280,None,Bosnia and He...,2014,1,16,79,14.3,9.0,1.8,3.6,8.7%,23.7%,25.7%,52.8%,11.5%
Kadeem Allen,BOS,25,6-3,200,Arizona,USA,2017,2,53,18,1.1,0.6,0.7,-8.4,3.4%,6.7%,13.2%,36.6%,16.7%
Karl-Anthony Towns,MIN,22,7-0,248,Kentucky,USA,2015,1,1,82,21.3,12.3,2.4,6.1,8.5%,27.2%,22.5%,64.6%,10.5%
Kawhi Leonard,SAS,27,6-7,230,San Diego State,USA,2011,1,15,9,16.2,4.7,2.3,3.9,2.9%,15.9%,30.4%,57.2%,19.1%
Kay Felder,DET,23,5-9,176,None,USA,2016,2,54,16,3.6,1.1,1.3,-15.1,1.9%,10.8%,28.0%,37.9%,24.7%
Kelly Olynyk,MIA,27,7-0,245,Gonzaga,Canada,2013,1,13,76,11.5,5.7,2.7,5.3,5.2%,20.0%,21.3%,61.2%,18.0%
Kelly Oubre Jr.,WAS,22,6-7,205,Kansas,USA,2015,1,15,81,11.8,4.5,1.2,-2.4,2.6%,13.6%,18.8%,53.4%,6.7%
Kemba Walker,CHA,28,6-1,184,Connecticut,USA,2011,1,9,80,22.1,3.1,5.6,3.3,1.1%,7.7%,26.7%,57.2%,26.4%
Kendrick Perkins,CLE,33,6-10,270,None,USA,2003,1,27,1,3.0,1.0,2.0,18.4,0.0%,9.1%,11.8%,52.1%,18.2%
Kenneth Faried,DEN,28,6-8,228,Morehead State,USA,2011,1,22,32,5.9,4.8,0.6,-5.0,13.5%,19.3%,17.3%,55.2%,6.4%
Kent Bazemore,ATL,28,6-5,201,Old Dominion,USA,Undrafted,Undrafted,Undrafted,65,12.9,3.8,3.5,-4.5,1.4%,12.4%,22.1%,54.7%,19.9%
Kentavious Caldwell-Pope,LAL,25,6-5,205,Georgia,USA,2013,1,8,74,13.4,5.2,2.2,-0.9,2.3%,12.7%,16.5%,56.1%,9.3%
Kevin Durant,GSW,29,6-9,240,Texas,USA,2007,1,2,68,26.4,6.8,5.4,7.0,1.5%,16.9%,29.3%,64.0%,24.3%
Kevin Love,CLE,29,6-10,251,UCLA,USA,2008,1,5,59,17.6,9.3,1.7,1.4,6.5%,27.4%,24.8%,61.4%,9.9%
Kevon Looney,GSW,22,6-9,220,UCLA,USA,2015,1,30,66,4.0,3.3,0.6,6.1,9.4%,13.5%,12.1%,58.8%,6.2%
Khem Birch,ORL,25,6-9,220,UNLV,Canada,Undrafted,Undrafted,Undrafted,42,4.2,4.3,0.8,0.8,11.4%,19.1%,13.1%,58.2%,8.8%
Khris Middleton,MIL,26,6-8,234,Texas A&M,USA,2012,2,39,82,20.1,5.2,4.0,1.6,1.6%,13.3%,23.9%,57.7%,17.2%
Klay Thompson,GSW,28,6-7,215,Washington State,USA,2011,1,11,73,20.0,3.8,2.5,7.1,1.4%,8.9%,23.2%,59.9%,10.8%
Kobi Simmons,MEM,20,6-4,170,Arizona,USA,Undrafted,Undrafted,Undrafted,32,6.1,1.6,2.1,-17.0,2.1%,6.2%,16.3%,49.0%,15.7%
Kosta Koufos,SAC,29,7-0,265,Ohio State,USA,2008,1,23,71,6.7,6.6,1.2,-8.0,10.0%,23.6%,15.0%,56.6%,10.0%
Kris Dunn,CHI,24,6-4,210,Providence,USA,2016,1,5,52,13.4,4.3,6.0,-8.0,1.5%,13.1%,24.5%,48.8%,31.9%
Kristaps Porzingis,NYK,22,7-3,240,None,Latvia,2015,1,4,48,22.7,6.6,1.2,0.4,3.9%,15.4%,30.5%,53.9%,6.3%
Kyle Anderson,SAS,24,6-9,230,UCLA,USA,2014,1,30,74,7.9,5.4,2.7,3.3,4.3%,15.8%,13.3%,58.2%,14.6%
Kyle Collinsworth,DAL,26,6-6,210,Brigham Young,USA,Undrafted,Undrafted,Undrafted,32,3.2,3.3,1.8,-2.1,6.0%,16.2%,12.4%,43.3%,16.3%
Kyle Korver,CLE,37,6-7,212,Creighton,USA,2003,2,51,73,9.2,2.3,1.2,7.8,0.6%,9.3%,15.4%,65.2%,7.9%
Kyle Kuzma,LAL,22,6-9,220,Utah,USA,2017,1,27,77,16.1,6.3,1.8,-2.2,3.5%,15.4%,21.9%,54.9%,9.1%
Kyle Lowry,TOR,32,6-0,205,Villanova,USA,2006,1,24,78,16.2,5.6,6.9,7.6,2.6%,14.2%,21.1%,59.8%,30.7%
Kyle O'Quinn,NYK,28,6-10,250,Norfolk State,USA,2012,2,49,77,7.1,6.1,2.1,-1.1,9.0%,24.2%,16.8%,62.5%,16.6%
Kyle Singler,OKC,30,6-8,228,Duke,USA,2011,2,33,12,1.9,0.8,0.2,0.7,1.6%,14.3%,21.9%,43.0%,5.7%
Kyrie Irving,BOS,26,6-3,193,Duke,Australia,2011,1,1,60,24.4,3.8,5.1,5.6,1.7%,9.6%,29.8%,61.0%,28.2%
LaMarcus Aldridge,SAS,32,6-11,260,Texas,USA,2006,1,2,75,23.1,8.5,2.0,5.4,9.8%,15.6%,28.8%,57.0%,11.1%
Lance Stephenson,IND,27,6-6,230,Cincinnati,USA,2010,2,40,82,9.2,5.2,2.9,-3.2,3.3%,20.3%,20.8%,49.5%,18.6%
Lance Thomas,NYK,30,6-8,235,Duke,USA,Undrafted,Undrafted,Undrafted,73,4.1,2.4,0.6,-5.9,3.3%,9.8%,10.6%,51.3%,4.4%
Langston Galloway,DET,26,6-2,200,None,USA,Undrafted,Undrafted,Undrafted,58,6.2,1.6,1.0,4.2,1.4%,8.9%,18.8%,50.3%,10.5%
Larry Drew II,NOP,28,6-2,180,UCLA,USA,Undrafted,Undrafted,Undrafted,10,1.7,0.3,1.0,-9.1,4.5%,0.0%,17.0%,35.4%,19.6%
Larry Nance Jr.,CLE,25,6-9,230,Wyoming,USA,2015,1,27,66,8.7,6.8,1.2,1.0,10.7%,19.9%,15.5%,60.5%,8.5%
Lauri Markkanen,CHI,21,7-0,230,Arizona,Finland,2017,1,7,68,15.2,7.5,1.2,-9.0,3.7%,21.7%,21.5%,55.2%,6.4%
LeBron James,CLE,33,6-8,250,None,USA,2003,1,1,82,27.5,8.6,9.1,1.6,3.3%,20.1%,31.0%,62.1%,43.2%
London Perrantes,SAS,23,6-2,190,Virginia,USA,Undrafted,Undrafted,Undrafted,14,0.5,0.3,0.4,-16.0,1.5%,6.4%,10.1%,23.0%,10.2%
Lonzo Ball,LAL,20,6-6,190,UCLA,USA,2017,1,2,52,10.2,6.9,7.2,-0.6,3.6%,15.3%,16.9%,44.4%,28.8%
Lorenzo Brown,TOR,27,6-5,189,North Carolina State,USA,2013,2,52,14,2.3,1.1,0.9,14.3,0.8%,9.7%,12.3%,45.9%,12.5%
Lou Williams,LAC,31,6-1,175,None,USA,2005,2,45,79,22.6,2.5,5.3,1.6,1.5%,5.9%,28.5%,57.4%,25.4%
Luc Mbah a Moute,HOU,31,6-8,230,California-Los Angeles,Cameroon,2008,2,37,61,7.5,3.0,0.9,9.7,1.5%,10.2%,12.8%,59.5%,5.2%
Lucas Nogueira,TOR,25,7-0,220,None,Brazil,2013,1,16,49,2.5,1.8,0.4,9.3,4.4%,16.0%,11.4%,66.1%,7.4%
Luis Montero,DET,25,6-7,200,Westchester CC NY,Dominican Rep...,Undrafted,Undrafted,Undrafted,2,0.0,1.0,0.0,-29.4,0.0%,22.2%,16.7%,0.0%,0.0%
Luke Babbitt,MIA,29,6-9,225,Nevada-Reno,USA,2010,1,16,50,5.2,1.9,0.6,-2.7,1.0%,12.3%,14.7%,57.6%,6.4%
Luke Kennard,DET,22,6-5,200,Duke,USA,2017,1,12,73,7.6,2.4,1.7,3.9,1.4%,10.4%,16.9%,56.0%,12.7%
Luke Kornet,NYK,22,7-1,250,Vanderbilt,USA,Undrafted,Undrafted,Undrafted,20,6.7,3.2,1.3,-9.3,3.2%,15.8%,18.9%,51.6%,11.4%
Luol Deng,LAL,33,6-9,220,Duke,United Kingdo...,2004,1,7,1,2.0,0.0,1.0,-20.3,0.0%,0.0%,9.1%,50.0%,11.1%
