Player,Team,Age,Height,Weight,College,Country,Draft Year,Draft Round,Draft Number,GP,PTS,REB,AST,NetRtg,OREB%,DREB%,USG%,TS%,AST%
JJ Redick,ORL,26,6-4,190,Duke,USA,2006,1,11,82,9.6,1.9,1.9,4.9,1.0%,7.6%,17.5%,60.6%,14.3%
JR Smith,DEN,24,6-6,220,None,USA,2004,1,18,75,15.4,3.1,2.4,6.1,1.4%,10.0%,26.1%,51.5%,14.9%
JaVale McGee,WAS,22,7-0,252,Nevada-Reno,USA,2008,1,18,60,6.4,4.1,0.2,-8.3,9.5%,16.2%,19.0%,53.9%,2.4%
Jamaal Magloire,MIA,32,6-11,255,Kentucky,Canada,2000,1,19,36,2.1,3.4,0.0,-1.9,11.6%,23.1%,12.8%,47.0%,0.5%
Jamaal Tinsley,MEM,32,6-3,185,Iowa State,USA,2001,1,27,38,3.5,1.7,2.8,-0.5,1.9%,9.3%,15.3%,43.8%,25.1%
Jamal Crawford,ATL,30,6-5,200,Michigan,USA,2000,1,8,79,18.0,2.5,3.0,4.6,1.4%,7.0%,24.9%,57.3%,16.3%
Jamario Moon,CLE,30,6-8,200,Meridian Community College,USA,Undrafted,Undrafted,Undrafted,61,4.9,3.1,0.8,4.5,2.6%,14.9%,12.4%,55.5%,7.3%
Jameer Nelson,ORL,28,6-0,190,None,USA,2004,1,20,65,12.6,3.0,5.4,8.7,1.5%,9.2%,22.2%,54.0%,32.3%
James Harden,OKC,20,6-5,220,Arizona State,USA,2009,1,3,76,9.9,3.2,1.8,4.9,2.8%,11.1%,19.9%,55.1%,13.0%
James Johnson,CHI,23,6-9,245,Wake Forest,USA,2009,1,16,65,3.9,2.0,0.7,-8.1,4.4%,12.3%,17.4%,53.2%,10.4%
James Jones,MIA,29,6-8,220,Miami (FL),USA,2003,2,49,36,4.1,1.3,0.5,-2.2,0.8%,8.2%,12.7%,55.6%,5.6%
James Posey,NOH,33,6-8,217,Xavier,USA,1999,1,18,77,5.2,4.3,1.5,-2.2,2.0%,18.6%,11.4%,52.5%,9.6%
James Singleton,WAS,28,6-8,230,Murray State,,Undrafted,Undrafted,Undrafted,57,4.5,4.8,0.5,-7.8,10.7%,18.7%,15.0%,45.2%,5.1%
JamesOn Curry,LAC,24,6-3,190,Oklahoma State,USA,2007,2,51,1,0.0,0.0,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%
Jannero Pargo,CHI,30,6-1,185,Arkansas,USA,Undrafted,Undrafted,Undrafted,63,5.5,1.2,1.4,-3.9,1.1%,8.5%,23.6%,42.9%,18.2%
Jared Dudley,PHX,24,6-7,225,Boston College,USA,2007,1,22,82,8.2,3.4,1.4,5.3,5.3%,8.8%,13.5%,61.2%,8.2%
Jared Jeffries,HOU,28,6-11,240,Indiana,USA,2002,1,11,70,5.3,4.1,1.4,-0.6,7.2%,9.0%,11.0%,50.7%,8.0%
Jarrett Jack,TOR,26,6-3,197,Georgia Tech,USA,2005,1,22,82,11.4,2.7,5.0,-2.8,1.4%,8.8%,18.5%,59.9%,27.7%
Jarron Collins,PHX,31,6-11,249,Stanford,USA,2001,2,52,34,1.0,1.8,0.2,-2.0,7.8%,14.5%,8.2%,40.5%,3.1%
Jarvis Hayes,NJN,28,6-8,228,Georgia,USA,2003,1,10,45,7.8,2.4,0.9,-6.9,0.9%,10.1%,16.1%,52.1%,6.4%
Jason Collins,ATL,31,7-0,255,Stanford,USA,2001,1,18,24,0.7,0.6,0.2,-4.3,4.1%,7.5%,10.7%,33.5%,5.3%
Jason Hart,NOH,32,6-3,180,Syracuse,USA,2000,2,49,5,0.4,0.4,1.2,17.5,0.0%,7.4%,10.0%,50.0%,35.3%
Jason Kapono,PHI,29,6-8,215,California-Los Angeles,USA,2003,2,31,57,5.7,1.2,0.7,-5.9,1.4%,5.8%,15.6%,52.7%,6.3%
Jason Kidd,DAL,37,6-4,210,California,USA,1994,1,2,80,10.3,5.6,9.1,4.3,1.8%,13.8%,14.3%,57.7%,36.1%
Jason Maxiell,DET,27,6-7,260,Cincinnati,USA,2005,1,26,76,6.8,5.3,0.5,-6.4,10.5%,18.0%,16.1%,53.1%,4.0%
Jason Richardson,PHX,29,6-6,225,Michigan State,USA,2001,1,5,79,15.7,5.1,1.8,5.9,3.5%,12.2%,20.5%,57.4%,8.5%
Jason Smith,PHI,24,7-0,240,Colorado State,USA,2007,1,20,56,3.4,2.4,0.6,-3.1,8.6%,13.5%,15.3%,49.1%,7.6%
Jason Terry,DAL,32,6-2,180,Arizona,USA,1999,1,10,77,16.6,1.8,3.8,3.1,0.8%,4.8%,22.4%,55.2%,19.4%
Jason Thompson,SAC,23,6-11,250,Rider University,USA,2008,1,12,75,12.5,8.5,1.7,-4.3,9.4%,18.2%,19.5%,51.8%,8.4%
Jason Williams,ORL,34,6-1,180,Florida,USA,1998,1,7,82,6.0,1.5,3.6,7.2,0.4%,6.7%,14.0%,55.5%,26.5%
Jawad Williams,CLE,27,6-9,218,North Carolina,USA,Undrafted,Undrafted,Undrafted,54,4.1,1.5,0.6,-0.7,2.3%,9.0%,14.9%,49.6%,7.3%
Jeff Ayres,POR,23,6-9,240,Arizona State,USA,2009,2,31,39,2.7,2.5,0.0,-6.4,7.0%,20.2%,9.8%,70.5%,0.4%
Jeff Foster,IND,33,6-11,250,S.W. Texas State,USA,1999,1,21,16,3.1,5.1,1.3,-1.3,13.1%,18.6%,10.4%,49.0%,11.8%
Jeff Green,OKC,23,6-9,235,Georgetown,USA,2007,1,5,82,15.1,6.0,1.6,2.0,3.9%,12.7%,19.0%,53.0%,7.1%
Jeff Teague,ATL,22,6-2,180,Wake Forest,USA,2009,1,19,71,3.2,0.9,1.7,-2.6,0.7%,9.1%,17.4%,45.9%,25.8%
Jermaine O'Neal,MIA,31,6-11,255,None,USA,1996,1,17,70,13.6,6.9,1.3,5.2,6.8%,19.0%,22.8%,56.3%,7.8%
Jermaine Taylor,HOU,23,6-4,210,Central Florida,USA,2009,2,32,31,4.1,1.5,0.5,-18.3,6.0%,9.5%,21.8%,46.0%,9.6%
Jerry Stackhouse,MIL,35,6-6,218,North Carolina,USA,1995,1,3,42,8.5,2.4,1.7,3.5,2.3%,9.6%,21.8%,51.7%,13.3%
Jerryd Bayless,POR,21,6-3,200,Arizona,USA,2008,1,11,74,8.5,1.6,2.3,-0.2,1.5%,8.4%,24.0%,53.4%,22.6%
Joakim Noah,CHI,25,6-11,232,Florida,USA,2007,1,9,64,10.7,11.0,2.1,-1.6,11.7%,24.1%,17.0%,55.7%,10.7%
Jodie Meeks,PHI,22,6-4,208,Kentucky,USA,2009,2,41,60,4.7,1.7,0.7,-0.2,1.2%,13.7%,18.7%,49.3%,8.0%
Joe Alexander,CHI,23,6-8,230,West Virginia,,2008,1,8,8,0.5,0.6,0.3,-3.1,6.5%,11.5%,9.9%,27.3%,9.1%
Joe Johnson,ATL,29,6-7,240,Arkansas,USA,2001,1,10,76,21.3,4.6,4.9,6.2,2.7%,10.2%,26.4%,53.8%,21.6%
Joe Smith,ATL,34,6-10,225,Maryland,USA,1995,1,1,64,3.0,2.5,0.3,-1.1,10.9%,16.7%,17.5%,45.3%,5.5%
Joel Anthony,MIA,27,6-9,245,Nevada-Las Vegas,Canada,Undrafted,Undrafted,Undrafted,80,2.7,3.1,0.2,0.5,9.7%,9.3%,8.6%,54.6%,1.4%
Joel Przybilla,POR,30,7-1,245,Minnesota,USA,2000,1,9,30,4.1,7.9,0.3,3.2,11.6%,25.4%,10.2%,56.7%,1.9%
Joey Dorsey,SAC,26,6-8,268,Memphis,USA,2008,2,33,15,1.5,2.9,0.1,10.6,15.0%,25.2%,11.9%,45.5%,2.5%
Joey Graham,DEN,28,6-7,225,Oklahoma State,USA,2005,1,16,63,4.2,2.0,0.3,-2.5,5.6%,11.3%,16.1%,56.8%,4.6%
Johan Petro,DEN,24,7-0,247,None,France,2005,1,25,36,3.4,3.6,0.4,1.7,7.6%,22.6%,13.7%,55.3%,4.5%
John Salmons,MIL,30,6-6,207,Miami (FL),USA,2002,1,26,81,15.4,3.3,2.8,2.7,1.3%,8.2%,19.9%,55.3%,13.2%
Jon Brockman,SAC,23,6-7,255,Washington,USA,2009,2,38,52,2.8,4.1,0.4,-0.7,15.5%,17.6%,9.9%,56.4%,4.9%
Jonas Jerebko,DET,23,6-10,231,None,Sweden,2009,2,39,80,9.3,6.0,0.7,-3.6,8.8%,14.6%,15.5%,54.5%,4.1%
Jonathan Bender,NYK,29,7-0,230,None,USA,1999,1,5,25,4.7,2.1,0.6,-11.0,4.9%,12.8%,20.6%,52.9%,9.4%
Jonny Flynn,MIN,21,6-0,185,Syracuse,USA,2009,1,6,81,13.5,2.4,4.4,-13.0,1.0%,7.6%,24.0%,51.1%,24.5%
Jordan Farmar,LAL,23,6-2,180,California-Los Angeles,USA,2006,1,26,82,7.2,1.6,1.5,1.9,0.9%,7.7%,18.6%,53.5%,13.9%
Jordan Hill,HOU,22,6-10,235,Arizona,USA,2009,1,8,47,5.2,3.7,0.4,-0.8,11.3%,17.4%,17.7%,52.8%,5.2%
Jose Calderon,TOR,28,6-3,210,None,Spain,Undrafted,Undrafted,Undrafted,68,10.3,2.1,5.9,-1.4,1.3%,6.7%,17.3%,56.9%,33.4%
Josh Boone,NJN,25,6-10,240,Connecticut,USA,2006,1,23,63,4.0,5.0,0.5,-11.7,11.3%,19.6%,12.1%,50.9%,4.7%
Josh Howard,WAS,30,6-7,210,Wake Forest,USA,2003,1,29,35,12.7,3.6,1.4,0.4,3.6%,10.5%,24.6%,49.6%,8.6%
Josh McRoberts,IND,23,6-10,240,Duke,USA,2007,2,37,42,4.3,3.0,1.0,-1.2,7.5%,16.2%,14.7%,55.0%,12.4%
Josh Powell,LAL,27,6-9,240,North Carolina State,USA,Undrafted,Undrafted,Undrafted,63,2.7,1.8,0.6,-5.8,7.0%,12.5%,18.1%,40.7%,9.7%
Josh Smith,ATL,24,6-9,240,None,USA,2004,1,17,81,15.7,8.7,4.2,7.3,8.2%,17.4%,22.1%,53.6%,18.7%
Jrue Holiday,PHI,20,6-4,180,UCLA,USA,2009,1,17,73,8.0,2.6,3.8,-4.2,3.3%,8.3%,18.0%,52.6%,23.9%
Julian Wright,NOH,23,6-8,225,Kansas,USA,2007,1,13,68,3.8,2.1,0.6,-0.5,7.0%,10.4%,15.0%,51.8%,6.6%
Juwan Howard,POR,37,6-9,253,Michigan,USA,1994,1,5,73,6.0,4.6,0.8,-2.0,7.0%,15.8%,14.0%,53.8%,6.2%
Kareem Rush,LAC,29,6-6,215,Missouri,USA,2002,1,20,7,1.3,0.9,0.6,-10.9,1.9%,8.5%,10.8%,40.9%,10.5%
Keith Bogans,SAS,30,6-5,215,Kentucky,USA,2003,2,43,79,4.4,2.2,1.2,2.0,1.7%,9.8%,10.8%,54.2%,8.6%
Kelenna Azubuike,GSW,26,6-5,220,Kentucky,England,Undrafted,Undrafted,Undrafted,9,13.9,4.6,1.1,-8.0,5.0%,12.8%,19.2%,62.3%,7.0%
Kendrick Perkins,BOS,25,6-10,280,None,USA,2003,1,27,78,10.1,7.6,1.0,6.9,8.7%,20.9%,17.6%,61.3%,5.7%
Kenny Thomas,SAC,32,6-7,245,New Mexico,USA,1999,1,22,26,1.6,3.3,0.6,0.6,11.5%,16.3%,8.1%,50.9%,6.4%
Kenyon Martin,DEN,32,6-9,240,Cincinnati,USA,2000,1,1,58,11.5,9.4,1.9,3.6,7.3%,20.5%,17.2%,48.1%,8.7%
Kevin Durant,OKC,21,6-9,230,Texas,USA,2007,1,2,82,30.1,7.6,2.8,6.2,3.4%,15.8%,31.1%,60.7%,13.0%
Kevin Garnett,BOS,34,6-11,253,None,USA,1995,1,5,69,14.3,7.3,2.7,7.4,4.5%,20.9%,21.8%,56.9%,14.8%
Kevin Love,MIN,21,6-10,260,UCLA,USA,2008,1,5,60,14.0,11.0,2.3,-6.6,12.9%,25.5%,21.6%,54.9%,12.7%
Kevin Martin,HOU,27,6-7,185,Western Carolina,USA,2004,1,26,46,20.6,3.6,2.4,-4.3,1.8%,8.5%,24.8%,56.1%,11.3%
Kevin Ollie,OKC,37,6-2,195,Connecticut,USA,Undrafted,Undrafted,Undrafted,25,1.8,1.0,0.8,-3.9,1.3%,9.2%,9.2%,45.3%,12.0%
Keyon Dooling,NJN,30,6-3,195,Missouri,USA,2000,1,10,53,6.9,1.0,2.5,-4.5,0.9%,4.9%,19.4%,51.9%,24.8%
Kirk Hinrich,CHI,29,6-3,190,Kansas,USA,2003,1,7,74,10.9,3.5,4.5,-1.9,1.0%,9.4%,16.2%,50.1%,20.3%
Kobe Bryant,LAL,31,6-6,205,None,USA,1996,1,13,73,27.0,5.4,5.0,8.1,2.8%,10.8%,31.9%,54.5%,23.0%
Kosta Koufos,UTA,21,7-0,265,Ohio State,USA,2008,1,23,36,1.5,1.3,0.2,-15.5,9.5%,17.8%,16.7%,49.4%,5.7%
Kris Humphries,NJN,25,6-9,235,Minnesota,USA,2004,1,14,69,7.1,5.5,0.5,-8.2,10.2%,22.8%,20.5%,49.5%,4.6%
Kurt Thomas,MIL,37,6-9,230,Texas Christian,USA,1995,1,10,70,3.0,4.2,0.7,-2.9,7.6%,21.0%,11.3%,48.9%,6.9%
Kwame Brown,DET,28,6-11,270,None,USA,2001,1,1,48,3.3,3.7,0.5,-8.0,8.3%,20.9%,14.8%,47.0%,5.6%
Kyle Korver,UTA,29,6-7,212,Creighton,USA,2003,2,51,52,7.2,2.1,1.7,10.3,1.1%,10.8%,15.4%,62.0%,13.7%
Kyle Lowry,HOU,24,6-0,205,Villanova,USA,2006,1,24,68,9.1,3.6,4.5,3.8,5.3%,9.9%,17.9%,53.6%,28.1%
Kyle Weaver,OKC,24,6-6,201,Washington State,USA,2008,2,38,12,3.0,1.5,0.9,-0.6,0.7%,12.1%,11.8%,50.5%,11.2%
Kyrylo Fesenko,UTA,23,7-1,300,None,Ukraine,2007,2,38,49,2.6,1.8,0.3,14.0,8.8%,13.5%,15.5%,53.3%,5.5%
LaMarcus Aldridge,POR,24,6-11,240,Texas,USA,2006,1,2,78,17.9,8.0,2.1,4.9,7.2%,16.4%,22.8%,53.5%,9.9%
Lamar Odom,LAL,30,6-10,230,Rhode Island,USA,1999,1,4,82,10.8,9.8,3.3,5.7,7.1%,23.2%,16.6%,53.3%,15.9%
Larry Hughes,CHA,31,6-5,185,Saint Louis,USA,1998,1,8,45,9.1,3.2,3.0,-3.3,2.0%,11.4%,20.1%,47.2%,19.6%
LeBron James,CLE,25,6-8,250,None,USA,2003,1,1,76,29.7,7.3,8.6,11.0,2.7%,16.5%,32.8%,60.4%,39.8%
Leandro Barbosa,PHX,27,6-3,202,None,Brazil,2003,1,28,44,9.5,1.6,1.5,6.0,1.5%,7.0%,23.9%,52.6%,12.5%
Leon Powe,CLE,26,6-8,240,California,USA,2006,2,49,20,4.0,3.1,0.0,-1.7,8.3%,17.2%,17.0%,51.5%,0.0%
Lester Hudson,MEM,25,6-3,190,Tennessee-Martin,USA,2009,2,58,25,2.3,0.7,0.5,2.9,5.5%,8.5%,23.0%,49.4%,15.5%
Lindsey Hunter,CHI,39,6-2,195,Jackson State,USA,1993,1,10,13,1.0,1.1,0.7,-6.1,0.8%,10.7%,13.1%,21.0%,10.5%
Lou Amundson,PHX,27,6-9,238,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,79,4.7,4.4,0.4,3.2,11.3%,18.6%,14.2%,56.2%,4.0%
Lou Williams,PHI,23,6-1,175,None,USA,2005,2,45,64,14.0,2.9,4.2,-2.7,1.4%,9.0%,20.8%,57.6%,21.9%
Luc Mbah a Moute,MIL,23,6-8,230,California-Los Angeles,Cameroon,2008,2,37,73,6.2,5.5,1.1,2.0,8.6%,13.4%,12.0%,53.0%,6.7%
Luis Scola,HOU,30,6-9,245,None,Argentina,2002,2,55,82,16.2,8.6,2.1,-0.9,6.5%,21.0%,22.7%,55.0%,11.0%
Luke Ridnour,MIL,29,6-2,175,Oregon,USA,2003,1,14,82,10.4,1.7,4.0,1.0,1.3%,7.2%,21.4%,57.0%,31.4%
Luke Walton,LAL,30,6-8,235,Arizona,USA,2003,2,32,29,2.4,1.3,1.4,-9.0,4.0%,9.6%,15.7%,40.2%,22.3%
Luol Deng,CHI,25,6-9,220,Duke,United Kingdo...,2004,1,7,70,17.6,7.3,2.0,0.9,4.9%,13.9%,21.5%,53.1%,8.8%
Luther Head,IND,27,6-3,185,Illinois,USA,2005,1,24,47,7.6,1.7,1.5,0.8,0.7%,8.5%,20.6%,53.0%,14.2%
Malik Allen,DEN,32,6-10,255,Villanova,USA,Undrafted,Undrafted,Undrafted,51,2.1,1.6,0.3,-13.1,8.1%,10.7%,14.0%,43.1%,5.5%
Malik Hairston,SAS,23,6-6,220,Oregon,USA,2008,2,48,47,2.1,1.0,0.3,-1.3,4.6%,10.8%,13.5%,55.5%,7.5%
Manu Ginobili,SAS,32,6-6,205,None,Argentina,1999,2,57,75,16.5,3.8,4.9,8.2,3.3%,10.4%,24.7%,58.4%,27.3%
Marc Gasol,MEM,25,7-1,265,None,Spain,2007,2,48,69,14.6,9.3,2.4,2.3,8.8%,18.8%,17.0%,61.7%,10.0%
Marcin Gortat,ORL,26,6-11,240,None,Poland,2005,2,57,81,3.6,4.2,0.2,2.6,9.6%,20.9%,12.5%,56.3%,2.4%
Marco Belinelli,TOR,24,6-5,200,None,Italy,2007,1,18,66,7.1,1.4,1.3,2.3,1.3%,7.4%,19.3%,54.3%,11.9%
Marcus Banks,TOR,28,6-2,205,Nevada-Las Vegas,USA,2003,1,13,22,5.0,1.0,1.2,-4.0,1.3%,8.0%,20.1%,63.5%,21.5%
Marcus Camby,POR,36,6-11,235,Massachusetts,USA,1996,1,2,74,7.5,11.8,2.5,2.8,11.1%,27.8%,12.6%,50.1%,11.9%
Marcus Haislip,SAS,29,6-10,230,Tennessee,USA,2002,1,13,10,2.5,1.0,0.0,-8.7,10.5%,11.3%,26.0%,53.9%,0.0%
Marcus Landry,BOS,24,6-7,230,Wisconsin,USA,Undrafted,Undrafted,Undrafted,18,2.4,1.1,0.0,2.2,4.3%,12.4%,19.4%,48.7%,0.0%
Marcus Thornton,NOH,23,6-4,205,Louisiana State,USA,2009,2,43,73,14.5,2.9,1.6,-1.8,4.0%,8.0%,24.8%,55.0%,10.3%
Marcus Williams,MEM,24,6-3,205,Connecticut,USA,2006,1,22,62,4.3,1.5,2.6,-7.4,1.5%,9.3%,18.0%,45.6%,27.4%
Mardy Collins,LAC,25,6-6,220,Temple,USA,2006,1,29,43,2.6,1.2,1.0,-9.8,2.9%,8.3%,16.2%,40.4%,15.1%
Mario Chalmers,MIA,24,6-1,190,Kansas,USA,2008,2,34,73,7.1,1.8,3.4,0.2,1.4%,6.3%,16.0%,51.9%,21.7%
Mario West,ATL,26,6-5,210,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,39,0.8,0.7,0.2,-2.4,6.2%,12.3%,9.5%,59.1%,9.2%
Marquis Daniels,BOS,29,6-6,200,Auburn,USA,Undrafted,Undrafted,Undrafted,51,5.6,1.9,1.3,1.6,3.2%,7.6%,15.6%,52.6%,11.1%
Marreese Speights,PHI,22,6-10,245,Florida,USA,2008,1,16,62,8.6,4.1,0.6,-8.8,8.7%,18.2%,24.9%,52.4%,6.2%
Martell Webster,POR,23,6-7,235,None,USA,2005,1,6,82,9.4,3.3,0.8,2.8,2.4%,12.4%,17.7%,54.3%,5.0%
Marvin Williams,ATL,24,6-9,240,North Carolina,USA,2005,1,2,81,10.1,5.1,1.1,5.3,4.5%,13.1%,15.6%,54.0%,5.6%
Matt Barnes,ORL,30,6-7,226,UCLA,USA,2002,2,45,81,8.8,5.5,1.7,11.2,5.5%,16.2%,16.0%,57.6%,9.7%
Matt Bonner,SAS,30,6-10,240,Florida,USA,2003,2,45,65,7.0,3.3,1.0,8.3,4.7%,14.0%,16.5%,58.1%,9.0%
Matt Carroll,DAL,29,6-6,212,Notre Dame,USA,Undrafted,Undrafted,Undrafted,25,1.8,0.5,0.2,-6.4,3.3%,7.4%,21.3%,43.7%,8.2%
Maurice Evans,ATL,31,6-5,220,Texas,USA,Undrafted,Undrafted,Undrafted,79,5.7,1.9,0.6,-0.2,4.4%,7.6%,14.4%,53.9%,5.6%
Mehmet Okur,UTA,31,6-11,263,None,Turkey,2001,2,37,73,13.5,7.1,1.6,4.4,6.6%,18.6%,20.9%,56.1%,8.5%
Metta World Peace,LAL,30,6-7,260,St. John's (NY),USA,1999,1,16,77,11.0,4.3,3.0,6.8,3.9%,8.7%,16.1%,51.4%,13.2%
Michael Beasley,MIA,21,6-10,235,Kansas State,USA,2008,1,2,78,14.8,6.4,1.3,0.0,5.6%,17.0%,25.3%,50.5%,7.6%
Michael Finley,BOS,37,6-7,225,Wisconsin,USA,1995,1,21,46,4.4,1.5,0.9,-0.9,0.9%,9.6%,13.7%,53.0%,9.0%
Michael Redd,MIL,30,6-6,215,Ohio State,USA,2000,2,43,18,11.9,3.0,2.2,-10.7,1.9%,9.5%,22.7%,44.4%,14.3%
Mickael Pietrus,ORL,28,6-6,215,None,France,2003,1,11,75,8.7,2.9,0.7,3.8,2.4%,10.0%,17.8%,55.5%,4.8%
Mike Bibby,ATL,32,6-2,195,Arizona,USA,1998,1,2,80,9.1,2.3,3.9,7.2,1.0%,7.8%,16.0%,53.8%,20.4%
Mike Conley,MEM,22,6-1,185,Ohio State,USA,2007,1,4,80,12.0,2.4,5.3,0.3,1.2%,6.8%,18.4%,52.6%,24.5%
Mike Dunleavy,IND,29,6-9,230,Duke,USA,2002,1,3,67,9.9,3.5,1.5,-1.6,1.6%,13.5%,20.0%,53.1%,11.2%
Mike Harris,HOU,27,6-6,235,Rice,USA,Undrafted,Undrafted,Undrafted,13,2.2,1.8,0.2,-17.3,7.6%,14.6%,18.0%,41.6%,6.3%
Mike James,WAS,35,6-2,188,Duquesne,,Undrafted,Undrafted,Undrafted,4,4.5,0.8,1.3,4.3,2.0%,3.7%,26.9%,38.3%,19.2%
Mike Miller,WAS,30,6-8,218,Florida,USA,2000,1,5,54,10.9,6.2,3.9,-4.4,3.3%,16.5%,14.6%,62.3%,17.8%
Mike Wilks,OKC,31,5-10,180,Rice,USA,Undrafted,Undrafted,Undrafted,4,4.0,1.0,1.0,-29.2,1.8%,5.5%,14.0%,58.1%,14.3%
Mikki Moore,GSW,34,7-0,225,Nebraska,USA,Undrafted,Undrafted,Undrafted,23,5.0,3.0,1.6,-14.5,6.2%,11.3%,12.1%,60.6%,13.1%
Mo Williams,CLE,27,6-1,190,Alabama,USA,2003,2,47,69,15.8,3.0,5.3,4.8,1.3%,7.8%,21.4%,58.0%,24.7%
Monta Ellis,GSW,24,6-3,180,None,USA,2005,2,40,64,25.5,4.0,5.3,-7.0,1.8%,8.3%,29.1%,51.7%,21.6%
Morris Peterson,NOH,32,6-7,220,Michigan State,USA,2000,1,21,46,7.1,2.7,0.9,-6.1,1.8%,12.6%,16.2%,50.3%,5.9%
Nate Robinson,BOS,26,5-9,180,Washington,USA,2005,1,21,56,10.1,2.0,2.9,-3.9,2.5%,7.5%,23.4%,54.3%,24.9%
Nathan Jawai,MIN,23,6-10,280,None,Australia,2008,2,41,39,3.2,2.7,0.6,-8.9,10.7%,13.3%,15.1%,48.5%,9.0%
Nazr Mohammed,CHA,32,6-10,250,Kentucky,USA,1998,1,29,58,7.9,5.2,0.5,0.6,12.3%,21.4%,20.8%,57.8%,4.9%
Nenad Krstic,OKC,26,7-0,240,None,Serbia and Mo...,2002,1,24,76,8.4,5.0,0.7,3.0,8.1%,14.3%,16.9%,52.7%,4.6%
Nene,DEN,27,6-11,250,None,Brazil,2002,1,7,82,13.8,7.6,2.5,5.9,6.3%,17.3%,16.5%,63.1%,11.4%
Nick Collison,OKC,29,6-10,255,Kansas,USA,2003,1,12,75,5.9,5.1,0.5,9.5,10.4%,15.0%,12.0%,61.6%,3.8%
Nick Young,WAS,25,6-6,200,USC,USA,2007,1,16,74,8.6,1.4,0.6,-1.9,1.4%,6.0%,21.1%,51.9%,5.5%
Nicolas Batum,POR,21,6-8,200,None,France,2008,1,25,37,10.1,3.8,1.2,7.8,3.9%,13.2%,15.9%,64.6%,7.3%
O.J. Mayo,MEM,22,6-4,210,Southern California,USA,2008,1,3,82,17.5,3.8,3.0,-1.3,2.0%,8.6%,20.3%,55.1%,12.0%
Oleksiy Pecherov,MIN,24,7-0,234,None,Ukraine,2006,1,18,44,4.5,2.8,0.3,-2.6,6.9%,20.3%,21.9%,48.7%,4.0%
Oliver Lafayette,BOS,26,6-2,190,Houston,USA,Undrafted,Undrafted,Undrafted,1,7.0,4.0,2.0,-19.7,4.5%,15.0%,16.7%,58.3%,18.2%
Omri Casspi,SAC,22,6-9,225,None,Israel,2009,1,23,77,10.3,4.5,1.2,-3.2,3.8%,14.2%,18.8%,52.9%,7.6%
Othello Hunter,ATL,24,6-8,225,Ohio State,USA,Undrafted,Undrafted,Undrafted,7,1.6,1.7,0.0,-21.2,14.0%,16.7%,18.9%,40.0%,0.0%
Othyus Jeffers,UTA,24,6-5,210,Robert Morris (IL),USA,Undrafted,Undrafted,Undrafted,14,2.6,1.4,0.1,4.7,11.1%,15.1%,23.4%,49.5%,2.1%
Patrick O'Bryant,TOR,24,7-0,250,Bradley,USA,2006,1,9,11,1.7,1.0,0.1,-16.0,4.7%,19.6%,19.0%,53.9%,3.3%
Patty Mills,POR,21,6-0,185,St. Mary's (CA),Australia,2009,2,55,10,2.6,0.2,0.5,-22.1,2.5%,3.7%,32.0%,48.0%,25.0%
Pau Gasol,LAL,29,7-0,250,None,Spain,2001,1,3,65,18.3,11.3,3.4,6.0,10.3%,20.3%,21.0%,59.3%,14.7%
Paul Davis,WAS,25,6-11,270,Michigan State,USA,2006,2,34,2,2.5,0.0,1.5,11.4,0.0%,0.0%,29.4%,51.2%,75.0%
Paul Millsap,UTA,25,6-8,250,Louisiana Tech,USA,2006,2,47,82,11.6,6.8,1.6,7.7,8.9%,16.7%,18.4%,57.3%,9.0%
Paul Pierce,BOS,32,6-7,235,Kansas,USA,1998,1,10,71,18.3,4.4,3.1,5.1,1.9%,11.6%,23.5%,61.3%,15.0%
Peja Stojakovic,NOH,33,6-10,229,None,Serbia and Mo...,1996,1,14,62,12.6,3.7,1.5,-1.2,2.0%,10.0%,18.1%,53.3%,7.2%
Pops Mensah-Bonsu,TOR,26,6-9,235,George Washington,USA,Undrafted,Undrafted,Undrafted,20,2.0,1.8,0.2,-14.0,12.6%,15.8%,19.2%,44.8%,4.1%
Primoz Brezec,MIL,30,7-1,255,None,Slovenia,2000,1,27,21,0.9,1.2,0.0,1.0,11.5%,15.1%,13.6%,33.2%,1.8%
Quentin Richardson,MIA,30,6-6,228,DePaul,USA,2000,1,18,76,8.9,4.9,1.2,5.1,3.3%,15.4%,14.5%,57.2%,6.7%
Quinton Ross,WAS,29,6-6,193,Southern Methodist,USA,Undrafted,Undrafted,Undrafted,52,1.8,0.9,0.2,-5.8,3.0%,5.5%,10.1%,39.3%,3.3%
Rafer Alston,MIA,33,6-2,175,Fresno State,USA,1998,2,39,52,8.2,2.5,3.4,-4.5,0.9%,8.5%,18.3%,44.3%,20.0%
Raja Bell,GSW,33,6-5,215,Florida International,U.S. Virgin I...,Undrafted,Undrafted,Undrafted,6,11.8,3.8,2.2,9.8,2.7%,11.2%,16.7%,57.0%,12.4%
Rajon Rondo,BOS,24,6-1,171,Kentucky,USA,2006,1,21,81,13.7,4.4,9.8,4.7,3.8%,9.1%,19.8%,54.0%,42.5%
Ramon Sessions,MIN,24,6-3,190,Nevada-Reno,USA,2007,2,56,82,8.2,2.6,3.1,-6.1,3.2%,9.0%,19.5%,51.3%,23.6%
