Player,Team,Age,Height,Weight,College,Country,Draft Year,Draft Round,Draft Number,GP,PTS,REB,AST,NetRtg,OREB%,DREB%,USG%,TS%,AST%
Paul Millsap,UTA,23,6-8,258,Louisiana Tech,USA,2006,2,47,82,8.1,5.6,1.0,7.0,10.3%,18.1%,17.7%,54.8%,7.4%
Paul Pierce,BOS,30,6-7,235,Kansas,USA,1998,1,10,80,19.6,5.1,4.5,14.1,2.1%,12.6%,24.5%,59.9%,21.0%
Peja Stojakovic,NOH,31,6-10,229,None,Serbia and Mo...,1996,1,14,77,16.4,4.3,1.2,8.5,2.4%,10.5%,19.1%,58.1%,5.3%
Primoz Brezec,TOR,28,7-1,255,None,Slovenia,2000,1,27,50,2.2,1.6,0.2,-6.2,6.4%,11.6%,12.6%,50.2%,3.6%
Quentin Richardson,NYK,28,6-6,235,DePaul,USA,2000,1,18,65,8.1,4.8,1.8,-8.0,3.0%,14.6%,16.1%,44.4%,9.9%
Quincy Douby,SAC,24,6-3,175,Rutgers,USA,2006,1,19,74,4.8,1.1,0.7,-8.7,1.9%,7.7%,20.2%,49.5%,10.5%
Quinton Ross,LAC,27,6-6,193,Southern Methodist,USA,Undrafted,Undrafted,Undrafted,76,4.1,2.3,1.2,-9.3,3.7%,8.1%,11.8%,43.0%,9.4%
Raef LaFrentz,POR,32,6-11,245,Kansas,USA,1998,1,3,39,1.7,1.7,0.2,-4.2,9.6%,12.8%,11.9%,46.9%,3.3%
Rafer Alston,HOU,31,6-2,175,Fresno State,USA,1998,2,39,74,13.1,3.5,5.3,6.4,1.1%,8.9%,20.2%,49.2%,24.6%
Raja Bell,PHX,31,6-5,215,Florida International,U.S. Virgin I...,Undrafted,Undrafted,Undrafted,75,11.9,3.7,2.2,7.0,2.0%,7.9%,14.3%,56.1%,8.5%
Rajon Rondo,BOS,22,6-1,171,Kentucky,USA,2006,1,21,77,10.6,4.2,5.1,13.7,3.9%,10.5%,18.6%,51.5%,26.3%
Ramon Sessions,MIL,22,6-3,190,Nevada-Reno,USA,2007,2,56,17,8.1,3.4,7.5,-5.0,1.8%,11.8%,16.3%,50.7%,40.7%
Randolph Morris,NYK,22,6-11,260,Kentucky,USA,Undrafted,Undrafted,Undrafted,18,3.1,2.1,0.1,-30.8,6.0%,15.2%,19.3%,39.6%,1.9%
Randy Foye,MIN,24,6-4,213,Villanova,USA,2006,1,7,39,13.1,3.3,4.2,-5.8,1.1%,9.9%,20.3%,52.0%,20.2%
Rashad McCants,MIN,23,6-4,210,North Carolina,USA,2005,1,14,75,14.9,2.7,2.2,-3.0,2.5%,8.2%,26.0%,55.0%,13.8%
Rashard Lewis,ORL,28,6-10,230,None,USA,1998,2,32,81,18.2,5.4,2.4,6.6,3.4%,10.9%,20.3%,59.1%,10.4%
Rasheed Wallace,DET,33,6-11,230,North Carolina,USA,1995,1,4,77,12.7,6.6,1.8,10.8,3.9%,19.6%,20.8%,52.3%,9.5%
Rasho Nesterovic,TOR,32,7-0,255,None,Slovenia,1998,1,17,71,7.8,4.8,1.2,2.8,9.1%,15.0%,17.1%,56.5%,8.6%
Rasual Butler,NOH,29,6-7,205,La Salle,USA,2002,2,52,51,4.9,2.0,0.7,2.5,1.8%,9.6%,14.7%,46.0%,6.4%
Ray Allen,BOS,32,6-5,205,Connecticut,USA,1996,1,5,73,17.4,3.7,3.1,12.4,3.2%,7.4%,21.2%,58.4%,13.9%
Raymond Felton,CHA,24,6-1,198,North Carolina,USA,2005,1,5,79,14.4,3.0,7.4,-3.7,1.3%,6.9%,20.4%,50.0%,31.8%
Reggie Evans,PHI,28,6-8,245,Iowa,USA,Undrafted,Undrafted,Undrafted,81,5.2,7.5,0.8,-1.5,11.9%,22.8%,13.6%,46.3%,5.1%
Renaldo Balkman,NYK,23,6-8,208,South Carolina,USA,2006,1,20,65,3.4,3.3,0.6,-3.8,8.4%,14.4%,12.3%,49.2%,6.6%
Richard Hamilton,DET,30,6-7,193,Connecticut,USA,1999,1,7,72,17.3,3.3,4.2,8.2,3.3%,7.0%,24.2%,55.2%,21.5%
Richard Jefferson,NJN,28,6-7,225,Arizona,USA,2001,1,13,82,22.6,4.2,3.1,-5.1,3.0%,8.2%,25.7%,57.1%,14.6%
Richie Frahm,LAC,30,6-5,202,Gonzaga,USA,Undrafted,Undrafted,Undrafted,10,4.7,1.4,0.8,1.3,2.4%,6.1%,16.9%,42.8%,8.4%
Ricky Davis,MIA,28,6-7,205,Iowa,USA,1998,1,21,82,13.8,4.3,3.4,-10.5,1.9%,10.8%,19.6%,53.4%,16.7%
Robert Horry,SAS,37,6-10,240,Alabama,USA,1992,1,11,45,2.5,2.4,1.0,0.3,5.9%,13.8%,12.2%,42.6%,13.2%
Robert Swift,SEA,22,7-1,245,None,USA,2004,1,12,8,1.8,2.3,0.1,-19.3,6.9%,13.0%,12.1%,39.1%,1.4%
Rodney Carney,PHI,24,6-7,204,Memphis,USA,2006,1,16,70,5.8,2.1,0.5,1.9,4.6%,10.3%,19.1%,47.8%,5.0%
Rodney Stuckey,DET,22,6-5,205,Eastern Washington,USA,2007,1,15,57,7.6,2.3,2.8,3.7,3.1%,9.4%,22.5%,48.4%,25.8%
Roger Mason Jr.,WAS,27,6-5,212,Virginia,USA,2002,2,30,80,9.1,1.6,1.7,-1.4,1.0%,7.0%,18.6%,57.3%,13.3%
Ronald Dupree,SEA,27,6-7,209,Louisiana State,USA,Undrafted,Undrafted,Undrafted,5,0.8,1.6,0.2,15.4,6.3%,29.2%,9.3%,51.5%,10.0%
Ronnie Brewer,UTA,23,6-7,223,Arkansas,USA,2006,1,14,76,12.0,2.9,1.8,6.7,5.2%,6.3%,17.1%,61.2%,9.2%
Ronnie Price,UTA,25,6-2,190,Utah Valley,,Undrafted,Undrafted,Undrafted,61,3.7,0.8,1.3,14.9,1.4%,6.8%,18.8%,51.6%,20.2%
Ronny Turiaf,LAL,25,6-10,250,Gonzaga,France,2005,2,37,78,6.6,3.9,1.6,5.1,6.7%,13.8%,16.4%,53.9%,13.0%
Royal Ivey,MIL,26,6-4,215,Brigham Young,USA,2004,2,37,75,5.6,1.6,2.1,-8.6,2.7%,6.3%,15.7%,48.7%,17.6%
Ruben Patterson,LAC,32,6-5,223,Cincinnati,USA,1998,2,31,20,5.1,3.2,0.9,-3.6,7.4%,11.4%,17.5%,48.6%,8.7%
Rudy Gay,MEM,21,6-8,222,Connecticut,USA,2006,1,8,81,20.1,6.2,2.0,-8.0,4.7%,12.5%,24.8%,54.6%,9.3%
Ryan Bowen,NOH,32,6-9,218,Iowa,USA,1998,2,55,53,2.2,1.9,0.5,3.0,8.6%,7.4%,9.0%,50.5%,5.6%
Ryan Gomes,MIN,25,6-7,250,Providence,USA,2005,2,50,82,12.6,5.8,1.8,-5.5,5.5%,15.2%,19.1%,53.9%,9.4%
Ryan Hollins,CHA,23,7-0,230,California-Los Angeles,USA,2006,2,50,60,2.5,1.8,0.2,-3.5,10.0%,10.3%,12.6%,56.5%,4.0%
Salim Stoudamire,ATL,25,6-1,175,Arizona,,2005,2,31,35,5.7,0.7,0.8,-4.5,1.0%,5.0%,23.3%,49.5%,12.3%
Sam Cassell,BOS,38,6-3,185,Florida State,USA,1993,1,24,55,11.2,2.5,3.9,-3.4,1.4%,9.4%,24.6%,51.7%,29.8%
Samuel Dalembert,PHI,28,6-11,250,Seton Hall,Haiti,2001,1,26,82,10.5,10.4,0.5,0.5,11.6%,21.5%,15.5%,55.6%,2.6%
Sasha Pavlovic,CLE,24,6-7,239,None,Montenegro,2003,1,19,51,7.4,2.5,1.6,-3.0,2.9%,7.9%,18.4%,43.4%,11.1%
Sasha Vujacic,LAL,24,6-7,205,None,Slovenia,2004,1,27,72,8.8,2.1,1.0,4.8,1.5%,10.4%,19.4%,60.5%,8.7%
Scot Pollard,BOS,33,6-11,278,Kansas,USA,1997,1,19,22,1.8,1.7,0.1,4.1,9.1%,13.1%,10.0%,59.7%,2.7%
Sean Marks,PHX,32,6-10,250,California,New Zealand,1998,2,44,19,3.1,1.9,0.2,-26.6,6.6%,16.4%,20.7%,57.4%,6.3%
Sean Williams,NJN,21,6-10,235,Boston College,USA,2007,1,17,73,5.6,4.4,0.4,-7.2,9.1%,17.1%,14.9%,56.3%,3.7%
Sebastian Telfair,MIN,23,6-0,175,None,,2004,1,13,60,9.3,2.3,5.9,-10.3,0.8%,6.6%,16.5%,46.2%,28.2%
Sergio Rodriguez,POR,22,6-3,168,None,Spain,2006,1,27,72,2.5,0.8,1.7,-8.2,2.1%,7.2%,19.5%,42.3%,35.0%
Shane Battier,HOU,29,6-8,220,Duke,USA,2001,1,6,80,9.3,5.1,1.9,6.2,4.5%,9.2%,11.4%,56.1%,7.9%
Shannon Brown,CHI,22,6-4,211,Michigan State,USA,2006,1,25,21,5.4,1.0,0.8,-16.8,2.3%,6.5%,30.2%,41.1%,16.0%
Shaquille O'Neal,PHX,36,7-1,325,Louisiana State,USA,1992,1,1,61,13.6,9.1,1.5,1.1,10.7%,22.6%,23.2%,58.9%,8.8%
Shareef Abdur-Rahim,SAC,31,6-9,245,California,USA,1996,1,3,6,1.7,1.7,0.7,-2.0,12.2%,10.8%,15.3%,31.7%,12.9%
Shavlik Randolph,PHI,24,6-10,240,Duke,USA,Undrafted,Undrafted,Undrafted,9,0.9,1.2,0.3,25.0,29.0%,7.4%,22.9%,28.6%,13.0%
Shawn Marion,MIA,30,6-7,230,Nevada-Las Vegas,USA,1999,1,9,63,15.4,10.2,2.2,4.5,6.2%,21.2%,18.0%,57.0%,8.7%
Shawne Williams,IND,22,6-9,225,Memphis,USA,2006,1,17,65,6.7,2.7,0.9,-0.7,5.2%,12.2%,20.6%,52.2%,9.9%
Shelden Williams,SAC,24,6-9,250,Duke,USA,2006,1,5,64,4.0,3.2,0.3,-1.9,8.9%,17.4%,16.4%,49.4%,4.1%
Smush Parker,LAC,27,6-4,190,Fordham,USA,Undrafted,Undrafted,Undrafted,28,5.9,1.8,3.0,-7.3,0.7%,7.8%,18.5%,42.0%,24.9%
Solomon Jones,ATL,23,6-10,230,South Florida,USA,2006,2,33,35,1.0,1.2,0.0,-15.2,10.7%,15.4%,13.5%,45.1%,0.0%
Spencer Hawes,SAC,20,7-0,245,Washington,USA,2007,1,10,71,4.7,3.2,0.6,-5.0,7.6%,17.7%,18.7%,48.6%,7.6%
Stephane Lasme,MIA,25,6-8,215,Massachusetts,Gabon,2007,2,46,16,5.2,3.3,0.2,-5.9,9.0%,8.7%,16.2%,48.8%,2.0%
Stephen Graham,IND,26,6-6,215,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,22,4.0,1.0,0.4,3.6,2.7%,13.7%,23.4%,66.9%,12.7%
Stephen Jackson,GSW,30,6-8,218,Butler Community College,USA,1997,2,42,73,20.1,4.4,4.1,3.0,2.2%,8.6%,22.7%,53.6%,15.1%
Stephon Marbury,NYK,31,6-2,205,Georgia Tech,USA,1996,1,4,24,13.9,2.5,4.7,-10.1,2.0%,5.4%,19.8%,52.7%,24.4%
Steve Blake,POR,28,6-3,172,Maryland,USA,2003,2,38,81,8.5,2.4,5.1,1.7,1.4%,7.1%,15.0%,51.8%,26.1%
Steve Francis,HOU,31,6-3,210,Maryland,USA,1999,1,2,10,5.5,2.3,3.0,-1.8,3.9%,7.8%,18.1%,41.0%,23.3%
Steve Nash,PHX,34,6-3,178,Santa Clara,Canada,1996,1,15,81,16.9,3.5,11.1,9.4,1.2%,8.6%,21.3%,64.1%,44.7%
Steve Novak,HOU,25,6-10,220,Marquette,USA,2006,2,32,35,3.9,1.0,0.2,-5.8,1.5%,12.1%,18.2%,65.1%,4.3%
Steven Hunter,DEN,26,7-0,240,DePaul,USA,2001,1,15,19,2.1,1.5,0.0,-9.4,7.6%,11.6%,14.9%,53.0%,0.0%
Stromile Swift,NJN,28,6-10,220,Louisiana State,USA,2000,1,2,56,6.1,3.6,0.5,-4.6,7.8%,15.7%,19.3%,54.8%,5.3%
T.J. Ford,TOR,25,6-0,165,Texas,USA,2003,1,8,51,12.1,2.0,6.1,0.6,2.0%,6.6%,25.6%,53.3%,43.4%
Tarence Kinsey,MEM,24,6-6,179,South Carolina,USA,Undrafted,Undrafted,Undrafted,11,3.6,1.1,0.2,4.6,3.2%,8.3%,19.3%,49.2%,3.8%
Taurean Green,DEN,21,6-0,177,Florida,USA,2007,2,52,17,1.6,0.6,0.6,5.9,0.0%,13.3%,22.5%,44.6%,20.8%
Tayshaun Prince,DET,28,6-9,215,Kentucky,USA,2002,1,23,82,13.2,4.9,3.3,10.0,4.3%,11.5%,19.9%,51.6%,16.5%
Thabo Sefolosha,CHI,24,6-7,215,None,Switzerland,2006,1,13,69,6.7,3.7,1.9,-2.8,3.4%,14.8%,17.1%,49.7%,14.6%
Thaddeus Young,PHI,20,6-8,220,Georgia Tech,USA,2007,1,12,74,8.2,4.2,0.8,6.5,8.0%,12.6%,17.0%,57.0%,5.6%
Theo Ratliff,DET,35,6-10,235,Wyoming,USA,1995,1,18,26,4.3,3.4,0.5,0.0,7.6%,13.9%,13.2%,53.4%,5.0%
Thomas Gardner,CHI,23,6-5,225,Missouri,USA,Undrafted,Undrafted,Undrafted,4,5.3,1.0,0.3,-8.4,5.8%,2.2%,25.0%,44.0%,3.8%
Tim Duncan,SAS,32,6-11,260,Wake Forest,US Virgin Isl...,1997,1,1,78,19.3,11.3,2.8,8.3,9.8%,25.6%,28.0%,54.6%,15.2%
Tim Thomas,LAC,31,6-10,240,Villanova,USA,1997,1,7,63,12.4,5.1,2.7,-5.8,3.3%,14.0%,20.4%,50.5%,15.4%
Tony Allen,BOS,26,6-4,213,Oklahoma State,USA,2004,1,25,75,6.6,2.2,1.5,8.8,2.7%,9.5%,19.1%,52.7%,14.3%
Tony Parker,SAS,26,6-2,180,None,France,2001,1,28,69,18.8,3.2,6.0,7.7,1.4%,8.6%,28.1%,54.2%,32.7%
Tracy McGrady,HOU,29,6-8,223,None,USA,1997,1,9,66,21.6,5.1,5.9,5.5,1.7%,11.9%,30.0%,48.7%,29.4%
Travis Diener,IND,26,6-1,175,Marquette,USA,2005,2,38,66,6.9,1.7,3.8,-1.6,1.8%,6.6%,16.3%,49.4%,28.2%
Travis Outlaw,POR,23,6-9,215,None,USA,2003,1,23,82,13.3,4.6,1.3,-2.0,4.6%,13.0%,25.6%,49.9%,9.2%
Trenton Hassell,NJN,29,6-5,233,Austin Peay,USA,2001,2,29,63,2.0,1.3,0.7,-8.1,2.6%,8.5%,9.7%,44.1%,8.7%
Trevor Ariza,LAL,23,6-8,210,UCLA,USA,2004,2,43,35,5.5,3.1,1.3,1.6,5.6%,13.3%,15.0%,56.8%,12.5%
Troy Hudson,GSW,32,6-1,178,Southern Illinois,USA,Undrafted,Undrafted,Undrafted,9,3.1,0.8,1.0,-7.1,0.0%,7.7%,17.5%,41.6%,14.8%
Troy Murphy,IND,28,6-11,245,Notre Dame,USA,2001,1,14,75,12.2,7.2,2.2,-1.0,5.0%,20.7%,18.4%,57.3%,12.2%
Tyronn Lue,DAL,31,6-0,175,Nebraska,USA,1998,1,23,50,5.8,1.1,1.5,-1.0,1.3%,6.6%,18.3%,54.3%,17.7%
Tyrus Thomas,CHI,21,6-8,215,Louisiana State,,2006,1,4,74,6.8,4.6,1.2,-0.7,7.6%,18.8%,19.5%,48.6%,11.0%
Tyson Chandler,NOH,25,7-1,235,None,USA,2001,1,2,79,11.8,11.7,1.0,7.9,11.9%,23.2%,14.2%,63.2%,4.3%
Udonis Haslem,MIA,28,6-8,235,Florida,USA,Undrafted,Undrafted,Undrafted,49,12.0,9.0,1.4,-9.3,6.3%,20.0%,16.1%,51.7%,6.2%
Viktor Khryapa,CHI,25,6-9,218,None,Russia,2004,1,22,9,3.6,2.2,0.9,5.0,5.4%,13.9%,17.7%,43.1%,13.8%
Vince Carter,NJN,31,6-6,220,North Carolina,USA,1998,1,5,76,21.3,6.0,5.1,-2.1,3.9%,11.8%,25.0%,55.0%,24.2%
Vladimir Radmanovic,LAL,27,6-10,235,None,Serbia,2001,1,12,65,8.4,3.3,1.9,11.3,4.1%,10.6%,15.7%,58.3%,11.4%
Von Wafer,POR,22,6-5,210,Florida State,USA,2005,2,39,29,1.6,0.7,0.2,-1.0,0.7%,10.5%,22.1%,34.7%,7.9%
Wally Szczerbiak,CLE,31,6-7,245,Miami (OH),USA,1999,1,6,75,11.5,2.9,1.4,-0.2,1.9%,9.9%,21.7%,53.9%,10.1%
Walter Herrmann,DET,29,6-9,225,None,USA,Undrafted,Undrafted,Undrafted,45,3.4,1.6,0.4,-2.6,5.7%,13.3%,19.4%,49.4%,8.5%
Willie Green,PHI,26,6-3,201,Detroit Mercy,USA,2003,2,41,74,12.4,2.5,2.0,-0.2,1.7%,8.2%,23.5%,49.2%,12.4%
Wilson Chandler,NYK,21,6-8,220,DePaul,USA,2007,1,23,35,7.3,3.6,0.9,-5.4,5.0%,13.3%,18.3%,48.0%,7.4%
Yakhouba Diawara,DEN,25,6-7,225,Pepperdine,USA,Undrafted,Undrafted,Undrafted,54,2.8,1.1,0.7,0.9,4.0%,6.4%,12.7%,51.8%,9.8%
Yao Ming,HOU,27,7-6,310,None,China,2002,1,1,55,22.0,10.8,2.3,4.8,8.6%,20.4%,26.6%,58.7%,11.6%
Yi Jianlian,MIL,20,7-0,238,None,,2007,1,6,66,8.6,5.2,0.8,-7.7,6.5%,15.8%,18.6%,48.5%,5.6%
Zach Randolph,NYK,26,6-9,260,Michigan State,USA,2001,1,19,69,17.6,10.3,2.0,-6.3,8.0%,24.8%,27.0%,51.3%,11.8%
Zaza Pachulia,ATL,24,6-11,280,None,Georgia,2003,2,42,62,5.2,4.0,0.6,-1.6,10.3%,17.8%,18.4%,51.5%,6.1%
Zydrunas Ilgauskas,CLE,33,7-3,260,None,Lithuania,1996,1,20,73,14.1,9.3,1.4,0.9,11.8%,19.4%,22.5%,52.2%,8.2%
Zydrunas Ilgauskas,CLE,33,7-3,260,None,Lithuania,1996,1,20,73,14.1,9.3,1.4,0.9,11.8%,19.4%,22.5%,52.2%,8.2%
