Player,Team,Age,Height,Weight,College,Country,Draft Year,Draft Round,Draft Number,GP,PTS,REB,AST,NetRtg,OREB%,DREB%,USG%,TS%,AST%
Gary Harris,DEN,25,6-4,210,Michigan State,USA,2014,1,19,56,10.4,2.9,2.1,3.4,1.5%,7.7%,15.0%,51.9%,9.1%
Gary Payton II,WAS,27,6-3,195,Oregon State,USA,Undrafted,Undrafted,Undrafted,29,3.9,2.8,1.7,-14.3,5.3%,12.7%,12.9%,47.3%,15.8%
Gary Trent Jr.,POR,21,6-5,209,None,USA,Undrafted,Undrafted,Undrafted,53,7.7,1.7,0.9,-4.4,1.7%,5.8%,15.1%,55.5%,6.7%
George Hill,MIL,33,6-3,188,None,USA,2008,1,26,52,9.6,3.0,2.9,11.5,3.9%,8.5%,15.5%,66.8%,18.9%
Georges Niang,UTA,26,6-7,230,Iowa State,USA,2016,2,50,58,5.8,1.9,0.6,-1.2,1.5%,11.9%,16.2%,61.2%,6.6%
Giannis Antetokounmpo,MIL,25,6-11,242,None,Greece,2013,1,15,57,29.6,13.7,5.8,16.1,6.9%,30.5%,36.2%,60.8%,33.0%
Glenn Robinson III,PHI,26,6-6,222,Michigan,USA,2014,2,40,60,11.8,4.3,1.6,-7.9,4.2%,10.4%,16.0%,57.6%,8.3%
Goga Bitadze,IND,20,6-11,250,None,Georgia,2019,1,18,49,3.1,2.0,0.4,-2.6,5.3%,15.5%,17.3%,53.0%,7.1%
Goran Dragic,MIA,33,6-3,190,None,Slovenia,2008,2,45,54,16.1,3.1,5.1,2.3,1.7%,8.6%,24.7%,57.1%,29.3%
Gordon Hayward,BOS,30,6-7,225,Butler,USA,2010,1,9,45,17.3,6.5,4.1,8.0,2.9%,15.6%,20.4%,59.3%,18.0%
Gorgui Dieng,MEM,30,6-10,252,Louisville,Senegal,2013,1,21,58,7.4,5.8,1.2,-3.9,7.6%,22.7%,17.6%,56.4%,11.5%
Grant Williams,BOS,21,6-6,236,Tennessee,USA,2019,1,22,62,3.5,2.7,1.0,7.4,5.6%,10.3%,11.0%,50.8%,8.4%
Grayson Allen,MEM,24,6-4,198,Duke,USA,2018,1,21,30,7.4,2.2,1.4,-6.5,0.9%,11.8%,17.3%,57.7%,11.9%
Hamidou Diallo,OKC,21,6-5,202,Kentucky,USA,2018,2,45,38,6.1,3.2,0.6,1.9,4.0%,11.9%,16.4%,48.8%,4.5%
Harrison Barnes,SAC,27,6-8,225,North Carolina,USA,2012,1,7,64,14.7,4.8,2.4,-1.2,2.7%,10.8%,17.2%,57.5%,9.8%
Harry Giles III,SAC,21,6-11,240,Duke,USA,2017,1,20,38,7.0,4.2,1.3,-7.7,5.8%,24.4%,19.7%,58.6%,12.8%
Hassan Whiteside,POR,30,7-0,265,Marshall,USA,2010,2,33,61,16.3,14.2,1.2,2.3,12.3%,29.6%,19.5%,64.1%,5.8%
Henry Ellenson,BKN,23,6-10,240,Marquette,USA,2016,1,18,5,0.4,1.2,0.2,27.3,11.1%,19.0%,15.9%,14.3%,12.5%
Ian Mahinmi,WAS,33,6-11,262,None,France,2005,1,28,38,7.4,5.7,1.3,-4.5,8.9%,17.6%,15.4%,54.5%,8.4%
Ignas Brazdeikis,NYK,21,6-6,221,Michigan,Lithuania,2019,2,47,9,1.9,0.6,0.4,-7.1,3.6%,6.8%,21.8%,35.1%,11.4%
Iman Shumpert,BKN,29,6-5,212,Georgia Tech,USA,2011,1,17,13,4.2,2.6,0.9,-9.0,3.5%,9.2%,13.4%,40.3%,7.8%
Isaac Bonga,WAS,20,6-8,180,None,Germany,2018,2,39,58,4.6,3.2,1.1,1.9,5.6%,12.1%,10.0%,62.7%,7.6%
Isaiah Hartenstein,HOU,21,7-0,250,None,Germany,2017,2,43,23,4.7,3.9,0.8,8.7,10.7%,20.0%,14.4%,67.4%,9.5%
Isaiah Roby,OKC,22,6-8,230,University of Nebraska-Lincoln,USA,2019,2,45,3,0.0,0.7,0.0,-11.5,0.0%,16.7%,7.1%,0.0%,0.0%
Isaiah Thomas,WAS,31,5-9,185,Washington,USA,2011,2,60,40,12.2,1.7,3.7,-10.4,1.1%,6.3%,23.6%,53.1%,22.4%
Ish Smith,WAS,31,6-0,175,Wake Forest,USA,Undrafted,Undrafted,Undrafted,60,10.5,3.2,4.8,-3.5,1.6%,10.0%,17.8%,51.2%,25.5%
Ivica Zubac,LAC,23,7-0,240,None,Croatia,2016,2,32,64,8.0,7.2,1.1,7.9,13.4%,23.3%,16.2%,64.2%,8.8%
J.J. Barea,DAL,35,5-10,180,Northeastern,Puerto Rico,Undrafted,Undrafted,Undrafted,26,7.5,1.8,3.8,5.5,2.5%,9.8%,24.5%,51.9%,36.7%
J.P. Macura,CLE,24,6-4,203,Xavier,USA,Undrafted,Undrafted,Undrafted,1,0.0,0.0,0.0,150.0,0.0%,0.0%,0.0%,0.0%,0.0%
JJ Redick,NOP,35,6-3,200,Duke,USA,2006,1,11,54,14.9,2.6,2.0,-0.2,0.6%,8.6%,19.3%,63.9%,10.6%
Ja Morant,MEM,20,6-3,174,Murray State,USA,2019,1,2,59,17.6,3.5,6.9,-0.4,2.5%,8.2%,25.8%,56.8%,34.8%
JaKarr Sampson,IND,27,6-7,214,"St. John's, N.Y.",USA,Undrafted,Undrafted,Undrafted,26,4.2,2.3,0.3,2.1,4.6%,12.7%,12.0%,60.7%,3.3%
JaMychal Green,LAC,29,6-8,227,Alabama,USA,Undrafted,Undrafted,Undrafted,55,6.5,6.3,0.8,5.3,6.1%,21.0%,12.9%,55.4%,5.1%
JaVale McGee,LAL,32,7-0,270,Nevada-Reno,USA,2008,1,18,61,6.8,5.8,0.6,8.9,11.0%,21.6%,14.6%,65.5%,4.4%
Jabari Parker,SAC,25,6-8,245,Duke,USA,2014,1,2,33,14.7,5.9,1.8,-7.7,6.1%,16.9%,23.4%,56.1%,10.8%
Jacob Evans,MIN,22,6-4,210,Cincinnati,USA,2018,1,28,29,4.4,1.4,1.1,-11.0,1.9%,7.7%,16.7%,43.6%,12.0%
Jae Crowder,MIA,29,6-6,235,Marquette,USA,2012,2,34,58,10.4,6.1,2.6,-3.7,2.7%,17.1%,15.3%,53.2%,12.0%
Jahlil Okafor,NOP,24,6-10,270,Duke,USA,2015,1,3,28,7.6,4.3,1.3,-11.8,9.7%,16.4%,19.3%,63.1%,13.0%
Jake Layman,MIN,26,6-8,209,Maryland,USA,2016,2,47,23,9.1,2.5,0.7,2.0,3.0%,7.5%,16.5%,54.4%,4.1%
Jakob Poeltl,SAS,24,7-1,245,Utah,Austria,2016,1,9,58,5.3,5.3,1.8,3.9,10.2%,19.8%,12.5%,61.1%,13.6%
Jalen Brunson,DAL,23,6-1,190,Villanova,USA,2018,2,33,57,8.2,2.4,3.3,7.6,2.1%,10.0%,19.9%,55.3%,26.5%
Jalen Lecque,PHX,19,6-4,185,None,USA,Undrafted,Undrafted,Undrafted,4,2.5,0.0,0.5,-29.1,0.0%,0.0%,21.4%,46.0%,13.3%
Jalen McDaniels,CHA,22,6-10,205,San Diego State,USA,2019,2,52,16,5.6,4.1,0.8,-3.6,5.0%,17.2%,13.1%,57.4%,6.9%
Jamal Murray,DEN,23,6-4,215,Kentucky,Canada,2016,1,7,55,18.8,3.9,4.8,5.9,2.4%,9.7%,24.8%,55.9%,22.5%
James Ennis III,ORL,29,6-6,215,Cal State-Long Beach,USA,2013,2,50,61,6.0,3.3,0.9,0.0,5.6%,13.1%,14.4%,55.7%,6.8%
James Harden,HOU,30,6-5,220,Arizona State,USA,2009,1,3,61,34.4,6.4,7.4,5.6,2.6%,13.2%,35.8%,61.6%,35.6%
James Johnson,MIN,33,6-7,240,Wake Forest,USA,2009,1,16,32,8.4,3.7,2.3,-4.6,3.8%,14.5%,18.6%,57.2%,17.7%
Jared Dudley,LAL,34,6-6,237,Boston College,USA,2007,1,22,40,1.5,1.1,0.5,2.5,1.6%,11.3%,8.0%,57.0%,8.6%
Jared Harper,PHX,22,5-10,175,None,USA,Undrafted,Undrafted,Undrafted,3,0.7,0.0,0.0,-61.1,0.0%,0.0%,22.2%,25.0%,0.0%
Jaren Jackson Jr.,MEM,20,6-11,242,Michigan State,USA,2018,1,4,54,16.9,4.7,1.4,-3.1,3.4%,12.4%,23.7%,59.0%,7.6%
Jarred Vanderbilt,MIN,21,6-9,214,Kentucky,USA,2018,2,41,11,1.1,0.8,0.2,-23.4,6.5%,14.3%,13.3%,67.6%,5.7%
Jarrell Brantley,UTA,23,6-5,250,College of Charleston,USA,2019,2,50,5,0.0,1.0,0.2,2.6,0.0%,31.3%,5.7%,0.0%,10.0%
Jarrett Allen,BKN,21,6-11,243,Texas,USA,2017,1,22,64,10.6,9.5,1.3,0.5,10.9%,22.8%,14.8%,65.8%,7.5%
Jarrett Culver,MIN,21,6-6,195,Texas Tech,USA,2019,1,6,63,9.2,3.4,1.7,-3.3,4.1%,9.2%,18.7%,46.7%,10.5%
Jarrod Uthoff,MEM,26,6-9,220,Iowa,USA,Undrafted,Undrafted,Undrafted,4,1.0,0.3,0.0,24.4,7.1%,0.0%,20.5%,25.4%,0.0%
Javonte Green,BOS,26,6-4,205,Radford University,USA,Undrafted,Undrafted,Undrafted,44,2.9,1.8,0.5,-0.1,4.4%,13.5%,13.3%,55.8%,7.6%
Jaxson Hayes,NOP,19,6-11,220,Texas,USA,2019,1,8,56,7.5,4.0,0.9,-2.1,8.1%,13.7%,14.8%,67.5%,7.7%
Jaylen Brown,BOS,23,6-6,223,California,USA,2016,1,3,50,20.4,6.4,2.2,6.5,3.1%,14.8%,24.5%,58.9%,10.0%
Jaylen Hoard,POR,21,6-8,216,None,France,Undrafted,Undrafted,Undrafted,13,2.9,2.5,0.3,3.0,11.1%,15.8%,15.3%,50.4%,5.4%
Jaylen Nowell,MIN,20,6-4,201,Washington,USA,2019,2,43,15,3.8,0.9,1.3,1.2,1.6%,6.5%,16.5%,47.1%,19.4%
Jayson Tatum,BOS,22,6-8,210,Duke,USA,2017,1,3,59,23.6,7.1,2.9,10.3,2.6%,16.8%,27.9%,56.2%,13.8%
Jeff Green,HOU,33,6-8,235,Georgetown,USA,2007,1,5,40,8.4,2.8,0.8,-2.7,3.0%,11.2%,18.5%,57.5%,6.5%
Jeff Teague,ATL,31,6-3,195,Wake Forest,USA,2009,1,19,59,10.9,2.4,5.2,-5.7,1.7%,7.4%,19.2%,55.7%,30.6%
Jerami Grant,DEN,26,6-8,210,Syracuse,USA,2014,2,39,64,11.6,3.5,1.2,-2.1,3.2%,10.2%,17.6%,58.5%,6.9%
Jeremiah Martin,BKN,23,6-2,185,Memphis,USA,Undrafted,Undrafted,Undrafted,3,0.7,0.7,0.7,5.9,0.0%,10.0%,13.9%,20.0%,15.4%
Jeremy Lamb,IND,27,6-5,180,Connecticut,USA,2012,1,12,46,12.5,4.3,2.1,-0.9,1.9%,13.5%,19.5%,54.7%,10.7%
Jeremy Pargo,GSW,34,6-2,219,Gonzaga,USA,Undrafted,Undrafted,Undrafted,3,8.3,1.0,2.7,2.4,2.4%,4.8%,26.8%,55.7%,30.8%
Jerome Robinson,WAS,23,6-4,190,Boston College,USA,2018,1,13,55,3.7,1.9,1.2,2.2,1.1%,11.5%,13.9%,43.9%,11.7%
Jevon Carter,PHX,24,6-1,200,West Virginia,USA,2018,2,32,50,4.6,2.0,1.3,-3.8,3.3%,9.5%,13.8%,53.5%,12.9%
Jimmy Butler,MIA,30,6-7,230,Marquette,USA,2011,1,30,54,20.2,6.6,6.1,4.9,5.4%,13.7%,24.8%,58.3%,28.4%
Joe Chealey,CHA,24,6-4,190,College of Charleston,USA,Undrafted,Undrafted,Undrafted,4,0.5,0.0,0.3,-23.4,0.0%,0.0%,12.8%,12.7%,6.3%
Joe Harris,BKN,28,6-6,220,Virginia,USA,2014,2,33,63,13.9,4.3,2.1,1.6,2.8%,10.0%,17.6%,59.2%,9.8%
Joe Ingles,UTA,32,6-7,220,None,Australia,Undrafted,Undrafted,Undrafted,64,9.8,4.0,5.2,5.8,1.2%,11.4%,14.7%,58.8%,24.0%
Joel Embiid,PHI,26,7-0,280,Kansas,Cameroon,2014,1,3,44,23.4,11.8,3.1,4.8,8.9%,27.8%,31.3%,59.3%,18.5%
John Collins,ATL,22,6-9,235,Wake Forest,USA,2017,1,19,41,21.6,10.1,1.5,-5.1,8.0%,20.8%,22.4%,65.9%,7.5%
John Henson,DET,29,6-9,219,North Carolina,USA,2012,1,14,40,5.5,4.1,1.4,-0.7,7.7%,19.1%,16.0%,57.8%,13.3%
John Konchar,MEM,24,6-5,210,None,USA,Undrafted,Undrafted,Undrafted,15,3.4,3.1,1.4,4.8,9.9%,16.1%,9.8%,71.1%,16.7%
Johnathan Motley,LAC,24,6-8,230,Baylor,USA,Undrafted,Undrafted,Undrafted,13,2.2,0.8,0.6,5.7,7.7%,18.9%,23.5%,77.4%,30.8%
Johnathan Williams,WAS,24,6-9,228,Gonzaga,USA,Undrafted,Undrafted,Undrafted,11,3.2,3.9,0.5,-17.9,9.9%,19.9%,9.2%,64.3%,6.7%
Jonah Bolden,PHX,24,6-8,225,None,Australia,2017,2,36,7,1.4,1.3,0.0,-3.2,6.4%,14.0%,13.0%,39.2%,0.0%
Jonas Valanciunas,MEM,27,6-11,265,None,Lithuania,2011,1,5,62,14.9,11.2,1.8,0.4,11.1%,27.7%,21.0%,63.1%,10.2%
Jonathan Isaac,ORL,22,6-11,230,Florida State,USA,2017,1,6,32,12.0,6.9,1.4,0.3,5.7%,17.4%,18.1%,54.2%,7.0%
Jordan Bell,MEM,25,6-8,216,Oregon,USA,2017,2,38,29,3.2,2.8,0.6,-1.6,11.0%,18.7%,15.9%,57.7%,9.0%
Jordan Bone,DET,22,6-3,180,Tennessee,USA,2019,2,57,10,1.2,0.4,0.8,-2.9,0.0%,9.1%,17.1%,30.0%,23.5%
Jordan Clarkson,UTA,27,6-4,194,Missouri,USA,2014,2,46,63,15.1,2.7,2.0,0.4,3.0%,7.6%,24.6%,58.3%,13.1%
Jordan McLaughlin,MIN,24,5-11,185,USC,USA,Undrafted,Undrafted,Undrafted,30,7.6,1.6,4.2,-5.8,1.0%,7.9%,15.1%,58.7%,30.3%
Jordan McRae,DET,29,6-5,179,Tennessee,USA,2014,2,58,37,11.5,3.4,2.5,-4.1,2.2%,13.9%,23.9%,51.5%,17.4%
Jordan Poole,GSW,20,6-4,194,Michigan,USA,2019,1,28,57,8.8,2.1,2.4,-8.2,0.7%,8.7%,20.0%,45.4%,16.0%
Josh Gray,NOP,26,6-0,180,None,USA,Undrafted,Undrafted,Undrafted,2,1.0,1.0,1.0,-14.9,5.3%,4.0%,13.7%,50.0%,15.4%
Josh Hart,NOP,25,6-5,215,Villanova,USA,2017,1,30,57,10.2,6.5,1.6,-2.9,3.1%,19.0%,14.9%,55.6%,8.2%
Josh Jackson,MEM,23,6-8,207,Kansas,USA,2017,1,4,18,10.4,3.2,1.7,3.3,2.8%,11.7%,21.7%,53.9%,11.8%
Josh Magette,ORL,30,6-1,160,Alabama Huntsville,USA,Undrafted,Undrafted,Undrafted,8,1.5,0.8,0.6,2.4,2.2%,12.8%,22.6%,37.8%,23.8%
Josh Okogie,MIN,21,6-4,213,Georgia Institute of Technology,Nigeria,2018,1,20,62,8.6,4.3,1.6,-4.7,5.0%,11.4%,14.8%,55.3%,8.9%
Josh Reaves,DAL,22,6-4,214,Penn State,USA,Undrafted,Undrafted,Undrafted,2,0.0,0.0,0.0,-100.0,0.0%,0.0%,33.3%,0.0%,0.0%
Josh Richardson,PHI,26,6-5,200,Tennessee,USA,2015,2,40,48,13.8,3.4,3.1,3.8,2.4%,8.0%,20.5%,52.6%,14.7%
Jrue Holiday,NOP,29,6-3,205,UCLA,USA,2009,1,17,55,19.6,4.9,6.9,0.6,3.4%,9.6%,24.4%,53.5%,28.9%
Juan Toscano-Anderson,GSW,27,6-6,209,None,USA,Undrafted,Undrafted,Undrafted,13,5.3,4.0,2.0,-12.0,3.1%,16.3%,12.5%,52.9%,14.4%
Juancho Hernangomez,MIN,24,6-9,214,None,Spain,2016,1,15,48,6.0,4.1,0.8,-2.3,4.6%,18.4%,14.9%,51.8%,6.3%
Julius Randle,NYK,25,6-8,250,Kentucky,USA,2014,1,7,64,19.5,9.7,3.1,-5.9,6.7%,22.3%,27.1%,53.8%,15.8%
Justin Anderson,BKN,26,6-5,231,Virginia,USA,2015,1,21,3,1.0,0.7,0.0,-25.4,0.0%,9.1%,15.9%,21.8%,0.0%
Justin Holiday,IND,31,6-6,180,Washington,USA,Undrafted,Undrafted,Undrafted,65,8.4,3.2,1.3,1.9,1.8%,10.1%,13.0%,59.8%,7.1%
Justin Jackson,DAL,25,6-7,220,North Carolina,USA,2017,1,15,58,5.7,2.4,0.8,0.7,2.7%,12.0%,15.3%,49.8%,7.2%
Justin James,SAC,23,6-7,190,Wyoming,USA,2019,2,40,34,2.5,0.9,0.5,-1.6,2.6%,11.0%,18.4%,48.7%,11.6%
Justin Patton,OKC,22,6-11,241,Creighton,USA,2017,1,16,5,1.8,1.0,0.4,-32.0,4.2%,17.4%,19.4%,45.0%,11.1%
Justin Robinson,WAS,22,6-1,195,None,USA,Undrafted,Undrafted,Undrafted,9,1.4,0.6,0.8,29.9,2.2%,9.8%,13.3%,54.2%,19.4%
Justin Wright-Foreman,UTA,22,6-0,190,Hofstra,USA,2019,2,53,1,0.0,0.0,0.0,66.7,0.0%,0.0%,0.0%,0.0%,0.0%
Justise Winslow,MEM,24,6-6,222,Duke,USA,2015,1,10,11,11.3,6.6,4.0,6.4,4.3%,15.4%,19.0%,44.0%,18.3%
Juwan Morgan,UTA,22,6-7,232,Indiana,USA,Undrafted,Undrafted,Undrafted,16,1.2,1.2,0.1,14.4,6.8%,16.1%,10.9%,55.9%,3.2%
KZ Okpala,MIA,20,6-8,215,Stanford,USA,2019,2,32,5,1.4,1.0,0.2,-31.7,3.8%,16.0%,10.2%,59.5%,7.7%
Kadeem Allen,NYK,27,6-1,200,Arizona,USA,2017,2,53,10,5.0,0.9,2.1,-10.1,1.6%,6.5%,19.1%,51.2%,25.9%
Karl-Anthony Towns,MIN,24,6-11,248,Kentucky,USA,2015,1,1,35,26.5,10.8,4.4,-1.5,7.5%,24.0%,27.8%,64.2%,21.0%
Kawhi Leonard,LAC,28,6-7,225,San Diego State,USA,2011,1,15,51,26.9,7.3,5.0,11.4,3.0%,18.0%,32.8%,58.5%,26.2%
Keita Bates-Diop,DEN,24,6-8,229,Ohio State,USA,2018,2,48,39,6.6,2.9,0.8,-10.7,2.7%,12.9%,15.5%,54.1%,7.3%
Kelan Martin,MIN,24,6-5,230,None,USA,Undrafted,Undrafted,Undrafted,31,6.4,3.1,0.7,-1.7,2.1%,15.4%,17.1%,50.6%,7.1%
Keldon Johnson,SAS,20,6-5,220,Kentucky,USA,2019,1,29,9,4.6,1.9,0.7,13.7,5.5%,12.1%,18.1%,57.9%,9.1%
Kelly Olynyk,MIA,28,6-11,240,Gonzaga,Canada,2013,1,13,59,7.7,4.4,1.6,2.9,3.4%,19.2%,15.9%,64.0%,13.0%
Kelly Oubre Jr.,PHX,24,6-7,203,Kansas,USA,2015,1,15,56,18.7,6.4,1.5,0.2,3.4%,15.1%,21.9%,56.0%,6.6%
Kemba Walker,BOS,29,6-0,184,Connecticut,USA,2011,1,9,50,21.2,4.1,4.9,7.5,2.0%,10.4%,27.3%,56.9%,23.3%
Kendrick Nunn,MIA,24,6-2,190,Oakland,USA,Undrafted,Undrafted,Undrafted,62,15.6,2.7,3.4,2.4,1.1%,7.9%,23.3%,54.5%,18.2%
Kenrich Williams,NOP,25,6-6,210,None,USA,Undrafted,Undrafted,Undrafted,35,3.8,5.1,1.5,-2.3,5.6%,15.8%,9.0%,43.0%,8.8%
Kent Bazemore,SAC,30,6-4,195,Old Dominion,USA,Undrafted,Undrafted,Undrafted,64,8.7,4.3,1.3,1.2,1.4%,14.3%,16.8%,50.0%,7.4%
Kentavious Caldwell-Pope,LAL,27,6-5,204,Georgia,USA,2013,1,8,63,9.5,2.1,1.7,5.6,2.2%,5.6%,14.3%,59.2%,8.6%
Kevin Hervey,OKC,23,6-9,230,Texas-Arlington,USA,2018,2,57,7,0.3,0.3,0.1,-13.3,0.0%,10.0%,22.0%,9.1%,10.0%
Kevin Huerter,ATL,21,6-7,190,Maryland,USA,2018,1,19,56,12.2,4.1,3.8,-6.1,1.9%,10.6%,16.9%,53.6%,17.1%
Kevin Knox II,NYK,20,6-7,215,Kentucky,USA,2018,1,9,65,6.4,2.8,0.9,-7.3,2.1%,12.8%,17.2%,47.0%,7.6%
Kevin Love,CLE,31,6-8,251,UCLA,USA,2008,1,5,56,17.6,9.8,3.2,-8.0,3.0%,28.6%,22.5%,59.9%,15.0%
Kevin Porter Jr.,CLE,19,6-4,203,USC,USA,2019,1,30,50,10.0,3.2,2.2,-11.2,1.8%,12.1%,20.2%,53.5%,14.7%
Kevon Looney,GSW,24,6-9,222,UCLA,USA,2015,1,30,20,3.4,3.3,1.0,-18.3,9.8%,15.1%,14.7%,40.3%,12.0%
Khem Birch,ORL,27,6-9,233,UNLV,Canada,Undrafted,Undrafted,Undrafted,40,3.8,4.5,0.9,-6.2,8.1%,14.5%,9.2%,52.9%,6.5%
Khris Middleton,MIL,28,6-7,222,Texas A&M,USA,2012,2,39,55,21.1,6.2,4.1,13.8,2.3%,15.6%,25.9%,61.9%,20.0%
Khyri Thomas,DET,23,6-3,210,Creighton,USA,2018,2,38,8,2.1,0.1,0.4,-28.7,1.2%,0.0%,14.9%,45.3%,9.7%
Kostas Antetokounmpo,LAL,22,6-10,200,University of Dayton,Greece,2018,2,60,3,0.0,0.3,0.3,-16.7,0.0%,33.3%,0.0%,0.0%,16.7%
Kris Dunn,CHI,26,6-3,205,Providence,USA,2016,1,5,51,7.3,3.6,3.4,-0.1,1.7%,13.2%,14.5%,51.0%,19.8%
Kristaps Porzingis,DAL,24,7-3,240,None,Latvia,2015,1,4,51,19.2,9.5,1.7,8.6,5.3%,22.2%,25.8%,54.0%,8.6%
Ky Bowman,GSW,22,6-1,187,None,USA,Undrafted,Undrafted,Undrafted,45,7.4,2.7,2.9,-8.4,2.2%,9.3%,16.8%,49.4%,20.2%
Kyle Anderson,MEM,26,6-9,230,UCLA,USA,2014,1,30,59,5.7,4.4,2.2,-4.1,4.6%,15.6%,13.2%,54.2%,15.6%
Kyle Guy,SAC,22,6-1,167,Virginia,USA,2019,2,55,2,1.0,0.0,0.0,-30.0,0.0%,0.0%,20.0%,50.0%,0.0%
Kyle Korver,MIL,39,6-7,212,Creighton,USA,2003,2,51,50,6.7,2.1,1.2,7.9,1.6%,8.8%,14.7%,61.3%,9.3%
Kyle Kuzma,LAL,24,6-8,221,Utah,USA,2017,1,27,54,12.5,4.5,1.3,5.3,3.5%,13.4%,22.4%,52.2%,7.5%
Kyle Lowry,TOR,34,6-0,196,Villanova,USA,2006,1,24,52,19.7,4.8,7.7,6.1,1.5%,10.8%,22.5%,58.9%,30.9%
Kyle O'Quinn,PHI,30,6-9,250,Norfolk State,USA,2012,2,49,26,3.3,3.8,1.3,-8.9,11.2%,25.9%,15.4%,54.1%,19.2%
Kyrie Irving,BKN,28,6-2,195,Duke,Australia,2011,1,1,20,27.4,5.2,6.4,-0.4,3.2%,12.0%,31.8%,59.5%,33.1%
LaMarcus Aldridge,SAS,34,6-11,250,Texas,USA,2006,1,2,53,18.9,7.4,2.4,-3.2,5.8%,16.2%,23.6%,57.1%,11.7%
Landry Shamet,LAC,23,6-4,190,Wichita State,USA,2018,1,26,47,9.7,1.9,1.9,4.9,0.4%,5.8%,13.1%,59.9%,8.9%
Langston Galloway,DET,28,6-1,200,None,USA,Undrafted,Undrafted,Undrafted,66,10.3,2.3,1.5,-4.4,1.9%,6.8%,14.9%,58.4%,8.9%
Larry Nance Jr.,CLE,27,6-7,245,Wyoming,USA,2015,1,27,56,10.1,7.3,2.2,-5.1,6.8%,20.9%,15.0%,60.8%,12.6%
Lauri Markkanen,CHI,22,7-0,240,Arizona,Finland,2017,1,7,50,14.7,6.3,1.5,-2.0,3.8%,17.4%,20.9%,56.0%,7.7%
LeBron James,LAL,35,6-9,250,None,USA,2003,1,1,60,25.7,7.9,10.6,10.3,2.8%,18.7%,30.8%,58.2%,48.1%
Lonnie Walker IV,SAS,21,6-5,204,Miami,USA,2018,1,18,53,5.6,2.2,0.9,-1.5,2.5%,11.8%,17.8%,51.5%,8.7%
Lonzo Ball,NOP,22,6-6,190,UCLA,USA,2017,1,2,56,12.4,6.2,7.0,0.5,3.2%,14.4%,18.3%,52.9%,29.3%
Lou Williams,LAC,33,6-1,175,None,USA,2005,2,45,60,18.7,3.1,5.7,4.6,1.5%,7.9%,27.0%,54.6%,29.5%
Louis King,DET,21,6-7,205,None,USA,Undrafted,Undrafted,Undrafted,10,2.0,1.0,0.5,11.0,1.5%,14.1%,16.3%,44.8%,12.5%
Luguentz Dort,OKC,20,6-3,215,None,Canada,Undrafted,Undrafted,Undrafted,29,6.2,1.9,0.7,4.6,2.4%,5.8%,12.8%,52.1%,4.4%
Luka Doncic,DAL,21,6-7,230,None,Slovenia,2018,1,3,54,28.7,9.3,8.7,6.2,3.7%,22.2%,35.8%,58.4%,44.8%
Luka Samanic,SAS,20,6-10,227,None,Croatia,2019,1,19,1,0.0,2.0,3.0,26.9,0.0%,13.3%,15.4%,0.0%,33.3%
Luke Kennard,DET,23,6-5,206,Duke,USA,2017,1,12,28,15.8,3.5,4.1,-2.1,1.0%,9.5%,19.3%,58.9%,18.8%
Luke Kornet,CHI,24,7-2,250,Vanderbilt,USA,Undrafted,Undrafted,Undrafted,36,6.0,2.3,0.9,-3.6,3.7%,11.8%,16.3%,53.9%,8.2%
Malcolm Brogdon,IND,27,6-5,229,Virginia,USA,2016,2,36,48,16.3,4.7,7.1,2.9,2.8%,12.3%,24.7%,53.7%,35.3%
Malcolm Miller,TOR,27,6-7,210,Holy Cross,USA,Undrafted,Undrafted,Undrafted,25,0.9,0.6,0.3,16.3,0.8%,9.0%,9.4%,43.2%,8.0%
Malik Beasley,MIN,23,6-4,187,Florida State,USA,2016,1,19,55,11.2,2.7,1.4,-1.9,1.4%,10.7%,20.8%,54.6%,9.3%
Malik Monk,CHA,22,6-3,200,Kentucky,USA,2017,1,11,55,10.3,2.9,2.1,-10.5,2.1%,10.8%,22.0%,53.0%,16.8%
Malik Newman,CLE,23,6-3,190,Kansas,USA,Undrafted,Undrafted,Undrafted,1,2.0,0.0,0.0,-30.4,0.0%,0.0%,57.1%,34.7%,0.0%
Marc Gasol,TOR,35,6-11,255,None,Spain,2007,2,48,36,7.6,6.3,3.4,10.4,2.9%,18.0%,12.7%,54.6%,16.6%
Marco Belinelli,SAS,34,6-5,220,None,Italy,2007,1,18,52,5.8,1.7,1.2,1.9,0.5%,10.3%,16.1%,52.1%,10.6%
Marcus Morris Sr.,LAC,30,6-8,218,Kansas,USA,2011,1,14,55,17.4,5.1,1.4,-0.8,2.9%,12.8%,22.4%,56.7%,6.8%
Marcus Smart,BOS,26,6-3,220,Oklahoma State,USA,2014,1,6,53,13.5,3.8,4.8,6.7,2.1%,8.9%,18.7%,51.9%,21.4%
Marial Shayok,PHI,24,6-5,198,Iowa State,Canada,2019,2,54,2,1.5,1.5,0.5,-40.0,0.0%,27.3%,21.4%,30.0%,11.1%
Mario Hezonja,POR,25,6-8,220,None,Croatia,2015,1,5,47,4.8,3.4,0.9,-9.0,3.1%,15.4%,13.4%,53.2%,7.7%
Markelle Fultz,ORL,21,6-3,209,Washington,USA,2017,1,1,64,12.1,3.3,5.2,-1.5,1.8%,9.9%,20.5%,52.3%,27.0%
