RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,VA,EWA
231,"Wesley Matthews, UTAH",82,24.7,.592,14.3,10.7,15.3,3.0,8.0,5.6,12.35,47.0,1.6
232,"Jordan Farmar, LAL",82,18.0,.535,16.9,9.6,18.1,1.1,8.8,5.0,12.34,29.5,1.0
233,"Yi Jianlian, NJ",52,31.8,.481,6.1,10.0,18.2,7.7,18.7,13.0,12.32,20.3,0.7
234,"Antonio McDyess, SA",77,21.0,.492,13.5,12.8,14.0,11.0,21.8,16.5,12.29,19.0,0.6
235,"Tracy McGrady, HOU/NY",30,22.4,.466,24.4,10.8,21.1,3.6,12.4,7.9,12.22,17.3,0.6
,"Chris Hunter, GS",60,13.1,.546,11.8,9.5,13.7,7.9,16.0,11.9,12.22,16.6,0.6
237,"Maurice Evans, ATL",79,16.7,.539,9.8,4.1,14.2,5.2,8.5,6.8,12.21,33.5,1.1
238,"Corey Brewer, MIN",82,30.3,.502,13.6,11.6,20.1,3.1,9.6,6.3,12.15,61.3,2.0
239,"Ryan  Gomes, MIN",76,29.1,.528,12.3,9.4,16.1,3.8,14.0,8.8,12.14,53.9,1.8
240,"Metta World Peace, LAL",77,33.8,.514,19.9,10.3,15.7,4.3,9.9,7.1,12.12,62.8,2.1
241,"David Andersen, HOU",63,14.1,.497,9.8,8.2,18.6,6.7,20.6,13.4,12.11,20.1,0.7
242,"Larry Hughes, NY/CHA",45,24.8,.472,21.2,11.6,19.6,2.4,12.4,7.3,12.01,25.1,0.8
243,"Zydrunas Ilgauskas, CLE",64,20.9,.491,8.1,10.6,17.1,10.7,19.6,15.3,11.99,27.8,0.9
244,"Mickael Pietrus, ORL",75,22.5,.555,7.0,9.8,16.1,2.8,11.6,7.4,11.96,36.9,1.2
245,"Luc Mbah a Moute, MIL",73,25.6,.530,14.0,12.1,11.4,9.9,14.6,12.2,11.87,38.2,1.3
246,"Al Thornton, LAC/WSH",75,27.7,.523,9.4,10.6,17.3,6.4,10.0,8.2,11.84,41.6,1.4
,"Eric Maynor, OKC/UTAH",81,15.7,.478,35.4,11.3,16.3,2.0,9.6,5.9,11.84,15.9,0.5
248,"Julian Wright, NO",68,12.8,.518,12.2,13.1,14.2,7.7,11.8,9.7,11.82,17.1,0.6
249,"Ronald Murray, CHI/CHA",75,22.3,.485,13.6,9.2,20.1,2.0,10.6,6.4,11.71,22.8,0.8
250,"Chuck Hayes, HOU",82,21.6,.500,24.3,13.0,10.6,9.4,21.1,15.0,11.69,28.9,1.0
251,"Donte Greene, SAC",76,21.4,.526,9.1,11.9,17.7,3.7,12.9,8.2,11.67,28.5,1.0
252,"Darius Songaila, NO",75,18.8,.522,10.4,12.1,17.8,4.8,14.7,9.7,11.63,2.7,0.1
253,"Kirk Hinrich, CHI",74,33.5,.501,26.5,9.1,16.5,1.1,10.4,5.8,11.61,30.1,1.0
,"Steve Blake, LAC/POR",80,27.0,.539,36.2,12.2,15.6,1.2,9.4,5.2,11.61,19.8,0.7
255,"Keyon Dooling, NJ",53,18.3,.519,24.8,10.8,19.0,0.9,5.7,3.2,11.60,11.7,0.4
256,"Devean George, GS",45,16.9,.560,12.2,5.7,11.8,3.0,13.8,8.3,11.59,12.4,0.4
,"Glen Davis, BOS",54,17.3,.500,8.2,12.4,17.6,13.7,13.3,13.5,11.59,1.2,0.0
258,"Terrence Williams, NJ",78,22.6,.459,21.0,11.7,21.0,2.9,20.6,11.4,11.58,28.3,0.9
259,"Luther Head, IND",47,17.3,.530,15.6,11.7,19.5,0.8,10.0,5.4,11.55,12.8,0.4
260,"Chris Douglas-Roberts, NJ",67,25.8,.512,11.2,11.7,18.1,2.9,10.7,6.6,11.52,26.3,0.9
261,"Damien Wilkins, MIN",80,19.8,.515,20.8,11.7,13.6,5.0,12.7,8.8,11.49,23.3,0.8
262,"James Singleton, DAL/WSH",57,17.1,.452,8.6,13.6,15.5,12.6,20.0,16.2,11.45,-0.7,-0.0
263,"Sasha Vujacic, LAL",67,8.6,.518,17.3,7.2,14.5,4.9,10.4,7.7,11.39,7.7,0.3
264,"Daniel Gibson, CLE",56,19.1,.613,17.7,9.1,13.3,1.5,6.4,4.1,11.31,4.9,0.2
265,"Joe Smith, ATL",64,9.3,.453,8.2,8.6,16.9,12.9,18.1,15.5,11.29,-1.9,-0.1
266,"Stephen Graham, CHA",70,11.5,.551,7.0,11.0,15.9,3.7,16.3,10.1,11.22,8.7,0.3
267,"D.J. Augustin, CHA",80,18.4,.516,25.4,9.7,17.6,0.9,6.9,4.0,11.19,4.2,0.1
268,"Joel Przybilla, POR",30,22.7,.567,5.1,25.1,9.3,13.0,30.4,21.6,11.18,5.8,0.2
269,"Andres Nocioni, SAC",75,19.7,.504,9.7,8.7,19.3,2.5,14.9,8.6,11.17,8.0,0.3
270,"Jerry Stackhouse, MIL",42,20.4,.517,14.5,13.7,20.6,2.4,11.3,6.6,11.14,8.2,0.3
,"Shane Battier, HOU",67,32.4,.541,22.7,8.9,11.1,3.8,13.1,8.2,11.14,20.8,0.7
272,"Ryan Hollins, MIN",73,16.8,.600,9.8,18.3,15.3,7.1,11.9,9.5,11.08,8.7,0.3
273,"Jeff Teague, ATL",71,10.1,.459,29.0,11.9,19.4,0.8,10.2,5.4,11.07,2.9,0.1
274,"Earl Watson, IND",79,29.4,.517,34.0,14.9,14.9,2.5,8.8,5.6,10.88,-4.2,-0.1
275,"Arron Afflalo, DEN",82,27.2,.576,16.4,8.8,13.1,3.1,9.9,6.5,10.87,12.4,0.4
,"Dahntay Jones, IND",76,24.9,.527,14.8,12.7,18.5,2.7,10.5,6.6,10.87,10.4,0.3
277,"C.J. Miles, UTAH",63,23.8,.515,13.3,10.3,19.0,3.4,9.7,6.6,10.84,7.5,0.3
278,"Jodie Meeks, MIL/PHI",60,12.0,.493,11.2,7.2,17.8,1.4,14.9,7.9,10.83,0.3,0.0
279,"Mario Chalmers, MIA",73,24.8,.519,28.2,14.1,16.2,1.6,7.1,4.4,10.74,-6.9,-0.2
280,"Chris Duhon, NY",67,30.9,.501,38.5,11.2,13.9,1.5,8.4,4.9,10.72,-8.7,-0.3
281,"Nick Young, WSH",74,19.2,.519,6.7,7.8,19.6,1.6,6.7,4.1,10.71,4.5,0.1
,"Rasual Butler, LAC",82,33.0,.524,10.3,7.0,15.6,1.7,8.7,5.1,10.71,8.3,0.3
283,"Jason Smith, PHI",56,11.8,.491,12.7,13.4,14.7,9.5,14.7,12.1,10.64,-8.4,-0.3
284,"Joey Graham, DEN",63,12.0,.568,7.4,14.4,14.6,6.0,12.7,9.3,10.62,1.4,0.0
285,"Marcus Williams, MEM",62,14.1,.456,30.4,14.0,19.2,1.7,10.7,6.2,10.59,-5.3,-0.2
286,"Eddie House, BOS/NY",68,17.9,.495,13.9,7.7,18.3,1.3,9.3,5.4,10.58,-7.6,-0.3
287,"James Johnson, CHI",65,11.6,.532,13.7,17.7,16.8,5.1,13.6,9.4,10.43,-0.8,-0.0
288,"Ronnie Price, UTAH",60,13.4,.476,27.5,12.5,17.9,4.2,6.6,5.4,10.38,-7.5,-0.2
289,"Anthony Carter, DEN",54,15.9,.482,39.5,14.3,13.6,2.3,9.6,6.0,10.34,-8.4,-0.3
,"Sebastian Telfair, CLE/LAC",43,15.3,.479,32.0,12.7,25.2,0.9,7.1,4.0,10.34,-6.5,-0.2
291,"Theo Ratliff, SA/CHA",49,16.5,.511,10.4,17.1,12.6,8.9,14.3,11.7,10.28,-3.8,-0.1
292,"Joel Anthony, MIA",80,16.5,.546,4.7,17.5,7.8,11.0,11.1,11.1,10.26,-6.6,-0.2
293,"Devin Brown, NO/CHI",50,21.2,.500,12.4,11.8,18.2,3.2,10.6,6.8,10.06,-7.0,-0.2
294,"Juwan Howard, POR",73,22.4,.538,11.3,13.4,12.9,8.1,17.3,12.7,9.99,-36.7,-1.2
295,"Anthony Parker, CLE",81,28.3,.576,21.1,9.5,11.4,1.6,10.0,6.0,9.95,-18.8,-0.6
296,"Kurt Thomas, MIL",70,15.0,.489,15.2,15.5,10.7,8.7,23.5,15.8,9.93,-10.5,-0.3
297,"Solomon Jones, IND",52,13.0,.499,11.5,14.3,14.6,8.2,15.1,11.6,9.92,-6.9,-0.2
298,"Thabo Sefolosha, OKC",82,28.6,.509,20.3,12.6,10.5,3.8,14.8,9.5,9.81,-24.3,-0.8
299,"Jared Jeffries, HOU/NY",70,25.6,.507,18.6,14.0,13.8,8.1,10.2,9.1,9.78,-46.0,-1.5
300,"Jarvis Hayes, NJ",45,23.0,.521,9.9,6.9,14.8,1.0,11.5,6.0,9.75,-11.6,-0.4
301,"Roger Mason Jr., SA",79,19.2,.490,19.4,8.3,16.4,0.9,11.5,6.3,9.70,-18.1,-0.6
302,"Wayne Ellington, MIN",76,18.2,.527,11.8,11.8,16.1,2.6,10.4,6.4,9.68,-23.2,-0.8
303,"Brandon Rush, IND",82,30.4,.522,11.8,9.8,13.4,1.8,13.5,7.6,9.65,-31.8,-1.1
304,"Marquis Daniels, BOS",51,18.4,.526,17.3,11.0,14.6,3.6,8.7,6.2,9.64,-12.0,-0.4
,"Ime Udoka, SAC",69,13.7,.470,15.8,11.5,13.7,6.1,17.2,11.6,9.64,-12.2,-0.4
306,"Bobby Brown, NO/LAC",45,11.5,.441,23.3,12.2,23.8,2.0,6.6,4.3,9.40,-12.4,-0.4
307,"Morris Peterson, NO",46,21.2,.503,10.4,6.9,15.1,2.0,13.4,7.6,9.39,-16.1,-0.5
308,"Derek Fisher, LAL",82,27.2,.499,22.5,8.7,13.7,1.3,7.2,4.3,9.29,-56.9,-1.9
309,"Michael Finley, BOS/SA",46,15.4,.530,16.9,8.2,13.6,1.0,10.7,6.0,9.00,-15.9,-0.5
310,"Jannero Pargo, CHI",63,13.2,.429,16.5,9.3,23.1,1.2,9.1,5.2,8.92,-25.7,-0.9
311,"James Jones, MIA",36,14.0,.556,10.7,6.9,12.2,0.9,9.5,5.3,8.80,-12.8,-0.4
312,"James Posey, NO",77,22.5,.525,21.3,9.3,10.9,2.1,20.5,11.2,8.74,-45.4,-1.5
313,"Antoine Wright, TOR",67,20.8,.502,12.6,10.3,14.7,3.3,12.6,8.1,8.63,-38.9,-1.3
314,"DeMarre Carroll, MEM",71,11.2,.426,10.9,7.9,14.0,7.8,14.3,11.0,8.54,-26.8,-0.9
315,"Eduardo Najera, DAL/NJ",46,14.9,.501,13.8,11.9,9.7,5.7,13.6,9.6,8.47,-31.0,-1.0
316,"Jason Kapono, PHI",57,17.1,.527,10.2,8.9,14.7,1.7,6.4,4.0,8.44,-30.0,-1.0
317,"Chucky Atkins, DET",40,16.1,.477,31.2,11.0,15.0,0.9,4.8,2.7,8.29,-26.0,-0.9
318,"Rafer Alston, MIA/NJ",52,27.3,.443,23.4,12.6,15.1,1.0,9.7,5.3,8.26,-58.2,-1.9
319,"Jawad Williams, CLE",54,13.7,.496,12.2,6.5,14.0,2.7,10.2,6.7,8.20,-28.8,-1.0
320,"Kwame Brown, DET",48,13.8,.470,9.5,18.5,13.8,9.1,24.3,16.2,7.98,-25.8,-0.9
321,"Vladimir Radmanovic, GS/CHA",41,21.7,.449,12.0,11.8,14.3,6.4,16.2,11.2,7.94,-34.1,-1.1
322,"Charlie Bell, MIL",71,22.7,.486,16.5,8.6,14.1,2.1,7.5,4.7,7.92,-61.9,-2.1
323,"Jamaal Tinsley, MEM",38,15.5,.438,33.4,19.5,16.9,2.2,10.9,6.5,7.87,-27.5,-0.9
324,"Keith Bogans, SA",79,19.7,.542,20.3,11.3,10.5,1.9,11.2,6.6,7.68,-65.7,-2.2
325,"Daequan Cook, MIA",45,15.4,.422,13.0,7.3,18.1,1.5,12.3,7.0,7.50,-31.0,-1.0
326,"Josh Powell, LAL",63,9.2,.407,12.7,12.0,17.3,8.5,13.7,11.2,6.77,-33.2,-1.1
327,"Trenton Hassell, NJ",52,21.3,.465,14.4,13.6,11.5,5.6,10.5,7.9,6.54,-65.3,-2.2
328,"Fabricio Oberto, WSH",57,11.4,.654,33.9,23.9,7.2,5.9,12.8,9.3,5.73,-47.3,-1.6
329,"Sasha Pavlovic, MIN",71,12.4,.422,13.7,12.5,16.9,1.5,13.6,7.5,5.40,-66.8,-2.2
330,"DeShawn Stevenson, DAL/WSH",64,13.8,.381,21.2,11.3,11.2,1.4,10.5,5.9,3.31,-94.8,-3.2
331,"Quinton Ross, DAL/WSH",52,10.8,.393,8.6,7.8,8.6,3.5,6.5,5.0,3.04,-62.6,-2.1
