Player,Team,Age,Height,Weight,College,Country,Draft Year,Draft Round,Draft Number,GP,PTS,REB,AST,NetRtg,OREB%,DREB%,USG%,TS%,AST%
Greg Foster,MIL,33,-,,Texas-El Paso,USA,1990,2,35,6,1.2,1.3,0.2,-16.3,0.0%,32.0%,18.6%,32.5%,8.3%
Greg Ostertag,UTA,29,7-2,280,Kansas,USA,1995,1,28,74,3.3,4.2,0.7,3.2,12.3%,17.2%,12.4%,47.4%,6.8%
Hakeem Olajuwon,TOR,39,7-0,255,Houston,Nigeria,1984,1,1,61,7.1,6.0,1.1,1.2,7.0%,19.7%,18.2%,47.8%,7.6%
Hanno Mottola,ATL,25,6-11,247,Utah,Finland,2000,2,40,82,4.8,3.3,0.6,-5.3,6.1%,14.4%,15.9%,47.4%,6.0%
Harold Jamison,LAC,25,6-9,269,Clemson,USA,Undrafted,Undrafted,Undrafted,25,2.2,1.6,0.2,-0.8,12.1%,8.9%,12.8%,54.4%,5.1%
Hedo Turkoglu,SAC,23,6-8,220,None,Turkey,2000,1,16,80,10.1,4.5,2.0,10.7,3.1%,14.5%,19.1%,51.4%,12.6%
Horace Grant,ORL,36,6-10,245,Clemson,USA,1987,1,10,76,8.0,6.3,1.4,5.2,7.2%,14.7%,12.4%,53.9%,6.9%
Howard Eisley,NYK,29,6-2,180,Boston College,USA,1994,2,30,39,4.4,1.3,2.6,-0.4,1.6%,6.4%,19.1%,43.5%,29.2%
Hubert Davis,WAS,32,6-5,183,North Carolina,USA,1992,1,20,51,7.2,1.5,2.1,-2.4,0.6%,5.7%,14.0%,54.4%,14.4%
Ike Austin,MEM,32,6-10,288,Arizona State,USA,1991,2,48,21,3.6,3.4,0.6,-15.4,3.5%,20.0%,15.2%,40.5%,7.2%
Ike Fontaine,MEM,27,-,,Washington State,USA,Undrafted,Undrafted,Undrafted,6,1.8,0.8,0.7,-37.5,0.0%,7.7%,11.7%,33.1%,9.3%
Ira Bowman,PHI,29,-,,Pennsylvania,USA,Undrafted,Undrafted,Undrafted,3,3.3,0.3,0.3,-4.1,0.0%,3.1%,11.5%,71.4%,6.3%
Ira Newble,ATL,27,6-7,215,Miami (OH),USA,Undrafted,Undrafted,Undrafted,42,8.0,5.3,1.1,0.2,6.4%,11.2%,12.4%,56.0%,5.5%
Isaiah Rider,DEN,31,-,,Nevada-Las Vegas,USA,1993,1,5,10,9.3,3.3,1.2,9.3,6.0%,12.9%,26.4%,52.6%,12.0%
Jabari Smith,PHI,25,6-11,250,Louisiana State,USA,2000,2,45,23,3.2,1.2,0.5,3.1,4.3%,9.4%,18.3%,47.4%,9.5%
Jacque Vaughn,ATL,27,6-1,190,Kansas,USA,1997,1,27,82,6.6,2.0,4.3,-7.0,1.0%,8.5%,14.8%,54.7%,31.6%
Jahidi White,WAS,26,6-9,290,Georgetown,USA,1998,2,43,71,5.4,6.3,0.2,-3.4,12.0%,22.8%,14.0%,55.2%,1.9%
Jake Tsakalidis,PHX,23,7-2,285,None,Greece,2000,1,25,67,7.3,5.6,0.3,1.7,8.1%,15.3%,15.4%,52.2%,2.2%
Jake Voskuhl,PHX,24,6-11,245,Connecticut,USA,2000,2,33,59,5.0,4.2,0.3,-4.7,11.3%,16.7%,14.3%,61.4%,3.1%
Jalen Rose,CHI,29,6-8,217,Michigan,USA,1994,1,13,83,20.4,4.5,4.3,-2.0,1.4%,10.4%,25.7%,52.8%,20.3%
Jamaal Magloire,CHH,24,6-11,259,Kentucky,Canada,2000,1,19,82,8.5,5.6,0.4,4.9,10.0%,19.3%,19.6%,62.3%,3.5%
Jamaal Tinsley,IND,24,6-3,195,Iowa State,USA,2001,1,27,80,9.4,3.7,8.1,1.1,3.2%,8.8%,20.1%,44.6%,40.9%
Jamal Crawford,CHI,22,6-5,175,Michigan,USA,2000,1,8,23,9.3,1.5,2.4,-12.7,1.1%,6.3%,21.4%,55.5%,20.4%
Jamal Mashburn,CHH,29,6-8,247,Kentucky,USA,1993,1,4,40,21.5,6.1,4.3,1.6,2.0%,13.0%,27.2%,50.5%,20.2%
James Posey,DEN,25,6-8,215,Xavier,USA,1999,1,18,73,10.7,5.9,2.5,-5.0,4.5%,15.3%,18.7%,47.4%,12.9%
Jamison Brewer,IND,21,6-2,178,Auburn,USA,2001,2,40,13,0.3,0.6,0.7,5.8,3.9%,12.2%,8.0%,40.0%,32.1%
Jaren Jackson,ORL,34,6-6,225,Georgetown,USA,Undrafted,Undrafted,Undrafted,9,4.3,1.9,0.9,-16.0,0.7%,11.5%,13.9%,50.3%,9.0%
Jarron Collins,UTA,23,6-11,252,Stanford,USA,2001,2,52,70,6.4,4.2,0.8,2.3,10.0%,12.4%,15.0%,53.2%,6.5%
Jason Caffey,MIL,29,6-8,256,Alabama,USA,1995,1,20,23,4.3,2.2,0.5,-3.4,8.3%,8.3%,17.8%,54.4%,7.3%
Jason Collier,HOU,24,7-0,260,Georgia Tech,USA,2000,1,15,25,4.2,3.3,0.4,-15.7,7.8%,15.3%,14.8%,48.6%,4.2%
Jason Collins,NJN,23,7-0,260,Stanford,USA,2001,1,18,77,4.5,3.9,1.1,4.0,9.3%,12.3%,13.6%,50.0%,9.4%
Jason Hart,SAS,24,6-2,181,Syracuse,USA,2000,2,49,10,2.6,1.3,1.2,-2.1,5.3%,10.5%,15.2%,60.1%,23.1%
Jason Kidd,NJN,29,6-4,212,California,USA,1994,1,2,82,14.7,7.3,9.9,5.5,4.2%,14.8%,21.7%,48.4%,40.7%
Jason Richardson,GSW,21,6-6,220,Michigan State,USA,2001,1,5,80,14.4,4.3,3.0,-5.1,4.3%,8.0%,21.1%,48.7%,14.9%
Jason Terry,ATL,24,6-2,176,Arizona,USA,1999,1,10,78,19.3,3.5,5.7,-3.3,1.4%,7.9%,23.1%,54.9%,26.1%
Jason Williams,MEM,26,6-1,190,Florida,USA,1998,1,7,65,14.8,3.0,8.0,-7.7,1.0%,7.7%,24.4%,46.6%,39.3%
Jeff Foster,IND,25,6-11,242,S.W. Texas State,USA,1999,1,21,82,5.7,6.8,0.9,-0.4,11.6%,19.1%,13.9%,49.3%,6.2%
Jeff McInnis,LAC,27,6-4,179,North Carolina,USA,1996,2,37,81,14.6,2.6,6.2,-1.4,1.5%,5.5%,20.0%,48.6%,27.7%
Jeff Trepagnier,CLE,22,6-4,200,Southern California,USA,2001,2,35,12,1.5,1.0,1.0,9.1,3.8%,10.8%,20.1%,34.5%,25.5%
Jelani McCoy,LAL,24,6-10,245,California-Los Angeles,USA,1998,2,33,21,1.2,1.2,0.3,-17.3,7.9%,15.6%,14.2%,53.0%,10.9%
Jermaine Jackson,TOR,26,6-5,204,Detroit Mercy,USA,Undrafted,Undrafted,Undrafted,24,2.4,1.1,2.4,-4.5,1.1%,9.0%,11.1%,54.2%,32.8%
Jermaine O'Neal,IND,23,6-11,242,None,USA,1996,1,17,72,19.0,10.5,1.6,1.8,7.3%,20.0%,24.9%,52.1%,7.9%
Jerome James,SEA,26,7-1,272,Florida A&M,USA,1998,2,36,56,5.3,4.1,0.4,10.7,10.3%,14.7%,18.2%,49.8%,3.6%
Jerome Moiso,CHH,24,6-10,232,California-Los Angeles,France,2000,1,11,15,1.1,1.7,0.3,3.9,5.1%,26.9%,16.3%,40.0%,8.5%
Jerome Williams,TOR,29,6-9,206,Georgetown,USA,1996,1,26,68,7.6,5.7,1.1,2.6,9.9%,14.2%,14.9%,54.2%,7.4%
Jerry Stackhouse,DET,27,6-6,218,North Carolina,USA,1995,1,3,76,21.4,4.1,5.3,1.9,3.0%,9.0%,31.4%,51.8%,28.8%
Jeryl Sasser,ORL,23,6-6,200,Southern Methodist,USA,2001,1,22,7,1.4,1.0,0.3,-19.9,8.3%,12.1%,22.0%,30.9%,8.7%
Jim Jackson,MIA,31,6-6,220,Ohio State,USA,1992,1,4,55,10.7,5.3,2.5,0.0,3.1%,13.2%,17.4%,51.1%,13.4%
Joe Crispin,PHX,22,6-0,185,Penn State,USA,Undrafted,Undrafted,Undrafted,21,3.8,0.5,1.2,-4.2,1.2%,5.8%,23.3%,53.6%,27.7%
Joe Johnson,PHX,21,6-7,225,Arkansas,USA,2001,1,10,77,7.5,3.3,2.3,-0.2,3.8%,9.4%,16.0%,47.8%,15.1%
Joe Smith,MIN,26,6-10,225,Maryland,USA,1995,1,1,72,10.7,6.3,1.1,9.5,8.4%,15.6%,17.6%,57.1%,6.3%
Joel Przybilla,MIL,22,7-1,255,Minnesota,USA,2000,1,9,71,2.7,4.0,0.3,-1.5,7.2%,17.4%,9.1%,52.3%,2.6%
John Amaechi,UTA,31,6-10,270,Penn State,England,Undrafted,Undrafted,Undrafted,54,3.2,2.0,0.5,-11.5,8.9%,10.6%,20.0%,41.2%,9.1%
John Crotty,UTA,32,-,,Virginia,USA,Undrafted,Undrafted,Undrafted,41,6.9,1.8,3.4,2.6,2.1%,7.4%,15.8%,59.9%,31.3%
John Starks,UTA,36,6-5,190,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,66,4.4,1.0,1.1,-1.2,1.6%,6.1%,17.9%,44.2%,13.2%
John Stockton,UTA,40,6-1,175,Gonzaga,USA,1984,1,16,82,13.4,3.2,8.2,3.6,2.5%,8.8%,18.9%,60.1%,44.2%
John Wallace,PHX,28,6-9,225,Syracuse,USA,1996,1,18,46,5.0,1.8,0.6,-6.6,5.6%,12.2%,23.3%,49.3%,9.9%
Johnny Newman,DAL,38,6-7,210,Richmond,USA,1986,2,29,47,4.2,1.0,0.3,0.7,1.3%,5.3%,11.9%,57.1%,2.8%
Jon Barry,DET,32,6-5,210,Georgia Tech,USA,1992,1,21,82,9.0,2.9,3.3,3.8,2.3%,9.9%,15.7%,64.4%,23.3%
Jonathan Bender,IND,21,7-0,219,None,USA,1999,1,5,78,7.4,3.1,0.8,-1.2,4.0%,10.5%,17.5%,53.8%,6.4%
Joseph Forte,BOS,21,6-4,194,North Carolina,USA,2001,1,21,8,0.8,0.8,0.8,-19.0,2.3%,13.2%,18.9%,21.8%,27.3%
Jud Buechler,ORL,34,6-6,228,Arizona,USA,1990,2,38,66,1.7,1.8,0.5,-7.8,4.1%,13.2%,8.5%,46.3%,6.9%
Jumaine Jones,CLE,23,6-8,218,Georgia,USA,1999,1,27,81,8.3,6.0,1.4,-2.3,6.1%,17.6%,16.0%,50.1%,8.5%
Juwan Howard,DEN,29,6-9,250,Michigan,USA,1994,1,5,81,14.6,7.6,2.1,-2.1,8.5%,15.1%,22.3%,51.3%,10.9%
Karl Malone,UTA,38,6-9,256,Louisiana Tech,USA,1985,1,13,80,22.4,8.6,4.3,0.7,5.0%,19.3%,28.5%,53.2%,21.6%
Kedrick Brown,BOS,21,6-7,222,Northwest Florida State,USA,2001,1,11,29,2.2,1.7,0.5,0.5,4.2%,15.2%,15.5%,40.0%,10.2%
Keith Van Horn,NJN,26,6-10,255,Utah,USA,1997,1,2,81,14.8,7.5,2.0,4.7,5.5%,18.8%,23.5%,51.0%,11.0%
Kelvin Cato,HOU,27,6-11,255,Iowa State,USA,1997,1,15,75,6.6,7.0,0.4,-3.9,9.4%,18.9%,11.2%,59.9%,2.4%
Kendall Gill,MIA,34,6-5,215,Illinois,USA,1990,1,5,65,5.7,2.8,1.5,-2.7,2.2%,11.1%,16.9%,41.4%,11.8%
Kenny Anderson,BOS,31,6-1,168,Georgia Tech,USA,1991,1,2,76,9.6,3.6,5.3,5.4,2.3%,8.9%,16.4%,47.2%,26.7%
Kenny Satterfield,DEN,21,6-1,176,Cincinnati,USA,2001,2,53,36,5.3,1.4,3.0,-4.8,2.9%,7.0%,21.4%,43.1%,33.5%
Kenny Thomas,HOU,24,6-7,245,New Mexico,USA,1999,1,22,72,14.1,7.2,1.9,-6.0,6.5%,15.1%,21.0%,52.0%,10.1%
Kenyon Martin,NJN,24,6-9,234,Cincinnati,USA,2000,1,1,73,14.9,5.3,2.6,6.4,4.5%,10.7%,22.0%,50.3%,12.3%
Keon Clark,TOR,27,6-11,221,Nevada-Las Vegas,USA,1998,1,13,81,11.3,7.4,1.1,-0.8,8.4%,20.2%,21.1%,52.2%,7.1%
Kerry Kittles,NJN,28,6-5,180,Villanova,USA,1996,1,8,82,13.4,3.4,2.6,4.3,2.6%,7.8%,18.9%,54.2%,13.1%
Kevin Garnett,MIN,26,6-11,220,None,USA,1995,1,5,81,21.2,12.1,5.2,5.5,7.9%,23.4%,25.8%,53.6%,22.0%
Kevin Ollie,IND,29,6-2,195,Connecticut,USA,Undrafted,Undrafted,Undrafted,81,5.7,2.3,3.6,-4.7,1.5%,9.4%,14.8%,51.0%,29.3%
Kevin Willis,HOU,39,7-0,245,Michigan State,USA,1984,1,11,52,6.1,5.8,0.3,-6.7,11.5%,23.4%,19.0%,48.9%,3.1%
Keyon Dooling,LAC,22,6-3,196,Missouri,USA,2000,1,10,14,4.1,0.2,0.9,12.5,0.0%,1.6%,19.6%,46.6%,11.9%
Kirk Haston,CHH,23,6-9,242,Indiana,USA,2001,1,16,15,1.7,1.3,0.3,-8.9,6.0%,17.0%,24.1%,30.6%,11.4%
Kobe Bryant,LAL,23,6-7,210,None,USA,1996,1,13,80,25.2,5.5,5.5,7.4,3.6%,10.3%,29.9%,54.4%,25.4%
Kurt Thomas,NYK,29,6-9,235,Texas Christian,USA,1995,1,10,82,13.9,9.1,1.1,-4.7,7.8%,19.7%,20.0%,54.2%,5.7%
Kwame Brown,WAS,20,6-11,243,None,USA,2001,1,1,57,4.5,3.5,0.8,-4.9,7.7%,17.2%,18.0%,45.0%,9.0%
LaPhonso Ellis,MIA,32,6-8,240,Notre Dame,USA,1992,1,5,66,7.1,4.3,0.8,-5.4,6.5%,11.0%,15.7%,48.0%,5.9%
Lamar Odom,LAC,22,6-10,221,Rhode Island,USA,1999,1,4,29,13.1,6.1,5.9,-0.4,3.1%,13.1%,22.4%,47.3%,29.4%
Lamond Murray,CLE,29,6-7,236,California,USA,1994,1,7,71,16.6,5.2,2.2,-2.8,3.6%,12.9%,24.4%,53.4%,11.9%
Larry Hughes,GSW,23,6-5,184,Saint Louis,USA,1998,1,8,73,12.3,3.4,4.3,-5.2,3.6%,7.7%,21.7%,48.4%,25.1%
Larry Robinson,NYK,34,6-3,180,Centenary (LA),USA,Undrafted,Undrafted,Undrafted,2,1.5,1.0,0.0,17.0,0.0%,25.0%,16.0%,37.5%,0.0%
Latrell Sprewell,NYK,31,6-5,195,Alabama,USA,1992,1,24,81,19.4,3.7,3.9,-3.9,1.8%,7.3%,24.6%,50.1%,17.1%
Lavor Postell,NYK,24,6-5,215,St. John's (NY),USA,2000,2,39,23,4.0,0.7,0.2,5.5,1.1%,7.7%,28.5%,45.6%,6.2%
Lawrence Funderburke,SAC,31,6-9,230,Ohio State,USA,1994,2,51,56,4.7,3.5,0.6,3.8,10.0%,15.9%,17.7%,49.0%,6.9%
Lee Nailon,CHH,27,6-9,238,Texas Christian,USA,1999,2,43,79,10.8,3.7,1.2,-0.6,5.4%,10.0%,21.4%,51.3%,8.9%
Leon Smith,ATL,21,6-10,235,None,USA,1999,1,29,14,2.2,2.2,0.2,2.9,9.9%,23.1%,15.4%,46.3%,4.6%
Lindsey Hunter,LAL,31,6-2,195,Jackson State,USA,1993,1,10,82,5.8,1.5,1.6,3.9,1.1%,6.1%,15.5%,46.6%,11.9%
Loren Woods,MIN,24,7-1,246,Arizona,USA,2001,2,45,60,1.8,2.0,0.4,-3.7,8.4%,14.7%,13.4%,44.9%,6.3%
Lorenzen Wright,MEM,26,6-11,240,Memphis,USA,1996,1,7,43,12.0,9.4,1.0,-6.4,10.0%,23.2%,21.7%,47.8%,6.3%
Lucious Harris,NJN,31,6-5,205,Long Beach State,USA,1993,2,28,74,9.1,2.8,1.6,2.7,3.2%,10.1%,19.2%,55.6%,13.6%
Malik Allen,MIA,24,6-10,255,Villanova,USA,Undrafted,Undrafted,Undrafted,12,4.3,3.2,0.4,-2.3,8.9%,13.4%,16.1%,46.9%,5.4%
Malik Rose,SAS,27,6-7,255,Drexel,USA,1996,2,44,82,9.4,6.0,0.7,8.2,10.5%,17.6%,23.4%,51.7%,6.4%
Mamadou N'diaye,TOR,27,7-0,255,Auburn,Senegal,2000,1,26,5,4.0,2.2,0.0,-8.6,10.0%,10.4%,14.4%,69.4%,0.0%
Marc Jackson,MIN,27,6-10,270,Temple,USA,1997,2,37,39,4.8,3.3,0.4,-2.5,9.3%,16.0%,20.0%,46.7%,5.0%
Marcus Camby,NYK,28,6-11,235,Massachusetts,USA,1996,1,2,29,11.1,11.1,1.1,-4.3,9.2%,23.8%,17.1%,48.3%,5.5%
Marcus Fizer,CHI,23,6-9,262,Iowa State,USA,2000,1,4,76,12.3,5.6,1.6,-8.0,6.6%,16.2%,25.7%,48.2%,11.6%
Mark Blount,BOS,26,7-0,250,Pittsburgh,USA,1997,2,54,44,2.1,1.9,0.2,-5.4,5.9%,14.8%,12.2%,50.9%,3.9%
Mark Bryant,SAS,37,6-9,250,Seton Hall,USA,1988,1,21,30,1.9,1.5,0.3,-4.7,11.6%,9.0%,13.9%,47.8%,7.8%
Mark Jackson,NYK,37,6-3,195,St. John's (NY),USA,1987,1,18,82,8.4,3.8,7.4,-6.2,2.4%,11.1%,15.3%,53.6%,40.5%
Mark Madsen,LAL,26,6-9,236,Stanford,USA,2000,1,29,59,2.8,2.7,0.7,5.0,12.4%,11.9%,12.4%,49.2%,9.6%
Mark Pope,MIL,29,6-10,235,Kentucky,USA,1996,2,52,45,1.9,1.6,0.4,-5.1,4.8%,12.1%,12.3%,43.4%,6.0%
Mark Strickland,ATL,31,6-10,220,Temple,USA,Undrafted,Undrafted,Undrafted,46,4.5,2.8,0.4,-6.3,6.0%,14.8%,16.7%,46.6%,5.1%
Mateen Cleaves,SAC,24,6-2,205,Michigan State,USA,2000,1,14,32,2.2,0.3,0.8,-13.0,0.6%,3.8%,24.3%,48.6%,25.3%
Matt Bullard,CHH,35,-,,Iowa,USA,Undrafted,Undrafted,Undrafted,31,3.4,1.5,0.5,-6.0,2.6%,10.2%,16.6%,43.6%,7.7%
Matt Geiger,PHI,32,-,,Georgia Tech,USA,1992,2,42,4,0.8,1.5,0.0,-38.3,7.5%,8.6%,14.5%,16.9%,0.0%
Matt Harpring,PHI,26,6-7,231,Georgia Tech,USA,1998,1,15,81,11.8,7.1,1.3,4.3,8.2%,14.7%,18.8%,51.2%,7.3%
Maurice Evans,MIN,23,6-5,220,Texas,USA,Undrafted,Undrafted,Undrafted,10,2.1,0.4,0.4,-4.0,5.2%,2.3%,18.3%,50.6%,15.4%
Mengke Bateer,DEN,26,6-11,290,None,China,Undrafted,Undrafted,Undrafted,27,5.1,3.6,0.8,-5.1,7.6%,17.2%,19.3%,46.9%,9.6%
Metta World Peace,IND,22,6-7,246,St. John's (NY),USA,1999,1,16,55,13.2,4.9,2.3,0.2,4.4%,12.3%,23.0%,50.1%,14.2%
Michael Bradley,TOR,23,6-9,227,Villanova,USA,2001,1,17,26,1.2,0.9,0.1,-19.5,6.1%,14.7%,12.6%,52.6%,4.2%
Michael Curry,DET,33,6-5,210,Georgia Southern,USA,Undrafted,Undrafted,Undrafted,82,4.0,2.0,1.5,-0.9,0.8%,8.5%,9.3%,52.1%,10.4%
Michael Dickerson,MEM,27,6-5,190,Arizona,USA,1998,1,14,4,10.8,3.0,2.3,-3.4,2.1%,8.3%,19.4%,42.5%,11.3%
Michael Doleac,CLE,25,6-11,262,Utah,USA,1998,1,12,42,4.6,4.0,0.6,-7.9,6.9%,18.1%,15.7%,46.8%,5.6%
Michael Finley,DAL,29,6-7,215,Wisconsin,USA,1995,1,21,69,20.6,5.2,3.3,4.0,3.3%,9.9%,23.6%,53.2%,13.8%
Michael Jordan,WAS,39,6-6,216,North Carolina,USA,1984,1,3,60,22.9,5.7,5.2,-0.3,2.4%,14.5%,35.6%,46.8%,29.5%
Michael Olowokandi,LAC,27,7-0,270,Pacific,Nigeria,1998,1,1,80,11.1,8.9,1.1,-1.7,6.5%,21.4%,20.1%,45.7%,5.9%
Michael Redd,MIL,22,6-6,220,Ohio State,USA,2000,2,43,67,11.4,3.3,1.4,1.3,5.6%,10.2%,22.8%,58.1%,11.6%
Michael Ruffin,PHI,25,6-8,248,Tulsa,USA,1999,2,32,15,1.1,3.4,0.3,-11.4,12.8%,16.2%,10.5%,27.1%,4.8%
Michael Stewart,TOR,27,6-10,230,California,USA,Undrafted,Undrafted,Undrafted,11,2.0,2.3,0.3,1.2,12.5%,15.9%,15.8%,39.5%,6.8%
Mike Bibby,SAC,24,6-1,190,Arizona,USA,1998,1,2,80,13.7,2.8,5.0,7.7,1.4%,6.4%,19.5%,51.3%,22.7%
Mike James,MIA,27,6-2,190,Duquesne,,Undrafted,Undrafted,Undrafted,15,2.8,0.9,1.3,-15.5,1.6%,12.0%,22.8%,45.6%,30.6%
Mike Miller,ORL,22,6-8,218,Florida,USA,2000,1,5,63,15.2,4.3,3.1,3.8,2.3%,10.4%,20.7%,54.2%,14.9%
Mike Penberthy,LAL,27,6-3,180,The Master's College,USA,Undrafted,Undrafted,Undrafted,3,1.7,0.7,0.7,-4.0,0.0%,14.3%,13.3%,66.5%,25.0%
Mikki Moore,DET,26,7-0,230,Nebraska,USA,Undrafted,Undrafted,Undrafted,30,2.6,1.7,0.4,2.8,11.4%,15.1%,17.8%,54.5%,8.7%
Milt Palacio,PHX,24,6-3,195,Colorado State,Belize,Undrafted,Undrafted,Undrafted,69,3.3,1.1,1.2,-5.6,1.4%,8.2%,16.5%,46.8%,18.9%
Mitch Richmond,LAL,37,6-5,220,Kansas State,USA,1988,1,5,64,4.1,1.5,0.9,8.6,1.9%,9.9%,18.7%,48.8%,13.1%
Mitchell Butler,POR,31,6-5,216,UCLA,USA,Undrafted,Undrafted,Undrafted,11,2.6,1.3,0.5,-12.9,6.9%,9.4%,16.5%,51.3%,9.8%
Monty Williams,ORL,30,6-8,225,Notre Dame,USA,1994,1,24,68,7.1,3.5,1.4,-3.7,6.3%,12.2%,17.3%,57.5%,12.6%
Moochie Norris,HOU,28,6-1,175,West Florida,USA,1996,2,33,82,8.1,3.0,4.9,-4.7,3.2%,8.0%,17.6%,47.1%,30.2%
Mookie Blaylock,GSW,35,-,,Oklahoma,USA,1989,1,12,35,3.4,1.5,3.3,-6.8,1.3%,7.6%,13.5%,39.8%,33.0%
Morris Peterson,TOR,24,6-7,218,Michigan State,USA,2000,1,21,63,14.0,3.5,2.4,0.0,4.4%,6.9%,20.7%,52.4%,13.1%
Nazr Mohammed,ATL,24,6-10,250,Kentucky,USA,1998,1,29,82,9.7,7.9,0.4,-6.8,11.4%,19.4%,19.2%,49.0%,2.6%
Nick Anderson,MEM,34,-,,Illinois,USA,1989,1,11,15,4.0,2.2,0.9,-13.3,0.4%,15.2%,19.2%,37.5%,12.7%
Nick Van Exel,DAL,30,6-1,195,Cincinnati,USA,1993,2,37,72,18.4,3.5,6.6,-2.8,1.1%,9.1%,26.4%,49.5%,33.9%
Norman Richardson,CHI,24,6-5,200,Hofstra,USA,Undrafted,Undrafted,Undrafted,11,2.7,0.7,0.2,-18.2,4.4%,6.9%,21.4%,50.1%,5.7%
Obinna Ekezie,LAC,26,6-9,270,Maryland,Nigeria,1999,2,37,29,1.9,1.2,0.1,4.1,7.6%,13.9%,20.1%,47.7%,3.2%
Olumide Oyedeji,SEA,21,6-10,255,None,Nigeria,2000,2,42,36,1.5,2.2,0.1,3.5,12.1%,21.9%,12.5%,56.2%,2.6%
Oscar Torres,HOU,25,6-6,210,Venezuela,Venezuela,Undrafted,Undrafted,Undrafted,65,6.0,1.9,0.6,-8.4,4.1%,7.3%,18.2%,50.2%,6.5%
Othella Harrington,NYK,28,6-9,235,Georgetown,USA,1996,2,30,77,7.7,4.5,0.5,3.3,8.6%,14.3%,18.5%,56.7%,4.2%
P.J. Brown,CHH,32,6-11,239,Louisiana Tech,USA,1992,2,29,80,8.4,9.8,1.3,2.8,10.7%,20.3%,12.1%,54.5%,6.4%
Pat Garrity,ORL,25,6-9,238,Notre Dame,USA,1998,1,19,80,11.1,4.2,1.2,4.3,3.3%,11.1%,16.1%,55.3%,6.3%
Patrick Ewing,ORL,39,7-0,255,Georgetown,Jamaica,1985,1,1,65,6.0,4.0,0.5,-1.9,6.4%,22.3%,22.3%,49.7%,6.6%
Pau Gasol,MEM,21,7-0,227,None,Spain,2001,1,3,82,17.6,8.9,2.7,-5.3,8.0%,16.4%,22.3%,56.6%,13.3%
Paul Pierce,BOS,24,6-6,230,Kansas,USA,1998,1,10,82,26.1,6.9,3.2,4.6,2.4%,14.7%,28.9%,57.0%,15.3%
Peja Stojakovic,SAC,25,6-9,229,None,Serbia and Mo...,1996,1,14,71,21.2,5.3,2.5,7.6,2.7%,10.7%,23.2%,59.2%,10.6%
Popeye Jones,WAS,32,6-8,250,Murray State,USA,1992,2,41,79,7.0,7.3,1.6,1.8,12.0%,18.9%,15.4%,49.0%,10.3%
Predrag Drobnjak,SEA,26,6-11,272,None,Yugoslavia,1997,2,48,64,6.8,3.4,0.8,3.8,6.9%,12.8%,19.5%,49.0%,6.9%
Primoz Brezec,IND,22,7-1,243,None,Slovenia,2000,1,27,22,2.0,1.3,0.3,-2.3,9.0%,7.3%,12.6%,53.8%,6.5%
Quentin Richardson,LAC,22,6-6,223,DePaul,USA,2000,1,18,81,13.3,4.1,1.6,1.8,5.2%,10.1%,22.8%,53.4%,10.5%
Quincy Lewis,UTA,25,6-7,215,Minnesota,USA,1999,1,19,36,4.0,1.2,1.0,-1.6,2.3%,6.8%,16.7%,47.4%,12.0%
Raef LaFrentz,DAL,26,6-11,245,Kansas,USA,1998,1,3,78,13.5,7.4,1.1,-1.0,6.9%,16.5%,19.7%,53.3%,5.9%
Rafer Alston,MIL,25,6-2,171,Fresno State,USA,1998,2,39,50,3.5,1.4,2.9,-5.2,1.7%,10.3%,19.1%,43.4%,41.0%
Raja Bell,PHI,25,6-5,204,Florida International,U.S. Virgin I...,Undrafted,Undrafted,Undrafted,74,3.4,1.5,1.0,-6.5,3.5%,8.8%,15.2%,48.6%,14.1%
Randy Brown,BOS,34,6-2,190,New Mexico State,USA,1991,2,31,1,0.0,0.0,2.0,-43.6,0.0%,0.0%,6.7%,0.0%,100%
Randy Livingston,SEA,27,6-4,209,Louisiana State,USA,1996,2,42,13,3.2,1.9,2.0,14.5,5.2%,8.9%,15.5%,34.8%,20.5%
Rashard Lewis,SEA,22,6-10,215,None,USA,1998,2,32,71,16.8,7.0,1.7,6.1,5.7%,14.0%,20.4%,56.4%,7.6%
Rasheed Wallace,POR,27,6-11,225,North Carolina,USA,1995,1,4,79,19.3,8.2,1.9,6.6,4.8%,17.9%,23.4%,54.0%,9.0%
Rasho Nesterovic,MIN,26,7-0,248,None,Slovenia,1998,1,17,82,8.4,6.5,0.9,7.0,9.2%,15.3%,15.8%,49.9%,4.9%
Ratko Varda,DET,23,-,,None,Yugoslavia,Undrafted,Undrafted,Undrafted,1,5.0,1.0,0.0,-8.3,0.0%,50.0%,28.6%,72.7%,0.0%
Ray Allen,MIL,26,6-5,205,Connecticut,USA,1996,1,5,69,21.8,4.5,3.9,1.2,3.4%,9.0%,25.8%,59.8%,19.3%
Reggie Miller,IND,36,6-7,195,California-Los Angeles,USA,1987,1,11,79,16.5,2.8,3.2,-0.4,0.8%,6.8%,18.0%,61.7%,14.4%
Reggie Slater,ATL,31,6-7,255,Wyoming,USA,Undrafted,Undrafted,Undrafted,8,2.6,1.1,0.1,-2.0,8.6%,10.8%,17.2%,54.1%,3.8%
Richard Hamilton,WAS,24,6-7,193,Connecticut,USA,1999,1,7,63,20.0,3.4,2.7,-0.7,3.4%,6.7%,28.1%,51.1%,14.3%
