RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,VA,EWA
,"Shawn Kemp, ORL",79,20.7,.468,7.5,14.0,16.6,10.0,21.9,15.8,11.19,7.1,0.2
232,"Devean George, LAL",71,22.7,.485,13.9,9.8,14.7,6.0,13.7,10.0,11.18,8.2,0.3
233,"Anthony Mason, MIL",65,32.6,.524,28.5,10.8,11.3,5.0,18.1,11.5,11.13,5.3,0.2
234,"LaPhonso Ellis, MIA",55,14.3,.476,4.5,9.2,17.3,6.0,17.1,11.6,11.08,1.6,0.1
235,"Kendall Gill, MIN",82,25.2,.477,15.4,10.7,17.4,3.0,10.5,6.8,11.07,8.8,0.3
236,"Greg Buckner, PHI",75,20.2,.519,16.2,10.5,13.9,5.0,11.4,8.4,11.06,6.3,0.2
237,"Eddie Robinson, CHI",64,21.2,.531,14.3,11.3,12.0,6.0,10.0,8.2,11.03,5.3,0.2
238,"Adrian Griffin, DAL",74,18.6,.463,20.9,9.3,12.4,7.0,14.1,10.6,10.98,4.9,0.2
239,"Chucky Atkins, DET",65,21.5,.475,23.7,10.4,18.7,2.0,6.5,4.1,10.97,-0.3,-0.0
240,"Samaki Walker, LAL",67,18.6,.465,14.6,12.8,12.5,10.0,23.1,16.7,10.89,-5.7,-0.2
241,"Jeff Foster, IND",77,10.4,.394,17.5,11.7,12.7,17.0,22.0,19.5,10.88,0.5,0.0
242,"Lonny Baxter, CHI",55,12.4,.521,5.1,14.7,17.3,11.0,16.0,13.4,10.82,-3.5,-0.1
243,"Jacque Vaughn, ORL",80,21.1,.508,29.2,12.2,14.8,2.0,6.4,4.0,10.69,-3.9,-0.1
244,"Jake Voskuhl, PHX",65,14.6,.604,12.4,16.6,11.1,11.0,15.4,13.4,10.67,0.5,0.0
,"Dan Dickau, ATL",50,10.3,.504,26.6,16.6,20.4,2.0,7.2,4.8,10.67,-1.3,-0.0
246,"Dikembe Mutombo, NJ",24,21.4,.445,9.1,16.3,15.1,12.0,22.0,17.0,10.63,0.1,0.0
247,"Michael Olowokandi, LAC",36,38.0,.457,7.5,15.6,17.3,5.0,22.3,13.6,10.55,-0.5,-0.0
248,"Jeff McInnis, POR",75,17.5,.477,24.4,10.8,18.2,2.0,6.9,4.5,10.54,-4.5,-0.2
249,"Brian Shaw, LAL",72,12.5,.467,24.3,12.7,15.6,2.0,12.5,7.4,10.52,-1.9,-0.1
250,"Jason Caffey, MIL",51,17.5,.501,9.8,14.4,16.4,9.0,14.2,11.5,10.48,-2.2,-0.1
251,"Anthony Carter, MIA",49,18.6,.390,37.7,15.0,18.4,1.0,9.3,5.3,10.45,-3.8,-0.1
,"Walter McCarty, BOS",82,23.8,.540,16.7,10.6,11.6,4.0,13.4,8.4,10.45,-15.3,-0.5
253,"Melvin Ely, LAC",52,15.4,.540,5.3,17.6,13.6,9.0,15.4,12.3,10.38,-1.3,-0.0
254,"Rodney White, DEN",72,21.7,.469,12.5,16.1,22.8,3.0,13.3,7.9,10.37,-1.5,-0.1
255,"Greg Ostertag, UTAH",81,23.8,.531,9.6,18.2,11.3,12.0,19.6,15.8,10.33,-3.9,-0.1
256,"Rasual Butler, MIA",72,21.0,.437,11.8,9.8,19.9,2.0,12.3,7.1,10.27,-2.6,-0.1
,"Andrew DeClercq, ORL",77,17.2,.562,11.3,18.2,12.5,12.0,17.5,14.6,10.27,-3.3,-0.1
,"Keyon Dooling, LAC",55,17.6,.494,17.7,11.9,18.2,1.0,7.3,4.2,10.27,-5.3,-0.2
,"Slava Medvedenko, LAL",58,10.7,.460,5.4,11.1,20.3,12.0,13.7,12.8,10.27,-5.7,-0.2
260,"Dan Gadzuric, MIL",49,15.5,.498,4.4,13.1,10.6,10.0,20.3,15.2,10.06,-3.0,-0.1
261,"Courtney Alexander, NO",66,20.6,.459,11.0,9.5,19.8,3.0,6.8,5.0,10.04,-4.6,-0.2
262,"Malik Allen, MIA",80,29.0,.455,5.3,12.5,17.7,6.0,14.9,10.6,10.00,-26.0,-0.9
263,"Vin Baker, BOS",52,18.1,.531,8.4,17.7,13.8,11.0,13.3,11.9,9.95,-10.9,-0.4
264,"Mark Blount, BOS/DEN",81,17.3,.491,9.9,18.2,10.7,8.8,16.9,12.6,9.93,-7.1,-0.2
265,"Darius Miles, CLE",67,30.0,.435,16.5,16.7,18.2,6.0,14.2,10.1,9.89,-9.2,-0.3
266,"Chris Whitney, DEN/ORL",51,20.6,.468,24.4,11.9,15.7,0.3,7.4,3.7,9.83,-9.2,-0.3
267,"Fred Hoiberg, CHI",63,12.4,.486,28.8,10.3,9.8,2.0,17.5,9.7,9.74,-4.4,-0.1
268,"Ron Mercer, IND",72,23.2,.439,14.0,6.8,17.2,2.0,8.0,5.2,9.73,-9.6,-0.3
269,"Jake Tsakalidis, PHX",33,16.5,.502,6.5,13.0,14.0,9.0,16.2,12.7,9.68,-3.7,-0.1
270,"Calbert Cheaney, UTAH",81,29.0,.514,17.1,11.3,14.6,4.0,10.5,7.3,9.67,-14.5,-0.5
271,"Casey Jacobsen, PHX",72,15.9,.493,14.6,11.0,15.7,3.0,5.4,4.1,9.66,-7.2,-0.2
272,"Dan Langhi, PHX",60,9.0,.434,8.5,6.5,17.2,4.0,14.3,9.1,9.53,-8.0,-0.3
273,"John Salmons, PHI",64,7.9,.502,22.7,14.0,13.9,4.0,10.2,6.9,9.41,-4.1,-0.1
274,"Vincent Yarbrough, DEN",59,23.4,.446,19.5,12.2,16.8,3.0,11.2,6.8,9.36,-14.9,-0.5
275,"Mike Wilks, ATL/MIN",46,15.0,.436,31.9,9.7,13.6,3.4,8.2,5.9,9.29,-8.8,-0.3
276,"Calvin Booth, SEA",47,12.2,.494,6.9,12.7,11.9,6.0,16.0,11.2,9.28,-5.7,-0.2
277,"Stacey Augmon, NO",70,12.3,.474,20.7,12.0,13.5,3.0,12.7,8.0,9.24,-8.1,-0.3
,"Jason Collins, NJ",81,23.5,.521,14.2,13.8,11.6,8.0,13.9,11.1,9.24,-19.4,-0.6
279,"Reggie Evans, SEA",67,20.4,.510,11.6,17.7,8.2,14.0,24.3,19.2,9.19,-23.5,-0.8
280,"Jermaine Jackson, ATL/TOR",53,10.5,.451,30.6,14.0,11.9,3.9,7.8,5.8,9.14,-7.7,-0.3
281,"Tyrone Hill, CLE/PHI",56,24.1,.457,9.1,15.1,11.5,10.4,22.8,16.5,9.11,-24.1,-0.8
,"Scott Williams, PHX",69,12.6,.440,6.0,8.8,15.9,9.0,15.8,12.5,9.11,-9.7,-0.3
283,"Bryon Russell, WSH",70,19.8,.468,15.5,11.9,12.4,4.0,14.1,8.9,8.89,-16.7,-0.6
284,"Bruce Bowen, SA",82,31.3,.563,16.1,10.2,9.9,3.0,7.8,5.4,8.86,-31.4,-1.0
285,"Michael Doleac, NY",75,13.9,.451,9.2,10.8,16.4,7.0,17.7,12.3,8.84,-13.7,-0.5
286,"DeShawn Stevenson, UTAH",61,12.5,.444,9.9,12.2,20.2,4.0,9.7,6.8,8.81,-9.6,-0.3
287,"Tony Massenburg, UTAH",58,13.7,.508,5.1,14.9,16.7,9.0,14.3,11.9,8.72,-16.4,-0.5
288,"Brian Scalabrine, NJ",59,12.3,.487,16.6,16.6,13.5,6.0,15.9,11.1,8.65,-15.4,-0.5
,"Mark Madsen, LAL",54,14.5,.458,14.9,10.6,11.6,12.0,10.6,11.5,8.65,-16.6,-0.6
290,"Corie Blount, CHI",50,16.7,.502,20.6,17.7,9.7,9.0,17.9,13.5,8.60,-18.1,-0.6
291,"Pat Burke, ORL",62,12.6,.415,5.9,12.0,18.8,8.0,13.4,10.7,8.50,-12.3,-0.4
292,"Kedrick Brown, BOS",51,13.1,.392,8.8,10.1,12.9,7.0,16.6,11.9,8.30,-10.9,-0.4
293,"Milt Palacio, CLE",80,24.7,.466,31.7,16.0,12.6,3.0,10.8,6.7,8.24,-40.7,-1.4
294,"Ervin Johnson, MIL",69,17.0,.492,11.3,16.0,6.8,12.0,17.8,14.7,8.06,-22.2,-0.7
295,"Jeryl Sasser, ORL",75,13.7,.402,18.8,11.3,11.5,7.0,13.8,10.3,7.99,-21.5,-0.7
296,"Raja Bell, DAL",75,15.6,.509,17.5,13.2,9.7,4.0,9.2,6.8,7.55,-25.8,-0.9
297,"Chris Jefferies, TOR",51,13.1,.463,7.9,16.1,16.2,3.0,7.7,5.0,7.35,-15.6,-0.5
298,"Sean Rooks, LAC",70,19.2,.460,15.1,14.4,12.2,4.0,13.7,9.1,7.33,-32.8,-1.1
,"Juaquin Hawkins, HOU",58,11.8,.427,20.2,12.5,12.1,3.0,10.2,6.6,7.33,-17.8,-0.6
300,"Charles Oakley, WSH",42,12.2,.529,30.5,16.0,8.4,8.0,16.2,12.3,7.26,-16.2,-0.5
301,"Bimbo Coles, BOS/CLE",35,19.7,.413,25.1,9.8,12.8,1.8,8.0,4.8,7.00,-20.6,-0.7
302,"Joel Przybilla, MIL",32,17.1,.424,13.7,21.7,5.9,10.0,20.9,15.5,6.50,-16.7,-0.6
303,"Junior Harrington, DEN",82,24.4,.405,29.1,16.5,15.3,2.0,12.6,7.3,6.41,-68.6,-2.3
304,"Kareem Rush, LAL",76,11.5,.447,17.7,16.4,15.3,3.0,8.9,6.1,6.37,-26.9,-0.9
305,"Trenton Hassell, CHI",82,24.4,.411,23.2,12.8,10.7,2.0,11.9,7.0,5.90,-68.7,-2.3
306,"Kenny Satterfield, DEN/PHI",39,12.9,.340,22.3,14.1,15.0,3.6,6.6,5.0,5.70,-19.1,-0.6
307,"DeSagana Diop, CLE",80,11.8,.356,16.2,21.0,9.7,7.0,18.4,12.8,5.64,-34.9,-1.2
308,"Michael Curry, DET",78,19.9,.474,26.3,10.9,8.8,1.0,8.6,4.8,5.54,-57.6,-1.9
309,"Darvin Ham, ATL",75,12.3,.464,12.8,21.9,11.7,9.0,9.5,9.4,5.18,-36.8,-1.2
310,"Nikoloz Tskitishvili, DEN",81,16.3,.374,15.3,14.1,16.3,5.0,10.8,8.0,5.17,-52.5,-1.8
311,"Danny Ferry, SA",64,9.4,.459,11.8,15.2,11.0,4.0,10.1,7.2,5.16,-25.3,-0.8
312,"Greg Foster, TOR",29,18.6,.445,7.3,16.8,12.8,6.0,15.9,10.8,4.59,-24.2,-0.8
