Player,Team,Age,Height,Weight,College,Country,Draft Year,Draft Round,Draft Number,GP,PTS,REB,AST,NetRtg,OREB%,DREB%,USG%,TS%,AST%
Pops Mensah-Bonsu,DAL,23,6-9,240,George Washington,USA,Undrafted,Undrafted,Undrafted,12,2.4,1.8,0.0,1.4,12.2%,16.7%,20.5%,58.2%,0.0%
Primoz Brezec,CHA,27,7-1,252,None,Slovenia,2000,1,27,58,5.0,3.2,0.4,-5.9,9.4%,14.0%,18.3%,47.4%,4.4%
Quentin Richardson,NYK,27,6-6,230,DePaul,USA,2000,1,18,49,13.0,7.2,2.2,-2.4,4.4%,18.2%,18.7%,53.2%,11.3%
Quincy Douby,SAC,23,6-3,175,Rutgers,USA,2006,1,19,42,2.8,0.9,0.4,-4.8,2.8%,6.8%,17.3%,44.9%,7.1%
Quinton Ross,LAC,26,6-6,193,Southern Methodist,USA,Undrafted,Undrafted,Undrafted,81,5.2,2.3,1.1,-2.1,3.8%,7.8%,11.9%,50.8%,7.9%
Raef LaFrentz,POR,31,6-11,245,Kansas,USA,1998,1,3,27,3.7,2.6,0.3,-15.3,7.3%,15.5%,16.8%,44.1%,3.8%
Rafael Araujo,UTA,26,6-11,270,Brigham Young,Brazil,2004,1,8,28,2.6,2.4,0.4,10.3,9.1%,20.5%,16.4%,46.3%,6.7%
Rafer Alston,HOU,30,6-2,175,Fresno State,USA,1998,2,39,82,13.3,3.4,5.4,7.6,1.0%,8.3%,19.0%,49.6%,23.2%
Raja Bell,PHX,30,6-5,210,Florida International,U.S. Virgin I...,Undrafted,Undrafted,Undrafted,78,14.7,3.2,2.5,8.9,1.8%,6.7%,16.8%,56.2%,9.4%
Rajon Rondo,BOS,21,6-1,171,Kentucky,USA,2006,1,21,78,6.4,3.7,3.8,1.6,4.1%,12.9%,16.2%,47.2%,26.0%
Randolph Morris,NYK,21,6-11,260,Kentucky,USA,Undrafted,Undrafted,Undrafted,5,0.8,1.8,0.2,-16.8,2.1%,19.0%,10.9%,23.1%,3.7%
Randy Foye,MIN,23,6-4,213,Villanova,USA,2006,1,7,82,10.1,2.7,2.8,-4.4,2.8%,9.5%,22.4%,53.6%,21.6%
Randy Livingston,SEA,32,6-4,209,Louisiana State,USA,1996,2,42,4,0.0,0.3,1.0,-95.0,3.3%,0.0%,6.9%,0.0%,30.8%
Rashad McCants,MIN,22,6-4,226,North Carolina,USA,2005,1,14,37,5.0,1.3,1.0,-0.8,2.6%,6.3%,20.1%,45.4%,11.1%
Rashard Lewis,SEA,27,6-10,230,None,USA,1998,2,32,60,22.4,6.6,2.4,-0.4,4.1%,14.0%,24.3%,58.7%,10.8%
Rasheed Wallace,DET,32,6-11,230,North Carolina,USA,1995,1,4,75,12.3,7.2,1.7,4.5,4.0%,20.1%,19.8%,51.3%,8.9%
Rasho Nesterovic,TOR,31,7-0,255,None,Slovenia,1998,1,17,80,6.2,4.5,0.9,3.7,7.6%,15.2%,13.9%,55.8%,6.8%
Rasual Butler,NOK,28,6-7,205,La Salle,USA,2002,2,52,81,10.1,3.2,0.8,-2.4,1.9%,9.9%,18.4%,49.5%,4.8%
Rawle Marshall,IND,25,6-7,190,Oakland,USA,Undrafted,Undrafted,Undrafted,40,2.5,0.7,0.3,-5.5,2.1%,6.1%,14.8%,45.5%,6.3%
Ray Allen,SEA,31,6-5,205,Connecticut,USA,1996,1,5,55,26.4,4.5,4.1,-1.0,2.7%,9.3%,28.7%,56.4%,18.3%
Raymond Felton,CHA,23,6-1,198,North Carolina,USA,2005,1,5,78,14.0,3.4,7.0,-2.2,1.8%,8.1%,21.5%,48.1%,31.4%
Reggie Evans,DEN,27,6-8,245,Iowa,USA,Undrafted,Undrafted,Undrafted,66,4.9,7.0,0.7,3.2,13.2%,26.1%,14.5%,55.0%,6.0%
Renaldo Balkman,NYK,22,6-8,208,South Carolina,USA,2006,1,20,68,4.9,4.3,0.6,0.8,9.1%,18.9%,14.9%,53.1%,7.1%
Renaldo Major,GSW,25,6-7,190,Fresno State,USA,Undrafted,Undrafted,Undrafted,1,5.0,2.0,0.0,22.8,0.0%,7.1%,16.9%,23.0%,0.0%
Richard Hamilton,DET,29,6-7,193,Connecticut,USA,1999,1,7,75,19.8,3.8,3.8,7.1,2.9%,8.0%,25.5%,55.1%,18.4%
Richard Jefferson,NJN,27,6-7,230,Arizona,USA,2001,1,13,55,16.3,4.4,2.7,0.3,2.6%,10.3%,21.9%,55.5%,13.1%
Ricky Davis,MIN,27,6-7,226,Iowa,USA,1998,1,21,81,17.0,3.9,4.8,-4.0,2.0%,8.8%,21.5%,56.6%,21.5%
Robert Hite,MIA,23,6-2,184,Miami (FL),USA,Undrafted,Undrafted,Undrafted,12,4.3,1.3,0.7,-5.0,2.5%,9.0%,23.3%,39.1%,11.6%
Robert Horry,SAS,36,6-10,240,Alabama,USA,1992,1,11,68,3.9,3.4,1.1,8.6,6.9%,13.9%,13.5%,48.0%,10.6%
Rodney Carney,PHI,23,6-7,205,Memphis,USA,2006,1,16,67,6.6,1.9,0.4,-4.7,3.6%,8.0%,18.3%,51.4%,3.7%
Roger Mason Jr.,WAS,26,6-5,212,Virginia,USA,2002,2,30,62,2.7,0.7,0.6,-6.5,1.3%,8.4%,17.9%,44.3%,11.5%
Roger Powell,UTA,24,6-6,220,Illinois,USA,Undrafted,Undrafted,Undrafted,3,0.7,1.0,0.0,-40.0,20.0%,0.0%,21.2%,25.8%,0.0%
Ronald Dupree,DET,26,6-7,209,Louisiana State,USA,Undrafted,Undrafted,Undrafted,19,1.3,0.9,0.3,0.7,5.5%,14.1%,17.1%,35.8%,8.3%
Ronnie Brewer,UTA,22,6-7,218,Arkansas,USA,2006,1,14,56,4.6,1.3,0.4,0.2,5.7%,6.4%,16.2%,56.6%,5.7%
Ronnie Price,SAC,24,6-2,190,Utah Valley,,Undrafted,Undrafted,Undrafted,58,3.3,1.2,0.8,-1.3,2.9%,10.5%,18.1%,48.9%,14.0%
Ronny Turiaf,LAL,24,6-10,249,Gonzaga,France,2005,2,37,72,5.3,3.6,0.9,1.6,7.8%,16.1%,15.0%,58.6%,9.2%
Royal Ivey,ATL,25,6-4,215,Brigham Young,USA,2004,2,37,53,3.0,1.0,0.8,-6.3,3.0%,7.4%,15.6%,49.6%,14.0%
Ruben Patterson,MIL,31,6-5,223,Cincinnati,USA,1998,2,31,81,14.7,5.4,2.9,-2.8,7.9%,10.4%,21.8%,57.8%,15.4%
Rudy Gay,MEM,20,6-9,220,Connecticut,USA,2006,1,8,78,10.8,4.5,1.3,-3.0,4.7%,12.7%,20.6%,49.7%,7.8%
Ryan Gomes,BOS,24,6-7,250,Providence,USA,2005,2,50,73,12.1,5.6,1.6,-8.0,5.8%,13.6%,18.7%,53.4%,9.2%
Ryan Hollins,CHA,22,7-0,230,California-Los Angeles,USA,2006,2,50,27,2.4,1.1,0.0,-22.4,5.9%,12.5%,16.7%,59.7%,1.0%
Salim Stoudamire,ATL,24,6-1,175,Arizona,,2005,2,31,61,7.7,1.2,1.0,-5.7,0.6%,6.8%,21.5%,51.8%,11.2%
Sam Cassell,LAC,37,6-3,185,Florida State,USA,1993,1,24,58,12.3,2.9,4.7,2.1,2.0%,10.1%,25.3%,50.6%,34.0%
Samuel Dalembert,PHI,27,6-11,250,Seton Hall,Haiti,2001,1,26,82,10.7,8.9,0.8,-0.3,10.4%,20.8%,16.6%,58.1%,4.1%
Sarunas Jasikevicius,GSW,31,6-4,197,Maryland,USSR,Undrafted,Undrafted,Undrafted,63,6.1,1.1,2.7,-5.8,1.5%,5.6%,19.5%,53.1%,31.0%
Sasha Pavlovic,CLE,23,6-7,210,None,Montenegro,2003,1,19,67,9.0,2.4,1.6,7.2,1.5%,9.2%,18.6%,55.4%,11.0%
Sasha Vujacic,LAL,23,6-7,195,None,Slovenia,2004,1,27,73,4.3,1.5,0.9,-2.0,2.9%,9.1%,15.0%,54.0%,10.7%
Scot Pollard,CLE,32,6-11,265,Kansas,USA,1997,1,19,24,1.0,1.3,0.1,-1.0,14.6%,16.2%,13.3%,43.2%,5.3%
Scott Padgett,MEM,31,6-9,240,Kentucky,USA,1999,1,28,31,1.5,1.7,0.3,1.3,7.3%,16.7%,13.9%,37.3%,5.8%
Sean Marks,PHX,31,6-10,250,California,New Zealand,1998,2,44,3,2.0,1.0,0.0,-28.0,0.0%,21.4%,16.3%,43.6%,0.0%
Sean May,CHA,23,6-9,266,North Carolina,USA,2005,1,13,35,11.9,6.7,1.9,0.2,9.1%,19.2%,22.9%,55.1%,13.9%
Sebastian Telfair,BOS,22,6-0,160,None,,2004,1,13,78,6.1,1.4,2.8,-1.5,1.1%,6.1%,17.3%,45.8%,22.3%
Sergio Rodriguez,POR,21,6-3,168,None,Spain,2006,1,27,67,3.7,1.4,3.3,-7.0,2.4%,9.3%,17.1%,49.3%,41.6%
Shammond Williams,LAL,32,6-1,201,North Carolina,USA,1998,2,34,30,3.1,1.3,1.0,-4.3,3.2%,8.8%,13.4%,53.0%,15.0%
Shane Battier,HOU,28,6-8,220,Duke,USA,2001,1,6,82,10.1,4.1,2.1,5.7,2.3%,9.1%,11.9%,58.9%,9.2%
Shannon Brown,CLE,21,6-4,205,Michigan State,USA,2006,1,25,23,3.2,0.9,0.4,-15.7,3.0%,7.9%,20.8%,45.5%,9.1%
Shaquille O'Neal,MIA,35,7-1,325,Louisiana State,USA,1992,1,1,40,17.3,7.4,2.0,2.4,9.4%,18.8%,29.9%,56.7%,13.8%
Shareef Abdur-Rahim,SAC,30,6-9,245,California,USA,1996,1,3,80,9.9,5.0,1.4,-4.4,6.2%,14.8%,19.4%,52.4%,9.2%
Shaun Livingston,LAC,21,6-7,182,None,USA,2004,1,4,54,9.3,3.4,5.1,-4.3,3.8%,8.2%,17.0%,50.3%,28.3%
Shavlik Randolph,PHI,23,6-10,240,Duke,USA,Undrafted,Undrafted,Undrafted,13,4.5,4.2,0.3,3.6,10.2%,19.4%,16.5%,50.3%,3.8%
Shawn Marion,PHX,29,6-7,228,Nevada-Las Vegas,USA,1999,1,9,80,17.5,9.8,1.7,9.7,6.3%,19.8%,18.9%,59.4%,6.5%
Shawne Williams,IND,21,6-9,225,Memphis,USA,2006,1,17,46,3.9,1.8,0.5,-10.8,6.3%,9.7%,15.6%,53.3%,6.8%
Shelden Williams,ATL,23,6-9,250,Duke,USA,2006,1,5,81,5.5,5.4,0.5,-8.3,8.9%,21.3%,15.6%,51.8%,5.1%
Slava Medvedenko,ATL,28,6-10,253,None,Ukraine,Undrafted,Undrafted,Undrafted,14,3.0,1.0,0.1,-7.1,5.6%,15.6%,24.9%,55.6%,4.8%
Smush Parker,LAL,26,6-4,180,Fordham,USA,Undrafted,Undrafted,Undrafted,82,11.1,2.5,2.8,-2.0,1.9%,6.8%,18.1%,52.6%,14.1%
Solomon Jones,ATL,22,6-10,230,South Florida,USA,2006,2,33,58,3.3,2.3,0.2,-12.1,7.6%,14.2%,12.5%,58.7%,2.8%
Speedy Claxton,ATL,29,5-11,170,Hofstra,USA,2000,1,20,42,5.3,1.9,4.4,-5.7,1.1%,7.1%,16.3%,36.3%,29.1%
Stephen Graham,POR,25,6-6,215,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,14,3.2,1.5,0.4,-14.8,4.4%,10.5%,15.9%,51.2%,5.5%
Stephen Jackson,GSW,29,6-8,218,Butler Community College,USA,1997,2,42,75,15.5,3.0,3.8,2.8,2.4%,6.6%,21.7%,54.0%,18.3%
Stephon Marbury,NYK,30,6-2,205,Georgia Tech,USA,1996,1,4,74,16.4,2.9,5.4,-3.4,1.4%,6.8%,21.3%,53.9%,24.9%
Steve Blake,DEN,27,6-3,172,Maryland,USA,2003,2,38,82,6.4,2.1,5.0,-0.8,1.0%,6.8%,13.1%,49.1%,26.0%
Steve Francis,NYK,30,6-3,210,Maryland,USA,1999,1,2,44,11.3,3.6,3.9,-1.3,2.8%,10.7%,19.2%,57.0%,22.3%
Steve Nash,PHX,33,6-3,195,Santa Clara,Canada,1996,1,15,76,18.6,3.5,11.6,11.3,1.3%,8.5%,22.3%,65.4%,46.8%
Steve Novak,HOU,24,6-10,220,Marquette,USA,2006,2,32,35,1.5,0.7,0.2,-11.4,2.0%,11.9%,12.6%,50.1%,5.5%
Steven Hunter,PHI,25,7-0,240,DePaul,USA,2001,1,15,70,6.4,4.8,0.4,-8.5,7.7%,14.0%,13.1%,57.3%,2.8%
Steven Smith,PHI,24,6-9,250,La Salle,USA,Undrafted,Undrafted,Undrafted,8,0.6,0.8,0.0,-22.8,3.3%,20.0%,16.9%,28.2%,0.0%
Stromile Swift,MEM,27,6-9,230,Louisiana State,USA,2000,1,2,54,7.8,4.6,0.3,-9.3,8.6%,17.0%,20.4%,51.7%,2.9%
T.J. Ford,TOR,24,6-0,165,Texas,USA,2003,1,8,75,14.0,3.1,7.9,0.8,2.5%,8.3%,25.8%,50.8%,44.8%
Tarence Kinsey,MEM,23,6-6,189,South Carolina,USA,Undrafted,Undrafted,Undrafted,48,7.7,2.0,0.9,-5.0,3.2%,7.5%,17.8%,53.2%,6.8%
Tayshaun Prince,DET,27,6-9,215,Kentucky,USA,2002,1,23,82,14.3,5.2,2.8,5.8,5.1%,10.1%,18.8%,53.4%,12.7%
Thabo Sefolosha,CHI,23,6-7,215,None,Switzerland,2006,1,13,71,3.6,2.2,0.8,5.3,4.0%,13.8%,16.7%,46.4%,10.9%
Theo Ratliff,BOS,34,6-10,235,Wyoming,USA,1995,1,18,2,2.5,3.5,0.0,-25.7,4.7%,11.6%,5.9%,52.5%,0.0%
Tim Duncan,SAS,31,6-11,260,Wake Forest,US Virgin Isl...,1997,1,1,80,20.0,10.6,3.4,14.6,9.0%,23.9%,27.9%,57.9%,18.2%
Tim Thomas,LAC,30,6-10,240,Villanova,USA,1997,1,7,76,11.0,5.0,2.3,4.3,3.4%,15.3%,19.8%,53.2%,14.2%
Tony Allen,BOS,25,6-4,213,Oklahoma State,USA,2004,1,25,33,11.5,3.8,1.7,-3.0,4.7%,11.6%,21.3%,59.6%,12.0%
Tony Battie,ORL,31,6-11,240,Texas Tech,USA,1997,1,5,66,6.1,5.2,0.5,0.6,6.5%,16.8%,13.5%,51.3%,3.6%
Tony Parker,SAS,25,6-2,180,None,France,2001,1,28,77,18.6,3.2,5.5,10.6,1.5%,9.0%,27.2%,57.2%,30.7%
Tracy McGrady,HOU,28,6-8,223,None,USA,1997,1,9,71,24.6,5.3,6.5,7.7,2.3%,12.7%,34.0%,51.5%,35.3%
Travis Diener,ORL,25,6-1,175,Marquette,USA,2005,2,38,26,3.8,0.7,1.3,-0.2,1.1%,5.3%,15.2%,56.6%,21.0%
Travis Outlaw,POR,22,6-9,215,None,USA,2003,1,23,67,9.6,3.2,0.8,-4.2,4.6%,10.6%,21.3%,49.9%,6.1%
Trenton Hassell,MIN,28,6-5,233,Austin Peay,USA,2001,2,29,76,6.7,3.2,2.7,-4.5,4.1%,7.3%,11.7%,52.9%,13.8%
Trevor Ariza,ORL,21,6-8,210,UCLA,USA,2004,2,43,57,8.9,4.4,1.1,2.2,8.4%,12.4%,18.6%,56.7%,9.2%
Troy Hudson,MIN,31,6-1,178,Southern Illinois,USA,Undrafted,Undrafted,Undrafted,34,5.9,1.4,2.1,-6.6,1.6%,7.7%,20.5%,48.3%,22.7%
Troy Murphy,IND,27,6-11,245,Notre Dame,USA,2001,1,14,68,10.3,6.1,1.9,-5.8,5.3%,17.5%,17.2%,54.1%,11.2%
Tyronn Lue,ATL,30,6-0,175,Nebraska,USA,1998,1,23,56,11.4,1.9,3.6,-6.7,1.3%,6.3%,20.6%,53.4%,24.2%
Tyrus Thomas,CHI,20,6-9,215,Louisiana State,,2006,1,4,72,5.2,3.7,0.6,8.6,9.2%,17.9%,20.1%,52.1%,6.6%
Tyson Chandler,NOK,24,7-1,235,None,USA,2001,1,2,73,9.5,12.4,0.9,-0.5,12.6%,24.4%,12.1%,62.0%,4.0%
Udonis Haslem,MIA,27,6-8,235,Florida,USA,Undrafted,Undrafted,Undrafted,79,10.7,8.3,1.2,0.6,8.2%,18.8%,17.0%,52.3%,6.4%
Uros Slokar,TOR,24,6-10,238,None,USA,2005,2,58,20,1.9,0.7,0.1,-20.8,8.0%,11.3%,22.5%,59.9%,3.6%
Vassilis Spanoulis,HOU,24,6-4,195,None,USA,2004,2,50,31,2.7,0.7,0.9,-6.3,1.9%,6.3%,20.0%,47.0%,20.7%
Viktor Khryapa,CHI,24,6-9,218,None,Russia,2004,1,22,33,2.2,1.7,0.6,-5.0,9.0%,17.6%,17.9%,44.8%,14.5%
Vince Carter,NJN,30,6-6,220,North Carolina,USA,1998,1,5,82,25.2,6.0,4.8,0.9,3.9%,12.7%,30.2%,55.9%,24.5%
Vitaly Potapenko,SAC,32,6-10,285,Wright State,Ukraine,1996,1,12,3,0.0,0.7,0.0,-14.0,0.0%,11.8%,17.6%,0.0%,0.0%
Vladimir Radmanovic,LAL,26,6-10,234,None,Serbia,2001,1,12,55,6.6,3.3,1.2,-5.3,5.4%,13.3%,18.7%,51.8%,11.3%
Von Wafer,LAC,21,6-5,210,Florida State,USA,2005,2,39,1,0.0,0.0,0.0,-16.7,0.0%,0.0%,16.7%,0.0%,0.0%
Wally Szczerbiak,BOS,30,6-7,244,Miami (OH),USA,1999,1,6,32,15.0,3.1,1.7,-2.2,1.9%,9.7%,24.3%,54.0%,10.7%
Walter Herrmann,CHA,28,6-9,225,None,USA,Undrafted,Undrafted,Undrafted,48,9.2,2.9,0.5,-0.4,3.1%,12.6%,18.6%,62.5%,4.9%
Wayne Simien,MIA,24,6-9,250,Kansas,USA,2005,1,29,8,2.9,1.4,0.5,-11.2,5.1%,7.7%,14.5%,44.1%,8.2%
Will Blalock,DET,23,6-0,205,Iowa State,USA,2006,2,60,14,1.8,1.1,1.2,-5.0,3.2%,5.7%,11.9%,38.3%,19.3%
Will Conroy,LAC,24,6-2,195,Washington,USA,Undrafted,Undrafted,Undrafted,7,0.0,1.0,1.3,-8.5,5.8%,7.8%,6.1%,0.0%,30.0%
Willie Green,PHI,25,6-3,201,Detroit Mercy,USA,2003,2,41,74,11.3,2.1,1.5,-6.4,2.4%,6.7%,25.1%,45.8%,11.1%
Yakhouba Diawara,DEN,24,6-7,225,Pepperdine,USA,Undrafted,Undrafted,Undrafted,64,4.4,1.7,0.9,1.0,2.2%,6.6%,12.4%,45.0%,6.8%
Yao Ming,HOU,26,7-6,310,None,China,2002,1,1,48,25.0,9.4,2.0,8.9,6.7%,21.4%,32.4%,60.1%,11.5%
Yaroslav Korolev,LAC,20,6-9,203,None,Russia,2005,1,12,10,1.2,0.3,0.4,-24.3,2.0%,7.4%,20.2%,32.2%,19.0%
Zach Randolph,POR,25,6-9,215,Michigan State,USA,2001,1,19,68,23.6,10.1,2.2,-3.4,8.9%,23.0%,32.8%,53.7%,12.6%
Zaza Pachulia,ATL,23,6-11,280,None,Georgia,2003,2,42,72,12.2,6.9,1.5,-2.4,10.4%,16.3%,21.4%,56.2%,9.2%
Zydrunas Ilgauskas,CLE,32,7-3,260,None,Lithuania,1996,1,20,78,11.9,7.7,1.6,5.7,11.5%,18.2%,21.5%,52.7%,9.9%
Will Conroy,LAC,24,6-2,195,Washington,USA,Undrafted,Undrafted,Undrafted,7,0.0,1.0,1.3,-8.5,5.8%,7.8%,6.1%,0.0%,30.0%
Willie Green,PHI,25,6-3,201,Detroit Mercy,USA,2003,2,41,74,11.3,2.1,1.5,-6.4,2.4%,6.7%,25.1%,45.8%,11.1%
Yakhouba Diawara,DEN,24,6-7,225,Pepperdine,USA,Undrafted,Undrafted,Undrafted,64,4.4,1.7,0.9,1.0,2.2%,6.6%,12.4%,45.0%,6.8%
Yao Ming,HOU,26,7-6,310,None,China,2002,1,1,48,25.0,9.4,2.0,8.9,6.7%,21.4%,32.4%,60.1%,11.5%
Yaroslav Korolev,LAC,20,6-9,203,None,Russia,2005,1,12,10,1.2,0.3,0.4,-24.3,2.0%,7.4%,20.2%,32.2%,19.0%
Zach Randolph,POR,25,6-9,215,Michigan State,USA,2001,1,19,68,23.6,10.1,2.2,-3.4,8.9%,23.0%,32.8%,53.7%,12.6%
Zaza Pachulia,ATL,23,6-11,280,None,Georgia,2003,2,42,72,12.2,6.9,1.5,-2.4,10.4%,16.3%,21.4%,56.2%,9.2%
Zydrunas Ilgauskas,CLE,32,7-3,260,None,Lithuania,1996,1,20,78,11.9,7.7,1.6,5.7,11.5%,18.2%,21.5%,52.7%,9.9%
