Player,Team,Age,Height,Weight,College,Country,Draft Year,Draft Round,Draft Number,GP,PTS,REB,AST,NetRtg,OREB%,DREB%,USG%,TS%,AST%
Hakim Warrick,PHX,28,6-9,219,Syracuse,USA,2005,1,19,80,8.4,3.7,0.9,-5.6,6.5%,15.3%,20.6%,58.1%,8.1%
Hamady Ndiaye,WAS,24,7-0,235,Rutgers,Senegal,2010,2,56,16,0.9,0.4,0.0,-25.6,2.3%,7.0%,7.0%,68.1%,0.0%
Hamed Haddadi,MEM,26,7-2,265,None,Iran,Undrafted,Undrafted,Undrafted,31,2.4,2.2,0.2,11.6,15.2%,27.3%,19.6%,55.0%,4.2%
Hasheem Thabeet,HOU,24,7-3,263,Connecticut,Tanzania,2009,1,2,47,1.1,1.6,0.1,-13.1,6.3%,15.1%,8.6%,47.8%,1.5%
Hassan Whiteside,SAC,22,7-0,235,Marshall,USA,2010,2,33,1,0.0,0.0,0.0,-133.3,0.0%,0.0%,0.0%,0.0%,0.0%
Hedo Turkoglu,ORL,32,6-10,220,None,Turkey,2000,1,16,81,10.8,4.4,4.2,5.6,1.9%,12.5%,16.5%,55.5%,20.7%
Henry Walker,NYK,23,6-6,220,Kansas State,USA,2008,2,47,61,4.9,2.0,0.6,5.8,2.0%,13.3%,16.1%,58.3%,6.9%
Hilton Armstrong,ATL,26,6-11,235,Connecticut,USA,2006,1,12,53,1.7,2.5,0.3,-8.4,8.5%,18.8%,10.7%,50.8%,4.6%
Ian Mahinmi,DAL,24,6-11,230,None,France,2005,1,28,56,3.1,2.1,0.1,8.7,9.9%,15.2%,15.1%,64.5%,2.5%
Ike Diogu,LAC,27,6-9,250,Arizona State,USA,2005,1,9,36,5.8,3.2,0.1,-5.8,8.2%,16.4%,17.9%,59.0%,0.8%
Ime Udoka,SAS,33,6-5,220,Portland State,USA,Undrafted,Undrafted,Undrafted,20,0.7,1.0,0.7,-7.3,4.0%,10.5%,10.3%,28.5%,15.3%
Ish Smith,MEM,22,6-0,175,Wake Forest,USA,Undrafted,Undrafted,Undrafted,43,2.3,1.1,1.8,-5.8,1.6%,9.0%,15.5%,40.6%,26.8%
J.J. Barea,DAL,27,6-0,175,Northeastern,Puerto Rico,Undrafted,Undrafted,Undrafted,81,9.5,2.0,3.9,4.6,1.9%,7.8%,23.4%,53.5%,31.4%
JJ Hickson,CLE,22,6-9,242,North Carolina State,USA,2008,1,19,80,13.8,8.7,1.1,-12.0,9.4%,21.8%,24.9%,50.3%,7.5%
JJ Redick,ORL,27,6-4,190,Duke,USA,2006,1,11,59,10.1,1.9,1.7,3.0,0.4%,7.0%,15.9%,58.9%,11.0%
JR Smith,DEN,25,6-6,220,None,USA,2004,1,18,79,12.3,4.1,2.2,6.5,2.4%,14.2%,21.6%,55.0%,14.1%
JaVale McGee,WAS,23,7-0,252,Nevada-Reno,USA,2008,1,18,79,10.1,8.0,0.5,-4.5,10.3%,18.9%,16.2%,56.6%,2.7%
Jamaal Magloire,MIA,33,6-11,255,Kentucky,Canada,2000,1,19,18,1.9,3.4,0.2,4.9,11.5%,28.6%,10.1%,58.5%,3.1%
Jamal Crawford,ATL,31,6-5,200,Michigan,USA,2000,1,8,76,14.2,1.7,3.2,0.0,1.0%,5.0%,22.4%,54.5%,17.8%
Jamario Moon,LAC,31,6-8,205,Meridian Community College,USA,Undrafted,Undrafted,Undrafted,59,4.3,2.8,0.9,-6.9,2.2%,13.6%,11.8%,49.9%,7.4%
Jameer Nelson,ORL,29,6-0,190,None,USA,2004,1,20,76,13.1,3.0,6.0,7.0,1.7%,8.2%,21.7%,54.8%,32.4%
James Anderson,SAS,22,6-6,215,Oklahoma State,USA,2010,1,20,26,3.6,0.9,0.7,-7.5,0.7%,7.9%,16.0%,52.9%,10.3%
James Harden,OKC,21,6-5,220,Arizona State,USA,2009,1,3,82,12.2,3.1,2.1,4.9,2.0%,9.6%,19.3%,59.8%,13.6%
James Johnson,TOR,24,6-9,245,Wake Forest,USA,2009,1,16,38,7.1,3.7,2.3,-3.1,4.9%,13.2%,18.0%,50.5%,16.1%
James Jones,MIA,30,6-8,215,Miami (FL),USA,2003,2,49,81,5.9,2.0,0.5,6.8,1.6%,8.8%,11.5%,62.9%,4.3%
James Posey,IND,34,6-8,217,Xavier,USA,1999,1,18,49,4.9,3.0,0.7,-1.4,1.1%,16.7%,14.3%,48.5%,6.8%
Jared Dudley,PHX,25,6-7,225,Boston College,USA,2007,1,22,82,10.6,3.9,1.3,-0.5,5.4%,9.8%,16.7%,59.8%,7.8%
Jared Jeffries,NYK,29,6-11,240,Indiana,USA,2002,1,11,42,1.8,2.8,0.9,11.4,10.7%,9.5%,8.8%,37.5%,7.9%
Jarrett Jack,NOH,27,6-3,197,Georgia Tech,USA,2005,1,22,83,8.9,2.1,2.9,-4.7,1.2%,9.6%,22.4%,50.3%,25.1%
Jarron Collins,POR,32,6-11,249,Stanford,USA,2001,2,52,28,0.7,0.9,0.1,0.9,7.3%,5.8%,7.7%,37.4%,1.8%
Jason Collins,ATL,32,7-0,255,Stanford,USA,2001,1,18,49,2.0,2.1,0.4,8.4,5.8%,12.5%,9.4%,53.9%,5.1%
Jason Kapono,PHI,30,6-8,215,California-Los Angeles,USA,2003,2,31,24,0.7,0.5,0.2,8.5,2.4%,6.5%,10.9%,27.7%,4.3%
Jason Kidd,DAL,38,6-4,210,California,USA,1994,1,2,80,7.9,4.4,8.2,2.7,1.4%,12.2%,14.0%,50.0%,35.7%
Jason Maxiell,DET,28,6-7,260,Cincinnati,USA,2005,1,26,57,4.2,3.0,0.3,-6.8,7.7%,12.6%,14.0%,51.0%,2.8%
Jason Richardson,ORL,30,6-6,225,Michigan State,USA,2001,1,5,80,15.6,4.1,1.8,4.9,2.6%,9.8%,20.2%,55.5%,8.7%
Jason Smith,NOH,25,7-0,240,Colorado State,USA,2007,1,20,77,4.3,3.1,0.5,1.3,8.5%,14.1%,16.3%,49.0%,5.5%
Jason Terry,DAL,33,6-2,180,Arizona,USA,1999,1,10,82,15.8,1.9,4.1,5.9,1.0%,5.1%,24.0%,54.5%,22.3%
Jason Thompson,SAC,24,6-11,250,Rider University,USA,2008,1,12,75,8.8,6.1,1.2,-3.3,8.2%,18.3%,17.8%,53.3%,7.8%
Jason Williams,MEM,35,6-1,180,Florida,USA,1998,1,7,27,2.0,1.1,1.9,5.2,1.0%,9.1%,12.5%,40.3%,24.4%
Jawad Williams,CLE,28,6-9,225,North Carolina,USA,Undrafted,Undrafted,Undrafted,26,4.0,1.8,0.8,-11.4,1.7%,11.8%,16.4%,39.6%,9.3%
Jeff Adrien,GSW,25,6-7,243,Connecticut,USA,Undrafted,Undrafted,Undrafted,23,2.5,2.5,0.4,1.6,11.7%,18.7%,15.9%,45.7%,7.5%
Jeff Foster,IND,34,6-11,250,S.W. Texas State,USA,1999,1,21,56,3.3,6.3,0.8,4.3,15.4%,19.8%,9.8%,49.7%,7.3%
Jeff Green,BOS,24,6-9,235,Georgetown,USA,2007,1,5,75,13.3,4.8,1.4,0.6,3.3%,12.1%,19.3%,53.8%,7.5%
Jeff Teague,ATL,23,6-2,180,Wake Forest,USA,2009,1,19,70,5.2,1.5,2.0,-3.4,1.2%,9.7%,19.3%,52.1%,23.6%
Jeremy Evans,UTA,23,6-9,196,Western Kentucky,USA,2010,2,55,49,3.6,2.0,0.5,-1.9,8.2%,14.2%,14.4%,67.8%,9.0%
Jeremy Lin,GSW,22,6-3,200,Harvard,USA,Undrafted,Undrafted,Undrafted,29,2.6,1.2,1.4,2.5,3.9%,8.2%,15.1%,45.8%,20.7%
Jermaine O'Neal,BOS,32,6-11,255,None,USA,1996,1,17,24,5.4,3.7,0.5,1.7,6.8%,14.1%,17.1%,50.4%,4.6%
Jermaine Taylor,SAC,24,6-4,210,Central Florida,USA,2009,2,32,34,6.6,1.8,0.9,-9.8,5.3%,8.0%,22.0%,53.5%,10.5%
Jerry Stackhouse,MIA,36,6-6,218,North Carolina,USA,1995,1,3,7,1.7,1.0,0.4,-7.2,1.9%,13.0%,15.5%,39.8%,10.0%
Jerryd Bayless,TOR,22,6-3,200,Arizona,USA,2008,1,11,71,9.2,2.3,3.7,-9.3,1.8%,9.5%,21.7%,53.6%,29.4%
Joakim Noah,CHI,26,6-11,232,Florida,USA,2007,1,9,48,11.7,10.4,2.2,5.7,12.0%,20.0%,16.3%,57.9%,10.5%
Jodie Meeks,PHI,23,6-4,208,Kentucky,USA,2009,2,41,74,10.5,2.3,1.1,2.0,1.1%,7.6%,15.2%,60.0%,5.6%
Joe Johnson,ATL,30,6-7,240,Arkansas,USA,2001,1,10,72,18.2,4.0,4.7,1.6,2.5%,9.7%,26.1%,51.7%,23.0%
Joe Smith,LAL,35,6-10,225,Maryland,USA,1995,1,1,16,0.5,1.3,0.3,-6.8,4.3%,21.7%,13.3%,23.7%,9.3%
Joel Anthony,MIA,28,6-9,245,Nevada-Las Vegas,Canada,Undrafted,Undrafted,Undrafted,75,2.0,3.5,0.3,4.8,7.9%,10.4%,5.4%,58.3%,2.4%
Joel Przybilla,CHA,31,7-1,245,Minnesota,USA,2000,1,9,36,1.8,4.0,0.4,-6.1,7.6%,22.3%,7.7%,57.3%,3.8%
Joey Dorsey,TOR,27,6-8,268,Memphis,USA,2008,2,33,43,3.1,4.4,0.6,-0.7,14.5%,23.1%,14.1%,52.9%,7.8%
Joey Graham,CLE,29,6-7,230,Oklahoma State,USA,2005,1,16,39,5.2,2.2,0.5,-7.2,1.4%,13.3%,17.2%,51.8%,5.4%
Johan Petro,NJN,25,7-0,247,None,France,2005,1,25,77,3.5,2.8,0.6,-6.9,7.1%,17.5%,18.0%,45.2%,8.8%
John Lucas III,CHI,28,5-11,165,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,2,1.0,0.0,0.5,-15.8,0.0%,0.0%,19.0%,25.8%,16.7%
John Salmons,MIL,31,6-6,207,Miami (FL),USA,2002,1,26,73,14.0,3.6,3.5,-1.1,1.1%,10.0%,20.7%,51.0%,17.9%
John Wall,WAS,20,6-4,195,Kentucky,USA,2010,1,1,69,16.4,4.6,8.3,-8.8,1.3%,11.2%,23.3%,49.4%,35.7%
Jon Brockman,MIL,24,6-7,255,Washington,USA,2009,2,38,63,2.2,2.9,0.3,3.6,10.9%,17.9%,9.5%,56.7%,4.1%
Jonny Flynn,MIN,22,6-0,185,Syracuse,USA,2009,1,6,53,5.3,1.5,3.4,-9.0,1.2%,7.0%,18.6%,44.4%,28.4%
Jordan Crawford,WAS,22,6-4,195,Xavier,USA,2010,1,27,42,11.7,2.5,2.8,-10.9,2.8%,7.4%,25.8%,45.6%,19.7%
Jordan Farmar,NJN,24,6-2,180,California-Los Angeles,USA,2006,1,26,73,9.6,2.4,5.0,-6.7,1.3%,8.7%,20.5%,50.4%,34.1%
Jordan Hill,HOU,23,6-10,235,Arizona,USA,2009,1,8,72,5.6,4.3,0.4,-7.1,11.1%,16.3%,17.3%,52.1%,4.3%
Jose Calderon,TOR,29,6-3,210,None,Spain,Undrafted,Undrafted,Undrafted,68,9.8,3.0,8.9,-4.5,1.5%,8.8%,16.4%,52.2%,41.2%
Josh Childress,PHX,28,6-8,209,Stanford,USA,2004,1,6,54,5.0,2.9,0.8,-6.8,8.0%,10.2%,13.9%,56.7%,7.2%
Josh Howard,WAS,31,6-7,210,Wake Forest,USA,2003,1,29,18,8.4,4.1,1.3,-9.0,3.9%,14.4%,21.1%,41.6%,9.5%
Josh McRoberts,IND,24,6-10,240,Duke,USA,2007,2,37,72,7.4,5.3,2.1,1.8,7.2%,16.0%,14.4%,60.8%,14.3%
Josh Powell,ATL,28,6-9,240,North Carolina State,USA,Undrafted,Undrafted,Undrafted,54,4.1,2.5,0.4,-8.3,8.2%,14.1%,19.5%,49.2%,5.9%
Josh Smith,ATL,25,6-9,240,None,USA,2004,1,17,77,16.5,8.5,3.3,1.9,5.5%,20.8%,24.5%,54.0%,16.8%
Jrue Holiday,PHI,21,6-4,180,UCLA,USA,2009,1,17,82,14.0,4.0,6.5,2.9,2.5%,9.5%,20.4%,52.5%,28.2%
Julian Wright,TOR,24,6-8,225,Kansas,USA,2007,1,13,52,3.6,2.3,1.1,0.0,6.6%,9.3%,12.8%,52.5%,11.0%
Juwan Howard,MIA,38,6-9,250,Michigan,USA,1994,1,5,57,2.4,2.1,0.4,1.7,6.7%,14.5%,12.9%,49.5%,6.2%
Keith Bogans,CHI,31,6-5,215,Kentucky,USA,2003,2,43,82,4.4,1.8,1.2,5.8,1.4%,9.3%,11.4%,55.9%,9.8%
Kendrick Perkins,OKC,26,6-10,280,None,USA,2003,1,27,29,6.0,8.0,0.9,7.1,9.0%,22.7%,13.3%,53.8%,5.2%
Kenyon Martin,DEN,33,6-9,240,Cincinnati,USA,2000,1,1,48,8.6,6.2,2.3,8.2,5.9%,18.3%,16.4%,52.6%,13.0%
Kevin Durant,OKC,22,6-9,230,Texas,USA,2007,1,2,78,27.7,6.8,2.7,4.1,2.0%,15.4%,29.6%,58.9%,12.7%
Kevin Garnett,BOS,35,6-11,253,None,USA,1995,1,5,71,14.9,8.9,2.4,12.9,4.4%,24.9%,21.9%,57.5%,12.7%
Kevin Love,MIN,22,6-10,260,UCLA,USA,2008,1,5,73,20.2,15.2,2.5,-5.3,12.1%,30.0%,22.4%,59.3%,11.6%
Kevin Martin,HOU,28,6-7,185,Western Carolina,USA,2004,1,26,80,23.5,3.2,2.5,3.4,1.1%,9.0%,28.9%,60.1%,12.8%
Kevin Seraphin,WAS,21,6-9,275,None,France,2010,1,17,58,2.7,2.6,0.2,-14.9,11.0%,12.0%,13.2%,47.9%,2.5%
Keyon Dooling,MIL,31,6-3,195,Missouri,USA,2000,1,10,80,7.1,1.5,3.0,2.9,0.7%,6.2%,17.1%,50.9%,22.6%
Kirk Hinrich,ATL,30,6-4,190,Kansas,USA,2003,1,7,72,10.2,2.5,4.0,-9.4,1.0%,8.0%,16.7%,54.3%,22.1%
Kobe Bryant,LAL,32,6-6,205,None,USA,1996,1,13,82,25.3,5.1,4.7,7.3,3.1%,12.1%,34.3%,54.8%,25.8%
Kosta Koufos,DEN,22,7-0,265,Ohio State,USA,2008,1,23,50,3.2,2.6,0.1,-5.3,11.9%,16.5%,18.4%,47.4%,2.5%
Kris Humphries,NJN,26,6-9,235,Minnesota,USA,2004,1,14,74,10.0,10.4,1.1,-6.1,11.1%,27.9%,17.0%,55.5%,6.9%
Kurt Thomas,CHI,38,6-9,230,Texas Christian,USA,1995,1,10,52,4.1,5.8,1.2,7.6,6.7%,19.9%,9.5%,52.7%,7.4%
Kwame Brown,CHA,29,6-11,270,None,USA,2001,1,1,66,7.9,6.8,0.7,-7.0,9.0%,19.7%,15.0%,55.0%,4.1%
Kyle Korver,CHI,30,6-7,212,Creighton,USA,2003,2,51,82,8.3,1.8,1.5,8.0,0.8%,8.4%,17.6%,57.2%,12.1%
Kyle Lowry,HOU,25,6-0,205,Villanova,USA,2006,1,24,75,13.5,4.1,6.7,5.8,3.5%,8.8%,18.4%,55.0%,28.9%
Kyle Weaver,UTA,25,6-6,201,Washington State,USA,2008,2,38,5,5.6,2.0,1.4,1.3,2.6%,11.6%,23.2%,49.1%,21.2%
Kyrylo Fesenko,UTA,24,7-1,280,None,Ukraine,2007,2,38,53,2.0,2.0,0.3,4.6,7.7%,17.3%,14.2%,44.1%,6.3%
LaMarcus Aldridge,POR,25,6-11,240,Texas,USA,2006,1,2,81,21.8,8.8,2.1,4.9,9.2%,15.2%,25.7%,54.9%,9.9%
Lamar Odom,LAL,31,6-10,230,Rhode Island,USA,1999,1,4,82,14.4,8.7,3.0,7.0,6.9%,19.8%,19.4%,58.9%,15.4%
Lance Stephenson,IND,20,6-5,210,Cincinnati,USA,2010,2,40,12,3.1,1.5,1.8,3.2,0.8%,12.7%,21.7%,41.0%,30.9%
Landry Fields,NYK,23,6-7,210,Stanford,USA,2010,2,39,82,9.7,6.4,1.9,1.6,4.3%,16.5%,13.4%,59.8%,8.7%
Larry Owens,WAS,28,6-7,210,Oral Roberts,,Undrafted,Undrafted,Undrafted,12,3.3,1.3,0.7,4.5,0.7%,10.1%,12.3%,55.6%,8.9%
Larry Sanders,MIL,22,6-11,235,Va Commonwealth,USA,2010,1,15,60,4.3,3.0,0.3,-8.2,6.6%,14.2%,17.2%,44.8%,3.3%
Lazar Hayward,MIN,24,6-6,225,Marquette,USA,2010,1,30,42,3.8,1.7,0.7,-12.9,4.8%,11.8%,18.3%,46.4%,10.7%
LeBron James,MIA,26,6-8,250,None,USA,2003,1,1,79,26.7,7.5,7.0,10.1,2.9%,16.3%,30.7%,59.4%,34.3%
Leandro Barbosa,TOR,28,6-3,202,None,Brazil,2003,1,28,58,13.3,1.7,2.1,-4.8,1.0%,6.2%,24.9%,53.9%,14.7%
Leon Powe,MEM,27,6-8,240,California,USA,2006,2,49,30,5.3,2.1,0.2,-11.3,7.3%,13.8%,22.4%,52.4%,3.8%
Lester Hudson,WAS,26,6-3,190,Tennessee-Martin,USA,2009,2,58,11,1.6,0.5,1.5,-4.4,1.2%,6.0%,19.5%,34.9%,44.7%
Linas Kleiza,TOR,26,6-8,245,Missouri,Lithuania,2005,1,27,39,11.2,4.5,1.0,-3.3,3.7%,14.7%,21.2%,50.2%,6.0%
Lou Amundson,GSW,28,6-9,225,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,46,4.3,4.0,0.4,-6.1,10.9%,14.5%,15.2%,45.2%,3.9%
Lou Williams,PHI,24,6-1,175,None,USA,2005,2,45,75,13.7,2.0,3.4,2.2,1.9%,6.6%,27.0%,54.0%,24.8%
Luc Mbah a Moute,MIL,24,6-8,230,California-Los Angeles,Cameroon,2008,2,37,79,6.7,5.3,0.9,-0.2,8.0%,12.9%,13.1%,51.8%,5.4%
Luis Scola,HOU,31,6-9,245,None,Argentina,2002,2,55,74,18.3,8.2,2.5,4.3,6.1%,19.4%,25.5%,53.8%,13.1%
Luke Babbitt,POR,22,6-9,225,Nevada-Reno,USA,2010,1,16,24,1.5,1.3,0.3,-10.3,3.6%,16.6%,20.2%,30.5%,7.7%
Luke Harangody,CLE,23,6-7,251,Notre Dame,USA,2010,2,52,49,3.9,2.9,0.6,-5.6,6.3%,15.9%,16.5%,44.4%,7.8%
Luke Ridnour,MIN,30,6-2,175,Oregon,USA,2003,1,14,71,11.8,2.8,5.4,-5.4,1.7%,7.4%,17.4%,56.7%,27.4%
Luke Walton,LAL,31,6-8,235,Arizona,USA,2003,2,32,54,1.7,1.2,1.1,3.9,1.9%,10.7%,14.4%,37.8%,18.3%
Luol Deng,CHI,26,6-9,220,Duke,United Kingdo...,2004,1,7,82,17.4,5.8,2.8,8.2,3.7%,11.2%,20.5%,54.9%,11.9%
Luther Head,SAC,28,6-3,185,Illinois,USA,2005,1,24,36,5.6,1.7,1.9,-8.8,2.7%,7.9%,16.1%,53.8%,19.4%
Malik Allen,ORL,33,6-10,255,Villanova,USA,Undrafted,Undrafted,Undrafted,18,1.3,1.8,0.2,-14.6,6.1%,11.6%,8.7%,36.1%,3.6%
Manny Harris,CLE,21,6-5,185,Michigan,USA,Undrafted,Undrafted,Undrafted,54,5.9,2.6,1.6,-13.0,3.7%,11.7%,18.6%,48.6%,15.3%
Manu Ginobili,SAS,33,6-6,205,None,Argentina,1999,2,57,80,17.4,3.7,4.9,11.0,1.9%,10.3%,24.8%,58.1%,24.9%
Marc Gasol,MEM,26,7-1,265,None,Spain,2007,2,48,81,11.7,7.0,2.5,2.6,6.3%,17.2%,16.8%,58.0%,11.7%
Marcin Gortat,PHX,27,6-11,240,None,Poland,2005,2,57,80,10.2,7.9,0.9,0.5,7.6%,23.9%,17.3%,59.4%,5.7%
Marco Belinelli,NOH,25,6-5,200,None,Italy,2007,1,18,80,10.5,1.9,1.2,1.6,0.9%,7.7%,19.5%,56.0%,7.7%
Marcus Banks,TOR,29,6-2,205,Nevada-Las Vegas,USA,2003,1,13,3,2.0,0.3,1.0,19.6,0.0%,4.8%,14.8%,54.3%,18.8%
Marcus Camby,POR,37,6-11,235,Massachusetts,USA,1996,1,2,59,4.7,10.3,2.1,1.3,12.2%,31.3%,11.6%,42.6%,11.4%
Marcus Cousin,UTA,24,6-11,245,Houston,USA,Undrafted,Undrafted,Undrafted,4,1.0,0.8,0.0,-40.5,0.0%,18.8%,8.9%,66.7%,0.0%
Marcus Thornton,SAC,24,6-4,205,Louisiana State,USA,2009,2,43,73,12.8,3.5,1.8,-3.1,3.4%,11.5%,24.1%,52.5%,13.3%
Mario Chalmers,MIA,25,6-2,190,Kansas,USA,2008,2,34,70,6.4,2.1,2.5,8.4,0.8%,8.3%,14.6%,53.8%,17.2%
Mario West,NJN,27,6-5,210,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,6,3.7,1.8,1.7,0.2,1.7%,10.1%,9.8%,47.4%,12.3%
Marquis Daniels,BOS,30,6-6,200,Auburn,USA,Undrafted,Undrafted,Undrafted,49,5.5,2.3,1.3,0.2,2.9%,10.2%,14.6%,52.7%,11.3%
Marreese Speights,PHI,23,6-10,255,Florida,USA,2008,1,16,64,5.4,3.3,0.5,4.2,9.4%,19.7%,22.2%,53.2%,6.9%
Martell Webster,MIN,24,6-7,235,None,USA,2005,1,6,46,9.8,3.2,1.2,-10.5,3.1%,10.8%,17.7%,57.5%,7.9%
Marvin Williams,ATL,25,6-9,240,North Carolina,USA,2005,1,2,65,10.4,4.8,1.4,-0.7,4.0%,14.0%,17.0%,55.1%,7.6%
Matt Barnes,LAL,31,6-7,226,UCLA,USA,2002,2,45,53,6.7,4.3,1.3,1.5,7.2%,14.4%,16.2%,56.9%,11.2%
Matt Bonner,SAS,31,6-10,235,Florida,USA,2003,2,45,66,7.3,3.6,0.9,8.8,4.6%,12.7%,13.4%,61.7%,6.3%
Matt Carroll,CHA,30,6-6,212,Notre Dame,USA,Undrafted,Undrafted,Undrafted,54,4.4,1.3,0.4,-6.8,2.1%,10.6%,18.5%,53.0%,6.8%
Maurice Ager,MIN,27,6-5,202,Michigan State,USA,2006,1,28,4,3.8,0.5,0.3,-8.6,0.0%,8.0%,20.8%,68.2%,6.3%
Maurice Evans,WAS,32,6-5,220,Texas,USA,Undrafted,Undrafted,Undrafted,73,6.3,2.1,0.6,-8.2,3.2%,7.0%,13.7%,51.3%,4.6%
Mehmet Okur,UTA,32,6-11,265,None,Turkey,2001,2,37,13,4.9,2.3,1.5,-8.7,5.6%,16.9%,20.9%,45.2%,17.9%
Melvin Ely,DEN,33,6-10,261,Fresno State,USA,2002,1,12,30,2.3,2.5,0.5,1.7,7.8%,13.1%,9.1%,57.3%,5.2%
Metta World Peace,LAL,31,6-7,260,St. John's (NY),USA,1999,1,16,82,8.5,3.3,2.1,9.1,4.3%,6.9%,15.0%,48.5%,10.3%
Michael Beasley,MIN,22,6-10,235,Kansas State,USA,2008,1,2,73,19.2,5.6,2.2,-5.6,4.8%,12.2%,27.9%,51.0%,11.8%
Michael Redd,MIL,31,6-6,215,Ohio State,USA,2000,2,43,10,4.4,0.8,1.2,3.4,0.0%,6.3%,17.3%,47.0%,13.2%
Mickael Pietrus,PHX,29,6-6,215,None,France,2003,1,11,57,7.2,2.2,0.6,-0.7,1.4%,10.0%,17.8%,52.6%,5.2%
Mike Bibby,MIA,33,6-2,195,Arizona,USA,1998,1,2,80,8.6,2.4,3.3,3.2,0.8%,8.2%,14.4%,57.0%,17.3%
Mike Conley,MEM,23,6-1,185,Ohio State,USA,2007,1,4,81,13.7,3.0,6.5,5.4,1.2%,7.9%,19.4%,52.1%,27.3%
Mike Dunleavy,IND,30,6-9,230,Duke,USA,2002,1,3,61,11.2,4.5,1.7,2.6,1.6%,14.2%,16.6%,59.3%,9.7%
Mike Harris,HOU,28,6-6,235,Rice,USA,Undrafted,Undrafted,Undrafted,4,2.0,1.3,0.3,46.1,10.5%,15.0%,20.0%,51.5%,7.1%
Mike Miller,MIA,31,6-8,218,Florida,USA,2000,1,5,41,5.6,4.5,1.2,-2.5,4.8%,17.4%,13.8%,52.5%,9.6%
Mo Williams,LAC,28,6-1,195,Alabama,USA,2003,2,47,58,14.0,2.6,6.6,-9.8,1.2%,7.7%,24.2%,50.3%,36.1%
Monta Ellis,GSW,25,6-3,185,None,USA,2005,2,40,80,24.1,3.5,5.6,-3.3,1.4%,7.6%,27.8%,53.6%,23.4%
Morris Peterson,OKC,33,6-7,220,Michigan State,USA,2000,1,21,4,1.0,0.8,0.3,14.8,0.0%,13.6%,9.3%,40.0%,5.3%
Mustafa Shakur,WAS,26,6-4,195,Arizona,USA,Undrafted,Undrafted,Undrafted,22,2.3,1.0,1.1,-2.2,4.5%,10.0%,22.8%,38.9%,25.8%
Nate Robinson,OKC,27,5-9,180,Washington,USA,2005,1,21,59,6.8,1.5,1.9,1.4,1.7%,7.7%,21.2%,50.7%,18.3%
Nazr Mohammed,OKC,33,6-10,250,Kentucky,USA,1998,1,29,75,7.1,4.9,0.3,0.8,11.9%,18.7%,20.2%,53.8%,3.1%
Nenad Krstic,BOS,27,7-0,240,None,Serbia and Mo...,2002,1,24,71,8.1,4.7,0.4,1.8,8.7%,14.3%,16.8%,55.7%,2.7%
Nene,DEN,28,6-11,250,None,Brazil,2002,1,7,75,14.5,7.6,2.0,7.4,7.0%,18.3%,18.9%,65.7%,10.4%
Nick Collison,OKC,30,6-10,255,Kansas,USA,2003,1,12,71,4.6,4.5,1.0,10.7,8.4%,13.0%,9.7%,60.0%,6.8%
Nick Young,WAS,26,6-7,210,USC,USA,2007,1,16,64,17.4,2.7,1.2,-7.2,1.3%,7.6%,24.0%,53.8%,6.6%
Nicolas Batum,POR,22,6-8,200,None,France,2008,1,25,80,12.4,4.5,1.5,0.6,4.5%,11.4%,17.4%,56.3%,8.0%
Nikola Pekovic,MIN,25,6-11,243,None,Montenegro,2008,2,31,65,5.5,3.0,0.4,-10.8,9.5%,12.1%,19.3%,57.3%,5.2%
O.J. Mayo,MEM,23,6-4,210,Southern California,USA,2008,1,3,71,11.3,2.4,2.0,2.6,1.9%,7.6%,20.8%,49.9%,11.6%
Omer Asik,CHI,24,7-0,255,None,Turkey,2008,2,36,82,2.8,3.7,0.4,13.1,11.8%,19.6%,12.3%,55.9%,4.9%
Omri Casspi,SAC,23,6-9,225,None,Israel,2009,1,23,71,8.6,4.3,1.0,-4.6,4.2%,14.4%,16.3%,51.7%,6.3%
Orien Greene,NJN,29,6-4,208,Louisana-Lafayette,USA,2005,2,53,3,1.0,0.0,0.3,45.5,0.0%,0.0%,17.6%,52.1%,16.7%
Othyus Jeffers,WAS,25,6-5,210,Robert Morris (IL),USA,Undrafted,Undrafted,Undrafted,17,5.5,3.9,1.2,3.9,7.8%,13.2%,13.1%,54.6%,8.8%
Pape Sy,ATL,23,6-7,225,None,,2010,2,53,3,2.3,1.0,0.7,-13.9,8.7%,6.3%,20.4%,47.8%,22.2%
Patrick Ewing,NOH,27,6-8,235,Georgetown,USA,2008,2,43,7,0.4,0.3,0.3,-8.3,5.0%,6.3%,19.0%,22.2%,16.7%
Patrick Patterson,HOU,22,6-9,235,Kentucky,USA,2010,1,14,52,6.3,3.8,0.8,0.3,9.7%,12.9%,16.0%,57.4%,7.8%
Patty Mills,POR,22,6-0,185,St. Mary's (CA),Australia,2009,2,55,64,5.5,0.8,1.7,-7.6,2.3%,4.6%,23.1%,50.6%,26.1%
Pau Gasol,LAL,30,7-0,250,None,Spain,2001,1,3,82,18.8,10.2,3.3,8.6,9.1%,18.3%,21.4%,58.9%,14.8%
Paul George,IND,21,6-8,210,Fresno State,USA,2010,1,10,61,7.8,3.7,1.1,0.0,2.9%,14.5%,17.2%,54.2%,8.2%
