RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,VA,EWA
231,"Greg Ostertag, UTAH",60,13.5,.503,23.3,18.5,10.7,12.0,21.7,16.9,11.64,12.5,0.4
232,"Luke Walton, LAL",69,19.3,.477,26.2,13.1,14.7,8.0,14.0,10.9,11.63,22.5,0.8
233,"Jared Jeffries, WSH",77,25.3,.500,20.1,13.5,12.8,9.0,13.2,11.3,11.62,3.4,0.1
234,"Aaron Williams, NO/TOR",48,16.5,.551,6.8,12.1,12.4,10.0,18.9,14.3,11.60,11.8,0.4
,"Victor Khryapa, POR",69,21.6,.516,15.6,14.9,14.0,9.0,15.8,12.4,11.60,2.1,0.1
236,"Adrian Griffin, DAL",52,23.9,.521,25.0,11.0,9.8,7.0,14.4,11.0,11.59,20.2,0.7
237,"DeSagana Diop, DAL",81,18.6,.512,9.4,14.7,6.3,12.0,17.9,14.9,11.57,22.0,0.7
,"Ronald Murray, CLE/SEA",76,27.8,.487,16.3,11.2,17.5,2.0,6.1,3.9,11.57,24.2,0.8
239,"Malik Allen, CHI",54,13.0,.504,6.3,10.7,16.9,7.0,15.7,11.5,11.55,0.5,0.0
240,"Greg Buckner, DEN",73,24.1,.556,20.5,8.4,11.8,2.0,11.7,7.0,11.45,24.8,0.8
241,"Jose Calderon, TOR",64,23.2,.495,38.8,13.6,14.7,2.0,9.5,5.8,11.44,9.7,0.3
242,"Devean George, LAL",71,21.7,.484,11.6,9.2,13.9,6.0,14.6,10.5,11.40,20.6,0.7
243,"Luther Head, HOU",80,28.9,.517,21.1,11.7,15.6,2.0,11.6,6.8,11.24,25.4,0.8
244,"Jamaal Magloire, MIL",82,30.1,.494,5.7,16.9,15.2,10.0,27.4,18.7,11.16,20.6,0.7
245,"Monta Ellis, GS",49,18.1,.486,16.3,12.1,18.7,3.0,10.7,6.6,11.13,8.3,0.3
246,"Othella Harrington, CHI",72,11.4,.530,9.1,14.3,18.9,8.0,13.8,10.7,11.09,-5.1,-0.2
247,"Jake Voskuhl, CHA",51,16.0,.470,10.9,9.2,15.8,8.0,18.3,13.0,11.07,5.7,0.2
248,"Hakim Warrick, MEM",68,10.6,.499,8.2,15.4,20.0,7.0,16.8,12.1,11.04,-4.9,-0.2
249,"Fred Jones, IND",68,27.0,.517,17.3,12.0,17.3,1.0,9.3,5.3,11.02,14.3,0.5
250,"Jarron Collins, UTAH",79,21.9,.551,18.2,11.4,11.2,9.0,14.1,11.7,11.00,10.3,0.3
251,"Nick Van Exel, SA",65,15.2,.492,22.7,10.5,19.0,1.0,9.9,5.4,10.97,-0.5,-0.0
,"Rasho Nesterovic, SA",80,18.9,.521,7.6,12.2,11.1,9.0,14.8,12.0,10.97,8.3,0.3
253,"Eduardo Najera, DEN",64,22.6,.494,11.4,11.8,11.2,10.0,15.7,13.1,10.96,-11.8,-0.4
254,"DeShawn Stevenson, ORL",82,32.3,.507,13.7,10.5,16.5,3.0,8.3,5.6,10.93,16.8,0.6
255,"Rasual Butler, NO",79,23.7,.501,5.1,8.2,16.5,3.0,11.8,7.4,10.83,9.3,0.3
256,"Derek Anderson, HOU/MIA",43,24.3,.496,19.9,10.7,18.4,2.0,14.1,8.4,10.82,5.1,0.2
257,"Lamond Murray, NJ",57,10.1,.493,5.6,9.4,15.8,6.0,21.2,13.4,10.79,2.5,0.1
258,"Gary Payton, MIA",81,28.5,.520,26.7,10.6,13.6,2.0,9.7,5.9,10.78,-7.6,-0.3
259,"John Salmons, PHI",82,25.1,.508,23.3,13.1,15.3,3.0,9.8,6.2,10.70,6.3,0.2
,"Matt Barnes, NY/PHI",56,11.3,.545,12.8,13.7,17.2,9.0,22.7,15.9,10.70,1.8,0.1
261,"Keith Bogans, HOU/CHA",72,26.6,.497,15.2,10.7,14.2,3.0,13.3,8.2,10.69,5.5,0.2
262,"Carlos Delfino, DET",68,10.7,.483,13.1,10.7,17.5,5.0,14.0,9.2,10.64,1.5,0.0
263,"Anthony Carter, MIN",45,13.1,.465,33.4,13.2,16.2,2.0,10.5,6.3,10.58,-3.7,-0.1
264,"Brian Skinner, POR/SAC",65,14.5,.517,11.6,17.3,10.8,11.0,19.2,14.8,10.50,-9.8,-0.3
265,"Alan Anderson, CHA",36,15.7,.520,12.2,12.2,16.6,4.0,10.4,7.2,10.44,-0.5,-0.0
,"Johan Petro, SEA",68,18.9,.530,3.7,14.7,12.2,10.0,17.8,13.9,10.44,-3.0,-0.1
267,"Francisco Garcia, SAC",67,19.4,.510,17.5,13.9,14.4,4.0,13.0,8.3,10.37,-2.5,-0.1
,"Adonal Foyle, GS",77,23.7,.524,7.5,18.1,8.9,9.0,17.6,13.0,10.37,-6.3,-0.2
269,"Devin Brown, UTAH",81,21.1,.493,12.6,12.0,18.2,5.0,9.6,7.3,10.34,-4.1,-0.1
270,"Kris Humphries, UTAH",62,10.0,.406,10.3,10.6,18.1,11.0,19.9,15.3,10.31,-11.0,-0.4
271,"Malik Rose, NY",72,15.5,.466,13.7,16.4,15.8,9.0,19.3,14.1,10.28,-20.4,-0.7
272,"Joey Graham, TOR",80,19.8,.564,9.6,14.7,14.7,4.0,15.1,9.4,10.26,-5.7,-0.2
,"Shaun Livingston, LAC",61,25.0,.460,35.6,14.5,15.2,3.0,10.4,7.0,10.26,-16.9,-0.6
274,"Francisco Elson, DEN",72,21.9,.556,11.0,15.2,9.7,7.0,17.6,12.6,10.10,-11.9,-0.4
275,"Linton Johnson, NO/NJ",36,14.6,.476,6.9,13.8,14.7,9.0,18.7,13.9,10.07,-11.2,-0.4
276,"Mickael Pietrus, GS",52,22.7,.500,7.3,12.9,18.9,5.0,10.2,7.7,10.01,-8.7,-0.3
277,"Jannero Pargo, CHI",57,11.3,.455,20.6,13.4,23.8,1.0,9.4,5.5,9.98,-9.8,-0.3
,"Milt Palacio, UTAH",71,19.4,.470,24.7,14.3,19.2,1.0,10.4,5.9,9.98,-21.0,-0.7
279,"Zarko Cabarkapa, GS",61,8.3,.472,7.5,13.2,19.3,8.0,16.7,12.2,9.93,-4.3,-0.1
280,"James Posey, MIA",67,28.6,.572,15.6,10.2,10.6,2.0,16.9,9.8,9.90,-17.2,-0.6
281,"Jiri Welsch, MIL",58,14.9,.482,17.1,11.3,14.8,3.0,12.5,7.6,9.84,-8.5,-0.3
282,"Kareem Rush, CHA",47,23.6,.471,8.1,10.5,20.4,2.0,9.5,5.4,9.78,-11.9,-0.4
283,"Clifford Robinson, NJ",80,23.3,.502,12.7,8.9,13.9,3.0,13.6,8.4,9.61,-52.5,-1.8
,"Quentin Richardson, NY",55,26.2,.452,13.7,8.7,16.2,5.0,14.0,9.7,9.61,-19.2,-0.6
,"David Wesley, HOU",71,33.4,.546,21.1,12.4,14.4,1.0,7.5,4.4,9.61,-31.6,-1.1
286,"Trenton Hassell, MIN",77,32.6,.512,19.9,12.2,14.4,4.0,6.2,5.2,9.56,-35.4,-1.2
287,"Pape Sow, TOR",42,14.0,.496,4.3,16.1,12.2,11.0,19.8,15.1,9.55,-17.2,-0.6
288,"Damon Jones, CLE",82,25.5,.538,22.9,7.5,12.1,1.0,6.8,3.8,9.30,-52.9,-1.8
289,"Desmond Mason, NO",70,30.0,.460,6.6,11.3,18.5,4.0,13.6,8.4,9.26,-38.9,-1.3
290,"Bruce Bowen, SA",82,33.6,.540,16.5,8.7,10.2,2.0,11.9,6.9,9.16,-55.1,-1.8
291,"Pat Garrity, ORL",57,16.5,.546,11.4,11.4,13.4,4.0,9.8,7.1,9.05,-34.3,-1.1
292,"Jason Kapono, MIA",51,13.0,.540,14.9,8.0,13.3,2.0,10.0,6.3,8.99,-14.9,-0.5
293,"Gordan Giricek, UTAH",37,25.8,.482,11.8,11.8,21.2,2.0,7.0,4.4,8.77,-24.7,-0.8
294,"Keith McLeod, UTAH",66,18.7,.464,24.1,12.2,17.6,1.0,6.7,3.8,8.69,-42.5,-1.4
295,"Mikki Moore, SEA",47,12.4,.509,12.4,18.3,13.5,9.0,18.0,13.4,8.63,-17.2,-0.6
296,"Maurice Taylor, NY",67,18.1,.496,9.1,17.7,18.0,6.0,16.7,11.5,8.58,-52.7,-1.8
297,"Royal Ivey, ATL",73,13.4,.467,19.7,6.1,13.4,4.0,8.2,5.9,8.48,-36.8,-1.2
298,"Sasha Vujacic, LAL",82,17.7,.479,26.5,9.5,11.8,3.0,10.2,6.4,8.36,-46.2,-1.5
299,"Michael Olowokandi, BOS/MIN",48,19.1,.457,6.8,16.2,15.1,4.0,25.5,14.9,8.34,-31.0,-1.0
300,"Antonio Davis, NY/TOR",44,21.4,.479,7.1,17.1,12.4,12.0,15.8,13.9,8.29,-45.1,-1.5
301,"Eric Snow, CLE",82,28.7,.444,38.4,12.9,11.5,2.0,8.1,5.0,8.08,-102.6,-3.4
,"Michael Ruffin, WSH",76,13.3,.479,15.5,21.8,6.1,14.0,17.6,15.6,8.08,-51.6,-1.7
303,"Dahntay Jones, MEM",71,13.6,.462,9.9,12.7,15.9,3.0,10.4,6.5,8.01,-35.9,-1.2
304,"Justin Reed, BOS/MIN",72,13.8,.467,9.3,11.8,14.5,6.0,6.5,6.0,7.88,-39.0,-1.3
305,"Kevin Ollie, PHI",70,15.3,.491,31.0,8.9,9.4,1.0,9.3,5.3,7.83,-50.6,-1.7
306,"Daniel Ewing, LAC",66,14.7,.458,20.2,13.7,14.6,3.0,7.1,5.1,7.62,-49.0,-1.6
307,"Jacque Vaughn, NJ",80,15.4,.488,27.0,11.4,12.3,2.0,7.2,4.3,7.57,-63.1,-2.1
308,"Quinton Ross, LAC",67,22.6,.465,16.9,10.1,10.8,3.0,9.7,6.5,7.36,-71.0,-2.4
309,"Darrel Armstrong, DAL",62,10.0,.444,29.6,20.0,15.4,4.0,12.0,7.8,7.34,-34.0,-1.1
310,"Bostjan Nachbar, NO/NJ",36,13.9,.448,11.9,10.6,16.6,1.0,13.5,7.1,7.19,-24.8,-0.8
311,"Jason Hart, SAC",66,12.4,.444,19.5,12.0,15.0,2.0,8.4,5.1,7.10,-47.7,-1.6
312,"Sasha Pavlovic, CLE",53,15.3,.516,8.3,14.0,14.1,2.0,9.4,5.8,6.90,-43.6,-1.5
313,"Zoran Planinic, NJ",56,10.6,.450,17.2,14.0,18.5,3.0,12.0,7.3,6.89,-36.6,-1.2
314,"Orien Greene, BOS",80,15.4,.449,24.8,20.9,13.8,4.0,10.4,7.1,6.41,-84.6,-2.8
315,"Shandon Anderson, MIA",48,13.3,.470,16.0,12.8,10.4,3.0,11.1,7.4,6.22,-40.8,-1.4
316,"Brian Scalabrine, BOS",71,13.2,.491,16.5,16.1,11.5,4.0,11.0,7.4,5.88,-78.7,-2.6
317,"Jason Collins, NJ",71,26.7,.425,16.2,14.2,8.2,6.0,15.6,10.6,5.49,-144.6,-4.8
318,"Mark Madsen, MIN",62,10.9,.427,8.9,21.0,7.0,9.0,15.7,12.5,5.26,-63.0,-2.1
319,"Antonio Burks, MEM",57,10.0,.367,28.6,13.5,15.8,1.0,6.9,3.9,5.07,-50.5,-1.7
320,"Rafael Araujo, TOR",52,11.6,.385,7.0,19.6,13.4,8.0,21.3,14.5,4.51,-54.6,-1.8
321,"Ryan Bowen, HOU",68,9.6,.338,14.4,7.8,9.4,6.0,9.9,7.8,3.97,-63.5,-2.1
322,"Jim Jackson, LAL/PHX",40,12.8,.365,14.8,14.8,16.3,0.0,15.5,7.8,3.01,-57.3,-1.9
