Player,Team,Age,Height,Weight,College,Country,Draft Year,Draft Round,Draft Number,GP,PTS,REB,AST,NetRtg,OREB%,DREB%,USG%,TS%,AST%
Nemanja Bjelica,MIN,28,6-10,240,None,Serbia,2010,2,35,60,5.1,3.5,1.4,-5.7,4.7%,15.6%,12.3%,59.4%,11.5%
Nene,WAS,33,6-11,250,None,Brazil,2002,1,7,57,9.2,4.5,1.7,1.3,4.9%,19.9%,21.8%,56.4%,14.5%
Nerlens Noel,PHI,22,6-11,228,Kentucky,USA,2013,1,6,67,11.1,8.1,1.8,-10.8,7.5%,19.5%,18.7%,54.4%,10.7%
Nick Collison,OKC,35,6-10,255,Kansas,USA,2003,1,12,59,2.1,2.9,0.9,2.3,9.5%,14.1%,10.5%,49.8%,10.3%
Nick Young,LAL,31,6-7,210,USC,USA,2007,1,16,54,7.3,1.8,0.6,-9.6,1.3%,8.1%,18.2%,48.3%,5.8%
Nicolas Batum,CHA,27,6-8,200,None,France,2008,1,25,70,14.9,6.1,5.8,4.0,2.2%,14.8%,20.9%,54.6%,26.2%
Nik Stauskas,PHI,22,6-6,205,Michigan,Canada,2014,1,8,73,8.5,2.5,1.9,-11.0,1.2%,8.9%,16.3%,51.7%,11.9%
Nikola Jokic,DEN,21,6-10,250,None,Serbia,2014,2,41,80,10.0,7.0,2.4,2.4,9.9%,22.3%,19.4%,58.2%,17.6%
Nikola Mirotic,CHI,25,6-10,220,None,Montenegro,2011,1,23,66,11.8,5.5,1.5,0.7,3.5%,17.4%,20.9%,56.4%,9.5%
Nikola Pekovic,MIN,30,6-11,307,None,Montenegro,2008,2,31,12,4.5,1.8,0.9,-19.9,4.8%,9.8%,20.4%,45.9%,13.1%
Nikola Vucevic,ORL,25,7-0,260,USC,Montenegro,2011,1,16,65,18.2,8.9,2.8,-1.2,8.4%,20.3%,26.5%,53.1%,15.4%
Noah Vonleh,POR,20,6-9,240,Indiana,USA,2014,1,9,78,3.6,3.9,0.4,-1.8,7.4%,18.4%,13.0%,47.1%,3.7%
Norman Powell,TOR,23,6-4,215,UCLA,USA,2015,2,46,49,5.6,2.3,1.0,4.8,2.3%,12.9%,17.4%,54.1%,10.2%
Norris Cole,NOP,27,6-2,175,Cleveland State,USA,2011,1,28,45,10.6,3.4,3.7,-4.5,0.8%,12.2%,21.2%,46.5%,21.9%
O.J. Mayo,MIL,28,6-5,210,Southern California,USA,2008,1,3,41,7.8,2.6,2.9,-2.2,1.2%,8.2%,16.5%,47.4%,15.6%
Omer Asik,NOP,29,7-0,255,None,Turkey,2008,2,36,68,4.0,6.1,0.4,-8.8,9.5%,25.8%,11.4%,55.1%,3.2%
Omri Casspi,SAC,28,6-9,225,None,Israel,2009,1,23,69,11.8,5.9,1.4,1.0,3.0%,17.6%,17.4%,58.7%,7.4%
Orlando Johnson,NOP,27,6-5,220,Cal-Santa Barbara,USA,2012,2,36,7,3.7,2.1,0.3,-18.3,3.1%,11.5%,16.7%,34.6%,3.1%
Otto Porter Jr.,WAS,23,6-8,198,Georgetown,USA,2013,1,3,75,11.6,5.2,1.6,1.5,4.2%,13.2%,15.9%,56.4%,7.6%
P.J. Tucker,PHX,31,6-6,245,Texas,USA,2006,2,35,82,8.0,6.2,2.2,-6.4,6.2%,13.8%,12.5%,50.6%,10.4%
PJ Hairston,MEM,23,6-6,230,None,USA,2014,1,26,66,6.2,2.6,0.6,-5.9,1.8%,11.9%,16.1%,47.0%,4.5%
Pablo Prigioni,LAC,39,6-3,185,None,Argentina,Undrafted,Undrafted,Undrafted,59,2.5,1.9,2.2,-4.1,4.5%,9.2%,10.8%,48.2%,23.5%
Pat Connaughton,POR,23,6-5,206,Notre Dame,USA,2015,2,41,34,1.1,0.9,0.3,-5.0,7.1%,12.6%,17.8%,35.2%,11.5%
Patrick Beverley,HOU,27,6-1,185,None,USA,2009,2,42,71,9.9,3.5,3.4,3.5,3.5%,8.7%,15.3%,55.3%,17.5%
Patrick Patterson,TOR,27,6-9,235,Kentucky,USA,2010,1,14,79,6.9,4.3,1.2,9.2,4.0%,12.8%,12.7%,53.4%,7.0%
Patty Mills,SAS,27,6-0,185,St. Mary's (CA),Australia,2009,2,55,81,8.5,2.0,2.8,12.1,1.7%,7.8%,18.9%,54.1%,19.7%
Pau Gasol,CHI,35,7-0,250,None,Spain,2001,1,3,72,16.5,11.0,4.1,-0.2,6.5%,24.9%,24.4%,52.9%,21.5%
Paul George,IND,26,6-9,220,Fresno State,USA,2010,1,10,81,23.1,7.0,4.1,2.8,2.7%,16.5%,29.6%,55.7%,20.3%
Paul Millsap,ATL,31,6-8,246,Louisiana Tech,USA,2006,2,47,81,17.1,9.0,3.3,4.0,7.5%,18.9%,23.8%,55.6%,16.2%
Paul Pierce,LAC,38,6-7,235,Kansas,USA,1998,1,10,68,6.1,2.7,1.0,1.2,1.0%,13.5%,17.7%,48.9%,8.8%
Phil Pressey,POR,25,5-11,175,Missouri,USA,Undrafted,Undrafted,Undrafted,23,3.3,1.3,3.3,-6.4,0.9%,9.5%,17.4%,43.3%,39.5%
Quincy Acy,SAC,25,6-7,240,Baylor,USA,2012,2,37,59,5.2,3.2,0.5,-6.0,7.1%,13.9%,12.8%,62.9%,4.5%
RJ Hunter,BOS,22,6-5,185,Georgia State,USA,2015,1,28,36,2.7,1.0,0.4,-4.2,0.6%,11.3%,15.0%,48.0%,6.8%
Rajon Rondo,SAC,30,6-1,186,Kentucky,USA,2006,1,21,72,11.9,6.0,11.7,-2.8,3.0%,13.6%,18.6%,50.6%,47.3%
Rakeem Christmas,IND,24,6-9,250,Syracuse,USA,2015,2,36,1,4.0,1.0,0.0,-76.9,25.0%,0.0%,14.3%,100%,0.0%
Ramon Sessions,WAS,30,6-3,190,Nevada-Reno,USA,2007,2,56,82,9.9,2.5,2.9,-1.4,1.5%,10.8%,21.4%,56.5%,22.8%
Randy Foye,OKC,32,6-4,213,Villanova,USA,2006,1,7,81,5.9,1.9,2.0,1.0,1.4%,7.6%,15.7%,46.1%,14.4%
Rashad Vaughn,MIL,19,6-6,202,Nevada-Las Vegas,USA,2015,1,17,70,3.1,1.3,0.6,-8.1,1.1%,7.7%,13.0%,39.8%,5.5%
Rasual Butler,SAS,37,6-7,215,La Salle,USA,2002,2,52,46,2.7,1.2,0.5,7.3,0.8%,11.8%,12.3%,55.8%,7.9%
Raul Neto,UTA,24,6-1,179,None,Brazil,2013,2,47,81,5.9,1.5,2.1,3.3,1.2%,7.1%,17.2%,53.0%,19.0%
Ray McCallum,SAS,25,6-3,190,Detroit,USA,2013,2,36,41,3.3,1.1,1.5,2.1,1.6%,8.3%,16.4%,44.9%,18.5%
Raymond Felton,DAL,32,6-1,205,North Carolina,USA,2005,1,5,80,9.5,3.2,3.6,-1.6,1.7%,9.9%,17.9%,50.2%,20.5%
Reggie Bullock,DET,25,6-7,205,North Carolina,USA,2013,1,25,37,3.3,1.8,0.7,-7.3,3.0%,13.6%,11.3%,58.3%,10.0%
Reggie Jackson,DET,26,6-3,208,Boston College,USA,2011,1,24,79,18.8,3.2,6.2,2.5,2.2%,8.3%,28.3%,53.5%,34.4%
Richard Jefferson,CLE,36,6-7,233,Arizona,USA,2001,1,13,74,5.5,1.7,0.8,-1.4,1.1%,8.5%,13.3%,58.5%,7.0%
Richaun Holmes,PHI,22,6-10,245,Bowling Green,USA,2015,2,37,51,5.6,2.6,0.6,-3.6,8.5%,10.4%,17.1%,56.4%,7.3%
Ricky Rubio,MIN,25,6-4,194,None,Spain,2009,1,5,76,10.1,4.3,8.7,0.5,1.8%,12.4%,17.3%,52.9%,40.2%
Robert Covington,PHI,25,6-9,215,Tennessee State,USA,Undrafted,Undrafted,Undrafted,67,12.8,6.3,1.4,-7.0,3.1%,18.7%,20.9%,54.3%,8.3%
Robert Sacre,LAL,27,7-0,270,Gonzaga,Canada,2012,2,60,25,3.5,2.9,0.6,-4.1,8.6%,12.4%,13.9%,47.4%,7.2%
Robin Lopez,NYK,28,7-0,255,Stanford,USA,2008,1,15,82,10.3,7.3,1.4,-2.2,12.0%,14.5%,17.4%,57.4%,8.3%
Rodney Hood,UTA,23,6-8,206,Duke,USA,2014,1,23,79,14.5,3.4,2.7,3.1,1.6%,9.5%,21.5%,54.2%,14.2%
Rodney Stuckey,IND,30,6-5,205,Eastern Washington,USA,2007,1,15,58,8.9,2.7,2.4,-0.3,1.5%,10.3%,20.2%,50.4%,17.9%
Rondae Hollis-Jefferson,BKN,21,6-7,220,Arizona,USA,2015,1,23,29,5.8,5.3,1.5,-3.2,6.1%,17.9%,13.1%,51.9%,10.0%
Ronnie Price,PHX,33,6-2,190,Utah Valley,,Undrafted,Undrafted,Undrafted,62,5.3,1.6,2.4,-2.3,1.9%,6.0%,13.5%,51.7%,18.7%
Roy Hibbert,LAL,29,7-2,270,Georgetown,USA,2008,1,17,81,5.9,4.9,1.2,-17.9,6.4%,13.9%,13.0%,50.7%,8.2%
Rudy Gay,SAC,29,6-8,230,Connecticut,USA,2006,1,8,70,17.2,6.5,1.7,-1.5,4.3%,14.5%,22.2%,53.8%,7.8%
Rudy Gobert,UTA,24,7-1,245,None,France,2013,1,27,61,9.1,11.0,1.5,4.9,11.5%,24.2%,14.3%,58.2%,7.3%
Russ Smith,MEM,25,6-0,165,Louisville,USA,2014,2,47,15,1.5,0.6,0.7,-25.3,1.5%,12.9%,21.9%,41.5%,31.4%
Russell Westbrook,OKC,27,6-3,200,UCLA,USA,2008,1,4,80,23.5,7.8,10.4,11.3,5.4%,16.0%,31.1%,55.4%,46.8%
Ryan Anderson,NOP,28,6-10,240,California,USA,2008,1,21,66,17.0,6.0,1.1,0.2,6.2%,13.6%,23.8%,54.6%,5.9%
Ryan Hollins,MEM,31,7-0,240,California-Los Angeles,USA,2006,2,50,37,3.4,2.6,0.3,-14.7,9.3%,12.4%,11.6%,63.6%,3.4%
Ryan Kelly,LAL,25,6-11,230,Duke,USA,2013,2,48,36,4.2,3.4,0.6,1.2,4.0%,20.2%,17.3%,44.0%,7.0%
Salah Mejri,DAL,30,7-2,245,None,Tunisia,Undrafted,Undrafted,Undrafted,34,3.7,3.6,0.3,5.5,10.5%,19.0%,13.8%,63.6%,3.8%
Sam Dekker,HOU,22,6-9,230,Wisconsin,USA,2015,1,18,3,0.0,0.3,0.0,1.6,0.0%,16.7%,0.0%,0.0%,0.0%
Sasha Kaun,CLE,31,6-11,260,Kansas,Russia,2008,2,56,25,0.9,1.0,0.1,-6.8,12.1%,13.7%,11.9%,52.7%,5.2%
Sasha Vujacic,NYK,32,6-7,195,None,Slovenia,2004,1,27,61,4.9,2.4,1.4,-1.4,2.6%,13.2%,15.9%,50.3%,14.6%
Sean Kilpatrick,BKN,26,6-4,219,Cincinnati,USA,Undrafted,Undrafted,Undrafted,31,11.1,1.8,0.9,-11.0,1.8%,7.4%,22.7%,57.6%,7.8%
Serge Ibaka,OKC,26,6-10,245,None,Democratic Re...,2008,1,24,78,12.6,6.8,0.8,10.2,5.7%,14.3%,17.4%,53.3%,3.7%
Sergey Karasev,BKN,22,6-7,208,None,Russia,2013,1,19,40,2.4,1.5,0.9,0.3,2.2%,13.1%,11.7%,56.2%,11.4%
Seth Curry,SAC,25,6-2,185,Duke,USA,Undrafted,Undrafted,Undrafted,44,6.8,1.4,1.5,-2.3,1.3%,7.1%,17.2%,60.3%,14.8%
Shabazz Muhammad,MIN,23,6-6,223,California-Los Angeles,USA,2013,1,14,82,10.5,3.3,0.6,-7.8,6.2%,10.2%,22.2%,54.8%,5.5%
Shabazz Napier,ORL,24,6-1,175,Connecticut,USA,2014,1,24,55,3.7,1.0,1.8,-4.6,1.5%,7.7%,19.6%,46.0%,25.3%
Shane Larkin,BKN,23,5-11,175,Miami,USA,2013,1,18,78,7.3,2.3,4.4,-9.7,1.6%,9.2%,17.2%,51.5%,30.0%
Shaun Livingston,GSW,30,6-7,192,None,USA,2004,1,4,78,6.3,2.2,3.0,6.8,2.8%,7.8%,14.0%,58.1%,22.2%
Shayne Whittington,IND,25,6-11,250,Western Michigan,USA,Undrafted,Undrafted,Undrafted,7,1.6,1.7,0.4,-8.1,10.6%,17.1%,17.2%,46.3%,12.0%
Shelvin Mack,UTA,26,6-3,203,Butler,USA,2011,2,34,52,8.6,2.5,3.6,4.9,1.3%,11.1%,22.9%,50.7%,29.2%
Solomon Hill,IND,25,6-7,225,Arizona,USA,2013,1,23,59,4.2,2.8,1.0,3.7,4.3%,13.6%,12.8%,54.3%,9.3%
Sonny Weems,PHX,29,6-6,205,Arkansas,USA,2008,2,39,43,2.5,1.2,1.1,-8.1,1.2%,9.8%,12.9%,45.9%,14.8%
Spencer Dinwiddie,CHI,23,6-6,200,Colorado,USA,2014,2,38,12,4.8,1.4,1.8,-19.1,2.1%,8.3%,20.7%,42.3%,29.7%
Spencer Hawes,CHA,28,7-1,245,Washington,USA,2007,1,10,57,6.0,4.3,1.9,1.8,4.7%,17.5%,16.8%,50.8%,17.1%
Stanley Johnson,DET,20,6-7,245,Arizona,USA,2015,1,8,73,8.1,4.2,1.6,-3.6,3.1%,14.7%,19.1%,46.0%,11.3%
Stephen Curry,GSW,28,6-3,190,Davidson,USA,2009,1,7,79,30.1,5.4,6.7,17.7,2.6%,11.7%,31.4%,66.9%,31.5%
Steve Blake,DET,36,6-3,172,Maryland,USA,2003,2,38,58,4.4,1.5,3.4,-3.3,0.8%,8.3%,14.3%,51.0%,31.1%
Steve Novak,MIL,33,6-10,225,Marquette,USA,2006,2,32,10,2.4,0.5,0.0,1.9,0.0%,9.6%,16.2%,65.1%,0.0%
Steven Adams,OKC,22,7-0,255,Pittsburgh,New Zealand,2013,1,12,80,8.0,6.7,0.8,11.9,10.9%,14.2%,12.5%,62.1%,4.2%
T.J. McConnell,PHI,24,6-2,200,Arizona,USA,Undrafted,Undrafted,Undrafted,81,6.1,3.1,4.5,-8.1,2.6%,13.4%,16.7%,51.1%,36.0%
T.J. Warren,PHX,22,6-8,230,North Carolina State,USA,2014,1,14,47,11.0,3.1,0.9,-4.7,5.0%,8.8%,19.5%,54.9%,6.8%
Taj Gibson,CHI,31,6-9,225,USC,USA,2009,1,26,73,8.6,6.9,1.5,-3.1,10.4%,14.0%,14.4%,55.6%,8.3%
Tarik Black,LAL,24,6-9,250,Kansas,USA,Undrafted,Undrafted,Undrafted,39,3.4,4.0,0.4,3.4,8.6%,22.8%,13.0%,53.7%,5.3%
Tayshaun Prince,MIN,36,6-9,212,Kentucky,USA,2002,1,23,77,2.9,1.9,1.0,-4.0,2.2%,7.8%,8.1%,46.6%,7.3%
Terrence Jones,HOU,24,6-9,252,Kentucky,USA,2012,1,18,50,8.7,4.2,0.8,-10.3,5.6%,14.8%,19.0%,51.9%,6.9%
Terrence Ross,TOR,25,6-7,195,Washington,USA,2012,1,8,73,9.9,2.5,0.8,6.0,1.2%,9.2%,17.8%,55.1%,5.3%
Terry Rozier,BOS,22,6-2,190,Louisville,USA,2015,1,16,39,1.8,1.6,0.9,-7.5,6.2%,11.8%,16.8%,32.6%,19.9%
Thabo Sefolosha,ATL,32,6-7,220,None,Switzerland,2006,1,13,75,6.4,4.5,1.4,1.5,3.0%,15.0%,12.1%,57.9%,9.3%
Thaddeus Young,BKN,28,6-8,221,Georgia Tech,USA,2007,1,12,73,15.1,9.0,1.9,-4.6,7.6%,20.8%,21.7%,53.3%,9.4%
Thanasis Antetokounmpo,NYK,23,6-7,205,None,Greece,2014,2,51,2,3.0,0.5,0.0,-35.2,0.0%,11.1%,28.6%,75.0%,0.0%
Thomas Robinson,BKN,25,6-10,237,Kansas,USA,2012,1,5,71,4.3,5.1,0.6,-13.6,13.4%,25.5%,18.6%,45.3%,8.0%
Tiago Splitter,ATL,31,6-11,245,None,Brazil,2007,1,28,36,5.6,3.3,0.8,8.3,8.1%,12.6%,15.0%,57.1%,7.7%
Tibor Pleiss,UTA,26,7-3,256,None,Germany,2010,2,31,12,2.0,1.3,0.2,-10.4,8.7%,11.8%,18.6%,46.4%,4.3%
Tim Duncan,SAS,40,6-11,250,Wake Forest,US Virgin Isl...,1997,1,1,61,8.6,7.3,2.7,13.6,7.9%,21.2%,17.1%,52.3%,15.3%
Tim Frazier,NOP,25,6-1,170,None,USA,Undrafted,Undrafted,Undrafted,51,5.1,2.2,3.2,-1.8,3.5%,11.1%,19.2%,49.9%,33.9%
Tim Hardaway Jr.,ATL,24,6-6,205,Michigan,USA,2013,1,24,51,6.4,1.7,1.0,6.6,0.8%,8.4%,15.9%,56.3%,8.9%
Timofey Mozgov,CLE,29,7-1,275,None,Russia,Undrafted,Undrafted,Undrafted,76,6.3,4.4,0.4,0.6,8.7%,16.8%,16.0%,59.3%,3.9%
Tobias Harris,DET,23,6-9,235,Tennessee,USA,2011,1,19,76,14.7,6.7,2.2,0.5,3.8%,16.6%,19.2%,56.0%,10.6%
Toney Douglas,NOP,30,6-2,195,Florida State,USA,2009,1,29,61,8.7,2.3,2.6,-5.1,1.9%,9.9%,18.9%,54.3%,18.8%
Tony Allen,MEM,34,6-4,213,Oklahoma State,USA,2004,1,25,64,8.4,4.6,1.1,-1.4,6.3%,12.8%,16.7%,50.5%,6.8%
Tony Parker,SAS,34,6-2,185,None,France,2001,1,28,72,11.9,2.4,5.3,10.7,0.9%,8.0%,21.1%,54.6%,29.4%
Tony Snell,CHI,24,6-7,200,,USA,2013,1,20,64,5.3,3.1,1.0,4.1,1.4%,11.7%,13.4%,47.8%,7.0%
Tony Wroten,NYK,23,6-6,205,Washington,USA,2012,1,25,8,8.4,2.6,2.5,-23.1,1.3%,13.0%,32.0%,41.2%,27.4%
Trevor Ariza,HOU,31,6-8,215,UCLA,USA,2004,2,43,81,12.7,4.5,2.3,0.3,2.3%,10.6%,15.6%,55.1%,10.0%
Trevor Booker,UTA,28,6-8,228,Clemson,USA,2010,1,23,79,5.9,5.7,1.1,3.5,10.2%,17.8%,14.1%,53.3%,8.3%
Trey Burke,UTA,23,6-1,191,Michigan,USA,2013,1,9,64,10.6,1.8,2.3,-0.4,1.3%,7.0%,24.2%,50.7%,20.1%
Trey Lyles,UTA,20,6-10,234,Kentucky,USA,2015,1,12,80,6.1,3.7,0.7,-1.7,4.3%,18.0%,17.8%,51.7%,7.2%
Tristan Thompson,CLE,25,6-9,238,Texas,Canada,2011,1,4,82,7.8,9.0,0.8,8.7,11.6%,20.9%,11.4%,61.1%,4.0%
Troy Daniels,CHA,24,6-4,205,Va Commonwealth,USA,Undrafted,Undrafted,Undrafted,43,5.6,1.3,0.5,-5.1,1.4%,10.3%,19.5%,63.4%,8.3%
Ty Lawson,IND,28,5-11,195,North Carolina,USA,2009,1,18,66,5.7,1.8,3.6,-5.7,1.7%,6.4%,14.5%,47.6%,25.1%
Tyler Ennis,MIL,21,6-3,194,Syracuse,Canada,2014,1,18,46,4.5,1.6,2.1,-5.8,2.0%,9.7%,16.8%,51.0%,22.5%
Tyler Hansbrough,CHA,30,6-9,250,North Carolina,USA,2009,1,13,44,2.4,2.0,0.2,-4.1,10.8%,14.8%,14.4%,52.2%,3.8%
Tyler Johnson,MIA,24,6-4,186,Fresno State,USA,Undrafted,Undrafted,Undrafted,36,8.7,3.0,2.2,0.7,3.4%,9.1%,16.7%,57.9%,15.1%
Tyler Zeller,BOS,26,7-0,253,North Carolina,USA,2012,1,17,60,6.1,3.0,0.5,-4.3,8.0%,14.8%,22.5%,53.9%,7.3%
Tyreke Evans,NOP,26,6-6,220,Memphis,USA,2009,1,4,25,15.2,5.2,6.6,-0.3,2.6%,14.2%,25.4%,53.4%,36.6%
Tyson Chandler,PHX,33,7-1,240,None,USA,2001,1,2,66,7.2,8.7,1.0,-11.5,10.3%,25.1%,12.6%,60.6%,6.4%
Tyus Jones,MIN,20,6-2,195,Duke,USA,2015,1,24,37,4.2,1.3,2.9,-10.7,1.2%,7.3%,15.1%,45.0%,27.8%
Udonis Haslem,MIA,36,6-8,235,Florida,USA,Undrafted,Undrafted,Undrafted,37,1.6,2.0,0.4,-3.1,4.3%,26.0%,13.1%,43.4%,8.0%
Victor Oladipo,ORL,24,6-4,210,Indiana,USA,2013,1,2,72,16.0,4.8,3.9,-0.4,2.0%,12.1%,22.4%,53.4%,18.2%
Vince Carter,MEM,39,6-6,220,North Carolina,USA,1998,1,5,60,6.6,2.4,0.9,-1.6,2.9%,11.7%,17.7%,52.0%,8.9%
Wayne Ellington,BKN,28,6-4,200,North Carolina,USA,2009,1,28,76,7.7,2.3,1.1,-10.0,1.2%,9.6%,17.2%,49.8%,8.2%
Wesley Johnson,LAC,28,6-7,215,Syracuse,USA,2010,1,4,80,6.9,3.1,0.6,2.7,2.2%,12.1%,15.3%,51.3%,4.5%
Wesley Matthews,DAL,29,6-5,220,Marquette,USA,Undrafted,Undrafted,Undrafted,78,12.5,3.1,1.9,2.0,1.0%,8.0%,17.1%,53.2%,8.8%
Will Barton,DEN,25,6-6,175,Memphis,USA,2012,2,40,82,14.4,5.8,2.5,-3.1,2.4%,17.7%,22.6%,53.5%,14.7%
Willie Cauley-Stein,SAC,22,7-0,240,Kentucky,USA,2015,1,6,66,7.0,5.3,0.6,-1.2,9.4%,15.0%,13.1%,58.8%,3.8%
Willie Reed,BKN,26,6-10,220,St. Louis,USA,Undrafted,Undrafted,Undrafted,39,4.7,3.1,0.3,-7.2,11.3%,17.4%,17.5%,57.9%,3.9%
Xavier Munford,MEM,24,6-3,180,Rhode Island,USA,Undrafted,Undrafted,Undrafted,14,5.7,2.2,1.6,-5.1,1.1%,12.9%,16.8%,48.1%,13.6%
Zach LaVine,MIN,21,6-5,189,UCLA,USA,2014,1,13,82,14.0,2.8,3.1,-6.2,1.2%,8.9%,22.8%,54.8%,18.7%
Zach Randolph,MEM,34,6-9,260,Michigan State,USA,2001,1,19,68,15.3,7.8,2.1,-1.1,8.8%,18.7%,24.7%,51.9%,12.5%
Zaza Pachulia,DAL,32,6-11,275,None,Georgia,2003,2,42,76,8.6,9.4,1.7,0.1,12.4%,23.7%,16.3%,55.0%,10.1%
Trevor Booker,UTA,28,6-8,228,Clemson,USA,2010,1,23,79,5.9,5.7,1.1,3.5,10.2%,17.8%,14.1%,53.3%,8.3%
Trey Burke,UTA,23,6-1,191,Michigan,USA,2013,1,9,64,10.6,1.8,2.3,-0.4,1.3%,7.0%,24.2%,50.7%,20.1%
Trey Lyles,UTA,20,6-10,234,Kentucky,USA,2015,1,12,80,6.1,3.7,0.7,-1.7,4.3%,18.0%,17.8%,51.7%,7.2%
Tristan Thompson,CLE,25,6-9,238,Texas,Canada,2011,1,4,82,7.8,9.0,0.8,8.7,11.6%,20.9%,11.4%,61.1%,4.0%
Troy Daniels,CHA,24,6-4,205,Va Commonwealth,USA,Undrafted,Undrafted,Undrafted,43,5.6,1.3,0.5,-5.1,1.4%,10.3%,19.5%,63.4%,8.3%
Ty Lawson,IND,28,5-11,195,North Carolina,USA,2009,1,18,66,5.7,1.8,3.6,-5.7,1.7%,6.4%,14.5%,47.6%,25.1%
Tyler Ennis,MIL,21,6-3,194,Syracuse,Canada,2014,1,18,46,4.5,1.6,2.1,-5.8,2.0%,9.7%,16.8%,51.0%,22.5%
Tyler Hansbrough,CHA,30,6-9,250,North Carolina,USA,2009,1,13,44,2.4,2.0,0.2,-4.1,10.8%,14.8%,14.4%,52.2%,3.8%
Tyler Johnson,MIA,24,6-4,186,Fresno State,USA,Undrafted,Undrafted,Undrafted,36,8.7,3.0,2.2,0.7,3.4%,9.1%,16.7%,57.9%,15.1%
Tyler Zeller,BOS,26,7-0,253,North Carolina,USA,2012,1,17,60,6.1,3.0,0.5,-4.3,8.0%,14.8%,22.5%,53.9%,7.3%
Tyreke Evans,NOP,26,6-6,220,Memphis,USA,2009,1,4,25,15.2,5.2,6.6,-0.3,2.6%,14.2%,25.4%,53.4%,36.6%
Tyson Chandler,PHX,33,7-1,240,None,USA,2001,1,2,66,7.2,8.7,1.0,-11.5,10.3%,25.1%,12.6%,60.6%,6.4%
Tyus Jones,MIN,20,6-2,195,Duke,USA,2015,1,24,37,4.2,1.3,2.9,-10.7,1.2%,7.3%,15.1%,45.0%,27.8%
Udonis Haslem,MIA,36,6-8,235,Florida,USA,Undrafted,Undrafted,Undrafted,37,1.6,2.0,0.4,-3.1,4.3%,26.0%,13.1%,43.4%,8.0%
Victor Oladipo,ORL,24,6-4,210,Indiana,USA,2013,1,2,72,16.0,4.8,3.9,-0.4,2.0%,12.1%,22.4%,53.4%,18.2%
Vince Carter,MEM,39,6-6,220,North Carolina,USA,1998,1,5,60,6.6,2.4,0.9,-1.6,2.9%,11.7%,17.7%,52.0%,8.9%
Wayne Ellington,BKN,28,6-4,200,North Carolina,USA,2009,1,28,76,7.7,2.3,1.1,-10.0,1.2%,9.6%,17.2%,49.8%,8.2%
Wesley Johnson,LAC,28,6-7,215,Syracuse,USA,2010,1,4,80,6.9,3.1,0.6,2.7,2.2%,12.1%,15.3%,51.3%,4.5%
Wesley Matthews,DAL,29,6-5,220,Marquette,USA,Undrafted,Undrafted,Undrafted,78,12.5,3.1,1.9,2.0,1.0%,8.0%,17.1%,53.2%,8.8%
Will Barton,DEN,25,6-6,175,Memphis,USA,2012,2,40,82,14.4,5.8,2.5,-3.1,2.4%,17.7%,22.6%,53.5%,14.7%
Willie Cauley-Stein,SAC,22,7-0,240,Kentucky,USA,2015,1,6,66,7.0,5.3,0.6,-1.2,9.4%,15.0%,13.1%,58.8%,3.8%
Willie Reed,BKN,26,6-10,220,St. Louis,USA,Undrafted,Undrafted,Undrafted,39,4.7,3.1,0.3,-7.2,11.3%,17.4%,17.5%,57.9%,3.9%
Xavier Munford,MEM,24,6-3,180,Rhode Island,USA,Undrafted,Undrafted,Undrafted,14,5.7,2.2,1.6,-5.1,1.1%,12.9%,16.8%,48.1%,13.6%
Zach LaVine,MIN,21,6-5,189,UCLA,USA,2014,1,13,82,14.0,2.8,3.1,-6.2,1.2%,8.9%,22.8%,54.8%,18.7%
Zach Randolph,MEM,34,6-9,260,Michigan State,USA,2001,1,19,68,15.3,7.8,2.1,-1.1,8.8%,18.7%,24.7%,51.9%,12.5%
Zaza Pachulia,DAL,32,6-11,275,None,Georgia,2003,2,42,76,8.6,9.4,1.7,0.1,12.4%,23.7%,16.3%,55.0%,10.1%
